Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Medium Gahnite
Other Information,mineral.oxide.none.medium.vswir.o-11a.jpl.perkin.spectrum.txt
Date Added,2018-06-29 20:04:36.051248

Data ID,ASTR_234            
Sample ID,O-11A
Mineral Name,Gahnite
Locality,Nigeria/ Kaduna/ Jemaa/ Godogodo Mine.
Grain Size,45-125um
Formula,ZnAl_2O_4
Material Class,oxide

Wavelength
400.0,0.318006
401.0,0.32067799999999996
402.0,0.323523
403.0,0.32624600000000004
404.0,0.32915500000000003
405.0,0.332183
406.0,0.335521
407.0,0.338991
408.0,0.342565
409.0,0.346158
410.0,0.349804
411.0,0.35371
412.0,0.35783000000000004
413.0,0.36223999999999995
414.0,0.366852
415.0,0.371573
416.0,0.37634900000000004
417.0,0.381293
418.0,0.38630899999999996
419.0,0.39148299999999997
420.0,0.396466
421.0,0.401721
422.0,0.406539
423.0,0.410912
424.0,0.414811
425.0,0.41871600000000003
426.0,0.42261699999999996
427.0,0.426366
428.0,0.43011200000000005
429.0,0.433469
430.0,0.436529
431.0,0.439549
432.0,0.442473
433.0,0.445978
434.0,0.44943399999999994
435.0,0.453085
436.0,0.456674
437.0,0.459848
438.0,0.46252299999999996
439.0,0.46502499999999997
440.0,0.466789
441.0,0.468542
442.0,0.469611
443.0,0.470557
444.0,0.47147399999999995
445.0,0.472101
446.0,0.472508
447.0,0.472812
448.0,0.47275300000000003
449.0,0.47246299999999997
450.0,0.47168
451.0,0.470404
452.0,0.46828400000000003
453.0,0.465288
454.0,0.46197699999999997
455.0,0.45835299999999995
456.0,0.45529899999999995
457.0,0.452736
458.0,0.451248
459.0,0.450649
460.0,0.450983
461.0,0.451963
462.0,0.453375
463.0,0.45562800000000003
464.0,0.45792299999999997
465.0,0.460656
466.0,0.463555
467.0,0.466276
468.0,0.46866100000000005
469.0,0.471035
470.0,0.47320300000000004
471.0,0.474892
472.0,0.47660600000000003
473.0,0.478358
474.0,0.479887
475.0,0.48194200000000004
476.0,0.48446100000000003
477.0,0.487599
478.0,0.491365
479.0,0.495284
480.0,0.49932200000000004
481.0,0.5029399999999999
482.0,0.506298
483.0,0.509348
484.0,0.511935
485.0,0.514192
486.0,0.516225
487.0,0.5177579999999999
488.0,0.5193650000000001
489.0,0.520541
490.0,0.521475
491.0,0.5221990000000001
492.0,0.5228309999999999
493.0,0.523601
494.0,0.524153
495.0,0.524667
496.0,0.524879
497.0,0.52498
498.0,0.5248700000000001
499.0,0.524516
500.0,0.523741
501.0,0.522902
502.0,0.521729
503.0,0.520002
504.0,0.518416
505.0,0.5165270000000001
506.0,0.514741
507.0,0.513039
508.0,0.511451
509.0,0.510321
510.0,0.508857
511.0,0.5074580000000001
512.0,0.506051
513.0,0.504239
514.0,0.502332
515.0,0.499886
516.0,0.497618
517.0,0.49491399999999997
518.0,0.492119
519.0,0.489233
520.0,0.486085
521.0,0.483063
522.0,0.47985500000000003
523.0,0.47662
524.0,0.473399
525.0,0.47027299999999994
526.0,0.467034
527.0,0.463718
528.0,0.46059199999999995
529.0,0.457432
530.0,0.454268
531.0,0.451152
532.0,0.44811500000000004
533.0,0.44506999999999997
534.0,0.441949
535.0,0.438813
536.0,0.43581000000000003
537.0,0.43296999999999997
538.0,0.43013599999999996
539.0,0.42759300000000006
540.0,0.425223
541.0,0.42298499999999994
542.0,0.42098199999999997
543.0,0.419044
544.0,0.417107
545.0,0.41524700000000003
546.0,0.413467
547.0,0.411913
548.0,0.410663
549.0,0.40982
550.0,0.40887700000000005
551.0,0.407995
552.0,0.40678400000000003
553.0,0.405507
554.0,0.40413499999999997
555.0,0.403065
556.0,0.402254
557.0,0.401785
558.0,0.401355
559.0,0.40112699999999996
560.0,0.400795
561.0,0.400523
562.0,0.40015300000000004
563.0,0.399539
564.0,0.39881
565.0,0.398007
566.0,0.397196
567.0,0.396487
568.0,0.39567100000000005
569.0,0.39482100000000003
570.0,0.39418
571.0,0.393652
572.0,0.393215
573.0,0.39279800000000004
574.0,0.392579
575.0,0.392436
576.0,0.392314
577.0,0.392257
578.0,0.392175
579.0,0.39204
580.0,0.391916
581.0,0.391768
582.0,0.39158099999999996
583.0,0.391416
584.0,0.391217
585.0,0.391025
586.0,0.391016
587.0,0.39116100000000004
588.0,0.391498
589.0,0.392145
590.0,0.393043
591.0,0.394086
592.0,0.395329
593.0,0.396673
594.0,0.398144
595.0,0.39949100000000004
596.0,0.40088700000000005
597.0,0.402137
598.0,0.403254
599.0,0.40451099999999995
600.0,0.40563000000000005
601.0,0.406827
602.0,0.40811100000000006
603.0,0.409381
604.0,0.41052500000000003
605.0,0.411676
606.0,0.41267600000000004
607.0,0.41336
608.0,0.413747
609.0,0.413866
610.0,0.413745
611.0,0.41320500000000004
612.0,0.41234699999999996
613.0,0.411283
614.0,0.41012099999999996
615.0,0.408991
616.0,0.407839
617.0,0.40689100000000006
618.0,0.406028
619.0,0.4053
620.0,0.404822
621.0,0.404618
622.0,0.40468400000000004
623.0,0.405
624.0,0.40553100000000003
625.0,0.406306
626.0,0.40726799999999996
627.0,0.408311
628.0,0.409453
629.0,0.410704
630.0,0.412169
631.0,0.413712
632.0,0.415358
633.0,0.417273
634.0,0.41931399999999996
635.0,0.42140500000000003
636.0,0.42361699999999997
637.0,0.425882
638.0,0.42821800000000004
639.0,0.430719
640.0,0.433375
641.0,0.435986
642.0,0.438536
643.0,0.440933
644.0,0.443151
645.0,0.44526899999999997
646.0,0.44719499999999995
647.0,0.448859
648.0,0.450347
649.0,0.45165
650.0,0.452742
651.0,0.45382100000000003
652.0,0.454814
653.0,0.455563
654.0,0.456312
655.0,0.45687300000000003
656.0,0.457298
657.0,0.457809
658.0,0.45811799999999997
659.0,0.45841299999999996
660.0,0.45870600000000006
661.0,0.459065
662.0,0.45927
663.0,0.459423
664.0,0.459698
665.0,0.459937
666.0,0.46009900000000004
667.0,0.46033
668.0,0.460622
669.0,0.460876
670.0,0.46115
671.0,0.461481
672.0,0.461902
673.0,0.46217199999999997
674.0,0.462487
675.0,0.462926
676.0,0.46341299999999996
677.0,0.463812
678.0,0.464249
679.0,0.464861
680.0,0.465503
681.0,0.465951
682.0,0.46669199999999994
683.0,0.46738199999999996
684.0,0.46800600000000003
685.0,0.468648
686.0,0.469396
687.0,0.47017899999999996
688.0,0.470975
689.0,0.471792
690.0,0.472488
691.0,0.47330599999999995
692.0,0.47409300000000004
693.0,0.474846
694.0,0.47564500000000004
695.0,0.47652700000000003
696.0,0.477483
697.0,0.478267
698.0,0.479075
699.0,0.47985500000000003
700.0,0.480776
701.0,0.481658
702.0,0.48249400000000003
703.0,0.48343
704.0,0.484194
705.0,0.48495699999999997
706.0,0.48574399999999995
707.0,0.48654400000000003
708.0,0.487507
709.0,0.48831600000000003
710.0,0.48898
711.0,0.489905
712.0,0.490697
713.0,0.491571
714.0,0.492401
