Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:25:05.426791

Data ID,WWU_Sulf_48         
Sample ID,Mg_Sulf_18
Mineral Name,30% Kieserite-70% Hexahydrite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
351.0,0.857873976
352.0,0.859462738
353.0,0.855889618
354.0,0.849044979
355.0,0.850870013
356.0,0.854549885
357.0,0.85670191
358.0,0.856402874
359.0,0.857615948
360.0,0.856961071
361.0,0.854367554
362.0,0.851917684
363.0,0.852958977
364.0,0.854421079
365.0,0.85450393
366.0,0.854355991
367.0,0.85318774
368.0,0.851614177
369.0,0.850424767
370.0,0.849486828
371.0,0.849885821
372.0,0.850714445
373.0,0.849725723
374.0,0.847965717
375.0,0.848561347
376.0,0.851365268
377.0,0.848505616
378.0,0.848333359
379.0,0.849768341
380.0,0.849177957
381.0,0.848805487
382.0,0.847767651
383.0,0.846666455
384.0,0.847613156
385.0,0.847794771
386.0,0.847519219
387.0,0.847381473
388.0,0.846931994
389.0,0.846535325
390.0,0.846248269
391.0,0.846045434
392.0,0.846572399
393.0,0.846712053
394.0,0.84634614
395.0,0.846887708
396.0,0.846144617
397.0,0.84529686
398.0,0.845596075
399.0,0.84544307
400.0,0.845708966
401.0,0.846401155
402.0,0.846939147
403.0,0.847306311
404.0,0.847366869
405.0,0.847175658
406.0,0.847159386
407.0,0.84676367
408.0,0.846135676
409.0,0.845676541
410.0,0.84581393
411.0,0.845721006
412.0,0.845463693
413.0,0.845968604
414.0,0.846783161
415.0,0.846927106
416.0,0.846088707
417.0,0.845793605
418.0,0.845753372
419.0,0.845900297
420.0,0.846207261
421.0,0.846292317
422.0,0.846249342
423.0,0.846135974
424.0,0.845856249
425.0,0.845861614
426.0,0.846182942
427.0,0.846606135
428.0,0.846552312
429.0,0.846189976
430.0,0.845842779
431.0,0.845895529
432.0,0.846164703
433.0,0.84612751
434.0,0.845692873
435.0,0.845852494
436.0,0.845985889
437.0,0.845924735
438.0,0.845766008
439.0,0.846086025
440.0,0.846269011
441.0,0.846109688
442.0,0.846056044
443.0,0.846085906
444.0,0.846063614
445.0,0.845930278
446.0,0.846069157
447.0,0.846177757
448.0,0.846169353
449.0,0.846130013
450.0,0.845982373
451.0,0.845930815
452.0,0.846079648
453.0,0.846261501
454.0,0.846213996
455.0,0.84610188
456.0,0.846198082
457.0,0.846123338
458.0,0.845966637
459.0,0.845806897
460.0,0.845657825
461.0,0.845696986
462.0,0.845788896
463.0,0.845794201
464.0,0.845897257
465.0,0.84597224
466.0,0.845943928
467.0,0.845797062
468.0,0.845717251
469.0,0.845659971
470.0,0.845599651
471.0,0.845652044
472.0,0.845626116
473.0,0.845631421
474.0,0.845819533
475.0,0.845779002
476.0,0.845702469
477.0,0.845699608
478.0,0.845718026
479.0,0.845584631
480.0,0.845386505
481.0,0.845308423
482.0,0.84565115
483.0,0.845805228
484.0,0.845665395
485.0,0.845521212
486.0,0.845487893
487.0,0.845471859
488.0,0.845404148
489.0,0.845347524
490.0,0.845359921
491.0,0.845360398
492.0,0.845266998
493.0,0.845418572
494.0,0.845525265
495.0,0.845410049
496.0,0.845096529
497.0,0.84505254
498.0,0.845156431
499.0,0.845166266
500.0,0.845032811
501.0,0.844987273
502.0,0.845044136
503.0,0.845053077
504.0,0.845036745
505.0,0.844952703
506.0,0.8448385
507.0,0.84495014
508.0,0.844896734
509.0,0.844777286
510.0,0.844838619
511.0,0.844807625
512.0,0.844828367
513.0,0.844905078
514.0,0.844813824
515.0,0.844922662
516.0,0.845026672
517.0,0.844905138
518.0,0.84486872
519.0,0.844906092
520.0,0.844938934
521.0,0.844857991
522.0,0.844865263
523.0,0.844825089
524.0,0.844690204
525.0,0.844745636
526.0,0.844853818
527.0,0.844894588
528.0,0.844793677
529.0,0.844766736
530.0,0.844771385
531.0,0.844810843
532.0,0.844995141
533.0,0.844976306
534.0,0.84486866
535.0,0.844860494
536.0,0.844858885
537.0,0.844845116
538.0,0.844813645
539.0,0.844773769
540.0,0.84483248
541.0,0.844847322
542.0,0.844741702
543.0,0.844703138
544.0,0.844677627
545.0,0.844713688
546.0,0.844855964
547.0,0.844757676
548.0,0.844673216
549.0,0.844721615
550.0,0.844737589
551.0,0.844729185
552.0,0.844711542
553.0,0.844700813
554.0,0.844671667
555.0,0.844730794
556.0,0.844805896
557.0,0.844684184
558.0,0.844790399
559.0,0.844948471
560.0,0.84498316
561.0,0.845055521
562.0,0.84498769
563.0,0.844865263
564.0,0.844878256
565.0,0.844819367
566.0,0.844783425
567.0,0.844837606
568.0,0.844960272
569.0,0.845059872
570.0,0.845065415
571.0,0.844941616
572.0,0.844727337
573.0,0.844648361
574.0,0.844759345
575.0,0.844941795
576.0,0.845138431
577.0,0.845319569
578.0,0.84543246
579.0,0.845339775
580.0,0.84502089
581.0,0.844572365
582.0,0.844189882
583.0,0.844188631
584.0,0.844575644
585.0,0.845163047
586.0,0.845533133
587.0,0.845593631
588.0,0.845481038
589.0,0.845385134
590.0,0.845247149
591.0,0.845041275
592.0,0.84481293
593.0,0.844674349
594.0,0.844742537
595.0,0.844850957
596.0,0.844805777
597.0,0.844468355
598.0,0.844174147
599.0,0.844022691
600.0,0.843990326
601.0,0.844171822
602.0,0.844401896
603.0,0.844561577
604.0,0.844645619
605.0,0.84462446
606.0,0.844531238
607.0,0.844418108
608.0,0.844317377
609.0,0.84419179
610.0,0.844057381
611.0,0.843977988
612.0,0.843979359
613.0,0.843994439
614.0,0.843963265
615.0,0.843885481
616.0,0.843793452
617.0,0.843733907
618.0,0.843744934
619.0,0.843760788
620.0,0.843763351
621.0,0.843725264
622.0,0.84359628
623.0,0.843578994
624.0,0.843570352
625.0,0.843451738
626.0,0.843389094
627.0,0.843451321
628.0,0.843514502
629.0,0.843343377
630.0,0.843340874
631.0,0.843362093
632.0,0.84328866
633.0,0.843257308
634.0,0.843261898
635.0,0.843258023
636.0,0.843197763
637.0,0.843146205
638.0,0.843095601
639.0,0.843049049
640.0,0.843026996
641.0,0.842972338
642.0,0.842891216
643.0,0.842815816
644.0,0.842800081
645.0,0.842857003
646.0,0.842876375
647.0,0.842715561
648.0,0.842701852
649.0,0.842717886
650.0,0.842661262
651.0,0.842548847
652.0,0.842471361
653.0,0.842411101
654.0,0.842349768
655.0,0.842476249
656.0,0.842444479
657.0,0.842261732
658.0,0.842250347
659.0,0.842222095
660.0,0.842165947
661.0,0.842116535
662.0,0.842159271
663.0,0.842122734
664.0,0.842017412
665.0,0.841933787
666.0,0.841906786
667.0,0.841867387
668.0,0.841796994
669.0,0.841748178
670.0,0.841736913
671.0,0.841749251
672.0,0.841752291
673.0,0.841673434
674.0,0.841667473
675.0,0.84171617
676.0,0.841706753
677.0,0.841682076
678.0,0.841678321
679.0,0.841685712
680.0,0.841620624
681.0,0.841637611
682.0,0.841660738
683.0,0.84159559
684.0,0.841560006
685.0,0.841529787
686.0,0.841487348
687.0,0.841432214
688.0,0.841495693
689.0,0.841545701
690.0,0.841507077
691.0,0.841485918
692.0,0.841511369
693.0,0.841515183
694.0,0.841440916
695.0,0.841481447
696.0,0.841511011
697.0,0.841489792
698.0,0.84147048
699.0,0.841478229
700.0,0.841426432
701.0,0.841312706
702.0,0.841379464
703.0,0.841424108
704.0,0.841432929
705.0,0.841446757
706.0,0.841365933
707.0,0.841336489
708.0,0.841382861
709.0,0.841389954
710.0,0.841331959
711.0,0.841273189
712.0,0.841263652
713.0,0.841277659
714.0,0.841213048
715.0,0.841122866
716.0,0.841108024
717.0,0.841079056
718.0,0.841069996
719.0,0.841036856
720.0,0.840851903
721.0,0.84080255
722.0,0.840801477
723.0,0.840723157
724.0,0.840552151
725.0,0.840452135
726.0,0.840420425
727.0,0.840358973
728.0,0.84011364
729.0,0.839946151
730.0,0.839906394
731.0,0.839774132
732.0,0.839589119
733.0,0.83949399
734.0,0.839507282
735.0,0.839249969
736.0,0.839041829
737.0,0.838902712
738.0,0.838725388
739.0,0.838512778
740.0,0.838301301
741.0,0.838122189
742.0,0.837991476
743.0,0.837798238
744.0,0.83758986
745.0,0.837418199
746.0,0.837256849
747.0,0.837158322
748.0,0.83708781
749.0,0.836978793
750.0,0.836797535
751.0,0.836739779
752.0,0.836775839
753.0,0.836664438
754.0,0.836624384
755.0,0.836602449
756.0,0.836541593
757.0,0.836469591
758.0,0.836510718
759.0,0.836552799
760.0,0.836462736
761.0,0.836447179
762.0,0.836450756
763.0,0.836431444
764.0,0.836378574
765.0,0.836426735
766.0,0.836476505
767.0,0.836447775
768.0,0.836349726
769.0,0.836352468
770.0,0.836414993
771.0,0.836434543
772.0,0.836336493
773.0,0.836350024
774.0,0.836435258
775.0,0.836400032
776.0,0.836310029
777.0,0.836319745
778.0,0.836449027
779.0,0.83653456
780.0,0.836573124
781.0,0.836557806
782.0,0.836515188
783.0,0.836539447
784.0,0.836648047
785.0,0.836740613
786.0,0.836721241
787.0,0.836843073
788.0,0.836888671
789.0,0.836827457
790.0,0.836827457
791.0,0.836999238
792.0,0.837101877
793.0,0.837032378
794.0,0.837036967
795.0,0.837153792
796.0,0.837323785
797.0,0.837446451
798.0,0.837406635
799.0,0.837479889
800.0,0.83763355
801.0,0.837675273
802.0,0.837702751
803.0,0.837810338
804.0,0.837971628
805.0,0.838031948
806.0,0.838056445
807.0,0.838118792
808.0,0.838240206
809.0,0.838321567
810.0,0.838431954
811.0,0.838522315
812.0,0.838540971
813.0,0.838579237
814.0,0.838703513
815.0,0.838832498
816.0,0.838824689
817.0,0.838869452
818.0,0.838943958
819.0,0.838996887
820.0,0.838975847
821.0,0.838959813
822.0,0.838987172
823.0,0.839043677
824.0,0.839020252
825.0,0.839033425
826.0,0.839065135
827.0,0.839051187
828.0,0.838927567
829.0,0.83888489
830.0,0.838896513
831.0,0.838813186
832.0,0.83867979
833.0,0.838507473
834.0,0.838343382
835.0,0.83826232
836.0,0.838163078
837.0,0.838031113
838.0,0.837893724
839.0,0.837825656
840.0,0.83765173
841.0,0.837445736
842.0,0.837315142
843.0,0.837221205
844.0,0.837163389
845.0,0.837082684
846.0,0.83694303
847.0,0.836967289
848.0,0.837008536
849.0,0.836975157
850.0,0.836853445
851.0,0.836714149
852.0,0.836654007
853.0,0.836662412
854.0,0.836595595
855.0,0.83651948
856.0,0.836496234
857.0,0.836503625
858.0,0.836335301
859.0,0.836289644
860.0,0.836313128
861.0,0.836263657
862.0,0.836096108
863.0,0.836030066
864.0,0.836021423
865.0,0.835927725
866.0,0.835862041
867.0,0.835798442
868.0,0.835735738
869.0,0.835689962
870.0,0.835603476
871.0,0.835570574
872.0,0.835575879
873.0,0.835468769
874.0,0.835374296
875.0,0.835246563
876.0,0.835089326
877.0,0.83504355
878.0,0.835001588
879.0,0.834857047
880.0,0.834602475
881.0,0.83448565
882.0,0.834361076
883.0,0.834204435
884.0,0.834045708
885.0,0.833956361
886.0,0.833821535
887.0,0.833682835
888.0,0.833611727
889.0,0.833335638
890.0,0.83301115
