Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Periclase
Other Information,mineral.oxide.none.fine.vswir.o-14a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:35.383969

Data ID,ASTR_214            
Sample ID,O-14A
Mineral Name,Periclase
Grain Size,0-45um
Formula,MgO
Material Class,oxide

Wavelength
401.0,0.9817
402.0,0.9815999999999999
403.0,0.9822
404.0,0.9822
405.0,0.9828
406.0,0.9828
407.0,0.9822
408.0,0.9821
409.0,0.982
410.0,0.9840000000000001
411.0,0.9840000000000001
412.0,0.9826999999999999
413.0,0.9826999999999999
414.0,0.9828
415.0,0.9834
416.0,0.9839
417.0,0.9826
418.0,0.9833
419.0,0.9826999999999999
420.0,0.9852
421.0,0.9845
422.0,0.9838
423.0,0.9838
424.0,0.9838
425.0,0.9845
426.0,0.9845
427.0,0.9832
428.0,0.9843999999999999
429.0,0.9849
430.0,0.9849
431.0,0.985
432.0,0.9838
433.0,0.9838
434.0,0.9839
435.0,0.9839
436.0,0.9851000000000001
437.0,0.9832
438.0,0.9838
439.0,0.985
440.0,0.9862000000000001
441.0,0.9867
442.0,0.9845
443.0,0.9851000000000001
444.0,0.9843999999999999
445.0,0.985
446.0,0.988
447.0,0.985
448.0,0.9861
449.0,0.9854999999999999
450.0,0.9854999999999999
451.0,0.9865
452.0,0.9859
453.0,0.9872
454.0,0.9865
455.0,0.9869
456.0,0.9879000000000001
457.0,0.9859
458.0,0.9872
459.0,0.9865
460.0,0.9879000000000001
461.0,0.9876
462.0,0.9864
463.0,0.9887999999999999
464.0,0.9869
465.0,0.9869
466.0,0.9886
467.0,0.9868000000000001
468.0,0.9881
469.0,0.9875
470.0,0.9876
471.0,0.9875
472.0,0.9881
473.0,0.9889
474.0,0.9878
475.0,0.9890000000000001
476.0,0.9889
477.0,0.9889
478.0,0.9903
479.0,0.9884999999999999
480.0,0.9884999999999999
481.0,0.9884999999999999
482.0,0.9879000000000001
483.0,0.9903
484.0,0.9902
485.0,0.9883
486.0,0.9889
487.0,0.9889
488.0,0.9895
489.0,0.9899
490.0,0.9873999999999999
491.0,0.9897
492.0,0.9884000000000001
493.0,0.9890000000000001
