Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Medium Arsenopyrite
Other Information,mineral.sulfide.none.medium.vswir.s-5a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:57.244133

Data ID,ASTR_822            
Sample ID,S-5A
Mineral Name,Arsenopyrite
Locality,USA/ Nevada/ Lander County/ Austin
Grain Size,45-125um
Formula,FeAsS
Material Class,sulfide

Wavelength
401.0,0.12269999999999999
402.0,0.1233
403.0,0.1225
404.0,0.1231
405.0,0.12369999999999999
406.0,0.1235
407.0,0.1241
408.0,0.12300000000000001
409.0,0.12359999999999999
410.0,0.124
411.0,0.1241
412.0,0.1243
413.0,0.12359999999999999
414.0,0.1246
415.0,0.124
416.0,0.1242
417.0,0.1244
418.0,0.1243
419.0,0.1253
420.0,0.1258
421.0,0.1247
422.0,0.1246
423.0,0.1246
424.0,0.1255
425.0,0.126
426.0,0.1259
427.0,0.1255
428.0,0.1251
429.0,0.1257
430.0,0.126
431.0,0.1264
432.0,0.1264
433.0,0.1261
434.0,0.12619999999999998
435.0,0.1266
436.0,0.1267
437.0,0.1257
438.0,0.12619999999999998
439.0,0.1275
440.0,0.127
441.0,0.1275
442.0,0.12789999999999999
443.0,0.1278
444.0,0.12689999999999999
445.0,0.1263
446.0,0.1275
447.0,0.1276
448.0,0.1282
449.0,0.1277
450.0,0.1266
451.0,0.1273
452.0,0.12789999999999999
453.0,0.1284
454.0,0.1284
455.0,0.1273
456.0,0.1281
457.0,0.1282
458.0,0.1291
459.0,0.1284
460.0,0.1277
461.0,0.128
462.0,0.12890000000000001
463.0,0.1282
464.0,0.12789999999999999
465.0,0.1291
466.0,0.1292
467.0,0.12990000000000002
468.0,0.1288
469.0,0.1282
470.0,0.12960000000000002
471.0,0.13019999999999998
472.0,0.1308
473.0,0.1301
474.0,0.12990000000000002
475.0,0.1304
476.0,0.1293
477.0,0.1301
478.0,0.1293
479.0,0.13
480.0,0.1309
481.0,0.1301
482.0,0.131
483.0,0.13
484.0,0.1313
485.0,0.1316
486.0,0.1308
487.0,0.13140000000000002
488.0,0.1306
489.0,0.1316
490.0,0.1316
491.0,0.131
492.0,0.1313
493.0,0.1311
494.0,0.13140000000000002
495.0,0.13119999999999998
496.0,0.131
497.0,0.1322
498.0,0.13140000000000002
499.0,0.1324
500.0,0.1317
501.0,0.1322
502.0,0.1333
503.0,0.132
504.0,0.133
505.0,0.1321
506.0,0.133
507.0,0.13419999999999999
508.0,0.133
509.0,0.133
510.0,0.1325
511.0,0.1331
512.0,0.1332
513.0,0.1331
514.0,0.134
515.0,0.133
516.0,0.1338
517.0,0.134
518.0,0.1335
519.0,0.13449999999999998
520.0,0.1335
521.0,0.13419999999999999
522.0,0.1338
523.0,0.1335
524.0,0.1335
525.0,0.1331
526.0,0.1349
527.0,0.13419999999999999
528.0,0.134
529.0,0.1343
530.0,0.1341
531.0,0.1351
532.0,0.13419999999999999
533.0,0.1338
534.0,0.13449999999999998
535.0,0.13369999999999999
536.0,0.135
537.0,0.1351
538.0,0.1351
539.0,0.1359
540.0,0.1348
541.0,0.1354
542.0,0.13390000000000002
543.0,0.135
544.0,0.1356
545.0,0.1344
546.0,0.1348
547.0,0.13449999999999998
548.0,0.1354
549.0,0.13570000000000002
550.0,0.1355
551.0,0.1358
552.0,0.13449999999999998
553.0,0.1361
554.0,0.136
555.0,0.1356
556.0,0.1361
557.0,0.13570000000000002
558.0,0.136
559.0,0.13570000000000002
560.0,0.1361
561.0,0.1369
562.0,0.13699999999999998
563.0,0.1378
564.0,0.1367
565.0,0.1368
566.0,0.1376
567.0,0.1364
568.0,0.1369
569.0,0.1367
570.0,0.1364
571.0,0.1371
572.0,0.1367
573.0,0.13699999999999998
574.0,0.1362
575.0,0.1365
576.0,0.13720000000000002
577.0,0.1364
578.0,0.1373
579.0,0.1367
580.0,0.13720000000000002
581.0,0.13699999999999998
582.0,0.1364
583.0,0.1367
584.0,0.1359
585.0,0.1373
586.0,0.1369
587.0,0.13570000000000002
588.0,0.13720000000000002
589.0,0.1368
590.0,0.13720000000000002
591.0,0.13699999999999998
592.0,0.1369
593.0,0.1378
594.0,0.1373
595.0,0.1377
596.0,0.1376
597.0,0.1369
598.0,0.1371
599.0,0.1375
600.0,0.1375
601.0,0.1383
602.0,0.1375
603.0,0.1384
604.0,0.1376
605.0,0.1387
606.0,0.1393
607.0,0.1379
608.0,0.1382
609.0,0.1379
610.0,0.1378
611.0,0.1387
612.0,0.1378
613.0,0.13849999999999998
614.0,0.138
615.0,0.1384
616.0,0.13849999999999998
617.0,0.1369
618.0,0.1383
619.0,0.1379
620.0,0.1388
621.0,0.1384
622.0,0.1376
623.0,0.1382
624.0,0.1373
625.0,0.1384
626.0,0.1389
627.0,0.1383
628.0,0.1383
629.0,0.1374
630.0,0.1383
631.0,0.1382
632.0,0.1386
633.0,0.1389
634.0,0.1387
635.0,0.1386
636.0,0.1388
637.0,0.1381
638.0,0.1393
639.0,0.1384
640.0,0.1383
641.0,0.1382
642.0,0.1377
643.0,0.1393
644.0,0.1386
645.0,0.1394
646.0,0.1382
647.0,0.1378
648.0,0.1391
649.0,0.1389
650.0,0.1388
651.0,0.1389
652.0,0.1378
653.0,0.1392
654.0,0.139
655.0,0.139
656.0,0.1389
657.0,0.138
658.0,0.1383
659.0,0.13849999999999998
660.0,0.1389
661.0,0.13849999999999998
662.0,0.1382
663.0,0.1394
664.0,0.1383
665.0,0.1388
666.0,0.1387
667.0,0.1381
668.0,0.1393
669.0,0.139
670.0,0.1405
671.0,0.1386
672.0,0.1382
673.0,0.1396
674.0,0.1391
675.0,0.1402
676.0,0.1394
677.0,0.1378
678.0,0.1391
679.0,0.1393
680.0,0.1404
681.0,0.1391
682.0,0.1389
683.0,0.1399
684.0,0.1382
685.0,0.1399
686.0,0.1389
687.0,0.1393
688.0,0.1399
689.0,0.138
690.0,0.1398
691.0,0.13949999999999999
692.0,0.1392
693.0,0.1391
694.0,0.1389
695.0,0.1398
696.0,0.1389
697.0,0.1396
698.0,0.1405
699.0,0.1391
700.0,0.1396
701.0,0.1393
702.0,0.1393
703.0,0.1391
704.0,0.1391
705.0,0.14
706.0,0.1393
707.0,0.1402
708.0,0.1391
709.0,0.1391
710.0,0.13949999999999999
711.0,0.139
712.0,0.14
713.0,0.14
714.0,0.1391
715.0,0.1405
716.0,0.1388
717.0,0.1394
718.0,0.1388
719.0,0.1392
720.0,0.1399
721.0,0.139
722.0,0.13970000000000002
723.0,0.1396
724.0,0.1393
725.0,0.14029999999999998
726.0,0.1393
727.0,0.1401
728.0,0.1393
729.0,0.1398
730.0,0.1404
731.0,0.13949999999999999
732.0,0.13970000000000002
733.0,0.1393
734.0,0.139
735.0,0.14
736.0,0.1393
737.0,0.1401
738.0,0.1405
739.0,0.13970000000000002
740.0,0.1399
741.0,0.139
742.0,0.13970000000000002
743.0,0.1401
744.0,0.1396
