Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Medium Anthophyllite
Other Information,mineral.silicate.inosilicate.medium.vswir.in-8a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:40.906076

Data ID,ASTR_370            
Sample ID,IN-8A
Mineral Name,Anthophyllite
Locality,USA/ North Carolina
Grain Size,45-125um
Formula,(Mg/Fe^2+)_7Si_8O_22(OH)_2
Material Class,silicate

Wavelength
401.0,0.5131
402.0,0.5136999999999999
403.0,0.5161
404.0,0.5167
405.0,0.5196999999999999
406.0,0.5207
407.0,0.522
408.0,0.5232
409.0,0.5236999999999999
410.0,0.5231
411.0,0.5243
412.0,0.5251
413.0,0.526
414.0,0.5282
415.0,0.5307
416.0,0.5318999999999999
417.0,0.5326
418.0,0.5338
419.0,0.535
420.0,0.5372
421.0,0.5374
422.0,0.5379
423.0,0.5387
424.0,0.5396
425.0,0.5399
426.0,0.541
427.0,0.5422
428.0,0.544
429.0,0.5447
430.0,0.5438000000000001
431.0,0.5454
432.0,0.5468
433.0,0.5487
434.0,0.5505
435.0,0.552
436.0,0.5523
437.0,0.5536
438.0,0.5542
439.0,0.5552
440.0,0.5556
441.0,0.5562
442.0,0.5562
443.0,0.5565
444.0,0.5581
445.0,0.5587
446.0,0.5585
447.0,0.5597
448.0,0.5602
449.0,0.5614
450.0,0.562
451.0,0.5628
452.0,0.5635
453.0,0.5652
454.0,0.5656
455.0,0.5672999999999999
456.0,0.5672
457.0,0.5685
458.0,0.5677
459.0,0.5694
460.0,0.5702
461.0,0.5711999999999999
462.0,0.5720000000000001
463.0,0.5718
464.0,0.5732
465.0,0.5744
466.0,0.574
467.0,0.5746
468.0,0.5758
469.0,0.5776
470.0,0.5795
471.0,0.5814
472.0,0.5821999999999999
473.0,0.5834
474.0,0.5837
475.0,0.5848
476.0,0.5861
477.0,0.5864
478.0,0.5858
479.0,0.5870000000000001
480.0,0.5879
481.0,0.5872999999999999
482.0,0.5887
483.0,0.5895
484.0,0.5896
485.0,0.5903
486.0,0.5912
487.0,0.5915
488.0,0.5922999999999999
489.0,0.591
490.0,0.5920000000000001
491.0,0.5932
492.0,0.5931000000000001
493.0,0.5926
494.0,0.5927
495.0,0.5928
496.0,0.5943999999999999
497.0,0.5951
498.0,0.5964
499.0,0.5972
500.0,0.5976
501.0,0.5978
502.0,0.5992000000000001
503.0,0.5996
504.0,0.5999
505.0,0.5999
506.0,0.6009
507.0,0.6017
508.0,0.6025
509.0,0.6036
510.0,0.6034
511.0,0.6022
512.0,0.602
513.0,0.6034
514.0,0.6026
515.0,0.6037
516.0,0.6045
517.0,0.6039
518.0,0.6042000000000001
519.0,0.6041
520.0,0.6043
521.0,0.6048
522.0,0.6042000000000001
523.0,0.6053999999999999
524.0,0.606
525.0,0.606
526.0,0.6051
527.0,0.604
528.0,0.6039
529.0,0.6051
530.0,0.6049
531.0,0.6049
532.0,0.6051
533.0,0.6042000000000001
534.0,0.6049
535.0,0.6051
536.0,0.6058
537.0,0.6064
538.0,0.6056
539.0,0.6064
540.0,0.6072
541.0,0.607
542.0,0.6067
543.0,0.6061
544.0,0.6052000000000001
545.0,0.6052000000000001
546.0,0.6047
547.0,0.6053000000000001
548.0,0.6049
549.0,0.6059
550.0,0.6065999999999999
551.0,0.6076
552.0,0.6076
553.0,0.6089
554.0,0.6101
555.0,0.6103000000000001
556.0,0.6087
557.0,0.611
558.0,0.6103000000000001
559.0,0.6092
560.0,0.6096
561.0,0.6121
562.0,0.6121
563.0,0.6121
564.0,0.6136
565.0,0.6133
566.0,0.6119
567.0,0.6119
568.0,0.6123
569.0,0.6131
