Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 04:55:56.140073

Data ID,USGS_ill01          
Sample ID, illite_gds4.10903
Mineral Name, illite
Material Class,Phyllosilicate

Wavelength
213.1, 0.0633840
221.1, 0.0661980
229.1, 0.0643230
236.1, 0.0640480
242.1, 0.0635990
248.1, 0.0619370
253.6, 0.0619030
258.6, 0.0619820
263.6, 0.0647530
268.6, 0.0665750
273.1, 0.0694560
277.1, 0.0720530
281.1, 0.0752900
285.1, 0.0752340
289.1, 0.0776350
293.1, 0.0810390
297.1, 0.0842270
301.1, 0.0872730
305.1, 0.0919970
309.1, 0.0919210
313.1, 0.0959830
317.1, 0.0968410
321.1, 0.0981230
325.1, 0.0966900
329.1, 0.0988840
333.1, 0.102168
337.1, 0.102184
341.1, 0.105233
345.1, 0.108017
349.1, 0.108773
353.1, 0.110780
357.1, 0.112441
360.6, 0.114689
363.6, 0.115545
366.6, 0.117926
369.6, 0.120615
372.6, 0.120090
375.6, 0.121484
378.6, 0.126102
381.1, 0.126065
383.1, 0.123649
385.1, 0.128664
387.1, 0.129762
389.1, 0.128522
391.1, 0.131782
393.1, 0.130516
395.1, 0.132817
397.1, 0.133971
399.1, 0.134161
401.1, 0.134689
403.1, 0.135569
405.1, 0.136751
407.1, 0.136489
409.1, 0.136826
411.1, 0.138276
412.8, 0.138227
415.8, 0.139055
418.8, 0.140057
421.8, 0.141779
424.8, 0.143246
427.8, 0.142788
430.8, 0.145350
433.8, 0.144641
436.8, 0.145944
439.8, 0.148769
442.8, 0.147525
445.8, 0.148827
448.8, 0.146893
451.3, 0.149117
453.3, 0.150705
455.3, 0.150988
457.3, 0.150626
459.3, 0.150888
461.3, 0.153175
463.3, 0.151723
465.3, 0.152947
467.3, 0.153541
469.3, 0.153742
471.3, 0.154387
473.3, 0.153957
475.3, 0.153547
477.3, 0.154005
479.3, 0.153244
481.3, 0.156009
483.3, 0.154230
485.3, 0.153950
487.3, 0.157261
489.3, 0.156492
491.3, 0.155413
493.3, 0.158621
495.3, 0.155248
497.3, 0.157420
499.3, 0.156835
501.3, 0.158328
503.3, 0.157574
505.3, 0.157334
507.3, 0.158327
509.3, 0.158375
511.3, 0.159750
513.3, 0.160492
515.3, 0.160853
517.3, 0.160616
519.3, 0.161796
521.3, 0.162342
523.3, 0.162062
525.3, 0.160097
527.3, 0.160702
529.3, 0.162980
531.3, 0.163624
533.3, 0.161946
535.3, 0.162236
537.3, 0.163043
539.3, 0.163497
541.3, 0.162749
543.3, 0.162578
545.3, 0.164505
547.3, 0.165242
549.3, 0.164303
551.3, 0.164587
553.3, 0.165589
555.3, 0.164081
557.3, 0.165490
559.3, 0.164988
561.3, 0.165856
563.3, 0.165874
565.3, 0.165398
567.3, 0.165372
569.3, 0.165589
571.3, 0.167917
573.3, 0.167786
575.3, 0.167948
577.3, 0.167126
579.3, 0.167375
581.3, 0.167113
583.3, 0.165881
585.3, 0.166410
587.3, 0.168753
589.3, 0.169104
591.3, 0.167019
593.3, 0.169096
595.3, 0.167500
597.3, 0.170442
599.3, 0.168105
601.1, 0.170043
602.7, 0.169722
604.3, 0.169904
605.9, 0.171657
607.5, 0.169995
609.1, 0.171734
610.7, 0.170070
612.3, 0.170533
613.9, 0.173036
615.5, 0.170287
617.1, 0.172182
618.7, 0.172544
620.3, 0.172186
621.9, 0.172842
623.5, 0.171872
625.1, 0.171046
626.7, 0.172822
628.3, 0.170991
629.9, 0.174720
631.7, 0.171326
633.7, 0.173349
635.7, 0.171654
637.7, 0.172706
639.7, 0.173185
641.7, 0.174863
643.7, 0.172616
645.7, 0.174218
647.7, 0.174411
649.7, 0.174603
651.7, 0.174200
653.7, 0.174684
655.7, 0.175499
657.7, 0.174208
659.7, 0.176735
661.7, 0.176167
663.7, 0.177626
665.7, 0.176403
667.7, 0.177446
670.2, 0.176895
673.2, 0.178062
676.2, 0.177120
679.2, 0.177267
682.2, 0.177241
685.2, 0.179019
688.2, 0.179080
691.2, 0.180618
694.2, 0.181040
697.2, 0.180081
700.2, 0.180393
702.0, 0.181445
704.0, 0.180560
706.0, 0.181427
708.0, 0.182524
710.0, 0.182414
712.0, 0.182125
714.0, 0.180843
716.0, 0.181844
718.0, 0.180614
720.0, 0.183236
722.0, 0.183664
724.0, 0.182401
726.0, 0.183443
728.0, 0.184858
730.0, 0.182787
732.0, 0.183484
734.0, 0.185140
736.0, 0.184629
738.0, 0.183942
740.0, 0.183609
742.0, 0.186881
744.0, 0.185913
746.0, 0.186813
748.0, 0.185435
750.5, 0.188957
753.5, 0.186285
756.5, 0.187282
759.5, 0.186325
762.5, 0.188684
765.5, 0.187544
768.5, 0.189301
771.5, 0.188904
774.5, 0.188501
777.5, 0.189145
781.0, 0.190151
785.0, 0.191895
789.0, 0.192355
793.0, 0.192568
797.0, 0.191362
801.5, 0.192970
806.5, 0.194799
811.5, 0.195294
816.5, 0.195174
822.0, 0.195938
828.0, 0.195399
835.0, 0.197726
843.0, 0.199973
851.0, 0.198927
859.0, 0.200687
871.0, 0.201999
883.0, 0.203388
894.0, 0.201082
904.0, 0.203082
914.0, 0.204205
924.0, 0.205090
933.0, 0.205258
941.0, 0.206990
949.0, 0.207368
957.0, 0.205429
964.0, 0.208066
970.0, 0.206651
976.0, 0.209606
982.0, 0.209283
988.0, 0.210078
994.0, 0.209738
1000.0, 0.209346
1006.0, 0.211252
1012.0, 0.210624
1018.0, 0.209853
1023.5, 0.211452
1028.5, 0.212228
1033.5, 0.214677
