Database of Origin,Crowley et al 1991
688.0,0.654
689.0,0.653
690.0,0.653
691.0,0.653
692.0,0.653
693.0,0.653
694.0,0.653
695.0,0.653
696.0,0.654
697.0,0.654
698.0,0.654
699.0,0.654
700.0,0.654
701.0,0.654
702.0,0.654
703.0,0.654
704.0,0.654
705.0,0.653
706.0,0.653
707.0,0.653
708.0,0.653
709.0,0.653
710.0,0.654
711.0,0.654
712.0,0.654
713.0,0.655
714.0,0.655
715.0,0.655
716.0,0.655
717.0,0.655
718.0,0.655
719.0,0.655
720.0,0.655
721.0,0.655
722.0,0.654
723.0,0.654
724.0,0.654
725.0,0.655
726.0,0.655
727.0,0.655
728.0,0.656
729.0,0.656
730.0,0.656
731.0,0.656
732.0,0.656
733.0,0.656
734.0,0.656
735.0,0.656
736.0,0.656
737.0,0.656
738.0,0.657
739.0,0.657
740.0,0.657
741.0,0.658
742.0,0.658
743.0,0.659
744.0,0.659
745.0,0.659
746.0,0.659
747.0,0.66
748.0,0.66
749.0,0.66
750.0,0.66
751.0,0.661
752.0,0.661
753.0,0.662
754.0,0.662
755.0,0.663
756.0,0.663
757.0,0.663
758.0,0.663
759.0,0.663
760.0,0.663
761.0,0.663
762.0,0.664
763.0,0.664
764.0,0.664
765.0,0.665
766.0,0.665
767.0,0.666
768.0,0.666
769.0,0.667
770.0,0.667
771.0,0.667
772.0,0.668
773.0,0.668
774.0,0.669
775.0,0.669
776.0,0.67
777.0,0.67
778.0,0.671
779.0,0.671
780.0,0.671
781.0,0.671
782.0,0.672
783.0,0.672
784.0,0.672
785.0,0.672
786.0,0.672
787.0,0.673
788.0,0.673
789.0,0.674
790.0,0.674
791.0,0.674
792.0,0.674
793.0,0.675
794.0,0.675
795.0,0.675
796.0,0.675
797.0,0.676
798.0,0.676
799.0,0.677
800.0,0.677
801.0,0.678
802.0,0.679
803.0,0.679
804.0,0.681
805.0,0.682
809.0,0.684
813.0,0.684
817.0,0.684
821.0,0.683
825.0,0.684
829.0,0.686
833.0,0.686
837.0,0.684
841.0,0.685
845.0,0.686
849.0,0.688
853.0,0.689
857.0,0.689
861.0,0.69
865.0,0.691
869.0,0.691
873.0,0.69
877.0,0.691
881.0,0.69
885.0,0.691
889.0,0.693
893.0,0.694
897.0,0.695
901.0,0.696
905.0,0.696
909.0,0.696
913.0,0.696
917.0,0.697
921.0,0.699
925.0,0.699
929.0,0.698
933.0,0.699
937.0,0.7
941.0,0.699
945.0,0.698
949.0,0.696
953.0,0.694
957.0,0.695
961.0,0.695
965.0,0.697
969.0,0.698
973.0,0.699
977.0,0.702
981.0,0.705
985.0,0.705
989.0,0.704
993.0,0.705
997.0,0.705
1001.0,0.707
1005.0,0.708
1009.0,0.711
1013.0,0.712
1017.0,0.712
1021.0,0.711
1025.0,0.711
1029.0,0.712
1033.0,0.713
1037.0,0.714
1041.0,0.715
1045.0,0.715
1049.0,0.715
1053.0,0.716
1057.0,0.717
1061.0,0.717
1065.0,0.719
1069.0,0.719
1073.0,0.719
1077.0,0.719
1081.0,0.719
1085.0,0.72
1089.0,0.722
1093.0,0.722
1097.0,0.724
1101.0,0.724
1105.0,0.725
1109.0,0.725
1113.0,0.725
1117.0,0.724
1121.0,0.723
1125.0,0.723
1129.0,0.723
1133.0,0.724
1137.0,0.727
1141.0,0.725
1145.0,0.724
1149.0,0.724
1153.0,0.724
1157.0,0.723
1161.0,0.723
1165.0,0.723
1169.0,0.722
1173.0,0.723
1177.0,0.724
1181.0,0.723
1185.0,0.723
1189.0,0.723
1193.0,0.723
1197.0,0.722
1201.0,0.72
1205.0,0.72
1209.0,0.72
1213.0,0.719
1217.0,0.719
1221.0,0.72
1225.0,0.72
1229.0,0.721
1233.0,0.722
1237.0,0.724
1241.0,0.725
1245.0,0.728
1249.0,0.731
1253.0,0.732
1257.0,0.734
1261.0,0.735
1265.0,0.736
1269.0,0.736
1273.0,0.737
1277.0,0.738
1281.0,0.739
1285.0,0.74
1289.0,0.741
1293.0,0.742
1297.0,0.742
1301.0,0.74
1305.0,0.739
1309.0,0.737
1313.0,0.734
1317.0,0.729
1321.0,0.723
1325.0,0.717
1329.0,0.709
1333.0,0.7
1337.0,0.695
1341.0,0.693
1345.0,0.696
1349.0,0.701
1353.0,0.704
1357.0,0.701
1361.0,0.699
1365.0,0.698
1369.0,0.696
1373.0,0.689
1377.0,0.671
1381.0,0.651
1385.0,0.633
1389.0,0.608
1393.0,0.569
1397.0,0.524
1401.0,0.485
1405.0,0.477
1409.0,0.505
1413.0,0.528
1417.0,0.53
1421.0,0.521
1425.0,0.509
1429.0,0.497
1433.0,0.491
1437.0,0.494
1441.0,0.503
1445.0,0.511
1449.0,0.517
1453.0,0.522
1457.0,0.523
1461.0,0.522
1465.0,0.519
1469.0,0.518
1473.0,0.519
1477.0,0.52
1481.0,0.522
1485.0,0.523
1489.0,0.524
1493.0,0.523
1497.0,0.523
1501.0,0.522
1505.0,0.525
1509.0,0.529
1513.0,0.531
1517.0,0.533
1521.0,0.536
1525.0,0.538
1529.0,0.54
1533.0,0.541
1537.0,0.541
1541.0,0.54
1545.0,0.54
1549.0,0.541
1553.0,0.541
1557.0,0.542
1561.0,0.543
1565.0,0.544
1569.0,0.545
1573.0,0.545
1577.0,0.546
1581.0,0.547
1585.0,0.547
1589.0,0.548
1593.0,0.548
1597.0,0.548
1601.0,0.549
1605.0,0.549
1609.0,0.55
1613.0,0.552
1617.0,0.553
1621.0,0.554
1625.0,0.556
1629.0,0.559
1633.0,0.561
1637.0,0.563
1641.0,0.565
1645.0,0.566
1649.0,0.566
1653.0,0.566
1657.0,0.566
1661.0,0.567
1665.0,0.568
1669.0,0.568
1673.0,0.568
1677.0,0.569
1681.0,0.57
1685.0,0.571
1689.0,0.571
1693.0,0.572
1697.0,0.572
1701.0,0.572
1705.0,0.571
1709.0,0.57
1713.0,0.571
1717.0,0.571
1721.0,0.57
1725.0,0.568
1729.0,0.568
1733.0,0.57
1737.0,0.57
1741.0,0.568
1745.0,0.567
1749.0,0.566
1753.0,0.565
1757.0,0.563
1761.0,0.563
1765.0,0.565
1769.0,0.566
1773.0,0.567
1777.0,0.568
1781.0,0.569
1785.0,0.571
1789.0,0.572
1793.0,0.573
1797.0,0.573
1801.0,0.575
1805.0,0.576
1809.0,0.579
1813.0,0.579
1817.0,0.579
1821.0,0.58
1825.0,0.58
1829.0,0.578
1833.0,0.576
1837.0,0.574
1841.0,0.573
1845.0,0.569
1849.0,0.566
1853.0,0.563
1857.0,0.56
1861.0,0.553
1865.0,0.542
1869.0,0.531
1873.0,0.522
1877.0,0.513
1881.0,0.502
1885.0,0.487
1889.0,0.472
1893.0,0.455
1897.0,0.436
1901.0,0.419
1905.0,0.405
1909.0,0.393
1913.0,0.383
1917.0,0.375
1921.0,0.37
1925.0,0.366
1929.0,0.36
1933.0,0.355
1937.0,0.349
1941.0,0.344
1945.0,0.339
1949.0,0.333
1953.0,0.328
1957.0,0.324
1961.0,0.323
1965.0,0.323
1969.0,0.325
1973.0,0.329
1977.0,0.334
1981.0,0.341
1985.0,0.346
1989.0,0.352
1993.0,0.357
1997.0,0.36
2001.0,0.362
2005.0,0.364
2009.0,0.367
2013.0,0.37
2017.0,0.373
2021.0,0.376
2025.0,0.378
2029.0,0.381
2033.0,0.382
2037.0,0.385
2041.0,0.387
2045.0,0.389
2049.0,0.392
2053.0,0.394
2057.0,0.395
2061.0,0.394
2065.0,0.393
2069.0,0.391
2073.0,0.386
2077.0,0.379
2081.0,0.37
2085.0,0.361
2089.0,0.352
2093.0,0.347
2097.0,0.343
2101.0,0.341
2105.0,0.341
2109.0,0.34
2113.0,0.341
2117.0,0.342
2121.0,0.346
2125.0,0.353
2129.0,0.361
2133.0,0.367
2137.0,0.373
2141.0,0.377
2145.0,0.378
2149.0,0.376
2153.0,0.373
2157.0,0.371
2161.0,0.369
2165.0,0.37
2169.0,0.373
2173.0,0.375
2177.0,0.377
2181.0,0.379
2185.0,0.378
2189.0,0.377
2193.0,0.376
2197.0,0.376
2201.0,0.38
2205.0,0.384
2209.0,0.387
2213.0,0.39
2217.0,0.393
2221.0,0.394
2225.0,0.395
2229.0,0.397
2233.0,0.396
2237.0,0.394
2241.0,0.394
2245.0,0.395
2249.0,0.397
2253.0,0.401
2257.0,0.406
2261.0,0.41
2265.0,0.414
2269.0,0.418
2273.0,0.422
2277.0,0.424
2281.0,0.427
2285.0,0.426
2289.0,0.426
2293.0,0.423
2297.0,0.419
2301.0,0.416
2305.0,0.413
2309.0,0.411
2313.0,0.409
2317.0,0.408
2321.0,0.407
2325.0,0.406
2329.0,0.406
2333.0,0.405
2337.0,0.402
2341.0,0.398
2345.0,0.394
2349.0,0.389
2353.0,0.384
2357.0,0.379
2361.0,0.375
2365.0,0.369
2369.0,0.361
2373.0,0.35
2377.0,0.34
2381.0,0.331
2385.0,0.323
2389.0,0.318
2393.0,0.313
2397.0,0.308
2401.0,0.305
2405.0,0.302
2409.0,0.296
2413.0,0.288
2417.0,0.281
2421.0,0.275
2425.0,0.268
2429.0,0.262
2433.0,0.255
2437.0,0.249
2441.0,0.242
2445.0,0.236
2449.0,0.231
2453.0,0.225
2457.0,0.22
2461.0,0.217
2465.0,0.214
2469.0,0.215
2473.0,0.219
2477.0,0.223
2481.0,0.228
2485.0,0.234
2489.0,0.24
2493.0,0.243
2497.0,0.246
2501.0,0.248
2505.0,0.248
