Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Alunite
Other Information,mineral.sulfate.none.fine.vswir.so-4a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:53.852922

Data ID,ASTR_725            
Sample ID,SO-4A
Mineral Name,Alunite
Locality,USA/ Utah
Grain Size,0-45um
Formula,KAl_3(SO_4)_2(OH)_6
Material Class,sulfate

Wavelength
401.0,0.6684
402.0,0.6661
403.0,0.6696
404.0,0.6747
405.0,0.6736
406.0,0.6708
407.0,0.6696
408.0,0.6747
409.0,0.6799
410.0,0.6805
411.0,0.6799
412.0,0.6781
413.0,0.6822
414.0,0.6868000000000001
415.0,0.6851
416.0,0.6856
417.0,0.6833
418.0,0.6873999999999999
419.0,0.6907
420.0,0.6907
421.0,0.6890000000000001
422.0,0.6879000000000001
423.0,0.6912999999999999
424.0,0.6965
425.0,0.6959000000000001
426.0,0.6936
427.0,0.6925
428.0,0.6953
429.0,0.6981999999999999
430.0,0.6994
431.0,0.6988
432.0,0.6976
433.0,0.7011
434.0,0.7039
435.0,0.705
436.0,0.7045
437.0,0.7027
438.0,0.7056
439.0,0.7095999999999999
440.0,0.7101999999999999
441.0,0.7091
442.0,0.7079000000000001
443.0,0.7108
444.0,0.716
445.0,0.7170000000000001
446.0,0.7148
447.0,0.7120000000000001
448.0,0.7143
449.0,0.7199
450.0,0.7204999999999999
451.0,0.7193
452.0,0.7165
453.0,0.7189
454.0,0.7212000000000001
455.0,0.7212000000000001
456.0,0.7206
457.0,0.7182999999999999
458.0,0.7223999999999999
459.0,0.7264
460.0,0.7241
461.0,0.7212999999999999
462.0,0.7201000000000001
463.0,0.7236
464.0,0.7265
465.0,0.7259
466.0,0.7236
467.0,0.723
468.0,0.7289
469.0,0.7304999999999999
470.0,0.7293999999999999
471.0,0.7254
472.0,0.7248
473.0,0.7254999999999999
474.0,0.7312000000000001
475.0,0.7306
476.0,0.7283
477.0,0.7277
478.0,0.7290000000000001
479.0,0.733
480.0,0.7318000000000001
481.0,0.7318000000000001
482.0,0.7318000000000001
483.0,0.7347
484.0,0.7387999999999999
485.0,0.7353000000000001
486.0,0.7336
487.0,0.7353000000000001
488.0,0.7365999999999999
489.0,0.7423000000000001
490.0,0.7394
491.0,0.7365999999999999
492.0,0.7365999999999999
493.0,0.7401000000000001
494.0,0.7423000000000001
495.0,0.7429000000000001
496.0,0.7423000000000001
497.0,0.7423000000000001
498.0,0.7465
499.0,0.7511
500.0,0.7505
501.0,0.7476
502.0,0.7459
503.0,0.7505
504.0,0.7528
505.0,0.7528
506.0,0.7511
507.0,0.7498999999999999
508.0,0.7528
509.0,0.7567
510.0,0.7567
511.0,0.7544
512.0,0.7539
513.0,0.7556
514.0,0.7602
515.0,0.7642
516.0,0.7608
517.0,0.759
518.0,0.759
519.0,0.7631
520.0,0.7683
521.0,0.7670999999999999
522.0,0.7654000000000001
523.0,0.7670999999999999
524.0,0.7694
525.0,0.7745000000000001
526.0,0.7739
527.0,0.7739
528.0,0.7745000000000001
529.0,0.7774
530.0,0.7831
531.0,0.782
532.0,0.7814
533.0,0.782
534.0,0.7826000000000001
535.0,0.7870999999999999
536.0,0.7870999999999999
537.0,0.7870999999999999
538.0,0.7870999999999999
539.0,0.7894
540.0,0.7928000000000001
541.0,0.7934
542.0,0.7911
543.0,0.7923
544.0,0.7957
545.0,0.7986
546.0,0.7979999999999999
547.0,0.7975
548.0,0.7975
549.0,0.7998000000000001
550.0,0.8037000000000001
551.0,0.8031999999999999
552.0,0.8009000000000001
553.0,0.8003
554.0,0.8026000000000001
555.0,0.8083
556.0,0.8077
557.0,0.8083
558.0,0.8066
559.0,0.8072
560.0,0.8129000000000001
561.0,0.8146
562.0,0.8181
563.0,0.8164
564.0,0.8151999999999999
565.0,0.8170000000000001
566.0,0.8203
567.0,0.8249
568.0,0.8198000000000001
569.0,0.8181
570.0,0.8203
571.0,0.8238
572.0,0.8290000000000001
573.0,0.8261
574.0,0.8249
575.0,0.8261
576.0,0.8261
577.0,0.8301000000000001
578.0,0.8290000000000001
579.0,0.8278
580.0,0.8284
581.0,0.8312999999999999
582.0,0.833
583.0,0.8318000000000001
584.0,0.8312999999999999
585.0,0.8323999999999999
586.0,0.8336
587.0,0.8347
588.0,0.8347
589.0,0.8318000000000001
590.0,0.8323999999999999
591.0,0.8318000000000001
592.0,0.8347
593.0,0.8375
594.0,0.8347
595.0,0.8336
596.0,0.8364
597.0,0.8375
598.0,0.8398
599.0,0.8375
600.0,0.8398
601.0,0.8427
602.0,0.8443999999999999
603.0,0.8473
604.0,0.8438
605.0,0.8443999999999999
606.0,0.8443999999999999
607.0,0.8479000000000001
608.0,0.8513
609.0,0.8479000000000001
610.0,0.8467
611.0,0.8495999999999999
612.0,0.8525
613.0,0.8547
614.0,0.8508
615.0,0.8479000000000001
616.0,0.8479000000000001
617.0,0.8525
618.0,0.8558
619.0,0.8534999999999999
620.0,0.8495999999999999
621.0,0.8502
622.0,0.8525
623.0,0.8564
624.0,0.8541
625.0,0.8513
626.0,0.8513
627.0,0.8534999999999999
628.0,0.857
629.0,0.8541
630.0,0.8502
631.0,0.8502
632.0,0.8534999999999999
633.0,0.8582
634.0,0.8547
635.0,0.8525
636.0,0.8541
637.0,0.8558
638.0,0.8587
639.0,0.8541
640.0,0.8525
641.0,0.8547
642.0,0.8564
643.0,0.861
644.0,0.8576
645.0,0.8558
646.0,0.8558
647.0,0.8587
648.0,0.8587
649.0,0.8558
650.0,0.8534999999999999
651.0,0.8547
652.0,0.8582
653.0,0.861
654.0,0.8599
655.0,0.8587
656.0,0.8593000000000001
657.0,0.861
658.0,0.8615999999999999
659.0,0.8587
660.0,0.857
661.0,0.8593000000000001
662.0,0.8615999999999999
663.0,0.8639
664.0,0.8599
665.0,0.8599
666.0,0.8622
667.0,0.8656
668.0,0.8633
669.0,0.861
670.0,0.8604999999999999
671.0,0.861
672.0,0.8645
673.0,0.8668
674.0,0.861
675.0,0.8593000000000001
676.0,0.861
677.0,0.8639
678.0,0.8662000000000001
679.0,0.8628
680.0,0.8628
681.0,0.8628
682.0,0.8679000000000001
683.0,0.8651000000000001
684.0,0.8639
685.0,0.8662000000000001
686.0,0.8651000000000001
687.0,0.8684999999999999
688.0,0.8656
689.0,0.8651000000000001
690.0,0.8679000000000001
691.0,0.8702
692.0,0.8719
693.0,0.8684999999999999
694.0,0.8645
695.0,0.8651000000000001
696.0,0.8674
697.0,0.8713
698.0,0.8697
699.0,0.8674
700.0,0.8691
701.0,0.8736
702.0,0.8719
703.0,0.8691
704.0,0.8668
705.0,0.8679000000000001
706.0,0.8725
707.0,0.8713
708.0,0.8679000000000001
709.0,0.8679000000000001
710.0,0.8697
711.0,0.873
712.0,0.8719
713.0,0.8679000000000001
714.0,0.8684999999999999
715.0,0.8706999999999999
716.0,0.873
717.0,0.8702
718.0,0.8674
719.0,0.8691
720.0,0.8725
721.0,0.8748
722.0,0.8725
723.0,0.8684999999999999
724.0,0.8691
725.0,0.8702
726.0,0.8713
727.0,0.8697
728.0,0.8662000000000001
729.0,0.8668
730.0,0.8702
731.0,0.8753
732.0,0.873
733.0,0.8706999999999999
734.0,0.8719
735.0,0.8742
736.0,0.8736
737.0,0.8725
738.0,0.8713
739.0,0.8713
740.0,0.873
741.0,0.8771
742.0,0.8736
743.0,0.8691
744.0,0.8713
745.0,0.8748
746.0,0.8742
747.0,0.8725
748.0,0.8713
749.0,0.8713
750.0,0.8771
751.0,0.8748
752.0,0.8702
753.0,0.8679000000000001
754.0,0.8702
755.0,0.8742
756.0,0.8719
757.0,0.8702
758.0,0.8697
759.0,0.8706999999999999
760.0,0.8748
761.0,0.8719
762.0,0.8697
763.0,0.8706999999999999
764.0,0.8706999999999999
765.0,0.8748
766.0,0.8713
767.0,0.8679000000000001
768.0,0.8691
769.0,0.8706999999999999
770.0,0.8742
771.0,0.8706999999999999
772.0,0.8691
773.0,0.8684999999999999
774.0,0.8702
775.0,0.8742
776.0,0.8706999999999999
777.0,0.8679000000000001
778.0,0.8706999999999999
779.0,0.8736
780.0,0.8742
781.0,0.8719
782.0,0.8684999999999999
783.0,0.8691
784.0,0.873
785.0,0.8736
786.0,0.8684999999999999
787.0,0.8651000000000001
788.0,0.8684999999999999
789.0,0.8742
790.0,0.8706999999999999
791.0,0.8684999999999999
792.0,0.8662000000000001
793.0,0.8668
794.0,0.8697
795.0,0.8702
796.0,0.8679000000000001
797.0,0.8651000000000001
798.0,0.8668
799.0,0.8628
800.0,0.8625
804.0,0.8615999999999999
808.0,0.8615999999999999
812.0,0.8604999999999999
816.0,0.8604999999999999
820.0,0.8599
824.0,0.8593000000000001
828.0,0.8599
832.0,0.8599
836.0,0.8599
840.0,0.8582
844.0,0.8587
848.0,0.8582
852.0,0.8593000000000001
856.0,0.8582
860.0,0.8587
864.0,0.8576
868.0,0.8593000000000001
872.0,0.8582
876.0,0.8587
880.0,0.8593000000000001
884.0,0.8576
888.0,0.8582
892.0,0.857
896.0,0.8582
900.0,0.857
904.0,0.8587
908.0,0.857
912.0,0.8582
916.0,0.8576
920.0,0.8593000000000001
924.0,0.8582
928.0,0.8587
932.0,0.8593000000000001
936.0,0.8593000000000001
940.0,0.8599
944.0,0.8587
948.0,0.8604999999999999
952.0,0.8604999999999999
956.0,0.8622
960.0,0.8604999999999999
964.0,0.8622
968.0,0.861
972.0,0.8622
976.0,0.8615999999999999
980.0,0.8615999999999999
984.0,0.861
988.0,0.8622
992.0,0.8599
996.0,0.8622
1000.0,0.8615999999999999
1004.0,0.8622
1008.0,0.8628
1012.0,0.8645
1016.0,0.8639
1020.0,0.8656
1024.0,0.8674
1028.0,0.8697
1032.0,0.8691
1036.0,0.8702
1040.0,0.8697
1044.0,0.8713
1048.0,0.8706999999999999
1052.0,0.8713
1056.0,0.8702
1060.0,0.8719
1064.0,0.8725
1068.0,0.8725
1072.0,0.8725
1076.0,0.8725
1080.0,0.873
1084.0,0.8742
1088.0,0.8736
1092.0,0.8736
1096.0,0.8742
1100.0,0.8748
1104.0,0.8748
1108.0,0.8753
1112.0,0.8748
1116.0,0.8748
1120.0,0.8771
1124.0,0.8776
1128.0,0.8794
1132.0,0.8765000000000001
1136.0,0.8765000000000001
1140.0,0.8771
1144.0,0.8782
1148.0,0.8765000000000001
1152.0,0.8782
1156.0,0.8775
1160.0,0.878
1164.0,0.8768
1168.0,0.8778
1172.0,0.8768
1176.0,0.8784000000000001
1180.0,0.8771
1184.0,0.8782
1188.0,0.8769
1192.0,0.8781
1196.0,0.8774
1200.0,0.8779
1204.0,0.8773000000000001
1208.0,0.8779
1212.0,0.8756
1216.0,0.8762000000000001
1220.0,0.875
1224.0,0.8756
1228.0,0.8722
1232.0,0.8733
1236.0,0.8717
1240.0,0.8733
1244.0,0.8711
1248.0,0.8711
1252.0,0.8698999999999999
1256.0,0.8681
1260.0,0.8628
1264.0,0.8622
1268.0,0.8621
1272.0,0.8665999999999999
1276.0,0.8689
1280.0,0.8711
1284.0,0.8737999999999999
1288.0,0.8755
1292.0,0.8743000000000001
1296.0,0.8754000000000001
1300.0,0.8747
1304.0,0.8747
1308.0,0.8745999999999999
1312.0,0.8723000000000001
1316.0,0.8704999999999999
1320.0,0.8692
1324.0,0.8697
1328.0,0.8674
1332.0,0.8662000000000001
1336.0,0.8632
1340.0,0.8654000000000001
1344.0,0.8636
1348.0,0.8642
1352.0,0.863
1356.0,0.8658
1360.0,0.8647
1364.0,0.8664000000000001
1368.0,0.8652
1372.0,0.8647
1376.0,0.8647
1380.0,0.8636
1384.0,0.8619
1388.0,0.8602
1392.0,0.8595999999999999
1396.0,0.8556
1400.0,0.8515999999999999
1404.0,0.846
1408.0,0.8414
1412.0,0.8278
1416.0,0.8038
1420.0,0.7679
1424.0,0.7531
1428.0,0.7623000000000001
1432.0,0.7841
1436.0,0.7984
1440.0,0.8043
1444.0,0.7998000000000001
1448.0,0.7918000000000001
1452.0,0.7833
1456.0,0.7792
1460.0,0.7742
1464.0,0.7637999999999999
1468.0,0.7353000000000001
1472.0,0.7066
1476.0,0.7071999999999999
1480.0,0.7398
1484.0,0.7757999999999999
1488.0,0.7947
1492.0,0.805
1496.0,0.8056
1500.0,0.8158
1504.0,0.821
1508.0,0.8273
1512.0,0.8301000000000001
1516.0,0.8323999999999999
1520.0,0.8347
1524.0,0.8336
1528.0,0.8353
1532.0,0.8365
1536.0,0.8375
1540.0,0.8365
1544.0,0.8381000000000001
1548.0,0.8381000000000001
1552.0,0.8381000000000001
1556.0,0.8393
1560.0,0.8381000000000001
1564.0,0.8381000000000001
1568.0,0.8375
1572.0,0.8387
1576.0,0.8370000000000001
1580.0,0.8370000000000001
1584.0,0.8365
1588.0,0.8375
1592.0,0.8359000000000001
1596.0,0.8370000000000001
1600.0,0.8359000000000001
1604.0,0.8364
1608.0,0.8356999999999999
1612.0,0.8351000000000001
1616.0,0.8362
1620.0,0.8349
1624.0,0.8354
1628.0,0.8342
1632.0,0.8342
1636.0,0.8336
1640.0,0.8334999999999999
1644.0,0.8316
1648.0,0.8321
1652.0,0.8311
1656.0,0.8315
1660.0,0.8291
1664.0,0.8290000000000001
1668.0,0.8267
1672.0,0.8262
1676.0,0.8243
1680.0,0.8248000000000001
1684.0,0.8236
1688.0,0.8218000000000001
1692.0,0.8218000000000001
1696.0,0.8194
1700.0,0.8181999999999999
1704.0,0.8170000000000001
1708.0,0.8154
1712.0,0.8131
1716.0,0.8108
1720.0,0.8062999999999999
1724.0,0.8011
1728.0,0.7948000000000001
1732.0,0.7890999999999999
1736.0,0.7817000000000001
1740.0,0.7754000000000001
1744.0,0.7674
1748.0,0.7629
1752.0,0.7572
1756.0,0.7555
1760.0,0.7514
1764.0,0.7537
1768.0,0.7555
1772.0,0.7629
1776.0,0.7685
1780.0,0.7776000000000001
1784.0,0.7863
1788.0,0.7954000000000001
1792.0,0.8005
1796.0,0.8062999999999999
1800.0,0.8079000000000001
1804.0,0.8094
1808.0,0.8090999999999999
1812.0,0.8117
1816.0,0.8101999999999999
1820.0,0.8095
1824.0,0.8093
1828.0,0.8084
1832.0,0.8087000000000001
1836.0,0.8073
1840.0,0.807
1844.0,0.8045
1848.0,0.8042
1852.0,0.8024
1856.0,0.8011
1860.0,0.7988
1864.0,0.7976000000000001
1868.0,0.7940999999999999
1872.0,0.7924
1876.0,0.7889
1880.0,0.7865000000000001
1884.0,0.7813
1888.0,0.7796
1892.0,0.7745000000000001
1896.0,0.7698999999999999
1900.0,0.7646999999999999
1904.0,0.7623000000000001
1908.0,0.7554000000000001
1912.0,0.7526
1916.0,0.7486
1920.0,0.7479
1924.0,0.7433
1928.0,0.7415
1932.0,0.7398
1936.0,0.7392
1940.0,0.7351000000000001
1944.0,0.7343999999999999
1948.0,0.7326999999999999
1952.0,0.7338
1956.0,0.7301000000000001
1960.0,0.73
