Database of Origin,CSIRO National Virtual Core Library
797.0,0.747586104
798.0,0.747842608
799.0,0.748101271
800.0,0.748385824
801.0,0.74868513
802.0,0.748912709
803.0,0.749185945
804.0,0.749505984
805.0,0.749819907
806.0,0.750059473
807.0,0.750289569
808.0,0.750546823
809.0,0.750835414
810.0,0.751114366
811.0,0.751365367
812.0,0.751594576
813.0,0.751831456
814.0,0.752043479
815.0,0.75229058
816.0,0.752577637
817.0,0.752768993
818.0,0.752948939
819.0,0.753163835
820.0,0.753423685
821.0,0.753660479
822.0,0.753875537
823.0,0.75407694
824.0,0.754274868
825.0,0.754458639
826.0,0.754667275
827.0,0.754884386
828.0,0.755056754
829.0,0.75525137
830.0,0.755429411
831.0,0.755574017
832.0,0.755715295
833.0,0.755923386
834.0,0.756102301
835.0,0.756207968
836.0,0.756367866
837.0,0.756570792
838.0,0.756750179
839.0,0.756868133
840.0,0.757036169
841.0,0.757216917
842.0,0.75736782
843.0,0.757466131
844.0,0.757592426
845.0,0.757716793
846.0,0.757834667
847.0,0.757957453
848.0,0.758056403
849.0,0.758159996
850.0,0.758282029
851.0,0.758415283
852.0,0.758571133
853.0,0.758700635
854.0,0.758789232
855.0,0.758885188
856.0,0.759020389
857.0,0.759140767
858.0,0.75922098
859.0,0.759339131
860.0,0.759453271
861.0,0.759534096
862.0,0.759587388
863.0,0.759715666
864.0,0.759806233
865.0,0.759872562
866.0,0.759962274
867.0,0.760033831
868.0,0.760103559
869.0,0.760184116
870.0,0.760285769
871.0,0.760431606
872.0,0.760540049
873.0,0.760607848
874.0,0.760691424
875.0,0.760773596
876.0,0.760827102
877.0,0.760875089
878.0,0.760979804
879.0,0.761052447
880.0,0.761134928
881.0,0.761232387
882.0,0.761285336
883.0,0.761379973
884.0,0.761467183
885.0,0.761522795
886.0,0.761604043
887.0,0.761664145
888.0,0.761735395
889.0,0.76182567
890.0,0.761853924
891.0,0.761983447
892.0,0.762150966
893.0,0.762254515
894.0,0.76226963
895.0,0.762283499
896.0,0.762346944
897.0,0.762455198
898.0,0.762481064
899.0,0.762539641
900.0,0.762662345
901.0,0.762808036
902.0,0.762807955
903.0,0.762826252
904.0,0.762885417
905.0,0.762943317
906.0,0.763007642
907.0,0.763024078
908.0,0.763059752
909.0,0.763193447
910.0,0.763238688
911.0,0.763261319
912.0,0.763318446
913.0,0.763428364
914.0,0.763481866
915.0,0.763526034
916.0,0.763586797
917.0,0.763663104
918.0,0.763721619
919.0,0.763840019
920.0,0.763979491
921.0,0.7640405
922.0,0.76413085
923.0,0.764192148
924.0,0.764244961
925.0,0.764359918
926.0,0.764466618
927.0,0.764522284
928.0,0.764554186
929.0,0.764623105
930.0,0.764623671
931.0,0.76465676
932.0,0.764724061
933.0,0.764743747
934.0,0.764749092
935.0,0.764845114
936.0,0.764958029
937.0,0.764911419
938.0,0.764899296
939.0,0.764912391
940.0,0.764930303
941.0,0.764934087
942.0,0.764879679
943.0,0.764809855
944.0,0.764720181
945.0,0.764567992
946.0,0.764342616
947.0,0.764157355
948.0,0.763989125
949.0,0.76372147
950.0,0.76335176
951.0,0.763049831
952.0,0.762744272
953.0,0.762288422
954.0,0.76209792
955.0,0.761884933
956.0,0.761619257
957.0,0.761428941
958.0,0.761246888
959.0,0.761110275
960.0,0.76105098
961.0,0.761090621
962.0,0.761229189
963.0,0.761509349
964.0,0.761813924
965.0,0.762092713
966.0,0.76282401
967.0,0.763506015
968.0,0.764169496
969.0,0.764954526
970.0,0.765616138
971.0,0.766144584
972.0,0.76662024
973.0,0.767100228
974.0,0.767481349
975.0,0.7679147
976.0,0.768180837
977.0,0.768232874
978.0,0.76855427
979.0,0.76879126
980.0,0.768918063
981.0,0.76904019
982.0,0.769314867
983.0,0.769458687
984.0,0.769580193
985.0,0.769704853
986.0,0.769696232
987.0,0.769791197
988.0,0.770054218
989.0,0.770360988
990.0,0.770488028
991.0,0.770577116
992.0,0.770761809
993.0,0.770982047
994.0,0.77109026
995.0,0.771247289
996.0,0.771295769
997.0,0.771351186
998.0,0.771569834
999.0,0.771694769
1000.0,0.771368254
1001.0,0.771481777
1002.0,0.771503242
1003.0,0.771434474
1004.0,0.771296362
1005.0,0.771181968
1006.0,0.771170419
1007.0,0.771164837
1008.0,0.771217646
1009.0,0.771234945
1010.0,0.771267644
1011.0,0.771297802
1012.0,0.771318847
1013.0,0.771364199
1014.0,0.771406708
1015.0,0.771428784
1016.0,0.771376348
1017.0,0.771326831
1018.0,0.771320994
1019.0,0.771306331
1020.0,0.771282683
1021.0,0.771275015
1022.0,0.771257637
1023.0,0.771223569
1024.0,0.771154292
1025.0,0.771110734
1026.0,0.77113575
1027.0,0.771137263
1028.0,0.771164014
1029.0,0.771180931
1030.0,0.771160696
1031.0,0.771174255
1032.0,0.771168238
1033.0,0.771190917
1034.0,0.77124872
1035.0,0.771257793
1036.0,0.771247819
1037.0,0.771220854
1038.0,0.771174001
1039.0,0.771125342
1040.0,0.771110792
1041.0,0.771132639
1042.0,0.77116817
1043.0,0.771162853
1044.0,0.771162335
1045.0,0.771169721
1046.0,0.771164745
1047.0,0.771226795
1048.0,0.771262239
1049.0,0.771278084
1050.0,0.771283143
1051.0,0.771312841
1052.0,0.771245319
1053.0,0.771201543
1054.0,0.771207784
1055.0,0.771138572
1056.0,0.771087949
1057.0,0.771081486
1058.0,0.771087707
1059.0,0.771078167
1060.0,0.771017834
1061.0,0.771003487
1062.0,0.771019908
1063.0,0.770952702
1064.0,0.770895385
1065.0,0.770876673
1066.0,0.770843881
1067.0,0.770674864
1068.0,0.77060357
1069.0,0.770632958
1070.0,0.77056228
1071.0,0.7705217
1072.0,0.770505151
1073.0,0.77042102
1074.0,0.770347498
1075.0,0.770241164
1076.0,0.770137668
1077.0,0.770084085
1078.0,0.770057213
1079.0,0.769989856
1080.0,0.769969179
1081.0,0.76990695
1082.0,0.769777053
1083.0,0.769686115
1084.0,0.769650851
1085.0,0.769579764
1086.0,0.769489162
1087.0,0.769383581
1088.0,0.769267147
1089.0,0.769200862
1090.0,0.769133146
1091.0,0.769073662
1092.0,0.769009174
1093.0,0.768929067
1094.0,0.768846267
1095.0,0.768782092
1096.0,0.768696733
1097.0,0.768592978
1098.0,0.768496924
1099.0,0.768403257
1100.0,0.768314767
1101.0,0.768265653
1102.0,0.768197813
1103.0,0.768120217
1104.0,0.768050457
1105.0,0.767943485
1106.0,0.767880118
1107.0,0.767834712
1108.0,0.767743397
1109.0,0.767657796
1110.0,0.767555061
1111.0,0.767469627
1112.0,0.767384066
1113.0,0.767311774
1114.0,0.767248144
1115.0,0.767211526
1116.0,0.767147723
1117.0,0.767074853
1118.0,0.767026415
1119.0,0.766924207
1120.0,0.766831097
1121.0,0.766802554
1122.0,0.766788983
1123.0,0.76677832
1124.0,0.766744394
1125.0,0.766712375
1126.0,0.766674565
1127.0,0.76658691
1128.0,0.766547411
1129.0,0.766567191
1130.0,0.766541482
1131.0,0.766493002
1132.0,0.766472497
1133.0,0.766444361
1134.0,0.766386332
1135.0,0.76636943
1136.0,0.766350826
1137.0,0.766343507
1138.0,0.766332902
1139.0,0.766280671
1140.0,0.766189896
1141.0,0.766142606
1142.0,0.766086303
1143.0,0.766025525
1144.0,0.765995572
1145.0,0.765942318
1146.0,0.765853465
1147.0,0.765784588
1148.0,0.765730844
1149.0,0.765661761
1150.0,0.765589573
1151.0,0.765552332
1152.0,0.765527335
1153.0,0.765488505
1154.0,0.765437199
1155.0,0.765380543
1156.0,0.765335853
1157.0,0.765279906
1158.0,0.765246271
1159.0,0.765238691
1160.0,0.765206395
1161.0,0.765170136
1162.0,0.765132728
1163.0,0.765097567
1164.0,0.765051973
1165.0,0.764999752
1166.0,0.764934166
1167.0,0.764891222
1168.0,0.764839083
1169.0,0.764771829
1170.0,0.764721213
1171.0,0.764691736
1172.0,0.764664723
1173.0,0.764630935
1174.0,0.764632194
1175.0,0.764599462
1176.0,0.764522105
1177.0,0.764474959
1178.0,0.764455594
1179.0,0.764401847
1180.0,0.764313215
1181.0,0.764273667
1182.0,0.764238856
1183.0,0.764207754
1184.0,0.764214724
1185.0,0.764217518
1186.0,0.764175464
1187.0,0.764132475
1188.0,0.76407093
1189.0,0.764011337
1190.0,0.763953424
1191.0,0.763900292
1192.0,0.76384742
1193.0,0.763788771
1194.0,0.763745726
1195.0,0.763717427
1196.0,0.763677992
1197.0,0.763646879
1198.0,0.763619448
1199.0,0.763585126
1200.0,0.76354631
1201.0,0.763513757
1202.0,0.763479592
1203.0,0.763439084
1204.0,0.763398734
1205.0,0.7633555
1206.0,0.763296037
1207.0,0.763235053
1208.0,0.763201278
1209.0,0.76315297
1210.0,0.763116066
1211.0,0.76306314
1212.0,0.762993301
1213.0,0.762929985
1214.0,0.762863632
1215.0,0.762808016
1216.0,0.762765216
1217.0,0.762701054
1218.0,0.762644959
1219.0,0.762568574
1220.0,0.762443716
1221.0,0.762355913
1222.0,0.762290716
1223.0,0.7622033
1224.0,0.762115643
1225.0,0.762069047
1226.0,0.761969453
1227.0,0.761846873
1228.0,0.761752442
1229.0,0.761671652
1230.0,0.761556245
1231.0,0.761429481
1232.0,0.76132393
1233.0,0.761211353
1234.0,0.761087194
1235.0,0.760970056
1236.0,0.760861205
1237.0,0.760727161
1238.0,0.760611146
1239.0,0.760520358
1240.0,0.760436915
1241.0,0.760338746
1242.0,0.760272736
1243.0,0.76024719
1244.0,0.760209311
1245.0,0.760177237
1246.0,0.760172716
1247.0,0.760177517
1248.0,0.760181321
1249.0,0.760193948
1250.0,0.76022091
1251.0,0.760249343
1252.0,0.760282504
1253.0,0.76031178
1254.0,0.760349913
1255.0,0.760381655
1256.0,0.760411311
1257.0,0.760431199
1258.0,0.760444693
1259.0,0.760462846
1260.0,0.760493454
1261.0,0.760486243
1262.0,0.760468966
1263.0,0.760436445
1264.0,0.760358772
1265.0,0.760294944
1266.0,0.760231404
1267.0,0.760178796
1268.0,0.760108961
1269.0,0.759999614
1270.0,0.759924643
1271.0,0.759867056
1272.0,0.759765127
1273.0,0.759658648
1274.0,0.759543371
1275.0,0.759382588
1276.0,0.7592489
1277.0,0.759148993
1278.0,0.7590048
1279.0,0.758842788
1280.0,0.758670635
1281.0,0.75846077
1282.0,0.758271477
1283.0,0.758092225
1284.0,0.75789364
1285.0,0.757682002
1286.0,0.757482671
1287.0,0.757274764
1288.0,0.757072065
1289.0,0.756886728
1290.0,0.756696708
1291.0,0.75646653
1292.0,0.756212131
1293.0,0.755955783
1294.0,0.755674806
1295.0,0.755393043
1296.0,0.755114504
1297.0,0.754811628
1298.0,0.754488369
1299.0,0.754154612
1300.0,0.75380699
1301.0,0.753457794
1302.0,0.753102983
1303.0,0.752732122
1304.0,0.752342042
1305.0,0.751963756
1306.0,0.751582121
1307.0,0.75119571
1308.0,0.750810656
1309.0,0.750439888
1310.0,0.750086166
1311.0,0.749705286
1312.0,0.749328893
1313.0,0.748932374
1314.0,0.748556555
1315.0,0.748198613
1316.0,0.747834865
1317.0,0.747505317
1318.0,0.747158221
1319.0,0.746785353
1320.0,0.746440025
1321.0,0.746117379
1322.0,0.745793273
1323.0,0.745456926
1324.0,0.745157515
1325.0,0.744883505
1326.0,0.744616619
1327.0,0.744363507
1328.0,0.744129364
1329.0,0.74390318
1330.0,0.743699152
1331.0,0.743533802
1332.0,0.743352149
1333.0,0.743172518
1334.0,0.743004692
1335.0,0.742848001
1336.0,0.742677903
1337.0,0.742548262
1338.0,0.742354803
1339.0,0.742119507
1340.0,0.741877885
1341.0,0.741587689
1342.0,0.741274615
1343.0,0.740881378
1344.0,0.74045266
1345.0,0.739954869
1346.0,0.739368815
1347.0,0.738788764
1348.0,0.738184374
1349.0,0.737534768
1350.0,0.736834563
1351.0,0.736153527
1352.0,0.735420964
1353.0,0.734738451
1354.0,0.734046904
1355.0,0.733430364
1356.0,0.732868418
1357.0,0.732301288
1358.0,0.731776087
1359.0,0.73126683
1360.0,0.730740913
1361.0,0.7302649
1362.0,0.729886485
1363.0,0.729439235
1364.0,0.729047427
1365.0,0.728539399
1366.0,0.72800738
1367.0,0.727347172
1368.0,0.726603219
1369.0,0.725763991
1370.0,0.724748222
1371.0,0.723645064
1372.0,0.722272159
1373.0,0.720724347
1374.0,0.718964315
1375.0,0.716962991
1376.0,0.71486266
1377.0,0.712576766
1378.0,0.710186103
1379.0,0.707631874
1380.0,0.705013167
1381.0,0.702275307
1382.0,0.699462452
1383.0,0.696587463
1384.0,0.69359973
1385.0,0.69051972
1386.0,0.687329519
1387.0,0.684030721
1388.0,0.680634449
1389.0,0.677088176
1390.0,0.673526024
1391.0,0.669790993
1392.0,0.666175467
1393.0,0.662463614
1394.0,0.658942017
1395.0,0.655454142
1396.0,0.652174954
1397.0,0.649023882
1398.0,0.646076001
1399.0,0.643257418
1400.0,0.640745258
1401.0,0.63833406
1402.0,0.63610597
1403.0,0.634012978
1404.0,0.632020726
1405.0,0.630347606
1406.0,0.628741291
1407.0,0.627753244
1408.0,0.626996164
1409.0,0.627008613
1410.0,0.627433836
1411.0,0.628739881
1412.0,0.630711811
1413.0,0.633429021
1414.0,0.637018811
1415.0,0.641029589
1416.0,0.64597979
1417.0,0.650778658
1418.0,0.656219555
1419.0,0.661250248
1420.0,0.666475765
1421.0,0.67116266
1422.0,0.675748593
1423.0,0.679765408
1424.0,0.683356864
1425.0,0.686497903
1426.0,0.689102958
1427.0,0.691456602
1428.0,0.693324844
1429.0,0.695033245
1430.0,0.696412098
1431.0,0.697675583
1432.0,0.698669263
1433.0,0.699596457
1434.0,0.700372872
1435.0,0.701086096
1436.0,0.701685226
1437.0,0.702224401
1438.0,0.702722397
1439.0,0.703152698
1440.0,0.703550396
1441.0,0.703890776
1442.0,0.704230239
1443.0,0.70453141
1444.0,0.704816782
1445.0,0.705096359
1446.0,0.705334048
1447.0,0.705516225
1448.0,0.705725414
1449.0,0.705935217
1450.0,0.70611145
1451.0,0.706270596
1452.0,0.706436391
1453.0,0.706577004
1454.0,0.7067225
1455.0,0.706888889
1456.0,0.707029075
1457.0,0.707141302
1458.0,0.707260163
1459.0,0.707363409
1460.0,0.707491203
1461.0,0.707621589
1462.0,0.707765701
1463.0,0.707922831
1464.0,0.708097901
1465.0,0.708285094
1466.0,0.708482075
1467.0,0.708681458
1468.0,0.708923177
1469.0,0.709194971
1470.0,0.709471222
1471.0,0.709785941
1472.0,0.710100565
1473.0,0.710416242
1474.0,0.710734933
1475.0,0.711073931
1476.0,0.711405061
1477.0,0.711730344
1478.0,0.712055574
1479.0,0.712390784
1480.0,0.712709076
1481.0,0.713008059
1482.0,0.7133153
1483.0,0.713624459
1484.0,0.713921702
1485.0,0.714228676
1486.0,0.714544091
1487.0,0.714861142
1488.0,0.715187016
1489.0,0.715480472
1490.0,0.715770009
1491.0,0.716045161
1492.0,0.716282456
1493.0,0.71655499
1494.0,0.716850093
1495.0,0.717111423
1496.0,0.717367422
1497.0,0.717617206
1498.0,0.71785031
1499.0,0.718075373
1500.0,0.718300806
1501.0,0.718511631
1502.0,0.718698331
1503.0,0.718894363
1504.0,0.719104147
1505.0,0.719275832
1506.0,0.719415174
1507.0,0.719580659
1508.0,0.719746047
1509.0,0.71988916
1510.0,0.720040378
1511.0,0.720179209
1512.0,0.720274706
1513.0,0.720403825
1514.0,0.720571566
1515.0,0.720693847
1516.0,0.720778167
1517.0,0.720906475
1518.0,0.721039578
1519.0,0.721169122
1520.0,0.721338378
1521.0,0.721476504
1522.0,0.721578514
1523.0,0.721697319
1524.0,0.721817654
1525.0,0.721942953
1526.0,0.722083037
1527.0,0.722202372
1528.0,0.722317692
1529.0,0.722426391
1530.0,0.722519474
1531.0,0.722606938
1532.0,0.72269059
1533.0,0.722772355
1534.0,0.722841321
1535.0,0.722912074
1536.0,0.723001286
1537.0,0.72306065
1538.0,0.723068859
1539.0,0.723127723
1540.0,0.723220582
1541.0,0.723277119
1542.0,0.723357967
1543.0,0.723416445
1544.0,0.723409701
1545.0,0.723433564
1546.0,0.723491758
1547.0,0.723521396
1548.0,0.723540142
1549.0,0.723557235
1550.0,0.72356304
1551.0,0.7235716
1552.0,0.723567979
1553.0,0.723570921
1554.0,0.723575477
1555.0,0.723555384
1556.0,0.723559528
1557.0,0.723567628
1558.0,0.723535825
1559.0,0.723517942
1560.0,0.723497123
1561.0,0.723457153
1562.0,0.723456384
1563.0,0.723454151
1564.0,0.723432786
1565.0,0.723421721
1566.0,0.723394286
1567.0,0.723348725
1568.0,0.723315981
1569.0,0.723284657
1570.0,0.723241266
1571.0,0.723204033
1572.0,0.723167717
1573.0,0.723134337
1574.0,0.723095403
1575.0,0.723056534
1576.0,0.723016441
1577.0,0.722968372
1578.0,0.722925267
1579.0,0.722886474
1580.0,0.722848495
1581.0,0.722812189
1582.0,0.72277522
1583.0,0.722748493
1584.0,0.722685766
1585.0,0.722605148
1586.0,0.722535546
1587.0,0.722442219
1588.0,0.722377074
1589.0,0.722342654
1590.0,0.722268789
1591.0,0.722173936
1592.0,0.722104832
1593.0,0.722033879
1594.0,0.721954909
1595.0,0.721893287
1596.0,0.721821414
1597.0,0.72172389
1598.0,0.721646927
1599.0,0.721586738
1600.0,0.721514511
1601.0,0.721440183
1602.0,0.721367658
1603.0,0.721303509
1604.0,0.721214186
1605.0,0.721106088
1606.0,0.721010468
1607.0,0.720904867
1608.0,0.720807587
1609.0,0.720726887
1610.0,0.72062817
1611.0,0.720522541
1612.0,0.720409604
1613.0,0.720277355
1614.0,0.720178525
1615.0,0.720088971
1616.0,0.719987456
1617.0,0.719914109
1618.0,0.719803165
1619.0,0.719661199
1620.0,0.719533853
1621.0,0.719394726
1622.0,0.719266818
1623.0,0.719145148
1624.0,0.719021543
1625.0,0.71890449
1626.0,0.718782915
1627.0,0.718658455
1628.0,0.718529148
1629.0,0.718400521
1630.0,0.718263241
1631.0,0.718113317
1632.0,0.717974499
1633.0,0.717841922
1634.0,0.717692037
1635.0,0.717539307
1636.0,0.717385426
1637.0,0.717221355
1638.0,0.717068925
1639.0,0.716895534
1640.0,0.716691856
1641.0,0.716486916
1642.0,0.716287805
1643.0,0.716132423
1644.0,0.715993741
1645.0,0.715813982
1646.0,0.715645378
1647.0,0.715462413
1648.0,0.715266839
1649.0,0.715108271
1650.0,0.714926906
1651.0,0.714724957
1652.0,0.714558234
1653.0,0.714400173
1654.0,0.714232272
1655.0,0.714065211
1656.0,0.713865061
1657.0,0.713637281
1658.0,0.71344887
1659.0,0.713292523
1660.0,0.713100324
1661.0,0.712899714
1662.0,0.712701542
1663.0,0.712478324
1664.0,0.712293687
1665.0,0.712146182
1666.0,0.711969469
1667.0,0.711782575
1668.0,0.711639378
1669.0,0.71149465
1670.0,0.711324387
1671.0,0.711188323
1672.0,0.711047436
1673.0,0.710890017
1674.0,0.710783508
1675.0,0.710665116
1676.0,0.710503824
1677.0,0.710380814
1678.0,0.710264838
1679.0,0.710130561
1680.0,0.710023447
1681.0,0.709895665
1682.0,0.709743163
1683.0,0.7096034
1684.0,0.709430463
1685.0,0.70925868
1686.0,0.709127245
1687.0,0.709000625
1688.0,0.708877663
1689.0,0.708746945
1690.0,0.708589692
1691.0,0.70844823
1692.0,0.708330097
1693.0,0.708202835
1694.0,0.708072884
1695.0,0.707936191
1696.0,0.707795659
1697.0,0.707656741
1698.0,0.707512313
1699.0,0.707365973
1700.0,0.707216158
1701.0,0.707080423
1702.0,0.706935802
1703.0,0.7068126
1704.0,0.70672802
1705.0,0.70660658
1706.0,0.706485947
1707.0,0.706354341
1708.0,0.706183408
1709.0,0.706037534
1710.0,0.705893463
1711.0,0.705770778
1712.0,0.705677812
1713.0,0.705564242
1714.0,0.705457704
1715.0,0.70533396
1716.0,0.70518007
1717.0,0.705056481
1718.0,0.704943937
1719.0,0.704820748
1720.0,0.70472742
1721.0,0.704567256
1722.0,0.70439398
1723.0,0.704257137
1724.0,0.70410397
1725.0,0.703941075
1726.0,0.703780788
1727.0,0.703620952
1728.0,0.703442659
1729.0,0.703252448
1730.0,0.703109027
1731.0,0.702947984
1732.0,0.702755571
1733.0,0.702608233
1734.0,0.702457093
1735.0,0.702289562
1736.0,0.702128061
1737.0,0.701965739
1738.0,0.701803919
1739.0,0.701660673
1740.0,0.701518137
1741.0,0.701359549
1742.0,0.701221878
1743.0,0.701078624
1744.0,0.700928847
1745.0,0.700784479
1746.0,0.700648056
1747.0,0.700528844
1748.0,0.700385791
1749.0,0.700233378
1750.0,0.700085093
1751.0,0.699915109
1752.0,0.69976187
1753.0,0.699658378
1754.0,0.699527788
1755.0,0.699385535
1756.0,0.699254418
1757.0,0.699110572
1758.0,0.698992444
1759.0,0.69888956
1760.0,0.698801996
1761.0,0.698740606
1762.0,0.698661589
1763.0,0.698580496
1764.0,0.698473176
1765.0,0.698411805
1766.0,0.698344817
1767.0,0.698258494
1768.0,0.698178759
1769.0,0.698099198
1770.0,0.698030607
1771.0,0.697981058
1772.0,0.697923447
1773.0,0.697861674
1774.0,0.697790077
1775.0,0.697720671
1776.0,0.697699653
1777.0,0.697667067
1778.0,0.697606185
1779.0,0.697532846
1780.0,0.697449964
1781.0,0.697390582
1782.0,0.697350253
1783.0,0.697332235
1784.0,0.697283482
1785.0,0.697208419
1786.0,0.697190935
1787.0,0.6971481
1788.0,0.697071423
1789.0,0.697008993
1790.0,0.696876511
1791.0,0.696741061
1792.0,0.696679087
1793.0,0.696622102
1794.0,0.696581353
1795.0,0.696496072
1796.0,0.696378326
1797.0,0.696239426
1798.0,0.696050691
1799.0,0.695882343
1800.0,0.695756752
1801.0,0.6956672
1802.0,0.695560311
1803.0,0.695407252
1804.0,0.695203959
1805.0,0.694982922
1806.0,0.694798473
1807.0,0.694622413
1808.0,0.694432105
1809.0,0.694211453
1810.0,0.693915877
1811.0,0.693606633
1812.0,0.693329638
1813.0,0.693026841
1814.0,0.692703133
1815.0,0.692411464
1816.0,0.692117887
1817.0,0.691819488
1818.0,0.691569882
1819.0,0.691289057
1820.0,0.690973648
1821.0,0.690706813
1822.0,0.690453068
1823.0,0.690219996
1824.0,0.690021348
1825.0,0.689794777
1826.0,0.689514075
1827.0,0.689181426
1828.0,0.688851836
1829.0,0.688534613
1830.0,0.68918299
1831.0,0.688937138
1832.0,0.688700886
1833.0,0.68850048
1834.0,0.68829871
1835.0,0.688129308
1836.0,0.687989353
1837.0,0.687894471
1838.0,0.687802572
1839.0,0.687745357
1840.0,0.68772405
1841.0,0.687737919
1842.0,0.687773971
1843.0,0.687810181
1844.0,0.687848593
1845.0,0.687902875
1846.0,0.687954293
1847.0,0.687985444
1848.0,0.688009595
1849.0,0.688014757
1850.0,0.687976613
1851.0,0.687919833
1852.0,0.687843293
1853.0,0.687716715
1854.0,0.687577735
1855.0,0.687363596
1856.0,0.68710279
1857.0,0.686782933
1858.0,0.686376121
1859.0,0.68590837
1860.0,0.685352584
1861.0,0.684669721
1862.0,0.683946649
1863.0,0.683141045
1864.0,0.682273164
1865.0,0.681339355
1866.0,0.680346711
1867.0,0.679247977
1868.0,0.678157499
1869.0,0.677048924
1870.0,0.675924165
1871.0,0.674871346
1872.0,0.673801278
1873.0,0.672650517
1874.0,0.67155669
1875.0,0.67026104
1876.0,0.668873287
1877.0,0.667370372
1878.0,0.665784305
1879.0,0.663976272
1880.0,0.662160243
1881.0,0.660131032
1882.0,0.657907618
1883.0,0.655548362
1884.0,0.652947081
1885.0,0.650048981
1886.0,0.647112087
1887.0,0.643919248
1888.0,0.640713718
1889.0,0.637464515
1890.0,0.634061099
1891.0,0.630529268
1892.0,0.626995153
1893.0,0.623343456
1894.0,0.619461527
1895.0,0.615780848
1896.0,0.611944311
1897.0,0.608406107
1898.0,0.60501983
1899.0,0.601767357
1900.0,0.598618286
1901.0,0.595754222
1902.0,0.592926215
1903.0,0.590390363
1904.0,0.588175371
1905.0,0.586220651
1906.0,0.584546647
1907.0,0.583243182
1908.0,0.582101041
1909.0,0.581243964
1910.0,0.580529023
1911.0,0.580040018
1912.0,0.579707189
1913.0,0.579516669
1914.0,0.579478579
1915.0,0.579539516
1916.0,0.579782013
1917.0,0.580032922
1918.0,0.580378104
1919.0,0.580782695
1920.0,0.581291355
1921.0,0.581791883
1922.0,0.582376443
1923.0,0.582952803
1924.0,0.583490814
1925.0,0.584018958
1926.0,0.584527394
1927.0,0.58498913
1928.0,0.585499587
1929.0,0.586031712
1930.0,0.586533217
1931.0,0.587081904
1932.0,0.587562797
1933.0,0.587972889
1934.0,0.588376501
1935.0,0.588833413
1936.0,0.58928326
1937.0,0.58975382
1938.0,0.590288808
1939.0,0.590769836
1940.0,0.591225316
1941.0,0.591685545
1942.0,0.592131744
1943.0,0.592585148
1944.0,0.593027779
1945.0,0.59348626
1946.0,0.593952986
1947.0,0.594441448
1948.0,0.594894985
1949.0,0.595341649
1950.0,0.59579
1951.0,0.596200634
1952.0,0.596655502
1953.0,0.597127857
1954.0,0.597616161
1955.0,0.598125522
1956.0,0.598644209
1957.0,0.599179275
1958.0,0.599725062
1959.0,0.600280948
1960.0,0.600843107
1961.0,0.60142821
1962.0,0.602025556
1963.0,0.602645284
1964.0,0.603304569
1965.0,0.603944751
1966.0,0.604621636
1967.0,0.605252952
1968.0,0.605834891
1969.0,0.606446071
1970.0,0.607057838
1971.0,0.607649387
1972.0,0.608269334
1973.0,0.608937284
1974.0,0.609550113
1975.0,0.610141513
1976.0,0.610736073
1977.0,0.611299807
