Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, Mastcam-Z resolution"
Date Added,2017-11-11 07:12:54.627230

Data ID,WWU_Sulf_101        
Sample ID,Mg_Sulf_MCZ_11
Mineral Name,100% Bassanite MCZ
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic calcium sulfate

Wavelength
495.0,0.708789
527.0,0.720869
554.0,0.726242
600.0,0.737768
640.0,0.744715
676.0,0.752321
751.0,0.771787
805.0,0.783032
867.0,0.794614
908.0,0.801769
937.0,0.805758
975.0,0.810899
1012.0,0.817667
