Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:25:05.741442

Data ID,WWU_Sulf_58         
Sample ID,Mg_Sulf_28
Mineral Name,30% Hexahydrite-70% Epsomite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
351.0,0.597355247
352.0,0.59738338
353.0,0.594412446
354.0,0.589930713
355.0,0.590023637
356.0,0.586490691
357.0,0.581305504
358.0,0.578154564
359.0,0.580129504
360.0,0.579030097
361.0,0.574912608
362.0,0.572541296
363.0,0.574283004
364.0,0.576063812
365.0,0.575806141
366.0,0.575330436
367.0,0.57573688
368.0,0.575674474
369.0,0.574156582
370.0,0.574644148
371.0,0.575356066
372.0,0.575381756
373.0,0.574778199
374.0,0.575600684
375.0,0.577567995
376.0,0.579567492
377.0,0.579334855
378.0,0.580560505
379.0,0.582877815
380.0,0.584672928
381.0,0.586232543
382.0,0.587322772
383.0,0.588306427
384.0,0.590058863
385.0,0.591164887
386.0,0.592098832
387.0,0.593598306
388.0,0.596210241
389.0,0.598406017
390.0,0.599960446
391.0,0.601390481
392.0,0.6032812
393.0,0.604815006
394.0,0.60573107
395.0,0.606635749
396.0,0.609233499
397.0,0.61132741
398.0,0.61123085
399.0,0.612591863
400.0,0.614067256
401.0,0.615196168
402.0,0.616259336
403.0,0.618288636
404.0,0.619618058
405.0,0.619662821
406.0,0.620425999
407.0,0.621307433
408.0,0.622300506
409.0,0.623381197
410.0,0.623689711
411.0,0.624043703
412.0,0.624471903
413.0,0.624220371
414.0,0.624356985
415.0,0.624863029
416.0,0.625465155
417.0,0.625836551
418.0,0.626236081
419.0,0.626746356
420.0,0.627339065
421.0,0.627911985
422.0,0.628230333
423.0,0.628358364
424.0,0.628796101
425.0,0.629013658
426.0,0.629206538
427.0,0.629613698
428.0,0.629845262
429.0,0.6299752
430.0,0.630069196
431.0,0.630176842
432.0,0.630382895
433.0,0.630746722
434.0,0.631198406
435.0,0.631423056
436.0,0.631357849
437.0,0.63143307
438.0,0.632073522
439.0,0.632064402
440.0,0.632162809
441.0,0.632647514
442.0,0.632973671
443.0,0.633119702
444.0,0.633130074
445.0,0.63313967
446.0,0.633504033
447.0,0.633731961
448.0,0.63375479
449.0,0.633838356
450.0,0.634003222
451.0,0.634240568
452.0,0.634489536
453.0,0.634590328
454.0,0.634709001
455.0,0.634839833
456.0,0.634906113
457.0,0.634826839
458.0,0.63497144
459.0,0.635345042
460.0,0.635454237
461.0,0.635430992
462.0,0.635496259
463.0,0.635751605
464.0,0.635745704
465.0,0.635823071
466.0,0.635945201
467.0,0.635820329
468.0,0.635878026
469.0,0.635966599
470.0,0.635984421
471.0,0.636137187
472.0,0.636405885
473.0,0.636541009
474.0,0.636332035
475.0,0.636476696
476.0,0.636635542
477.0,0.636633992
478.0,0.636605501
479.0,0.636483192
480.0,0.636515379
481.0,0.636811376
482.0,0.636710763
483.0,0.636668503
484.0,0.636766851
485.0,0.63680613
486.0,0.63682133
487.0,0.63684696
488.0,0.636901438
489.0,0.636978865
490.0,0.636943698
491.0,0.636866212
492.0,0.636894703
493.0,0.637082815
494.0,0.637096405
495.0,0.636913121
496.0,0.636931956
497.0,0.637115657
498.0,0.637226045
499.0,0.637112737
500.0,0.637144208
501.0,0.6372962
502.0,0.637394726
503.0,0.637202144
504.0,0.637141764
505.0,0.637240052
506.0,0.637393534
507.0,0.637366116
508.0,0.637312472
509.0,0.637273967
510.0,0.637261033
511.0,0.637393415
512.0,0.637453556
513.0,0.637396097
514.0,0.637432218
515.0,0.637442231
516.0,0.637387931
517.0,0.637306035
518.0,0.637439787
519.0,0.637539804
520.0,0.637575865
521.0,0.637686253
522.0,0.637713373
523.0,0.637717187
524.0,0.637736738
525.0,0.637664258
526.0,0.637681484
527.0,0.637762249
528.0,0.637795448
529.0,0.637793422
530.0,0.637796819
531.0,0.637826741
532.0,0.637875497
533.0,0.637861848
534.0,0.63782829
535.0,0.637830436
536.0,0.637822449
537.0,0.637785554
538.0,0.637759447
539.0,0.637822628
540.0,0.63784647
541.0,0.637844682
542.0,0.637845039
543.0,0.637842596
544.0,0.637826025
545.0,0.637818515
546.0,0.637848556
547.0,0.637842596
548.0,0.637853265
549.0,0.637880087
550.0,0.637824476
551.0,0.637773812
552.0,0.6377967
553.0,0.637900114
554.0,0.637856662
555.0,0.637853622
556.0,0.637893856
557.0,0.637813151
558.0,0.637799144
559.0,0.637841523
560.0,0.637898982
561.0,0.637960434
562.0,0.63801074
563.0,0.637994766
564.0,0.637871802
565.0,0.637901127
566.0,0.637875557
567.0,0.637755096
568.0,0.637847781
569.0,0.638045251
570.0,0.638199627
571.0,0.638198793
572.0,0.63819319
573.0,0.638124347
574.0,0.638022721
575.0,0.638005793
576.0,0.638018429
577.0,0.638074934
578.0,0.638154328
579.0,0.638115466
580.0,0.637963712
581.0,0.637745798
582.0,0.63754493
583.0,0.637476563
584.0,0.637506843
585.0,0.637609303
586.0,0.637816608
587.0,0.637876689
588.0,0.637874424
589.0,0.637977898
590.0,0.638177752
591.0,0.638228655
592.0,0.638104737
593.0,0.63799274
594.0,0.637806892
595.0,0.637621105
596.0,0.6375072
597.0,0.637473524
598.0,0.637401879
599.0,0.637342334
600.0,0.637413263
601.0,0.637514353
602.0,0.63760823
603.0,0.637651384
604.0,0.637576282
605.0,0.637475729
606.0,0.637393594
607.0,0.637342274
608.0,0.637271881
609.0,0.637227535
610.0,0.63720274
611.0,0.637147307
612.0,0.637123346
613.0,0.637148857
614.0,0.637187958
615.0,0.637082458
616.0,0.63702023
617.0,0.637014747
618.0,0.636993587
619.0,0.636911273
620.0,0.63686651
621.0,0.636889875
622.0,0.636900365
623.0,0.636840343
624.0,0.636784911
625.0,0.636800706
626.0,0.636756599
627.0,0.636711955
628.0,0.636683643
629.0,0.636655867
630.0,0.63667798
631.0,0.636677444
632.0,0.636622965
633.0,0.636616826
634.0,0.636617184
635.0,0.63659358
636.0,0.636532366
637.0,0.636506796
638.0,0.636488497
639.0,0.636467576
640.0,0.636464715
641.0,0.636462331
642.0,0.636416018
643.0,0.636322975
644.0,0.636327803
645.0,0.63633585
646.0,0.636299133
647.0,0.636217713
648.0,0.636247933
649.0,0.636271
650.0,0.636217237
651.0,0.636156797
652.0,0.636115432
653.0,0.636120439
654.0,0.636164248
655.0,0.636103213
656.0,0.636048138
657.0,0.636035264
658.0,0.636022151
659.0,0.635952353
660.0,0.635929704
661.0,0.635984719
