Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Hemimorphite
Other Information,mineral.silicate.sorosilicate.fine.vswir.ss-2a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:47.927323

Data ID,ASTR_565            
Sample ID,SS-2A
Mineral Name,Hemimorphite
Locality,Mexico/ Durango/ Ojuela Mine
Grain Size,0-45um
Formula,Zn_4Si_2O_7(OH)_2.H_2O
Material Class,silicate

Wavelength
401.0,0.8686
402.0,0.8704999999999999
403.0,0.8706
404.0,0.87
405.0,0.8718
406.0,0.8724
407.0,0.8724
408.0,0.8729
409.0,0.8713
410.0,0.8724
411.0,0.8734999999999999
412.0,0.8718
413.0,0.8736
414.0,0.8724
415.0,0.8724
416.0,0.8740000000000001
417.0,0.8724
418.0,0.8736
419.0,0.8742
420.0,0.8747
421.0,0.8747
422.0,0.8736
423.0,0.8755
424.0,0.8768
425.0,0.8774
426.0,0.8778
427.0,0.8754000000000001
428.0,0.8783
429.0,0.879
430.0,0.8789
431.0,0.8797
432.0,0.8778
433.0,0.8791
434.0,0.8808
435.0,0.8802
436.0,0.8814
437.0,0.8814
438.0,0.8826
439.0,0.8826
440.0,0.8815999999999999
441.0,0.8822
442.0,0.8806
443.0,0.8823000000000001
444.0,0.8834000000000001
445.0,0.8829
446.0,0.8839
447.0,0.8834000000000001
448.0,0.8835
449.0,0.885
450.0,0.8839
451.0,0.8856999999999999
452.0,0.8851
453.0,0.8847
454.0,0.8865999999999999
455.0,0.8851
456.0,0.8863
457.0,0.8853
458.0,0.8873000000000001
459.0,0.8867
460.0,0.8865999999999999
461.0,0.8872
462.0,0.8872
463.0,0.8879
464.0,0.8867
465.0,0.8872
466.0,0.8865999999999999
467.0,0.8884000000000001
468.0,0.8891
469.0,0.8884000000000001
470.0,0.8885
471.0,0.8885
472.0,0.8896999999999999
473.0,0.8887
474.0,0.8905
475.0,0.8911
476.0,0.89
477.0,0.8909999999999999
478.0,0.8905
479.0,0.8918
480.0,0.893
481.0,0.892
482.0,0.8908
483.0,0.8906999999999999
484.0,0.8912
485.0,0.8931
486.0,0.8914
487.0,0.892
488.0,0.8926999999999999
489.0,0.8926999999999999
490.0,0.8922
491.0,0.8922
492.0,0.8917
493.0,0.8937
494.0,0.8926000000000001
495.0,0.8937999999999999
496.0,0.8926999999999999
497.0,0.8939
498.0,0.8935
499.0,0.8941
500.0,0.8959
501.0,0.8965000000000001
502.0,0.8942
503.0,0.8954000000000001
504.0,0.8948999999999999
505.0,0.8967
506.0,0.8968
507.0,0.8962
508.0,0.8979
509.0,0.8973
510.0,0.8984000000000001
511.0,0.8979
512.0,0.8985
513.0,0.898
514.0,0.898
515.0,0.9002
516.0,0.899
517.0,0.9002
518.0,0.9014
519.0,0.8996999999999999
520.0,0.9015000000000001
521.0,0.9009
522.0,0.9016
523.0,0.9016
524.0,0.9003
525.0,0.9015000000000001
526.0,0.9009
527.0,0.9022
528.0,0.9037999999999999
529.0,0.9020999999999999
530.0,0.9027
531.0,0.9037000000000001
532.0,0.9048
533.0,0.9046
534.0,0.9027
535.0,0.903
536.0,0.903
537.0,0.9035
538.0,0.9059
539.0,0.9047
540.0,0.9052
541.0,0.9041
542.0,0.9053
543.0,0.9059999999999999
544.0,0.9054000000000001
545.0,0.9043000000000001
546.0,0.9056000000000001
547.0,0.9068
548.0,0.9079999999999999
549.0,0.9075
550.0,0.9076000000000001
551.0,0.9076000000000001
552.0,0.9081999999999999
553.0,0.9089
554.0,0.9101
555.0,0.9095
556.0,0.9112
557.0,0.9094
558.0,0.9109
559.0,0.9107999999999999
560.0,0.9148999999999999
561.0,0.9172
562.0,0.9154000000000001
563.0,0.9154000000000001
564.0,0.9155
565.0,0.9166
566.0,0.9183
567.0,0.9166
568.0,0.9183
569.0,0.9189
570.0,0.9170999999999999
571.0,0.9183
572.0,0.9166
573.0,0.9165000000000001
574.0,0.9163
575.0,0.9173
576.0,0.9195
577.0,0.919
578.0,0.9183
579.0,0.9188
580.0,0.9188
581.0,0.9198999999999999
582.0,0.9194
583.0,0.9188
584.0,0.9194
585.0,0.9194
586.0,0.9206
587.0,0.9205
588.0,0.9198999999999999
589.0,0.9217
590.0,0.9212
591.0,0.9229
592.0,0.9223
593.0,0.9223
594.0,0.9235
595.0,0.9229
596.0,0.9240999999999999
597.0,0.9236
598.0,0.9236
599.0,0.9243000000000001
600.0,0.9231999999999999
601.0,0.9262
602.0,0.9262999999999999
603.0,0.9262999999999999
604.0,0.9262999999999999
605.0,0.9251999999999999
606.0,0.9262999999999999
607.0,0.9269
608.0,0.9251999999999999
609.0,0.9264
610.0,0.9264
611.0,0.927
612.0,0.9276000000000001
613.0,0.9264
614.0,0.9281
615.0,0.927
616.0,0.9258
617.0,0.9264
618.0,0.9258
619.0,0.9275
620.0,0.9258
621.0,0.9264
622.0,0.927
623.0,0.9264
624.0,0.9281
625.0,0.927
626.0,0.927
627.0,0.9276000000000001
628.0,0.927
629.0,0.9293
630.0,0.9264
631.0,0.927
632.0,0.9275
633.0,0.927
634.0,0.9287000000000001
635.0,0.9281
636.0,0.9276000000000001
637.0,0.9287000000000001
638.0,0.9276000000000001
639.0,0.9293
640.0,0.9276000000000001
641.0,0.9276000000000001
642.0,0.9287000000000001
643.0,0.9275
644.0,0.9298000000000001
645.0,0.9299
646.0,0.9299
647.0,0.9293
648.0,0.9287000000000001
649.0,0.9305
650.0,0.9299
651.0,0.9293
652.0,0.9299
653.0,0.9287000000000001
654.0,0.9304000000000001
655.0,0.9309999999999999
656.0,0.9293
657.0,0.9304000000000001
658.0,0.9299
659.0,0.9293
660.0,0.9305
661.0,0.9299
662.0,0.9309999999999999
663.0,0.9305
664.0,0.9309999999999999
665.0,0.9309999999999999
666.0,0.9305
667.0,0.9322
668.0,0.9305
669.0,0.9304000000000001
670.0,0.9305
671.0,0.9309999999999999
672.0,0.9316
673.0,0.9299
674.0,0.9305
675.0,0.9305
676.0,0.9309999999999999
677.0,0.9322
678.0,0.9316
679.0,0.9305
680.0,0.9316
681.0,0.9309999999999999
682.0,0.9328
683.0,0.9316
684.0,0.9322
685.0,0.9334
686.0,0.9311
687.0,0.9328
688.0,0.9316
689.0,0.9305
690.0,0.9334
691.0,0.9322
692.0,0.9328
693.0,0.9333
694.0,0.9322
695.0,0.9334
696.0,0.9328
697.0,0.9328
698.0,0.9333
699.0,0.9315000000000001
700.0,0.9320999999999999
701.0,0.9316
702.0,0.9328
703.0,0.9334
704.0,0.9328
705.0,0.9322
706.0,0.9322
707.0,0.9339
708.0,0.9339
709.0,0.9334
710.0,0.9334
711.0,0.9322
712.0,0.9328
713.0,0.9334
714.0,0.9328
715.0,0.9334
716.0,0.9339
717.0,0.9334
718.0,0.9351
719.0,0.9339
720.0,0.934
721.0,0.9334
722.0,0.9334
723.0,0.9339
724.0,0.9339
725.0,0.9334
726.0,0.9322
727.0,0.9339
728.0,0.9351
729.0,0.9334
730.0,0.9328
731.0,0.9322
732.0,0.9316
733.0,0.9328
734.0,0.9334
735.0,0.9334
736.0,0.9322
737.0,0.9322
738.0,0.9322
739.0,0.9322
740.0,0.9322
741.0,0.9328
742.0,0.9334
743.0,0.9309999999999999
744.0,0.9316
745.0,0.9322
746.0,0.9316
747.0,0.9322
748.0,0.9322
749.0,0.9322
750.0,0.9322
751.0,0.9322
752.0,0.9328
753.0,0.9322
754.0,0.9322
755.0,0.9328
756.0,0.9334
757.0,0.934
758.0,0.9322
759.0,0.9328
760.0,0.9334
761.0,0.9339
762.0,0.9328
763.0,0.9322
764.0,0.9322
765.0,0.9334
766.0,0.9345
767.0,0.934
768.0,0.9328
