Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Coarse Halite
Other Information,mineral.halide.none.coarse.vswir.h-3a.jpl.perkin.spectrum.txt
Date Added,2018-06-29 20:04:33.469165

Data ID,ASTR_158            
Sample ID,H-3A
Mineral Name,Halite
Locality,USA/ Michigan/ Wayne County/ Detroit.
Grain Size,125-500um
Formula,NaCl
Material Class,halide

Wavelength
400.0,0.7794570000000001
401.0,0.779763
402.0,0.780108
403.0,0.780256
404.0,0.7804770000000001
405.0,0.780687
406.0,0.7811879999999999
407.0,0.781213
408.0,0.781326
409.0,0.781732
410.0,0.78213
411.0,0.7825719999999999
412.0,0.7827660000000001
413.0,0.7827580000000001
414.0,0.7831220000000001
415.0,0.783384
416.0,0.7838249999999999
417.0,0.7841070000000001
418.0,0.784255
419.0,0.78462
420.0,0.7850320000000001
421.0,0.785267
422.0,0.785621
423.0,0.785987
424.0,0.786295
425.0,0.786497
426.0,0.786666
427.0,0.7871009999999999
428.0,0.78747
429.0,0.787864
430.0,0.78801
431.0,0.7883589999999999
432.0,0.7888259999999999
433.0,0.789106
434.0,0.7894
435.0,0.789816
436.0,0.790398
437.0,0.79051
438.0,0.790662
439.0,0.7909539999999999
440.0,0.791326
441.0,0.791716
442.0,0.79188
443.0,0.7923260000000001
444.0,0.792521
445.0,0.792829
446.0,0.7931539999999999
447.0,0.793497
448.0,0.7941330000000001
449.0,0.794588
450.0,0.794872
451.0,0.795075
452.0,0.7952819999999999
453.0,0.795855
454.0,0.7958660000000001
455.0,0.796207
456.0,0.7966169999999999
457.0,0.796744
458.0,0.797238
459.0,0.7973690000000001
460.0,0.7977160000000001
461.0,0.797862
462.0,0.7980329999999999
463.0,0.798412
464.0,0.798459
465.0,0.798958
466.0,0.7993640000000001
467.0,0.799312
468.0,0.799693
469.0,0.7998810000000001
470.0,0.800101
471.0,0.800454
472.0,0.800652
473.0,0.80096
474.0,0.800889
475.0,0.801281
476.0,0.8014140000000001
477.0,0.8015049999999999
478.0,0.801793
479.0,0.801911
480.0,0.802144
481.0,0.802294
482.0,0.8026260000000001
483.0,0.802806
484.0,0.8031
485.0,0.8034319999999999
486.0,0.803558
487.0,0.8036409999999999
488.0,0.804342
489.0,0.804403
490.0,0.804505
491.0,0.804812
492.0,0.8051170000000001
493.0,0.805025
494.0,0.805467
495.0,0.805727
496.0,0.805693
497.0,0.806162
498.0,0.806518
499.0,0.806591
500.0,0.806635
501.0,0.806979
502.0,0.807418
503.0,0.807401
504.0,0.807735
505.0,0.8080719999999999
506.0,0.8081539999999999
507.0,0.808478
508.0,0.80836
509.0,0.8087050000000001
510.0,0.8089390000000001
511.0,0.8092199999999999
512.0,0.8092959999999999
513.0,0.809383
514.0,0.8096899999999999
515.0,0.8098480000000001
516.0,0.809913
517.0,0.8102360000000001
518.0,0.8101980000000001
519.0,0.810335
520.0,0.81053
521.0,0.810926
522.0,0.810967
523.0,0.811162
524.0,0.8113030000000001
525.0,0.8115260000000001
526.0,0.811644
527.0,0.8119240000000001
528.0,0.811974
529.0,0.8120059999999999
530.0,0.812252
531.0,0.812489
532.0,0.812767
533.0,0.8127840000000001
534.0,0.812984
535.0,0.813009
536.0,0.813112
537.0,0.813333
538.0,0.81357
539.0,0.8138110000000001
540.0,0.8139310000000001
541.0,0.814182
542.0,0.814242
543.0,0.814478
544.0,0.814628
545.0,0.814812
546.0,0.815005
547.0,0.815048
548.0,0.815217
549.0,0.8155169999999999
550.0,0.815672
551.0,0.815894
552.0,0.8160930000000001
553.0,0.8162579999999999
554.0,0.816465
555.0,0.816643
556.0,0.8168099999999999
557.0,0.816955
558.0,0.817114
559.0,0.81741
560.0,0.8175279999999999
561.0,0.817708
562.0,0.817885
563.0,0.8181440000000001
564.0,0.818329
565.0,0.818574
566.0,0.818793
567.0,0.8188920000000001
568.0,0.819107
569.0,0.8193170000000001
570.0,0.819404
571.0,0.819547
572.0,0.819651
573.0,0.819782
574.0,0.8198449999999999
575.0,0.82009
576.0,0.820257
577.0,0.8203119999999999
578.0,0.820455
579.0,0.820556
580.0,0.820624
581.0,0.820735
582.0,0.820963
583.0,0.821027
584.0,0.8209420000000001
585.0,0.821246
586.0,0.8214109999999999
587.0,0.821356
588.0,0.821583
589.0,0.8216840000000001
590.0,0.821648
591.0,0.8217369999999999
592.0,0.821855
593.0,0.8220069999999999
594.0,0.8219719999999999
595.0,0.82202
596.0,0.822012
597.0,0.821826
598.0,0.821749
599.0,0.8217829999999999
600.0,0.821627
601.0,0.821588
602.0,0.8217289999999999
603.0,0.821778
604.0,0.821742
605.0,0.821859
606.0,0.821961
607.0,0.822032
608.0,0.8221269999999999
609.0,0.822148
610.0,0.822075
611.0,0.8221769999999999
612.0,0.822146
613.0,0.8222029999999999
614.0,0.822335
615.0,0.822222
616.0,0.8222320000000001
617.0,0.8223820000000001
618.0,0.822415
619.0,0.8223779999999999
620.0,0.822521
621.0,0.822613
622.0,0.8224899999999999
623.0,0.822534
624.0,0.8227169999999999
625.0,0.8227840000000001
626.0,0.8227509999999999
627.0,0.822809
628.0,0.8228650000000001
629.0,0.8228530000000001
630.0,0.822906
631.0,0.8229470000000001
632.0,0.822844
633.0,0.822955
634.0,0.823052
635.0,0.8229510000000001
636.0,0.8229489999999999
637.0,0.823122
638.0,0.823257
639.0,0.823274
640.0,0.8233750000000001
641.0,0.823325
642.0,0.823271
643.0,0.823406
644.0,0.8234170000000001
645.0,0.8234189999999999
646.0,0.823443
647.0,0.823356
648.0,0.8232980000000001
649.0,0.823391
650.0,0.8235750000000001
651.0,0.823512
652.0,0.823559
653.0,0.8237749999999999
654.0,0.823721
655.0,0.823608
656.0,0.8235939999999999
657.0,0.8234980000000001
658.0,0.823611
659.0,0.823648
660.0,0.8236589999999999
661.0,0.823644
662.0,0.823762
663.0,0.8237009999999999
664.0,0.823757
665.0,0.8237720000000001
666.0,0.823808
667.0,0.8239019999999999
668.0,0.8239029999999999
669.0,0.8239730000000001
670.0,0.824148
671.0,0.8240569999999999
672.0,0.824105
673.0,0.824115
674.0,0.823858
675.0,0.823926
676.0,0.824161
677.0,0.824269
678.0,0.8243210000000001
679.0,0.824385
680.0,0.823981
681.0,0.8240000000000001
682.0,0.824265
683.0,0.8243640000000001
684.0,0.824191
685.0,0.824175
686.0,0.82441
687.0,0.824375
688.0,0.8242470000000001
689.0,0.824349
690.0,0.8241459999999999
691.0,0.824323
692.0,0.824478
693.0,0.824353
694.0,0.824268
695.0,0.8245659999999999
696.0,0.824585
697.0,0.8243689999999999
698.0,0.824435
699.0,0.8245520000000001
700.0,0.8246020000000001
701.0,0.8245560000000001
702.0,0.82458
703.0,0.824439
704.0,0.824589
705.0,0.824727
706.0,0.8246420000000001
707.0,0.8244840000000001
708.0,0.824508
709.0,0.824626
710.0,0.8247490000000001
711.0,0.8247110000000001
712.0,0.824787
713.0,0.82471
714.0,0.8247180000000001
715.0,0.824901
716.0,0.8249599999999999
717.0,0.825014
718.0,0.8246850000000001
719.0,0.824713
720.0,0.8246009999999999
721.0,0.8249580000000001
722.0,0.824786
723.0,0.824667
724.0,0.8246439999999999
725.0,0.824947
726.0,0.8246389999999999
727.0,0.824847
728.0,0.824847
729.0,0.824875
730.0,0.824821
731.0,0.8251139999999999
732.0,0.824615
733.0,0.824872
734.0,0.825026
735.0,0.82494
736.0,0.824875
737.0,0.825054
738.0,0.8248449999999999
739.0,0.82464
740.0,0.8248449999999999
741.0,0.825116
742.0,0.8247599999999999
743.0,0.825055
744.0,0.824842
745.0,0.824717
746.0,0.824726
747.0,0.825107
748.0,0.825009
749.0,0.8249460000000001
750.0,0.8249120000000001
751.0,0.824689
752.0,0.824337
753.0,0.8249200000000001
754.0,0.824864
755.0,0.824784
756.0,0.8247239999999999
757.0,0.82478
758.0,0.8245659999999999
759.0,0.824888
760.0,0.825067
761.0,0.8244840000000001
762.0,0.8247190000000001
763.0,0.824902
764.0,0.824431
765.0,0.824937
766.0,0.824858
767.0,0.8248489999999999
768.0,0.8245220000000001
769.0,0.824736
770.0,0.8248390000000001
771.0,0.8243779999999999
772.0,0.8248350000000001
773.0,0.8245
774.0,0.8247410000000001
775.0,0.8247180000000001
776.0,0.824615
777.0,0.824663
778.0,0.8248019999999999
779.0,0.8249299999999999
780.0,0.825022
781.0,0.825262
782.0,0.8250790000000001
783.0,0.8247289999999999
784.0,0.8248439999999999
785.0,0.825419
786.0,0.825061
787.0,0.824703
788.0,0.8252330000000001
789.0,0.824722
790.0,0.824941
791.0,0.8248739999999999
792.0,0.824662
793.0,0.824805
794.0,0.824947
795.0,0.825022
796.0,0.824884
797.0,0.825321
798.0,0.825313
799.0,0.825126
800.0,0.826071
801.0,0.825599
802.0,0.825168
803.0,0.825792
804.0,0.8254859999999999
805.0,0.825095
806.0,0.825082
807.0,0.8251940000000001
808.0,0.824751
809.0,0.8255870000000001
810.0,0.826067
811.0,0.825909
812.0,0.8251949999999999
813.0,0.825384
814.0,0.8255939999999999
815.0,0.825302
816.0,0.825739
817.0,0.8257129999999999
818.0,0.825385
819.0,0.825721
820.0,0.825258
821.0,0.82516
822.0,0.826042
823.0,0.8257089999999999
824.0,0.825284
825.0,0.8258610000000001
826.0,0.8257899999999999
827.0,0.825218
828.0,0.825591
829.0,0.8258369999999999
830.0,0.825106
831.0,0.8253870000000001
832.0,0.8256999999999999
833.0,0.825532
834.0,0.8255880000000001
835.0,0.8258679999999999
836.0,0.825018
837.0,0.825063
838.0,0.8252679999999999
839.0,0.825202
840.0,0.825524
841.0,0.826305
842.0,0.825658
843.0,0.825596
844.0,0.8260689999999999
845.0,0.825184
846.0,0.8253199999999999
847.0,0.826504
848.0,0.825767
849.0,0.825749
850.0,0.8254250000000001
851.0,0.8247180000000001
852.0,0.824929
853.0,0.827261
854.0,0.8256180000000001
855.0,0.8250329999999999
856.0,0.826108
