Database of Origin,Crowley et al 1991
1357.0,0.778
1361.0,0.781
1365.0,0.781
1369.0,0.777
1373.0,0.77
1377.0,0.758
1381.0,0.735
1385.0,0.708
1389.0,0.686
1393.0,0.66
1397.0,0.628
1401.0,0.59
1405.0,0.547
1409.0,0.502
1413.0,0.456
1417.0,0.421
1421.0,0.438
1425.0,0.485
1429.0,0.514
1433.0,0.524
1437.0,0.521
1441.0,0.507
1445.0,0.491
1449.0,0.484
1453.0,0.483
1457.0,0.48
1461.0,0.474
1465.0,0.468
1469.0,0.465
1473.0,0.463
1477.0,0.462
1481.0,0.462
1485.0,0.462
1489.0,0.463
1493.0,0.465
1497.0,0.467
1501.0,0.468
1505.0,0.47
1509.0,0.472
1513.0,0.472
1517.0,0.472
1521.0,0.473
1525.0,0.475
1529.0,0.477
1533.0,0.483
1537.0,0.491
1541.0,0.499
1545.0,0.506
1549.0,0.513
1553.0,0.521
1557.0,0.531
1561.0,0.541
1565.0,0.552
1569.0,0.565
1573.0,0.575
1577.0,0.583
1581.0,0.592
1585.0,0.6
1589.0,0.606
1593.0,0.611
1597.0,0.616
1601.0,0.619
1605.0,0.623
1609.0,0.627
1613.0,0.629
1617.0,0.63
1621.0,0.63
1625.0,0.63
1629.0,0.63
1633.0,0.629
1637.0,0.63
1641.0,0.629
1645.0,0.627
1649.0,0.624
1653.0,0.623
1657.0,0.621
1661.0,0.621
1665.0,0.619
1669.0,0.614
1673.0,0.612
1677.0,0.61
1681.0,0.606
1685.0,0.602
1689.0,0.599
1693.0,0.596
1697.0,0.594
1701.0,0.592
1705.0,0.587
1709.0,0.585
1713.0,0.584
1717.0,0.583
1721.0,0.579
1725.0,0.576
1729.0,0.574
1733.0,0.574
1737.0,0.572
1741.0,0.571
1745.0,0.568
1749.0,0.567
1753.0,0.565
1757.0,0.564
1761.0,0.563
1765.0,0.562
1769.0,0.561
1773.0,0.56
1777.0,0.56
1781.0,0.559
1785.0,0.559
1789.0,0.559
1793.0,0.559
1797.0,0.561
1801.0,0.562
1805.0,0.563
1809.0,0.564
1813.0,0.565
1817.0,0.567
1821.0,0.569
1825.0,0.571
1829.0,0.571
1833.0,0.57
1837.0,0.569
1841.0,0.569
1845.0,0.568
1849.0,0.568
1853.0,0.568
1857.0,0.57
1861.0,0.57
1865.0,0.568
1869.0,0.562
1873.0,0.556
1877.0,0.55
1881.0,0.545
1885.0,0.537
1889.0,0.527
1893.0,0.517
1897.0,0.508
1901.0,0.499
1905.0,0.49
1909.0,0.485
1913.0,0.483
1917.0,0.483
1921.0,0.481
1925.0,0.48
1929.0,0.477
1933.0,0.474
1937.0,0.471
1941.0,0.466
1945.0,0.462
1949.0,0.458
1953.0,0.452
1957.0,0.447
1961.0,0.441
1965.0,0.435
1969.0,0.431
1973.0,0.429
1977.0,0.425
1981.0,0.424
1985.0,0.423
1989.0,0.423
1993.0,0.421
1997.0,0.421
2001.0,0.419
2005.0,0.418
2009.0,0.415
2013.0,0.413
2017.0,0.41
2021.0,0.406
2025.0,0.402
2029.0,0.396
2033.0,0.39
2037.0,0.384
2041.0,0.377
2045.0,0.369
2049.0,0.361
2053.0,0.354
2057.0,0.346
2061.0,0.338
2065.0,0.331
2069.0,0.328
2073.0,0.327
2077.0,0.328
2081.0,0.329
2085.0,0.329
2089.0,0.327
2093.0,0.322
2097.0,0.317
2101.0,0.311
2105.0,0.304
2109.0,0.298
2113.0,0.291
2117.0,0.283
2121.0,0.273
2125.0,0.262
2129.0,0.251
2133.0,0.245
2137.0,0.243
2141.0,0.243
2145.0,0.246
2149.0,0.249
2153.0,0.25
2157.0,0.249
2161.0,0.247
2165.0,0.243
2169.0,0.238
2173.0,0.232
2177.0,0.226
2181.0,0.219
2185.0,0.212
2189.0,0.208
2193.0,0.208
2197.0,0.211
2201.0,0.218
2205.0,0.225
2209.0,0.23
2213.0,0.234
2217.0,0.236
2221.0,0.236
2225.0,0.232
2229.0,0.226
2233.0,0.218
2237.0,0.215
2241.0,0.218
2245.0,0.227
2249.0,0.243
2253.0,0.262
2257.0,0.282
2261.0,0.298
2265.0,0.312
2269.0,0.323
2273.0,0.331
2277.0,0.337
2281.0,0.341
2285.0,0.342
2289.0,0.341
2293.0,0.339
2297.0,0.336
2301.0,0.334
2305.0,0.332
2309.0,0.33
2313.0,0.328
2317.0,0.327
2321.0,0.324
2325.0,0.319
2329.0,0.314
2333.0,0.31
2337.0,0.306
2341.0,0.305
2345.0,0.304
2349.0,0.303
2353.0,0.303
2357.0,0.301
2361.0,0.298
2365.0,0.294
2369.0,0.29
2373.0,0.285
2377.0,0.279
2381.0,0.271
2385.0,0.261
2389.0,0.253
2393.0,0.246
2397.0,0.241
2401.0,0.238
2405.0,0.237
2409.0,0.236
2413.0,0.235
2417.0,0.235
2421.0,0.234
2425.0,0.232
2429.0,0.23
2433.0,0.228
2437.0,0.228
2441.0,0.229
2445.0,0.233
2449.0,0.238
2453.0,0.243
2457.0,0.248
2461.0,0.252
2465.0,0.254
2469.0,0.256
2473.0,0.258
2477.0,0.26
2481.0,0.263
2485.0,0.265
2489.0,0.267
2493.0,0.269
2497.0,0.271
2501.0,0.272
2505.0,0.272
