Database of Origin,Western Washington University
Sample Description,Magnesium sulfates Grain Size Series
Date Added,2017-11-11 07:25:23.848140

Data ID,WWU_Sulf_145        
Sample ID,Mg_GS_02
Mineral Name,Epsomite
Locality,Synthetic
Grain Size,1-2mm
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic magnesium sulfate

Wavelength
351.0,0.566060901
352.0,0.565456927
353.0,0.564082563
354.0,0.560447812
355.0,0.562100828
356.0,0.560273528
357.0,0.556061745
358.0,0.552505255
359.0,0.551709533
360.0,0.551399529
361.0,0.550374627
362.0,0.548380494
363.0,0.547238648
364.0,0.546343029
365.0,0.545642138
366.0,0.546468854
367.0,0.546348453
368.0,0.545277953
369.0,0.544331431
370.0,0.545663893
371.0,0.547254682
372.0,0.548438966
373.0,0.549732685
374.0,0.551775694
375.0,0.55357641
376.0,0.554729342
377.0,0.556684971
378.0,0.558361769
379.0,0.560232759
380.0,0.563068688
381.0,0.56630975
382.0,0.568702757
383.0,0.570481062
384.0,0.573303461
385.0,0.575609803
386.0,0.578325152
387.0,0.582197368
388.0,0.586437762
389.0,0.590355754
390.0,0.593500435
391.0,0.595876336
392.0,0.599057615
393.0,0.602619708
394.0,0.605679989
395.0,0.607070446
396.0,0.609102666
397.0,0.611861229
398.0,0.614812672
399.0,0.617639422
400.0,0.62008357
401.0,0.622152269
402.0,0.623997569
403.0,0.625337064
404.0,0.626819849
405.0,0.628591657
406.0,0.629639983
407.0,0.630899489
408.0,0.632373393
409.0,0.633773983
410.0,0.635084212
411.0,0.635963142
412.0,0.636739612
413.0,0.638297617
414.0,0.638602972
415.0,0.638737738
416.0,0.639724672
417.0,0.640963852
418.0,0.641470015
419.0,0.641559482
420.0,0.642125845
421.0,0.642968178
422.0,0.643630624
423.0,0.643960416
424.0,0.644227087
425.0,0.645062268
426.0,0.645955861
427.0,0.646285534
428.0,0.646298707
429.0,0.6466977
430.0,0.64749068
431.0,0.648139
432.0,0.648663044
433.0,0.649133503
434.0,0.649600744
435.0,0.650032341
436.0,0.650415063
437.0,0.650719643
438.0,0.650959551
439.0,0.65146929
440.0,0.651966929
441.0,0.652325809
442.0,0.652689576
443.0,0.653045952
444.0,0.653314531
445.0,0.653472722
446.0,0.653780878
447.0,0.654042721
448.0,0.654248178
449.0,0.654531062
450.0,0.654901326
451.0,0.655256391
452.0,0.65551585
453.0,0.655682087
454.0,0.655833483
455.0,0.655974686
456.0,0.656102121
457.0,0.656383097
458.0,0.656682372
459.0,0.656887412
460.0,0.656947374
461.0,0.657076776
462.0,0.657133281
463.0,0.65702641
464.0,0.657207608
465.0,0.657421231
466.0,0.657538176
467.0,0.657559991
468.0,0.657820344
469.0,0.658003092
470.0,0.657962143
471.0,0.658168137
472.0,0.658190668
473.0,0.658060908
474.0,0.657990575
475.0,0.658046365
476.0,0.658195972
477.0,0.658356011
478.0,0.6583969
479.0,0.65839386
480.0,0.658430934
481.0,0.65853256
482.0,0.658494413
483.0,0.658506274
484.0,0.658614218
485.0,0.658743501
486.0,0.658761322
487.0,0.658766389
488.0,0.658834755
489.0,0.658927202
490.0,0.658875346
491.0,0.658813059
492.0,0.658941925
493.0,0.659000754
494.0,0.659009576
495.0,0.659030378
496.0,0.659149051
497.0,0.659174502
498.0,0.659172714
499.0,0.659230351
500.0,0.659249663
501.0,0.659241676
502.0,0.659240603
503.0,0.659289062
504.0,0.659313321
505.0,0.659315884
506.0,0.659304857
507.0,0.659255683
508.0,0.659326375
509.0,0.659441829
510.0,0.659440696
511.0,0.659320951
512.0,0.659237266
513.0,0.659262538
514.0,0.659350336
515.0,0.659355938
516.0,0.659360945
517.0,0.659445763
518.0,0.659434378
519.0,0.659378588
520.0,0.659355164
521.0,0.659442782
522.0,0.659523964
523.0,0.659497261
524.0,0.659372151
525.0,0.659392238
526.0,0.659461617
527.0,0.659488022
528.0,0.659414113
529.0,0.659453809
530.0,0.659498096
531.0,0.659488678
532.0,0.659477115
533.0,0.659450591
534.0,0.659459412
535.0,0.659527183
536.0,0.659510195
537.0,0.659471273
538.0,0.659462869
539.0,0.659511328
540.0,0.659419417
541.0,0.659335017
542.0,0.65936923
543.0,0.65938884
544.0,0.659444511
