Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-03 20:53:44.371744

Data ID,USGS_alu05          
Sample ID, alunite_gds83.1079
Mineral Name, alunite
Material Class,Sulfate

Wavelength
221.1, 0.328392
229.1, 0.352611
236.1, 0.371586
242.1, 0.383393
248.1, 0.389895
253.6, 0.396719
258.6, 0.404291
263.6, 0.418513
268.6, 0.429910
273.1, 0.443271
277.1, 0.459912
281.1, 0.474079
285.1, 0.487020
289.1, 0.506709
293.1, 0.525218
297.1, 0.542366
301.1, 0.548061
305.1, 0.566040
309.1, 0.580978
313.1, 0.596841
317.1, 0.612990
321.1, 0.626960
325.1, 0.642363
329.1, 0.651392
333.1, 0.662744
337.1, 0.671041
341.1, 0.680254
345.1, 0.688202
349.1, 0.693694
353.1, 0.703659
357.1, 0.708087
360.6, 0.713710
363.6, 0.716302
366.6, 0.720779
369.6, 0.724930
372.6, 0.726263
375.6, 0.729866
378.6, 0.733429
381.1, 0.738138
383.1, 0.739711
385.1, 0.741812
387.1, 0.742438
389.1, 0.745052
391.1, 0.748007
393.1, 0.750374
395.1, 0.750864
397.1, 0.754333
399.1, 0.753994
401.1, 0.757100
403.1, 0.759030
405.1, 0.759518
407.1, 0.760651
409.1, 0.761164
411.1, 0.763466
412.8, 0.765177
415.8, 0.764849
418.8, 0.767997
421.8, 0.767445
424.8, 0.770005
427.8, 0.770809
430.8, 0.772200
433.8, 0.773270
436.8, 0.775107
439.8, 0.775605
442.8, 0.777654
445.8, 0.781201
448.8, 0.780644
451.3, 0.781494
453.3, 0.781826
455.3, 0.785822
457.3, 0.784866
459.3, 0.784604
461.3, 0.784658
463.3, 0.785479
465.3, 0.787266
467.3, 0.789165
469.3, 0.788764
471.3, 0.788439
473.3, 0.790612
475.3, 0.791419
477.3, 0.792561
479.3, 0.794108
481.3, 0.794421
483.3, 0.796301
485.3, 0.796190
487.3, 0.797962
489.3, 0.799401
491.3, 0.801553
493.3, 0.802191
495.3, 0.804180
497.3, 0.806029
499.3, 0.807306
501.3, 0.808867
503.3, 0.810382
505.3, 0.811416
507.3, 0.813368
509.3, 0.813997
511.3, 0.816145
513.3, 0.817446
515.3, 0.818177
517.3, 0.821120
519.3, 0.822598
521.3, 0.824068
523.3, 0.825339
525.3, 0.827454
527.3, 0.826681
529.3, 0.830558
531.3, 0.832287
533.3, 0.833834
535.3, 0.833089
537.3, 0.835172
539.3, 0.838085
541.3, 0.839359
543.3, 0.840582
545.3, 0.841876
547.3, 0.842860
549.3, 0.843986
551.3, 0.845746
553.3, 0.846597
555.3, 0.848928
557.3, 0.849324
559.3, 0.851417
561.3, 0.851087
563.3, 0.851057
565.3, 0.853047
567.3, 0.854889
569.3, 0.856384
571.3, 0.857410
573.3, 0.858438
575.3, 0.859186
577.3, 0.860370
579.3, 0.861366
581.3, 0.861531
583.3, 0.862742
585.3, 0.863400
587.3, 0.864882
589.3, 0.864999
591.3, 0.865758
593.3, 0.865695
595.3, 0.866125
597.3, 0.867719
599.3, 0.865998
601.1, 0.867687
602.7, 0.867187
604.3, 0.868280
605.9, 0.867962
607.5, 0.869153
609.1, 0.867792
610.7, 0.868923
612.3, 0.868773
613.9, 0.868617
615.5, 0.870063
617.1, 0.869624
618.7, 0.869728
620.3, 0.869396
621.9, 0.870464
623.5, 0.870656
625.1, 0.871844
626.7, 0.871852
