Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 05:02:56.749200

Data ID,USGS_lep03          
Sample ID, lepidolite_hs167.12655
Mineral Name, lepidolite
Material Class,Phyllosilicate

Wavelength
221.1, 0.185077
229.1, 0.186200
236.1, 0.181512
242.1, 0.180258
248.1, 0.181299
253.6, 0.184025
258.6, 0.187708
263.6, 0.192649
268.6, 0.199034
273.1, 0.206159
277.1, 0.210634
281.1, 0.221524
285.1, 0.230540
289.1, 0.243574
293.1, 0.258263
297.1, 0.274366
301.1, 0.291385
305.1, 0.319013
309.1, 0.339850
313.1, 0.366851
317.1, 0.396140
321.1, 0.422235
325.1, 0.450321
329.1, 0.475584
333.1, 0.496802
337.1, 0.525679
341.1, 0.543121
345.1, 0.562427
349.1, 0.592466
353.1, 0.600319
357.1, 0.614792
360.6, 0.627752
363.6, 0.639413
366.6, 0.649519
369.6, 0.659715
372.6, 0.668405
375.6, 0.673584
378.6, 0.675865
381.1, 0.681682
383.1, 0.682284
385.1, 0.687592
387.1, 0.688268
389.1, 0.688420
391.1, 0.693124
393.1, 0.690012
395.1, 0.691537
397.1, 0.690583
399.1, 0.690355
401.1, 0.690808
403.1, 0.686579
405.1, 0.685893
407.1, 0.680727
409.1, 0.681086
411.1, 0.681380
412.8, 0.675892
415.8, 0.672940
418.8, 0.672001
421.8, 0.671338
424.8, 0.666929
427.8, 0.662339
430.8, 0.661198
433.8, 0.654764
436.8, 0.654574
439.8, 0.655312
442.8, 0.651143
445.8, 0.653291
448.8, 0.651238
451.3, 0.654348
453.3, 0.648820
455.3, 0.652449
457.3, 0.654949
459.3, 0.653466
461.3, 0.656405
463.3, 0.656237
465.3, 0.653095
467.3, 0.657049
469.3, 0.655182
471.3, 0.659577
473.3, 0.659272
475.3, 0.660785
477.3, 0.660340
479.3, 0.663357
481.3, 0.662755
483.3, 0.663549
485.3, 0.665907
487.3, 0.666688
489.3, 0.668432
491.3, 0.668201
493.3, 0.670057
495.3, 0.670615
497.3, 0.670441
499.3, 0.670483
501.3, 0.668978
503.3, 0.669177
505.3, 0.669261
507.3, 0.663379
509.3, 0.663799
511.3, 0.663174
513.3, 0.663840
515.3, 0.663637
517.3, 0.663033
519.3, 0.662358
521.3, 0.659358
523.3, 0.661093
525.3, 0.660591
527.3, 0.660955
529.3, 0.662051
531.3, 0.652799
533.3, 0.658847
535.3, 0.657803
537.3, 0.658140
539.3, 0.658397
541.3, 0.660145
543.3, 0.659347
545.3, 0.655741
547.3, 0.662123
549.3, 0.655995
551.3, 0.658769
553.3, 0.656858
555.3, 0.659830
557.3, 0.658836
559.3, 0.660039
561.3, 0.659991
563.3, 0.662513
565.3, 0.661312
567.3, 0.664496
569.3, 0.664455
571.3, 0.664871
573.3, 0.667039
575.3, 0.664858
577.3, 0.671722
579.3, 0.670170
581.3, 0.676416
583.3, 0.679516
585.3, 0.678284
587.3, 0.683309
589.3, 0.683542
591.3, 0.690199
593.3, 0.689088
595.3, 0.693664
597.3, 0.696666
599.3, 0.693769
601.1, 0.695057
602.7, 0.702562
604.3, 0.703296
605.9, 0.708894
607.5, 0.704728
609.1, 0.707589
610.7, 0.714144
612.3, 0.716073
613.9, 0.714052
615.5, 0.716778
617.1, 0.717600
618.7, 0.717628
620.3, 0.718833
621.9, 0.722566
623.5, 0.720686
625.1, 0.726517
626.7, 0.728010
628.3, 0.729548
629.9, 0.725817
631.7, 0.730837
633.7, 0.729555
635.7, 0.731342
637.7, 0.732521
639.7, 0.732511
641.7, 0.735212
643.7, 0.733069
645.7, 0.733273
647.7, 0.735588
649.7, 0.736218
651.7, 0.734865
653.7, 0.737043
655.7, 0.733953
657.7, 0.737325
659.7, 0.733199
661.7, 0.735622
663.7, 0.735508
665.7, 0.736282
667.7, 0.734863
670.2, 0.730636
673.2, 0.735926
676.2, 0.734898
679.2, 0.732566
682.2, 0.736160
685.2, 0.734025
688.2, 0.730676
691.2, 0.730548
694.2, 0.732280
697.2, 0.725157
700.2, 0.729357
702.0, 0.725502
704.0, 0.725977
706.0, 0.727472
708.0, 0.726684
710.0, 0.728495
712.0, 0.725941
714.0, 0.727551
716.0, 0.724812
718.0, 0.724836
720.0, 0.723964
722.0, 0.726144
724.0, 0.722404
726.0, 0.724012
728.0, 0.721905
730.0, 0.720049
732.0, 0.726064
734.0, 0.723053
736.0, 0.722577
738.0, 0.720503
740.0, 0.725259
742.0, 0.725787
744.0, 0.722880
746.0, 0.724171
748.0, 0.722261
750.5, 0.717599
753.5, 0.721500
756.5, 0.724652
759.5, 0.723840
762.5, 0.723165
765.5, 0.723662
768.5, 0.722994
771.5, 0.725608
774.5, 0.723472
777.5, 0.726088
781.0, 0.722508
785.0, 0.724348
789.0, 0.727969
793.0, 0.727557
797.0, 0.727068
801.5, 0.731472
806.5, 0.725965
811.5, 0.731423
816.5, 0.730673
822.0, 0.732237
828.0, 0.736830
835.0, 0.734949
843.0, 0.738674
851.0, 0.745492
859.0, 0.751865
871.0, 0.752134
883.0, 0.752773
894.0, 0.753887
904.0, 0.758420
914.0, 0.763020
