Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-03 20:52:00.602579

Data ID,USGS_all01          
Sample ID, allanite_hs293.3b.568
Mineral Name, allanite
Material Class,Sorosilicate

Wavelength
221.1, 0.0223850
229.1, 0.0232880
236.1, 0.0255460
242.1, 0.0279740
248.1, 0.0281800
253.6, 0.0264630
258.6, 0.0282360
263.6, 0.0272160
268.6, 0.0277550
273.1, 0.0263960
277.1, 0.0277700
281.1, 0.0285040
285.1, 0.0275380
289.1, 0.0285050
293.1, 0.0263320
297.1, 0.0286820
301.1, 0.0288210
305.1, 0.0303490
309.1, 0.0309980
313.1, 0.0299430
317.1, 0.0329710
321.1, 0.0302890
325.1, 0.0293000
329.1, 0.0300940
333.1, 0.0314600
337.1, 0.0324230
341.1, 0.0345840
345.1, 0.0348410
349.1, 0.0350720
353.1, 0.0341730
357.1, 0.0343270
360.6, 0.0346070
363.6, 0.0361740
366.6, 0.0373420
369.6, 0.0373150
372.6, 0.0370740
375.6, 0.0393380
378.6, 0.0382340
381.1, 0.0386000
383.1, 0.0372320
385.1, 0.0395740
387.1, 0.0393560
389.1, 0.0399120
391.1, 0.0405980
393.1, 0.0387720
395.1, 0.0410290
397.1, 0.0389860
399.1, 0.0393810
401.1, 0.0419340
403.1, 0.0402510
405.1, 0.0430070
407.1, 0.0399710
409.1, 0.0410630
411.1, 0.0397360
412.8, 0.0446240
415.8, 0.0397550
418.8, 0.0374450
421.8, 0.0402110
424.8, 0.0410130
427.8, 0.0427680
430.8, 0.0441040
433.8, 0.0409330
436.8, 0.0418880
439.8, 0.0419960
442.8, 0.0436140
445.8, 0.0433000
448.8, 0.0441290
451.3, 0.0423430
453.3, 0.0434790
455.3, 0.0435460
457.3, 0.0439540
459.3, 0.0431800
461.3, 0.0438480
463.3, 0.0437800
465.3, 0.0445910
467.3, 0.0444670
469.3, 0.0448160
471.3, 0.0444590
473.3, 0.0449380
475.3, 0.0456100
477.3, 0.0447540
479.3, 0.0435950
481.3, 0.0447530
483.3, 0.0438410
485.3, 0.0446730
487.3, 0.0431850
489.3, 0.0434790
491.3, 0.0451040
493.3, 0.0443200
495.3, 0.0436730
497.3, 0.0456260
499.3, 0.0442640
501.3, 0.0457370
503.3, 0.0446470
505.3, 0.0441940
507.3, 0.0453890
509.3, 0.0446790
511.3, 0.0451110
513.3, 0.0451360
515.3, 0.0448650
517.3, 0.0452030
519.3, 0.0453310
521.3, 0.0442000
523.3, 0.0445950
525.3, 0.0461610
527.3, 0.0462770
529.3, 0.0448670
531.3, 0.0447530
533.3, 0.0457730
535.3, 0.0463440
537.3, 0.0445150
539.3, 0.0435990
541.3, 0.0465190
543.3, 0.0467410
545.3, 0.0462990
547.3, 0.0462210
549.3, 0.0464330
551.3, 0.0463890
553.3, 0.0470360
555.3, 0.0478350
557.3, 0.0457080
559.3, 0.0453600
561.3, 0.0447410
563.3, 0.0470230
565.3, 0.0458970
567.3, 0.0456880
569.3, 0.0463550
571.3, 0.0462460
573.3, 0.0464290
575.3, 0.0453300
577.3, 0.0451790
579.3, 0.0460820
581.3, 0.0457570
583.3, 0.0447090
585.3, 0.0472610
587.3, 0.0466140
589.3, 0.0474510
591.3, 0.0465980
593.3, 0.0461030
595.3, 0.0474300
597.3, 0.0465450
599.3, 0.0466440
601.1, 0.0474420
602.7, 0.0468270
604.3, 0.0457620
605.9, 0.0435710
607.5, 0.0445660
609.1, 0.0449850
610.7, 0.0475910
612.3, 0.0489450
613.9, 0.0463660
615.5, 0.0490950
617.1, 0.0459040
618.7, 0.0483030
620.3, 0.0486630
621.9, 0.0483550
623.5, 0.0453580
625.1, 0.0470330
626.7, 0.0475960
628.3, 0.0470580
629.9, 0.0445010
631.7, 0.0458960
633.7, 0.0473580
635.7, 0.0472150
637.7, 0.0471320
639.7, 0.0496500
641.7, 0.0477720
643.7, 0.0464590
645.7, 0.0462290
647.7, 0.0468430
649.7, 0.0472690
651.7, 0.0465160
653.7, 0.0473750
655.7, 0.0454300
657.7, 0.0459590
659.7, 0.0460380
661.7, 0.0478910
663.7, 0.0491130
665.7, 0.0453350
667.7, 0.0475620
670.2, 0.0481260
673.2, 0.0467490
676.2, 0.0472380
679.2, 0.0474300
682.2, 0.0474340
685.2, 0.0468360
688.2, 0.0466630
691.2, 0.0477100
694.2, 0.0477960
697.2, 0.0466000
700.2, 0.0474110
702.0, 0.0468820
704.0, 0.0466100
706.0, 0.0483180
708.0, 0.0472000
710.0, 0.0474720
712.0, 0.0469470
714.0, 0.0474860
716.0, 0.0457450
718.0, 0.0474460
720.0, 0.0482960
722.0, 0.0470360
724.0, 0.0465350
726.0, 0.0465270
728.0, 0.0482280
730.0, 0.0469150
732.0, 0.0475430
734.0, 0.0461750
736.0, 0.0471180
738.0, 0.0453090
740.0, 0.0487800
742.0, 0.0482510
744.0, 0.0480000
746.0, 0.0483160
748.0, 0.0455790
750.5, 0.0469460
753.5, 0.0476500
756.5, 0.0472510
759.5, 0.0473150
762.5, 0.0476480
765.5, 0.0468610
768.5, 0.0480870
771.5, 0.0478880
774.5, 0.0488310
777.5, 0.0484770
781.0, 0.0464010
785.0, 0.0483060
789.0, 0.0491060
793.0, 0.0474490
797.0, 0.0481080
801.5, 0.0485340
806.5, 0.0478180
811.5, 0.0478460
816.5, 0.0484840
822.0, 0.0477250
828.0, 0.0477450
835.0, 0.0466250
851.0, 0.0444900
859.0, 0.0504770
871.0, 0.0482860
883.0, 0.0496210
894.0, 0.0488930
904.0, 0.0475990
914.0, 0.0459420
924.0, 0.0461720
933.0, 0.0499150
941.0, 0.0465970
949.0, 0.0477550
957.0, 0.0476260
964.0, 0.0456610
970.0, 0.0457600
976.0, 0.0467190
982.0, 0.0480770
988.0, 0.0480640
994.0, 0.0465740
1000.0, 0.0489890
1006.0, 0.0471080
1012.0, 0.0473580
1018.0, 0.0474320
1023.5, 0.0463580
1028.5, 0.0478460
1033.5, 0.0472800
1038.5, 0.0471700
1043.5, 0.0499830
1048.5, 0.0465560
1053.5, 0.0473050
1058.5, 0.0452550
1063.5, 0.0491060
1068.5, 0.0499750
1073.5, 0.0493870
1078.5, 0.0479130
1083.5, 0.0474860
1088.5, 0.0498520
1093.5, 0.0476870
1098.5, 0.0479120
1103.5, 0.0484760
1108.5, 0.0490380
1113.5, 0.0498910
1118.5, 0.0494570
1123.5, 0.0491270
1128.5, 0.0499010
1133.5, 0.0492530
1138.5, 0.0488410
1143.5, 0.0485820
1148.5, 0.0527190
1153.5, 0.0523000
1158.5, 0.0497390
1163.5, 0.0509840
1168.5, 0.0498350
1173.5, 0.0491200
1178.5, 0.0485630
1183.5, 0.0521330
1188.5, 0.0521880
1193.5, 0.0515330
1198.5, 0.0512390
1203.5, 0.0518240
1208.5, 0.0514990
1213.5, 0.0514720
1218.5, 0.0539510
1223.5, 0.0531790
1228.5, 0.0546170
1233.5, 0.0542630
1238.5, 0.0553280
1243.5, 0.0538580
1248.5, 0.0538660
1253.5, 0.0529260
1258.5, 0.0552700
1263.5, 0.0571220
1268.5, 0.0577150
1273.5, 0.0573750
1278.5, 0.0552750
1283.5, 0.0560710
1288.5, 0.0571920
1293.5, 0.0586730
1298.5, 0.0573440
1303.5, 0.0578780
1308.5, 0.0586330
