Database of Origin,Western Washington University
Sample Description,Magnesium sulfates Grain Size Series
Date Added,2017-11-11 07:25:23.882421

Data ID,WWU_Sulf_146        
Sample ID,Mg_GS_03
Mineral Name,Epsomite
Locality,Synthetic
Grain Size,500-1000um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic magnesium sulfate

Wavelength
351.0,0.491295308
352.0,0.488489926
353.0,0.484162539
354.0,0.48253426
355.0,0.485224187
356.0,0.476788104
357.0,0.476474941
358.0,0.482272804
359.0,0.476739675
360.0,0.470846623
361.0,0.466496319
362.0,0.464183092
363.0,0.464248925
364.0,0.465763867
365.0,0.465936124
366.0,0.464218199
367.0,0.467501044
368.0,0.466267347
369.0,0.462221622
370.0,0.461028337
371.0,0.461356699
372.0,0.462030619
373.0,0.462391883
374.0,0.462325007
375.0,0.461994678
376.0,0.462697148
377.0,0.464857221
378.0,0.46745488
379.0,0.468820959
380.0,0.469370157
381.0,0.47006163
382.0,0.471271336
383.0,0.471845776
384.0,0.472330868
385.0,0.473998159
386.0,0.475219309
387.0,0.476838768
388.0,0.478709042
389.0,0.479110926
390.0,0.481330305
391.0,0.483378232
392.0,0.483760118
393.0,0.4859595
394.0,0.487964809
395.0,0.489454985
396.0,0.490871191
397.0,0.491918951
398.0,0.492780834
399.0,0.49344644
400.0,0.493694961
401.0,0.494617134
402.0,0.496256232
403.0,0.498058796
404.0,0.498566985
405.0,0.499394655
406.0,0.499989033
407.0,0.499593616
408.0,0.501030922
409.0,0.50197649
410.0,0.501930952
411.0,0.502252698
412.0,0.50257057
413.0,0.502825677
414.0,0.503088534
415.0,0.503649831
416.0,0.503975272
417.0,0.504074335
418.0,0.504178762
419.0,0.504548728
420.0,0.505221188
421.0,0.505775571
422.0,0.505583286
423.0,0.5059461
424.0,0.506213963
425.0,0.505922139
426.0,0.505407274
427.0,0.505480647
428.0,0.505958498
429.0,0.5063501
430.0,0.506486237
431.0,0.506493807
432.0,0.506489456
433.0,0.506552339
434.0,0.506534517
435.0,0.506703854
436.0,0.507134736
437.0,0.507520914
438.0,0.507239282
439.0,0.50700146
440.0,0.507536232
441.0,0.50768888
442.0,0.50768286
443.0,0.507674396
444.0,0.507708371
445.0,0.507632732
446.0,0.507739544
447.0,0.508093536
448.0,0.508217275
449.0,0.508074999
450.0,0.507906139
451.0,0.507987797
452.0,0.508235157
453.0,0.508371532
454.0,0.508288503
455.0,0.508054674
456.0,0.507981062
457.0,0.507959187
458.0,0.507911623
459.0,0.508045375
460.0,0.508109212
461.0,0.508086741
462.0,0.508037508
463.0,0.507802665
464.0,0.507761657
465.0,0.507870913
466.0,0.507598817
467.0,0.507609367
468.0,0.507726252
469.0,0.507677555
470.0,0.507447481
471.0,0.507346869
472.0,0.507385254
473.0,0.50739193
