Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Coarse Beryl
Other Information,mineral.silicate.cyclosilicate.coarse.vswir.cs-2a.jpl.perkin.spectrum.txt
Date Added,2018-06-29 20:04:37.534177

Data ID,ASTR_278            
Sample ID,CS-2A
Mineral Name,Beryl
Locality,Brazil/ Minas Gerais.
Grain Size,125-500um
Formula,Be_3Al_2Si_6O_18
Material Class,silicate

Wavelength
400.0,0.624088
401.0,0.624932
402.0,0.625601
403.0,0.626451
404.0,0.626564
405.0,0.627412
406.0,0.628131
407.0,0.62785
408.0,0.627895
409.0,0.6285029999999999
410.0,0.6283489999999999
411.0,0.628792
412.0,0.62936
413.0,0.629667
414.0,0.629747
415.0,0.6303540000000001
416.0,0.630048
417.0,0.630349
418.0,0.630257
419.0,0.629819
420.0,0.629827
421.0,0.628315
422.0,0.6274689999999999
423.0,0.626073
424.0,0.625246
425.0,0.624022
426.0,0.6237619999999999
427.0,0.624193
428.0,0.624654
429.0,0.626346
430.0,0.627726
431.0,0.6299199999999999
432.0,0.6328349999999999
433.0,0.6347780000000001
434.0,0.636774
435.0,0.638479
436.0,0.639856
437.0,0.641044
438.0,0.642152
439.0,0.6430880000000001
440.0,0.644037
441.0,0.6446540000000001
442.0,0.645339
443.0,0.6459139999999999
444.0,0.646449
445.0,0.646805
446.0,0.6470229999999999
447.0,0.647796
448.0,0.647976
449.0,0.6483589999999999
450.0,0.648608
451.0,0.6490210000000001
452.0,0.649085
453.0,0.649964
454.0,0.649743
455.0,0.6505240000000001
456.0,0.6508710000000001
457.0,0.650551
458.0,0.650845
459.0,0.650834
460.0,0.651107
461.0,0.6512260000000001
462.0,0.6517390000000001
463.0,0.651786
464.0,0.6516630000000001
465.0,0.652359
466.0,0.652163
467.0,0.6529659999999999
468.0,0.6528489999999999
469.0,0.652457
470.0,0.653107
471.0,0.6535890000000001
472.0,0.653254
473.0,0.653302
474.0,0.6538299999999999
475.0,0.653756
476.0,0.6536740000000001
