Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:25:05.647387

Data ID,WWU_Sulf_55         
Sample ID,Mg_Sulf_25
Mineral Name,60% Hexahydrite-40% Epsomite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
351.0,0.698441327
352.0,0.697832823
353.0,0.694002092
354.0,0.689062655
355.0,0.687897086
356.0,0.684957564
357.0,0.682027698
358.0,0.681491375
359.0,0.683771074
360.0,0.682080865
361.0,0.677646995
362.0,0.675903499
363.0,0.677214682
364.0,0.67830205
365.0,0.677769661
366.0,0.677532911
367.0,0.677684724
368.0,0.677499712
369.0,0.676509202
370.0,0.676275253
371.0,0.676615596
372.0,0.676834285
373.0,0.676091254
374.0,0.67651993
375.0,0.67812103
376.0,0.679950953
377.0,0.679677427
378.0,0.680314481
379.0,0.681893528
380.0,0.683391213
381.0,0.684382975
382.0,0.68519938
383.0,0.686067224
384.0,0.687010527
385.0,0.687617838
386.0,0.687917829
387.0,0.688370883
388.0,0.690406799
389.0,0.692313671
390.0,0.693556368
391.0,0.69437319
392.0,0.695982218
393.0,0.696751952
394.0,0.696439624
395.0,0.6968804
396.0,0.699314594
397.0,0.701251328
398.0,0.700860798
399.0,0.702100217
400.0,0.703259408
401.0,0.703894436
402.0,0.704570055
403.0,0.706529737
404.0,0.707674265
405.0,0.707275569
406.0,0.70788759
407.0,0.708478749
408.0,0.709126413
409.0,0.709959745
410.0,0.709691823
411.0,0.709704518
412.0,0.710216761
413.0,0.710248709
414.0,0.71040076
415.0,0.710724652
416.0,0.711130142
417.0,0.711470127
418.0,0.711568832
419.0,0.711641014
420.0,0.712042272
421.0,0.712614954
422.0,0.713099301
423.0,0.713415623
424.0,0.713760734
425.0,0.713653743
426.0,0.713525057
427.0,0.713819087
428.0,0.713996291
429.0,0.714265883
430.0,0.714544237
431.0,0.714520216
432.0,0.714219272
433.0,0.714210689
434.0,0.714693904
435.0,0.714872718
436.0,0.715040982
437.0,0.715285003
438.0,0.715560734
439.0,0.715445161
440.0,0.715543151
441.0,0.715999544
442.0,0.716268837
443.0,0.716423094
444.0,0.71635735
445.0,0.716126442
446.0,0.71650207
447.0,0.7167027
448.0,0.716613591
449.0,0.716646135
450.0,0.716806054
451.0,0.717026472
452.0,0.717217028
453.0,0.717266798
454.0,0.717335343
455.0,0.71741116
456.0,0.717413843
457.0,0.717276573
458.0,0.717409432
459.0,0.717787564
460.0,0.717796743
461.0,0.71773833
462.0,0.717824876
463.0,0.718097091
464.0,0.718047678
465.0,0.717993557
466.0,0.717982173
467.0,0.717874348
468.0,0.717962027
469.0,0.71807909
470.0,0.718120217
471.0,0.718268216
472.0,0.718514621
473.0,0.718634665
474.0,0.718434513
475.0,0.718537748
476.0,0.718641818
477.0,0.718582153
478.0,0.718456388
479.0,0.71844238
480.0,0.71859777
481.0,0.718834996
482.0,0.718699932
483.0,0.718637824
484.0,0.718726993
485.0,0.718762636
486.0,0.718695819
487.0,0.718636751
488.0,0.718674541
489.0,0.718818247
490.0,0.718821526
491.0,0.718754351
492.0,0.718802512
493.0,0.718977153
494.0,0.718896031
495.0,0.718594432
496.0,0.718656301
497.0,0.718946815
498.0,0.719124734
499.0,0.718957245
500.0,0.718787014
501.0,0.718850732
502.0,0.719013512
503.0,0.718895972
504.0,0.718791544
505.0,0.718821049
506.0,0.71896863
507.0,0.718989909
508.0,0.718967319
509.0,0.718935847
510.0,0.718932271
511.0,0.719115734
512.0,0.719168961
513.0,0.71904546
514.0,0.719096065
515.0,0.719135225
516.0,0.719109952
517.0,0.719045758
518.0,0.719135761
519.0,0.719246686
520.0,0.719316363
521.0,0.719348967
522.0,0.719376564
523.0,0.719372451
524.0,0.719335437
525.0,0.71935004
526.0,0.719312668
527.0,0.719297945
528.0,0.719412148
529.0,0.719388843
530.0,0.719360292
531.0,0.719395697
532.0,0.719428301
533.0,0.719453394
534.0,0.7194857
535.0,0.719525516
536.0,0.719484687
537.0,0.719422281
538.0,0.719403982
539.0,0.719484627
540.0,0.7195068
541.0,0.719487071
542.0,0.719474614
543.0,0.719523132
544.0,0.719510198
545.0,0.719463348
546.0,0.719474196
547.0,0.719518423
548.0,0.719547212
549.0,0.719529271
550.0,0.719456553
551.0,0.719459713
552.0,0.719540715
553.0,0.719637752
554.0,0.719610751
555.0,0.719627082
556.0,0.719680846
557.0,0.719611228
558.0,0.719576836
559.0,0.719613433
560.0,0.719699204
561.0,0.719735086
562.0,0.719735146
563.0,0.719692111
564.0,0.719609797
565.0,0.719666362
566.0,0.719623148
567.0,0.719464719
568.0,0.719603956
569.0,0.71982348
570.0,0.719959199
571.0,0.719925165
572.0,0.719944596
573.0,0.719912529
574.0,0.71983093
575.0,0.719811618
576.0,0.719799101
577.0,0.71983552
578.0,0.719915688
579.0,0.71986115
580.0,0.719727039
581.0,0.719552636
582.0,0.71938318
583.0,0.719335437
584.0,0.719362736
585.0,0.719430864
586.0,0.719569564
587.0,0.719614923
588.0,0.719618678
589.0,0.719694197
590.0,0.719890416
591.0,0.719938278
592.0,0.719812453
593.0,0.719725609
594.0,0.719611228
595.0,0.719477057
596.0,0.71936053
597.0,0.719362497
