Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:25:05.235815

Data ID,WWU_Sulf_42         
Sample ID,Mg_Sulf_12
Mineral Name,90% Kieserite-10% Hexahydrite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
351.0,0.983571708
352.0,0.988674879
353.0,0.989392459
354.0,0.983163536
355.0,0.984878123
356.0,0.984167278
357.0,0.982749879
358.0,0.983482301
359.0,0.984944046
360.0,0.986189127
361.0,0.98536545
362.0,0.981068254
363.0,0.980316699
364.0,0.98040235
365.0,0.979658782
366.0,0.979643941
367.0,0.980119884
368.0,0.98034811
369.0,0.979828596
370.0,0.979591548
371.0,0.979419112
372.0,0.979103863
373.0,0.97851485
374.0,0.978040874
375.0,0.977397442
376.0,0.976523519
377.0,0.975988507
378.0,0.975856423
379.0,0.975398242
380.0,0.974139631
381.0,0.974778593
382.0,0.974774539
383.0,0.973690867
384.0,0.973506093
385.0,0.975304961
386.0,0.975891292
387.0,0.973759711
388.0,0.973972261
389.0,0.975530922
390.0,0.976510882
391.0,0.975073397
392.0,0.973889887
393.0,0.973983943
394.0,0.974724591
395.0,0.973593354
396.0,0.973686039
397.0,0.973953843
398.0,0.973284006
399.0,0.974176466
400.0,0.97527802
401.0,0.975445032
402.0,0.974059582
403.0,0.97383225
404.0,0.974068761
405.0,0.974017024
406.0,0.973673761
407.0,0.973893821
408.0,0.974161804
409.0,0.973819733
410.0,0.973986447
411.0,0.974170029
412.0,0.97418189
413.0,0.974202335
414.0,0.974058986
415.0,0.973860085
416.0,0.973748028
417.0,0.973834336
418.0,0.973852038
419.0,0.973878741
420.0,0.974095047
421.0,0.974073529
422.0,0.973820746
423.0,0.973573446
424.0,0.973844945
425.0,0.973757684
426.0,0.9735322
427.0,0.973565876
428.0,0.973640919
429.0,0.973942637
430.0,0.97421819
431.0,0.973921239
432.0,0.973566592
433.0,0.973527431
434.0,0.973830163
435.0,0.973820388
436.0,0.97378701
437.0,0.973771334
438.0,0.973717809
439.0,0.973571599
440.0,0.973577976
441.0,0.973699272
442.0,0.973506272
443.0,0.973342597
444.0,0.973280787
445.0,0.973313332
446.0,0.973438799
447.0,0.973433375
448.0,0.97337693
449.0,0.973543584
450.0,0.973483205
451.0,0.973383605
452.0,0.973427176
453.0,0.973604679
454.0,0.973464668
455.0,0.973123133
456.0,0.972932458
457.0,0.97297287
458.0,0.973066151
459.0,0.973139346
460.0,0.973288536
461.0,0.973204792
462.0,0.973002017
463.0,0.972865939
464.0,0.972780943
465.0,0.972797811
466.0,0.972843707
467.0,0.972770035
468.0,0.972698689
469.0,0.972685516
470.0,0.972708523
471.0,0.972564399
472.0,0.972760916
473.0,0.97289443
474.0,0.972411275
