Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:25:05.588589

Data ID,WWU_Sulf_53         
Sample ID,Mg_Sulf_23
Mineral Name,80% Hexahydrite-20% Epsomite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
351.0,0.688371658
352.0,0.689125717
353.0,0.686530292
354.0,0.681818187
355.0,0.679551363
356.0,0.676639736
357.0,0.674192429
358.0,0.673639834
359.0,0.675788403
360.0,0.674311519
361.0,0.67009902
362.0,0.667994976
363.0,0.66968143
364.0,0.671544969
365.0,0.671563983
366.0,0.67080462
367.0,0.671077847
368.0,0.671043456
369.0,0.669420242
370.0,0.66890043
371.0,0.669179261
372.0,0.669142485
373.0,0.667458832
374.0,0.667589605
375.0,0.668997228
376.0,0.670378327
377.0,0.670055568
378.0,0.670381486
379.0,0.671402276
380.0,0.6723364
381.0,0.672835112
382.0,0.673165739
383.0,0.673500001
384.0,0.673847914
385.0,0.674108088
386.0,0.674000621
387.0,0.67377311
388.0,0.675200164
389.0,0.676537812
390.0,0.67712903
391.0,0.677095652
392.0,0.677932978
393.0,0.678339601
394.0,0.677899301
395.0,0.677636564
396.0,0.679305613
397.0,0.680566907
398.0,0.6796332
399.0,0.680459678
400.0,0.681249797
401.0,0.681577861
402.0,0.682059884
403.0,0.683526576
404.0,0.684245884
405.0,0.683683097
406.0,0.684077024
407.0,0.684434414
408.0,0.684866965
409.0,0.685569704
410.0,0.685515106
411.0,0.685301423
412.0,0.685151458
413.0,0.684857786
414.0,0.68495816
415.0,0.685310781
416.0,0.685649097
417.0,0.685748637
418.0,0.685898066
419.0,0.686051309
420.0,0.686057508
421.0,0.686335027
422.0,0.686656237
423.0,0.686901927
424.0,0.687213719
425.0,0.687247455
426.0,0.687096477
427.0,0.686980665
428.0,0.687070131
429.0,0.687269986
430.0,0.687413692
431.0,0.687318325
432.0,0.687336206
433.0,0.68731302
434.0,0.68717891
435.0,0.687245131
436.0,0.687368751
437.0,0.687619865
438.0,0.688020706
439.0,0.68763423
440.0,0.687477171
441.0,0.687886238
442.0,0.688124597
443.0,0.688278317
444.0,0.688249886
445.0,0.688057661
446.0,0.688259244
