Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-03 21:28:37.138559

Data ID,USGS_cro01          
Sample ID, cronstedite_m3542.6528
Mineral Name, cronstedite
Material Class,Phyllosilicate

Wavelength
213.1, 0.0196790
221.1, 0.0190360
229.1, 0.0219530
236.1, 0.0175410
242.1, 0.0186060
248.1, 0.0181710
253.6, 0.0202390
258.6, 0.0196990
263.6, 0.0184360
268.6, 0.0206380
273.1, 0.0206080
277.1, 0.0204570
281.1, 0.0205640
285.1, 0.0209460
289.1, 0.0205860
293.1, 0.0211090
297.1, 0.0218920
301.1, 0.0223050
305.1, 0.0225060
309.1, 0.0228670
313.1, 0.0235120
317.1, 0.0236760
321.1, 0.0241300
325.1, 0.0245510
329.1, 0.0247090
333.1, 0.0248190
337.1, 0.0243330
341.1, 0.0248370
345.1, 0.0249770
349.1, 0.0247900
353.1, 0.0245000
357.1, 0.0244580
360.6, 0.0239460
363.6, 0.0238780
366.6, 0.0242630
369.6, 0.0244320
372.6, 0.0244250
375.6, 0.0249850
378.6, 0.0247180
381.1, 0.0249900
383.1, 0.0251540
385.1, 0.0254960
387.1, 0.0257210
389.1, 0.0258970
391.1, 0.0263470
393.1, 0.0263940
395.1, 0.0266570
397.1, 0.0267750
399.1, 0.0272360
401.1, 0.0276250
403.1, 0.0277990
405.1, 0.0280390
407.1, 0.0282940
409.1, 0.0287840
411.1, 0.0286790
412.8, 0.0288260
415.8, 0.0295610
418.8, 0.0299230
421.8, 0.0304450
424.8, 0.0306760
427.8, 0.0311880
430.8, 0.0314860
433.8, 0.0322270
436.8, 0.0329920
439.8, 0.0333970
442.8, 0.0338180
445.8, 0.0341740
448.8, 0.0345400
451.3, 0.0348430
453.3, 0.0348690
455.3, 0.0350820
457.3, 0.0355370
459.3, 0.0356030
461.3, 0.0360410
463.3, 0.0361680
465.3, 0.0365420
467.3, 0.0369050
469.3, 0.0372160
471.3, 0.0378350
473.3, 0.0378880
475.3, 0.0383550
477.3, 0.0387190
479.3, 0.0393360
481.3, 0.0397070
483.3, 0.0400730
485.3, 0.0405580
487.3, 0.0408070
489.3, 0.0413970
491.3, 0.0415930
493.3, 0.0421040
495.3, 0.0424050
497.3, 0.0429070
499.3, 0.0432970
501.3, 0.0438560
503.3, 0.0444840
505.3, 0.0447880
507.3, 0.0456310
509.3, 0.0459360
511.3, 0.0464330
513.3, 0.0469280
515.3, 0.0473610
517.3, 0.0477920
519.3, 0.0486180
521.3, 0.0488380
523.3, 0.0490920
525.3, 0.0496480
527.3, 0.0500420
529.3, 0.0505930
531.3, 0.0510240
533.3, 0.0517260
535.3, 0.0521520
537.3, 0.0524880
539.3, 0.0527740
541.3, 0.0534720
543.3, 0.0531960
545.3, 0.0533900
547.3, 0.0536970
549.3, 0.0533780
551.3, 0.0542820
553.3, 0.0543870
555.3, 0.0545220
557.3, 0.0550780
559.3, 0.0554440
561.3, 0.0557510
