Database of Origin,University of Winnipeg Spectrophotometer Facility
Sample Description,See Master Clays in HOSERLab database
Date Added,2016-12-11 20:57:06.614025

Data ID,RLA_CLAY_33         
Sample ID,VER103
Mineral Name,Vermiculite
Grain Size,<45um
Viewing Geometry,"30/0,30"
Resolution,"5,0.6-129"
Material Class,Phyllosilicate

Wavelength
305.0,0.084281
310.0,0.08598
315.0,0.088864
320.0,0.092548
325.0,0.095737
330.0,0.100217
335.0,0.103946
340.0,0.107771
345.0,0.111585
350.0,0.11541
355.0,0.119449
360.0,0.124263
365.0,0.130008
370.0,0.135828
375.0,0.14287
380.0,0.148369
385.0,0.152629
390.0,0.155536
395.0,0.158918
400.0,0.161128
405.0,0.162164
410.0,0.164508
415.0,0.167221
420.0,0.170682
425.0,0.175455
430.0,0.180835
435.0,0.186474
440.0,0.191263
445.0,0.195363
450.0,0.198108
455.0,0.20108
460.0,0.20395
465.0,0.207023
470.0,0.209955
475.0,0.213801
480.0,0.21872
485.0,0.223935
490.0,0.228539
495.0,0.232591
500.0,0.238482
505.0,0.244441
510.0,0.24984
515.0,0.254799
520.0,0.259342
525.0,0.263408
530.0,0.266814
535.0,0.270709
540.0,0.273971
545.0,0.277085
550.0,0.280355
555.0,0.283532
560.0,0.2868
565.0,0.289102
570.0,0.291118
575.0,0.292927
580.0,0.294866
585.0,0.295919
590.0,0.296697
595.0,0.297082
600.0,0.296941
605.0,0.29759
610.0,0.296412
615.0,0.294898
620.0,0.29404
625.0,0.292438
630.0,0.290652
635.0,0.288964
640.0,0.286729
645.0,0.284516
650.0,0.282812
655.0,0.280042
660.0,0.277774
665.0,0.275467
670.0,0.273267
675.0,0.271041
680.0,0.26864
685.0,0.266816
690.0,0.265011
695.0,0.263571
700.0,0.26194
705.0,0.260906
710.0,0.260356
715.0,0.259965
720.0,0.259785
725.0,0.259914
730.0,0.260353
735.0,0.262878
740.0,0.263074
745.0,0.264237
750.0,0.266307
755.0,0.267945
760.0,0.271492
765.0,0.272906
770.0,0.274975
775.0,0.277896
780.0,0.281862
785.0,0.28217
790.0,0.283392
795.0,0.28528
800.0,0.288312
805.0,0.290506
810.0,0.291462
815.0,0.292565
820.0,0.291418
825.0,0.294437
830.0,0.295104
835.0,0.292695
840.0,0.292494
845.0,0.291795
850.0,0.291208
855.0,0.291814
860.0,0.287513
865.0,0.288577
870.0,0.285621
875.0,0.285011
880.0,0.285245
885.0,0.282586
890.0,0.283035
895.0,0.28155
900.0,0.281224
905.0,0.282066
910.0,0.282366
915.0,0.281968
920.0,0.283621
925.0,0.28308
930.0,0.284245
935.0,0.284612
940.0,0.286882
945.0,0.287575
950.0,0.289358
955.0,0.292342
960.0,0.292065
965.0,0.294265
970.0,0.294752
975.0,0.296339
980.0,0.298907
985.0,0.298826
990.0,0.300131
995.0,0.301172
1000.0,0.303092
1005.0,0.302901
1010.0,0.30429
1015.0,0.304362
1020.0,0.305183
1025.0,0.306893
1030.0,0.306711
1035.0,0.307636
1040.0,0.308006
1045.0,0.307293
1050.0,0.307609
1055.0,0.307821
1060.0,0.308064
1065.0,0.308156
1070.0,0.30804
1075.0,0.30727
1080.0,0.307881
1085.0,0.307369
1090.0,0.307674
1095.0,0.307217
1100.0,0.307671
1105.0,0.308144
1110.0,0.308361
1115.0,0.308875
1120.0,0.309759
1125.0,0.310753
1130.0,0.312708
1135.0,0.31188
1140.0,0.313056
1145.0,0.314407
1150.0,0.315144
1155.0,0.316685
1160.0,0.317843
1165.0,0.319421
1170.0,0.320275
1175.0,0.320764
1180.0,0.322432
1185.0,0.324274
1190.0,0.324708
1195.0,0.327721
1200.0,0.330004
1205.0,0.334291
1210.0,0.335527
1215.0,0.33819
1220.0,0.34041
1225.0,0.342144
1230.0,0.345457
1235.0,0.346695
1240.0,0.348961
1245.0,0.351025
1250.0,0.353435
1255.0,0.356223
1260.0,0.359055
1265.0,0.360668
1270.0,0.363621
1275.0,0.365604
1280.0,0.368507
1285.0,0.370544
1290.0,0.373599
1295.0,0.376673
1300.0,0.378854
1305.0,0.381767
1310.0,0.384118
1315.0,0.387658
1320.0,0.390397
1325.0,0.392791
1330.0,0.395258
1335.0,0.39776
1340.0,0.400046
1345.0,0.40242
1350.0,0.404717
1355.0,0.404032
1360.0,0.407344
1365.0,0.41377
1370.0,0.412942
1375.0,0.405177
1380.0,0.40227
1385.0,0.418762
1390.0,0.422582
1395.0,0.419367
1400.0,0.424174
1405.0,0.429105
1410.0,0.434622
1415.0,0.436998
1420.0,0.438572
1425.0,0.443936
1430.0,0.445386
1435.0,0.448927
1440.0,0.452471
1445.0,0.454124
1450.0,0.457109
1455.0,0.460036
1460.0,0.463163
1465.0,0.465215
1470.0,0.466303
1475.0,0.471576
1480.0,0.475112
1485.0,0.476171
1490.0,0.479162
1495.0,0.481383
1500.0,0.484236
1505.0,0.488187
1510.0,0.490204
1515.0,0.491765
1520.0,0.494621
1525.0,0.496975
1530.0,0.500341
1535.0,0.502797
1540.0,0.504608
1545.0,0.505706
1550.0,0.509799
1555.0,0.511848
1560.0,0.514397
1565.0,0.519263
1570.0,0.519422
1575.0,0.522327
1580.0,0.525295
1585.0,0.526336
1590.0,0.529788
1595.0,0.532717
1600.0,0.534568
1605.0,0.53678
1610.0,0.539004
1615.0,0.541176
1620.0,0.54382
1625.0,0.547283
1630.0,0.549652
1635.0,0.551706
1640.0,0.55375
1645.0,0.555464
1650.0,0.556918
1655.0,0.559067
1660.0,0.56182
1665.0,0.564051
1670.0,0.565774
1675.0,0.566215
1680.0,0.568534
1685.0,0.570998
1690.0,0.572439
1695.0,0.574768
1700.0,0.577281
1705.0,0.579234
1710.0,0.582261
1715.0,0.582901
1720.0,0.586084
1725.0,0.588373
1730.0,0.58968
1735.0,0.591788
1740.0,0.594348
1745.0,0.596352
1750.0,0.599095
1755.0,0.60033
1760.0,0.603338
1765.0,0.604099
1770.0,0.606538
1775.0,0.607292
1780.0,0.608342
1785.0,0.610021
1790.0,0.61192
1795.0,0.613057
1800.0,0.613335
1805.0,0.614444
1810.0,0.616127
1815.0,0.616414
1820.0,0.615603
1825.0,0.622548
1830.0,0.620067
1835.0,0.620577
1840.0,0.624558
1845.0,0.629954
1850.0,0.628418
1855.0,0.631236
1860.0,0.63393
1865.0,0.633601
1870.0,0.625805
1875.0,0.639742
1880.0,0.645041
1885.0,0.634438
1890.0,0.629116
1895.0,0.629143
1900.0,0.618386
1905.0,0.615284
1910.0,0.614125
1915.0,0.607784
1920.0,0.608861
1925.0,0.610924
1930.0,0.612454
1935.0,0.613586
1940.0,0.615904
1945.0,0.619279
1950.0,0.618619
1955.0,0.621117
1960.0,0.623643
1965.0,0.626185
1970.0,0.626918
1975.0,0.62962
1980.0,0.632728
1985.0,0.634652
1990.0,0.63859
1995.0,0.640712
2000.0,0.643406
2005.0,0.645638
2010.0,0.648612
2015.0,0.65042
2020.0,0.651494
2025.0,0.653205
2030.0,0.65515
2035.0,0.655204
2040.0,0.656102
2045.0,0.659208
2050.0,0.659049
2055.0,0.661371
2060.0,0.661636
2065.0,0.662024
2070.0,0.662696
2075.0,0.662734
2080.0,0.661697
2085.0,0.662704
2090.0,0.660671
2095.0,0.661095
2100.0,0.661235
2105.0,0.662671
2110.0,0.664491
2115.0,0.664734
2120.0,0.667441
2125.0,0.667953
2130.0,0.670724
2135.0,0.671428
2140.0,0.674032
2145.0,0.674792
2150.0,0.675525
2155.0,0.678578
2160.0,0.679554
2165.0,0.678703
2170.0,0.680279
2175.0,0.679607
2180.0,0.682183
2185.0,0.681542
2190.0,0.68254
2195.0,0.682745
2200.0,0.681735
2205.0,0.683017
2210.0,0.682401
2215.0,0.683844
2220.0,0.68512
2225.0,0.684084
2230.0,0.683536
2235.0,0.68307
2240.0,0.681897
2245.0,0.680192
2250.0,0.678646
2255.0,0.676628
2260.0,0.675126
2265.0,0.6711
2270.0,0.666312
2275.0,0.660897
2280.0,0.652004
2285.0,0.640182
2290.0,0.625788
2295.0,0.612547
2300.0,0.604607
2305.0,0.594814
2310.0,0.584719
2315.0,0.570863
2320.0,0.556339
2325.0,0.544609
2330.0,0.539786
2335.0,0.545163
2340.0,0.556549
2345.0,0.571289
2350.0,0.582444
2355.0,0.591033
2360.0,0.592165
2365.0,0.585717
2370.0,0.574975
2375.0,0.559089
2380.0,0.547483
2385.0,0.546452
2390.0,0.556013
2395.0,0.567311
2400.0,0.574917
2405.0,0.580497
2410.0,0.581372
2415.0,0.585917
2420.0,0.588084
2425.0,0.58987
2430.0,0.589147
2435.0,0.585417
2440.0,0.58432
2445.0,0.58376
2450.0,0.585135
2455.0,0.590336
2460.0,0.59137
2465.0,0.591981
2470.0,0.590988
2475.0,0.592543
2480.0,0.590197
2485.0,0.589089
2490.0,0.588788
2495.0,0.586631
2500.0,0.581977
2505.0,0.581
2510.0,0.580987
2515.0,0.580924
2520.0,0.583446
2525.15,0.582453
2530.08,0.57831
2535.03,0.577484
2540.0,0.57765
2544.99,0.577376
2549.99,0.574579
2552.5,0.574073
2553.76,0.575399
2556.28,0.573445
2558.8,0.571857
2561.33,0.571714
2563.86,0.575618
2565.13,0.575682
2566.4,0.575441
2567.67,0.573762
2568.95,0.572351
2570.22,0.573153
2571.5,0.574673
2572.77,0.573047
2574.05,0.573178
2575.33,0.575268
2576.61,0.573443
2577.89,0.574498
2579.17,0.575342
2580.46,0.573006
2581.74,0.573321
2583.03,0.574351
2584.31,0.573967
2585.6,0.577622
2586.89,0.575319
2588.19,0.574838
2589.48,0.575873
2590.77,0.57571
2592.07,0.574247
2593.36,0.57259
2594.66,0.5711
2595.96,0.577953
2597.26,0.580887
2598.56,0.575622
2599.87,0.5723
2601.17,0.572169
2602.48,0.573864
2603.78,0.574236
2605.09,0.572103
2606.4,0.573769
2607.71,0.575792
2609.03,0.573997
2610.34,0.572447
2611.66,0.571831
2612.97,0.570259
2614.29,0.570677
2615.61,0.570027
2616.93,0.568523
2618.25,0.57296
2619.57,0.572583
2620.9,0.56959
2622.22,0.571873
2623.55,0.569349
2624.88,0.567737
2626.21,0.566903
2627.54,0.568783
2628.87,0.569307
2630.21,0.565151
2631.54,0.566723
2632.88,0.56802
2634.21,0.564992
2635.55,0.56405
2636.89,0.561985
2638.24,0.560096
2639.58,0.560178
2640.92,0.560873
2642.27,0.560148
2643.62,0.560125
2644.97,0.559364
2646.32,0.559392
2647.67,0.560599
2649.02,0.56013
2650.38,0.559992
2651.73,0.560291
2653.09,0.560905
2654.45,0.56256
2655.81,0.561962
2657.17,0.562971
2658.53,0.562043
2659.89,0.561463
2661.26,0.561953
2662.63,0.561293
2664.0,0.559073
2665.36,0.557479
2666.74,0.558654
2668.11,0.558742
2669.48,0.554677
2670.86,0.548495
2672.23,0.54779
2673.61,0.53944
2674.99,0.530153
2676.37,0.52075
2677.76,0.508428
2679.14,0.488499
2680.52,0.457133
2681.91,0.417321
2683.3,0.376015
2684.69,0.337032
2686.08,0.304407
2687.47,0.280505
2688.87,0.261673
2690.26,0.248365
2691.66,0.239328
2693.06,0.23518
2694.46,0.234564
2695.86,0.236233
2697.26,0.237466
2698.66,0.239997
2700.07,0.243477
2701.48,0.249257
2702.89,0.256142
2704.3,0.26216
2705.71,0.26819
2707.12,0.27576
2708.53,0.282349
2709.95,0.289724
2711.37,0.297046
2712.79,0.30331
2714.21,0.305464
2715.63,0.306598
2717.05,0.307503
2718.48,0.306954
2719.9,0.304683
2721.33,0.302055
2722.76,0.29802
2724.19,0.291549
2725.62,0.287383
2727.06,0.284112
2728.49,0.279045
2729.93,0.275632
2731.37,0.274395
2732.81,0.274181
2734.25,0.27462
2735.69,0.276222
2737.14,0.279103
2738.58,0.280374
2740.03,0.28368
2741.48,0.288931
2742.93,0.292071
2744.38,0.293266
2745.83,0.295138
2747.29,0.297896
2748.75,0.300443
2750.2,0.302646
2751.66,0.304814
2753.13,0.306873
2754.59,0.307161
2756.05,0.308326
2757.52,0.310678
2758.99,0.309644
2760.46,0.308614
2761.93,0.308083
2763.4,0.308253
2764.87,0.308559
2766.35,0.308152
2767.82,0.307655
2769.3,0.308016
2770.78,0.307807
2772.26,0.308177
2773.75,0.308032
2775.23,0.307513
2776.72,0.306883
2778.21,0.307221
2779.7,0.308021
2781.19,0.308611
2782.68,0.309218
2784.18,0.309425
2785.67,0.308896
2787.17,0.309126
2788.67,0.309968
2790.17,0.30969
2791.67,0.30845
2793.18,0.306772
2794.68,0.305641
2796.19,0.305577
2797.7,0.305329
2799.21,0.305023
2800.72,0.304687
2802.24,0.303977
2803.75,0.303719
2805.27,0.304133
2806.79,0.303289
2808.31,0.302294
2809.83,0.301639
2811.35,0.301129
2812.88,0.300722
2814.41,0.300191
2815.93,0.300209
2817.46,0.299991
2819.0,0.299623
2820.53,0.299894
2822.07,0.300106
2823.6,0.300407
2825.14,0.300184
2826.68,0.300529
2828.22,0.301133
2829.77,0.301476
2831.31,0.301731
2832.86,0.302195
2834.41,0.302804
2835.96,0.303839
2837.51,0.305556
2839.07,0.306632
2840.62,0.306444
2842.18,0.306857
2843.74,0.308014
2845.3,0.308782
2846.86,0.309434
2848.43,0.31017
2849.99,0.311294
2851.56,0.311975
2853.13,0.312423
2854.7,0.313011
2856.27,0.313538
2857.85,0.314246
2859.42,0.315117
2861.0,0.316055
2862.58,0.316559
2864.16,0.316814
2865.75,0.316825
2867.33,0.31771
2868.92,0.318444
2870.51,0.319276
2872.1,0.319315
2873.69,0.318828
2875.28,0.318961
2876.88,0.319761
2878.48,0.320209
2880.07,0.320336
2881.68,0.320386
2883.28,0.320343
2884.88,0.320825
2886.49,0.321504
2888.1,0.321894
2889.71,0.3222
2891.32,0.322577
2892.93,0.322865
2894.55,0.322628
2896.16,0.322715
2897.78,0.323209
2899.4,0.323373
2901.03,0.323506
2902.65,0.324145
2904.28,0.324145
2905.91,0.324152
2907.54,0.324053
2909.17,0.324368
2910.8,0.324248
2912.44,0.32457
2914.07,0.325481
2915.71,0.325825
2917.35,0.325591
2918.99,0.32594
2920.64,0.325998
2922.29,0.326019
2923.93,0.326133
2925.58,0.326267
2927.24,0.326524
2928.89,0.326733
2930.55,0.327005
2932.2,0.327561
2933.86,0.32792
2935.52,0.327881
2937.19,0.327727
2938.85,0.328
2940.52,0.328959
2942.19,0.329455
2943.86,0.329465
2945.53,0.329311
2947.21,0.329494
2948.88,0.330244
2950.56,0.330246
2952.24,0.330626
2953.92,0.331184
2955.61,0.331426
2957.29,0.331437
2958.98,0.331791
2960.67,0.331911
2962.36,0.332334
2964.06,0.332667
2965.75,0.333242
2967.45,0.333911
2969.15,0.334186
2970.85,0.334398
2972.55,0.334945
2974.26,0.335168
2975.97,0.335545
2977.68,0.336007
2979.39,0.336782
2981.1,0.337403
2982.82,0.337433
2984.53,0.337701
2986.25,0.338364
2987.97,0.338768
2989.7,0.339718
2991.42,0.340685
2993.15,0.34118
2994.88,0.34143
2996.61,0.341708
2998.34,0.342175
3000.08,0.342672
3001.82,0.343023
3003.55,0.343816
3005.3,0.344423
3007.04,0.345083
3008.78,0.345557
3010.53,0.346304
3012.28,0.347483
3014.03,0.348249
3015.79,0.34855
3017.54,0.348966
3019.3,0.349076
3021.06,0.349619
3022.82,0.350242
3024.58,0.350394
3026.35,0.350755
3028.12,0.35189
3029.89,0.352697
3031.66,0.353063
3033.43,0.353267
3035.21,0.353755
3036.99,0.353778
3038.77,0.353893
3040.55,0.354725
3042.33,0.355263
3044.12,0.355274
3045.91,0.35581
3047.7,0.356148
3049.49,0.356736
3051.29,0.357355
3053.08,0.357663
3054.88,0.358008
3056.68,0.358182
3058.49,0.358417
3060.29,0.358759
3062.1,0.358693
3063.91,0.358755
3065.72,0.358945
3067.54,0.359157
3069.35,0.359527
3071.17,0.360081
3072.99,0.360304
3074.81,0.360449
3076.64,0.360139
3078.47,0.360143
3080.29,0.360619
3082.13,0.36126
3083.96,0.361697
3085.79,0.361803
3087.63,0.362191
3089.47,0.36258
