Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-03 21:21:23.355122

Data ID,USGS_chl10          
Sample ID, chlorite_smr13.4908
Mineral Name, chlorite
Material Class,Phyllosilicate

Wavelength
268.6, 0.0622410
273.1, 0.0655160
277.1, 0.0698070
281.1, 0.0748600
285.1, 0.0803860
289.1, 0.0856740
293.1, 0.0951780
297.1, 0.0947460
301.1, 0.104468
305.1, 0.114285
309.1, 0.113893
313.1, 0.119004
317.1, 0.120106
321.1, 0.129761
325.1, 0.129066
329.1, 0.120737
333.1, 0.118637
337.1, 0.132265
341.1, 0.130928
345.1, 0.134254
349.1, 0.138189
353.1, 0.135769
357.1, 0.143301
360.6, 0.139319
363.6, 0.142779
366.6, 0.142492
369.6, 0.141979
372.6, 0.147893
375.6, 0.145023
378.6, 0.146833
381.1, 0.148076
383.1, 0.150802
385.1, 0.151742
387.1, 0.148925
389.1, 0.152832
391.1, 0.155313
393.1, 0.150571
395.1, 0.155014
397.1, 0.153755
399.1, 0.155873
401.1, 0.159088
403.1, 0.156953
405.1, 0.155397
407.1, 0.155132
409.1, 0.154460
411.1, 0.158464
412.8, 0.167927
415.8, 0.164087
418.8, 0.167926
421.8, 0.169297
424.8, 0.174277
427.8, 0.178922
430.8, 0.179281
433.8, 0.180082
436.8, 0.181845
439.8, 0.187389
442.8, 0.187416
445.8, 0.189430
448.8, 0.190641
451.3, 0.196380
453.3, 0.190925
455.3, 0.192333
457.3, 0.193568
459.3, 0.196927
461.3, 0.198958
463.3, 0.199318
465.3, 0.201699
467.3, 0.204610
469.3, 0.208898
471.3, 0.205052
473.3, 0.211596
475.3, 0.212878
477.3, 0.215090
479.3, 0.219685
481.3, 0.223552
483.3, 0.223312
485.3, 0.223973
487.3, 0.225639
489.3, 0.228881
491.3, 0.224887
493.3, 0.223573
495.3, 0.224350
497.3, 0.225294
499.3, 0.229159
501.3, 0.231851
503.3, 0.234362
505.3, 0.233752
507.3, 0.242556
509.3, 0.237557
511.3, 0.237126
513.3, 0.240554
515.3, 0.240046
517.3, 0.241656
519.3, 0.243706
521.3, 0.240359
523.3, 0.242510
525.3, 0.243410
527.3, 0.239639
529.3, 0.245230
531.3, 0.239616
533.3, 0.239003
535.3, 0.239417
537.3, 0.243045
539.3, 0.245180
541.3, 0.240674
543.3, 0.241490
545.3, 0.243090
547.3, 0.246224
549.3, 0.242218
551.3, 0.243728
553.3, 0.247130
555.3, 0.246375
557.3, 0.241084
559.3, 0.243844
561.3, 0.244661
563.3, 0.248426
565.3, 0.243948
567.3, 0.243092
569.3, 0.246443
571.3, 0.244494
573.3, 0.244554
575.3, 0.243122
577.3, 0.240662
579.3, 0.242912
581.3, 0.245965
583.3, 0.242251
585.3, 0.241042
587.3, 0.236830
589.3, 0.241998
591.3, 0.236709
593.3, 0.238489
595.3, 0.238954
597.3, 0.238336
599.3, 0.235351
601.1, 0.236295
602.7, 0.237447
604.3, 0.230753
605.9, 0.229629
607.5, 0.238664
609.1, 0.229840
610.7, 0.226994
612.3, 0.229940
613.9, 0.225612
615.5, 0.225492
617.1, 0.226984
618.7, 0.223439
620.3, 0.225372
621.9, 0.222638
623.5, 0.220426
625.1, 0.217870
626.7, 0.219737
628.3, 0.219697
629.9, 0.218349
631.7, 0.215119
633.7, 0.214801
635.7, 0.214934
637.7, 0.210986
639.7, 0.208686
641.7, 0.210285
643.7, 0.208405
645.7, 0.209080
647.7, 0.208429
649.7, 0.205673
651.7, 0.200501
653.7, 0.200246
655.7, 0.210123
657.7, 0.208084
659.7, 0.204336
661.7, 0.202718
663.7, 0.200503
665.7, 0.194109
667.7, 0.201094
670.2, 0.194800
673.2, 0.193528
676.2, 0.191742
679.2, 0.190396
682.2, 0.189775
685.2, 0.188932
688.2, 0.188162
691.2, 0.187969
694.2, 0.187746
697.2, 0.187518
700.2, 0.185422
702.0, 0.186032
704.0, 0.185844
706.0, 0.186279
708.0, 0.185741
710.0, 0.185175
712.0, 0.184906
714.0, 0.185758
716.0, 0.186235
718.0, 0.186564
720.0, 0.187228
722.0, 0.187055
724.0, 0.189787
726.0, 0.188310
728.0, 0.188232
730.0, 0.191070
732.0, 0.188648
734.0, 0.190980
736.0, 0.190633
738.0, 0.192275
740.0, 0.194524
742.0, 0.191921
744.0, 0.192601
746.0, 0.195309
748.0, 0.197402
750.5, 0.198187
753.5, 0.199151
756.5, 0.200384
759.5, 0.201435
762.5, 0.205062
765.5, 0.205301
768.5, 0.206830
771.5, 0.209751
774.5, 0.210447
777.5, 0.213190
781.0, 0.217285
785.0, 0.215848
789.0, 0.219839
793.0, 0.219867
797.0, 0.223179
801.5, 0.223482
806.5, 0.223875
811.5, 0.223819
816.5, 0.221381
822.0, 0.222656
828.0, 0.220535
835.0, 0.217629
843.0, 0.217503
851.0, 0.215169
859.0, 0.210011
871.0, 0.202355
883.0, 0.203890
894.0, 0.210350
904.0, 0.208553
914.0, 0.202344
924.0, 0.214344
933.0, 0.210925
941.0, 0.208690
949.0, 0.217401
957.0, 0.219431
964.0, 0.218734
970.0, 0.226305
976.0, 0.223116
982.0, 0.226644
988.0, 0.230390
994.0, 0.223706
1000.0, 0.227394
1006.0, 0.227705
1012.0, 0.225416
1018.0, 0.224184
1023.5, 0.227059
1028.5, 0.219823
1033.5, 0.227758
1038.5, 0.229358
1043.5, 0.229560
1048.5, 0.234032
1053.5, 0.224261
1058.5, 0.226733
1063.5, 0.228684
1068.5, 0.225241
1073.5, 0.228189
1078.5, 0.229782
1083.5, 0.229921
1088.5, 0.230255
1093.5, 0.233697
1098.5, 0.226060
1103.5, 0.232480
1108.5, 0.233359
1113.5, 0.237742
1118.5, 0.234414
1123.5, 0.235743
1128.5, 0.239367
1133.5, 0.238985
1138.5, 0.241392
1143.5, 0.247019
1148.5, 0.251564
1153.5, 0.243981
1158.5, 0.251723
1163.5, 0.249751
1168.5, 0.253708
1173.5, 0.256805
1178.5, 0.261225
1183.5, 0.262526
1188.5, 0.258688
1193.5, 0.269765
1198.5, 0.268938
1203.5, 0.273904
1208.5, 0.279855
1213.5, 0.278640
1218.5, 0.280400
1223.5, 0.286435
1228.5, 0.289365
1233.5, 0.294416
1238.5, 0.293290
1243.5, 0.299625
1248.5, 0.301214
1253.5, 0.308512
1258.5, 0.308908
1263.5, 0.311998
1268.5, 0.314312
1273.5, 0.317232
