Database of Origin,University of Winnipeg Spectrophotometer Facility
Sample Description,9.6. Other oxides: ASD spectra (PSF)
Date Added,2016-07-15 22:03:17.733550

Data ID,ASD_OOX_12          
Sample ID,PIG008
Mineral Name,Rutile(syn)
Grain Size,<45
Viewing Geometry,30 / 0
Resolution,2@350-7@2500
Material Class,Oxide

Wavelength
351.0,0.106998963
352.0,0.104145481
353.0,0.104647825
354.0,0.102747817
355.0,0.099340219
356.0,0.096757845
357.0,0.097699329
358.0,0.094527206
359.0,0.091967007
360.0,0.091165588
361.0,0.08933277
362.0,0.087938097
363.0,0.087124711
364.0,0.087855979
365.0,0.088439033
366.0,0.08868802
367.0,0.088285072
368.0,0.088681983
369.0,0.089533138
370.0,0.090799438
371.0,0.091184113
372.0,0.090892383
373.0,0.090321595
374.0,0.090913219
375.0,0.091630951
376.0,0.092286612
377.0,0.092708827
378.0,0.094177499
379.0,0.096128116
380.0,0.098424506
381.0,0.098162863
382.0,0.099918078
383.0,0.102683328
384.0,0.104045037
385.0,0.10616872
386.0,0.108979292
387.0,0.112717015
388.0,0.115063172
389.0,0.117798175
390.0,0.121228705
391.0,0.126072233
392.0,0.131791058
393.0,0.138152719
394.0,0.145209203
395.0,0.152934647
396.0,0.161393755
397.0,0.171068185
398.0,0.181819138
399.0,0.194096442
400.0,0.207830604
401.0,0.223433976
402.0,0.239853649
403.0,0.257082738
404.0,0.276599326
405.0,0.298433683
406.0,0.321089376
407.0,0.344566192
408.0,0.370512863
409.0,0.396825807
410.0,0.423331513
411.0,0.450915807
412.0,0.478658155
413.0,0.505906017
414.0,0.532675922
415.0,0.558307618
416.0,0.582674207
417.0,0.605926031
418.0,0.627337279
419.0,0.646792377
420.0,0.664448708
421.0,0.680514519
422.0,0.694584822
423.0,0.707063198
424.0,0.718065831
425.0,0.727629082
426.0,0.735870237
427.0,0.742775891
428.0,0.748695879
429.0,0.75377026
430.0,0.758071082
431.0,0.761782108
432.0,0.764901136
433.0,0.767613826
434.0,0.770014632
435.0,0.771927748
436.0,0.773662548
437.0,0.775323401
438.0,0.776844136
439.0,0.778201124
440.0,0.779402812
441.0,0.780535696
442.0,0.781721775
443.0,0.782841805
444.0,0.783689126
445.0,0.784547222
446.0,0.785389156
447.0,0.786210462
448.0,0.786988612
449.0,0.787755622
450.0,0.78852361
451.0,0.789273173
452.0,0.790077217
453.0,0.790882423
454.0,0.791605481
455.0,0.79233466
456.0,0.793076572
457.0,0.793845172
458.0,0.794506649
459.0,0.79514468
460.0,0.795766858
461.0,0.796444801
462.0,0.797158431
463.0,0.797840843
464.0,0.798415825
465.0,0.799028269
466.0,0.799599088
467.0,0.800108754
468.0,0.800723035
469.0,0.801261961
470.0,0.801755406
471.0,0.802383949
472.0,0.802866559
473.0,0.803352474
474.0,0.803993934
475.0,0.804594503
476.0,0.805142366
477.0,0.805626568
478.0,0.806131337
479.0,0.806659857
480.0,0.807182194
481.0,0.807649807
482.0,0.808099851
483.0,0.80856832
484.0,0.80906256
485.0,0.809535804
486.0,0.809982849
487.0,0.810399409
488.0,0.810893466
489.0,0.811360038
490.0,0.811810449
491.0,0.812206625
492.0,0.812676012
493.0,0.813139523
494.0,0.813548187
495.0,0.813947301
496.0,0.814355597
497.0,0.814767627
498.0,0.815183391
499.0,0.815579751
500.0,0.815966561
501.0,0.816292708
502.0,0.816652217
503.0,0.816987424
504.0,0.817287494
505.0,0.817620497
506.0,0.817957112
507.0,0.81828179
508.0,0.818553029
509.0,0.818826226
510.0,0.819090547
511.0,0.819363438
512.0,0.819655857
513.0,0.819954764
514.0,0.820232613
515.0,0.82051132
516.0,0.820790455
517.0,0.82105294
518.0,0.821303733
519.0,0.821577359
520.0,0.821877
521.0,0.822241712
522.0,0.822549556
523.0,0.822819693
524.0,0.823049918
525.0,0.82327898
526.0,0.82349886
527.0,0.823705947
528.0,0.823946272
529.0,0.824144605
530.0,0.824337245
531.0,0.824569612
532.0,0.824789676
533.0,0.825014453
534.0,0.825246331
535.0,0.82548684
536.0,0.825673114
537.0,0.82583429
538.0,0.82603146
539.0,0.82625036
540.0,0.826455243
541.0,0.826637232
542.0,0.826823689
543.0,0.826992149
544.0,0.8271117
545.0,0.827293444
546.0,0.827460251
547.0,0.827623509
548.0,0.827736632
549.0,0.827915805
550.0,0.828101405
551.0,0.828306165
552.0,0.828459139
553.0,0.828591911
554.0,0.828702463
555.0,0.828915304
556.0,0.82910574
557.0,0.829265386
558.0,0.829348637
559.0,0.829426256
560.0,0.829496039
561.0,0.829553091
562.0,0.829689598
563.0,0.829865465
564.0,0.830063675
565.0,0.830279331
566.0,0.830474848
567.0,0.830657939
568.0,0.83085364
569.0,0.830967742
570.0,0.831058951
571.0,0.831166626
572.0,0.831295848
573.0,0.831454453
574.0,0.831642563
575.0,0.831726977
576.0,0.831828102
577.0,0.831941899
578.0,0.832061694
579.0,0.832135824
580.0,0.832185591
581.0,0.832217851
582.0,0.832227706
583.0,0.83223095
584.0,0.832241479
585.0,0.832329137
586.0,0.832404063
587.0,0.832477275
588.0,0.832579012
589.0,0.83267016
590.0,0.832742269
591.0,0.832783099
592.0,0.83284419
593.0,0.832924993
594.0,0.833026302
595.0,0.833159625
596.0,0.833267056
597.0,0.83334192
598.0,0.833400134
599.0,0.833492567
600.0,0.833596937
601.0,0.833687656
602.0,0.833817613
603.0,0.833971014
604.0,0.834153432
605.0,0.834210789
606.0,0.834282287
607.0,0.834351336
608.0,0.834380719
609.0,0.83441408
610.0,0.834402694
611.0,0.834301141
612.0,0.83408071
613.0,0.833911515
614.0,0.8338099
615.0,0.833809655
616.0,0.833837997
617.0,0.833913535
618.0,0.834098033
619.0,0.834171735
620.0,0.834203688
621.0,0.834212993
622.0,0.834079669
623.0,0.833874113
624.0,0.833643827
625.0,0.833629564
626.0,0.833541538
627.0,0.833367263
628.0,0.833033708
629.0,0.832873083
630.0,0.832903507
631.0,0.833169542
632.0,0.833537621
633.0,0.833734668
634.0,0.833762092
635.0,0.833609424
636.0,0.833690472
637.0,0.833938694
638.0,0.834356417
639.0,0.834458827
640.0,0.834466112
641.0,0.8344292
642.0,0.834208585
643.0,0.833869828
644.0,0.833484059
645.0,0.83339989
646.0,0.833451432
647.0,0.833523848
648.0,0.833501443
649.0,0.833544415
650.0,0.83361273
651.0,0.833699837
652.0,0.833811981
653.0,0.833938449
654.0,0.834057632
655.0,0.834158696
656.0,0.834200444
657.0,0.834246966
658.0,0.834360212
659.0,0.834476273
660.0,0.834605006
661.0,0.83472927
662.0,0.834740533
663.0,0.834759816
664.0,0.834766366
665.0,0.834676198
666.0,0.834659731
667.0,0.834670444
668.0,0.83468991
669.0,0.834675524
670.0,0.834699275
671.0,0.834772303
672.0,0.834818459
673.0,0.834858125
674.0,0.834889528
675.0,0.834902077
676.0,0.834901342
677.0,0.834898159
678.0,0.834898832
679.0,0.834922522
680.0,0.834951293
681.0,0.834983675
682.0,0.835044154
683.0,0.835123977
684.0,0.835212002
685.0,0.835283928
686.0,0.835313984
687.0,0.835329165
688.0,0.835319922
689.0,0.835326594
690.0,0.835353161
691.0,0.835398276
692.0,0.835430352
693.0,0.835476936
694.0,0.835560309
695.0,0.835703549
696.0,0.835831364
697.0,0.835943569
698.0,0.836027309
699.0,0.836108968
700.0,0.836159898
701.0,0.836182364
702.0,0.836217378
703.0,0.836242353
704.0,0.836293589
705.0,0.836410324
706.0,0.836508939
707.0,0.836603698
708.0,0.836691724
709.0,0.836794869
710.0,0.836857919
711.0,0.836891281
712.0,0.837009607
713.0,0.837145624
714.0,0.837265297
715.0,0.837338693
716.0,0.837422617
717.0,0.837513703
718.0,0.837612686
719.0,0.837706588
720.0,0.837787451
721.0,0.837858214
722.0,0.837938649
723.0,0.838006658
724.0,0.838067749
725.0,0.83812578
726.0,0.838278876
727.0,0.838445316
728.0,0.838601411
729.0,0.838622469
730.0,0.838648791
731.0,0.838699415
732.0,0.838868855
733.0,0.839001382
734.0,0.839101222
735.0,0.839155396
736.0,0.839273539
737.0,0.839409985
738.0,0.839555368
739.0,0.839696282
740.0,0.839821403
741.0,0.839943892
742.0,0.840085296
743.0,0.840182626
744.0,0.840294586
745.0,0.840460108
746.0,0.840698964
747.0,0.840920068
748.0,0.841100404
749.0,0.841234463
750.0,0.841374765
751.0,0.841542368
752.0,0.841705564
753.0,0.841927158
754.0,0.842177462
755.0,0.842471839
756.0,0.842674824
757.0,0.842844937
758.0,0.842990075
759.0,0.843123337
760.0,0.843251886
761.0,0.843369846
762.0,0.843440609
763.0,0.843558445
764.0,0.843701624
765.0,0.843870758
766.0,0.84407356
767.0,0.844259405
768.0,0.844418132
769.0,0.844514299
770.0,0.844559291
771.0,0.84457233
772.0,0.844595346
773.0,0.844660233
774.0,0.844782477
775.0,0.844993358
776.0,0.845267351
777.0,0.845501923
778.0,0.845692237
779.0,0.845841476
780.0,0.845954905
781.0,0.846045746
782.0,0.846133588
783.0,0.846246099
784.0,0.84639895
785.0,0.846615831
786.0,0.846814408
787.0,0.846975095
788.0,0.847099604
789.0,0.847264575
790.0,0.847467499
791.0,0.847705192
792.0,0.847969636
793.0,0.848270685
794.0,0.848552024
795.0,0.848778821
796.0,0.849021411
797.0,0.849213806
798.0,0.849354843
799.0,0.849500532
800.0,0.84958617
