Database of Origin,University of Winnipeg Spectrophotometer Facility
Sample Description,"METALS AND ""IDES"" ASD spectra and Ocean Optics spectra (from PSF) - Metals/alloys"
Date Added,2018-07-23 22:22:55.822433

Data ID,ASD_MTL_5_18        
Sample ID,iIRO102c
Mineral Name,Iron
Grain Size,50 nm
Viewing Geometry,i30/ e0
Resolution,2@350-7@2500nm
Composition,Synthetic
Material Class,Metal/Alloy

Wavelength
351.0,0.017297841
352.0,0.018000886
353.0,0.016540529
354.0,0.015993024
355.0,0.01708873
356.0,0.018249646
357.0,0.017965172
358.0,0.016410129
359.0,0.016114185
360.0,0.01772845
361.0,0.015772776
362.0,0.016340862
363.0,0.018271688
364.0,0.016792006
365.0,0.017312245
366.0,0.018363764
367.0,0.018804549
368.0,0.017942342
369.0,0.017921349
370.0,0.019261098
371.0,0.018499644
372.0,0.017517954
373.0,0.016767665
374.0,0.018302418
375.0,0.018931263
376.0,0.018849424
377.0,0.017895808
378.0,0.018350683
379.0,0.019208935
380.0,0.020272204
381.0,0.020475992
382.0,0.019592496
383.0,0.018321729
384.0,0.018657637
385.0,0.019183561
386.0,0.019261654
387.0,0.018257257
388.0,0.019137836
389.0,0.019098126
390.0,0.017798227
391.0,0.018749034
392.0,0.018819151
393.0,0.0186108
394.0,0.0196524
395.0,0.019598099
396.0,0.019566756
397.0,0.02026357
398.0,0.020645216
399.0,0.020156123
400.0,0.018910221
401.0,0.020061086
402.0,0.02032793
403.0,0.02021831
404.0,0.020596916
405.0,0.020780425
406.0,0.020805364
407.0,0.020653152
408.0,0.020792641
409.0,0.020758862
410.0,0.02053773
411.0,0.020442134
412.0,0.020730714
413.0,0.021116963
414.0,0.021116092
415.0,0.021101319
416.0,0.021040817
417.0,0.020907949
418.0,0.021077096
419.0,0.021128152
420.0,0.02106762
421.0,0.021199691
422.0,0.021090729
423.0,0.020924
424.0,0.020959389
425.0,0.021049095
426.0,0.021108915
427.0,0.021101761
428.0,0.021212626
429.0,0.021247073
430.0,0.021209107
431.0,0.021192704
432.0,0.021226841
433.0,0.021299764
434.0,0.02141933
435.0,0.021375135
436.0,0.021302015
437.0,0.021240544
438.0,0.021297556
439.0,0.021475889
440.0,0.021691673
441.0,0.021379506
442.0,0.021446083
443.0,0.0216211
444.0,0.021612572
445.0,0.021682219
446.0,0.021684468
447.0,0.021564758
448.0,0.021686398
449.0,0.021742229
450.0,0.021749897
451.0,0.021844811
452.0,0.021777489
453.0,0.021747784
454.0,0.022006884
455.0,0.021853604
456.0,0.021706106
457.0,0.021676076
458.0,0.021767162
459.0,0.02180713
460.0,0.021806583
461.0,0.021805756
462.0,0.021898105
463.0,0.021971121
464.0,0.021901245
465.0,0.022004667
466.0,0.022074585
467.0,0.022062178
468.0,0.0219322
469.0,0.021962786
470.0,0.022082396
471.0,0.022040631
472.0,0.021924779
473.0,0.021874108
474.0,0.02203699
475.0,0.022090797
476.0,0.022107455
477.0,0.022097554
478.0,0.022072583
479.0,0.022133999
480.0,0.022222769
481.0,0.022153994
482.0,0.022134193
483.0,0.022147107
484.0,0.022193548
485.0,0.022223168
486.0,0.022227091
487.0,0.022205667
488.0,0.02223049
489.0,0.022165382
490.0,0.022076062
491.0,0.022123641
492.0,0.02214528
493.0,0.022167229
494.0,0.022206463
495.0,0.022236116
496.0,0.02221475
497.0,0.022149032
498.0,0.022264269
499.0,0.022248196
500.0,0.02219206
501.0,0.022286264
502.0,0.022349798
503.0,0.022359885
504.0,0.022288035
505.0,0.022365851
506.0,0.022378482
507.0,0.022317531
508.0,0.022344372
509.0,0.022341779
510.0,0.022328773
511.0,0.022336523
512.0,0.022340224
513.0,0.022342193
514.0,0.022342409
515.0,0.022267554
516.0,0.02226485
517.0,0.02233315
518.0,0.022372536
519.0,0.022384402
520.0,0.022377159
521.0,0.022353479
522.0,0.022394515
523.0,0.022416302
524.0,0.022380855
525.0,0.022381075
526.0,0.022378292
527.0,0.022366494
528.0,0.022309675
529.0,0.022312524
530.0,0.022331846
531.0,0.022314595
532.0,0.022332558
533.0,0.022363045
534.0,0.022400219
535.0,0.022398834
536.0,0.022397624
537.0,0.022394386
538.0,0.022359452
539.0,0.022369092
540.0,0.022387866
541.0,0.022375197
542.0,0.022386433
543.0,0.02239965
544.0,0.022408258
545.0,0.022398334
546.0,0.022401785
547.0,0.022413565
548.0,0.022403769
549.0,0.022406553
550.0,0.022414398
551.0,0.022423712
552.0,0.022447425
553.0,0.022453476
554.0,0.022431832
555.0,0.022428201
556.0,0.022408706
557.0,0.022385101
558.0,0.02241134
559.0,0.02241115
560.0,0.02239375
561.0,0.022360356
562.0,0.022375836
563.0,0.022389558
564.0,0.022390055
565.0,0.0223618
566.0,0.022373335
567.0,0.022410858
568.0,0.022434242
569.0,0.022419255
570.0,0.022392691
571.0,0.022371847
572.0,0.022384304
573.0,0.022424575
574.0,0.022490103
575.0,0.022438655
576.0,0.022395147
577.0,0.02236579
578.0,0.022378646
579.0,0.022419331
580.0,0.022444515
581.0,0.02241671
582.0,0.02240099
583.0,0.022405166
584.0,0.022429309
585.0,0.022413671
586.0,0.022412528
587.0,0.022414696
588.0,0.022390148
589.0,0.022386999
590.0,0.022393754
591.0,0.022406935
592.0,0.022415142
593.0,0.022411175
594.0,0.022395502
595.0,0.022395434
596.0,0.022404695
597.0,0.022413329
598.0,0.02239894
599.0,0.022399942
600.0,0.022403518
601.0,0.022402829
602.0,0.022402577
603.0,0.022402326
604.0,0.022403264
605.0,0.022414343
606.0,0.022427126
607.0,0.022433662
608.0,0.022412904
609.0,0.02240437
610.0,0.022407062
611.0,0.022423687
612.0,0.022423623
613.0,0.022425192
614.0,0.022428013
615.0,0.022412367
616.0,0.022405805
617.0,0.022403803
618.0,0.022401113
619.0,0.022404486
620.0,0.022421275
621.0,0.022457634
622.0,0.022413616
623.0,0.022379211
624.0,0.022361139
625.0,0.022371888
626.0,0.022365579
627.0,0.022354665
628.0,0.022355117
629.0,0.022386166
630.0,0.022413088
631.0,0.022423594
632.0,0.022425824
633.0,0.022440098
634.0,0.02245834
635.0,0.022425745
636.0,0.022415671
637.0,0.022407555
638.0,0.02237656
639.0,0.022376971
640.0,0.022386606
641.0,0.022400335
642.0,0.02240586
643.0,0.022379412
644.0,0.022338807
645.0,0.022376789
646.0,0.022396854
647.0,0.022403061
648.0,0.022392744
649.0,0.022395761
650.0,0.022402419
651.0,0.02241086
652.0,0.022407724
653.0,0.022389588
654.0,0.022368736
655.0,0.02240027
656.0,0.022402322
657.0,0.022396427
658.0,0.022398583
659.0,0.022406373
660.0,0.022400942
661.0,0.022377414
662.0,0.022389028
663.0,0.022394498
664.0,0.022397896
665.0,0.022413726
666.0,0.022413565
667.0,0.022414238
668.0,0.022429998
669.0,0.022401891
670.0,0.02240177
671.0,0.022440793
672.0,0.022422216
673.0,0.022417182
674.0,0.022422241
675.0,0.022432954
676.0,0.022411158
677.0,0.022397068
678.0,0.022421694
679.0,0.022439434
680.0,0.022436323
681.0,0.022411268
682.0,0.022393969
683.0,0.022399786
684.0,0.0224166
685.0,0.022418241
686.0,0.022409801
687.0,0.022407037
688.0,0.022420612
689.0,0.022434859
690.0,0.022442294
691.0,0.022441227
692.0,0.022422104
693.0,0.022423499
694.0,0.022431114
695.0,0.022414823
696.0,0.022424215
697.0,0.022439557
