Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 02:44:23.234076

Data ID,USGS_flu01          
Sample ID, fluorapatite_ws416.7833
Mineral Name, fluorapatite
Material Class,Oxide

Wavelength
221.1, 0.205553
229.1, 0.215295
236.1, 0.211519
242.1, 0.194378
248.1, 0.189415
253.6, 0.194967
258.6, 0.209179
263.6, 0.221020
268.6, 0.232809
273.1, 0.244128
277.1, 0.252301
281.1, 0.259862
285.1, 0.264989
289.1, 0.270640
293.1, 0.274866
297.1, 0.279458
301.1, 0.287534
305.1, 0.290223
309.1, 0.291189
313.1, 0.292053
317.1, 0.293575
321.1, 0.296247
325.1, 0.298122
329.1, 0.303139
333.1, 0.309072
337.1, 0.314099
341.1, 0.320707
345.1, 0.328046
349.1, 0.336003
353.1, 0.345174
357.1, 0.355398
360.6, 0.364308
363.6, 0.372317
366.6, 0.381728
369.6, 0.389388
372.6, 0.398569
375.6, 0.408445
378.6, 0.417982
381.1, 0.427135
383.1, 0.434660
385.1, 0.440905
387.1, 0.447081
389.1, 0.453981
391.1, 0.460750
393.1, 0.467470
395.1, 0.473504
397.1, 0.481005
399.1, 0.487180
401.1, 0.493292
403.1, 0.499853
405.1, 0.506956
407.1, 0.512858
409.1, 0.519001
411.1, 0.525731
412.8, 0.530169
415.8, 0.537822
418.8, 0.547725
421.8, 0.553222
424.8, 0.560388
427.8, 0.567022
430.8, 0.573823
433.8, 0.579631
436.8, 0.584599
439.8, 0.591638
442.8, 0.595221
445.8, 0.599914
448.8, 0.604219
451.3, 0.610725
453.3, 0.611681
455.3, 0.614947
457.3, 0.616031
459.3, 0.618464
461.3, 0.620745
463.3, 0.622324
465.3, 0.624909
467.3, 0.625059
469.3, 0.626902
471.3, 0.628341
473.3, 0.628835
475.3, 0.631847
477.3, 0.632389
479.3, 0.634846
481.3, 0.635748
483.3, 0.635971
485.3, 0.639925
487.3, 0.640732
489.3, 0.642017
491.3, 0.644582
493.3, 0.646064
495.3, 0.646825
497.3, 0.648083
499.3, 0.649679
501.3, 0.651873
503.3, 0.652680
505.3, 0.653349
507.3, 0.653415
509.3, 0.654751
511.3, 0.655876
513.3, 0.655474
515.3, 0.656488
517.3, 0.658036
519.3, 0.658154
521.3, 0.661120
523.3, 0.660525
525.3, 0.660265
527.3, 0.661336
529.3, 0.663539
531.3, 0.663670
533.3, 0.668898
535.3, 0.669752
537.3, 0.671061
539.3, 0.673435
541.3, 0.676284
