Database of Origin,Western Washington University
Sample Description,"Magnesium sulfates dust contaminated mixtures, Mastcam-Z resolution"
Date Added,2017-11-11 19:02:15.386579

Data ID,WWU_Sulf_169        
Sample ID,Ca_Dust_MCZ_01
Mineral Name,Anhydrite + 5% Mars JSC-1A MCZ
Locality,Synthetic
Grain Size,500-1000um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic calcium sulfate

Wavelength
495.0,0.646782
527.0,0.654935
554.0,0.663565
600.0,0.680787
640.0,0.691674
676.0,0.703548
751.0,0.722483
805.0,0.729196
867.0,0.730794
908.0,0.731209
937.0,0.731556
975.0,0.733375
1012.0,0.7348
