Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:54:43.004418

Data ID,WWU_Sulf_78         
Sample ID,Mg_Sulf_MCZ_18
Mineral Name,30% Kieserite-70% Hexahydrite MCZ
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
495.0,0.845022
527.0,0.844177
554.0,0.844634
600.0,0.844561
640.0,0.843094
676.0,0.841696
751.0,0.836932
805.0,0.8379
867.0,0.835686
908.0,0.828557
937.0,0.817733
975.0,0.780493
1012.0,0.790837
