Database of Origin,University of Winnipeg Spectrophotometer Facility
Sample Description,Master Mars Heating in CO2 to simulate Mars impact effects - ASD Spectra Run 5 Samples
Other Information,Runs 4-6 before baking With window Before Baking VnirIt136ms Swir1:2 16:16
Date Added,2018-09-17 20:05:50.769792

Data ID,ASD_MMHT_5_17       
Sample ID,MIN002
Mineral Name,Minnesotaite
Locality,Blue Bell Mine/ Riondell/ British Columbia/ Canada
Grain Size,<45 um
Resolution,2@350-7@2500nm
Formula,(Fe/Mg)3Si4O10(OH)2
Composition,XRD-Greenalite/ sphalerite/ magnesite/ calcite/ fayalite

Wavelength
351.0,0.722848345
352.0,0.71661162
353.0,0.713553603
354.0,0.715711558
355.0,0.710844197
356.0,0.705073627
357.0,0.703819623
358.0,0.700133336
359.0,0.696800468
360.0,0.694408211
361.0,0.69086136
362.0,0.687087418
363.0,0.683459685
364.0,0.680888841
365.0,0.679115022
366.0,0.677318787
367.0,0.674637784
368.0,0.670966922
369.0,0.667976547
370.0,0.665981361
371.0,0.662155595
372.0,0.658911605
373.0,0.656663635
374.0,0.657697496
375.0,0.656664422
376.0,0.655803949
377.0,0.65710698
378.0,0.657246416
379.0,0.656648735
380.0,0.655441092
381.0,0.658687005
382.0,0.659588072
383.0,0.659269568
384.0,0.660235349
385.0,0.662307921
386.0,0.664603739
387.0,0.666593376
388.0,0.668631952
389.0,0.672185357
390.0,0.677283131
391.0,0.677650663
392.0,0.680905096
393.0,0.685333569
394.0,0.687138412
395.0,0.689668968
396.0,0.692840946
397.0,0.69688135
398.0,0.700493352
399.0,0.703838456
400.0,0.706960402
401.0,0.710439348
402.0,0.713982791
403.0,0.717250814
404.0,0.719500139
405.0,0.722415399
406.0,0.725190743
407.0,0.727474763
408.0,0.729947902
409.0,0.732015799
410.0,0.73369851
411.0,0.735633482
412.0,0.737662751
413.0,0.739510591
414.0,0.7405975
415.0,0.741686768
416.0,0.742800419
417.0,0.743981188
418.0,0.74488693
419.0,0.745947971
420.0,0.747122709
421.0,0.747789169
422.0,0.748438588
423.0,0.748981998
424.0,0.749207123
425.0,0.749958442
426.0,0.750369277
427.0,0.750063576
428.0,0.75085361
429.0,0.751157214
430.0,0.751005849
431.0,0.751318891
432.0,0.751432677
433.0,0.751484064
434.0,0.751609473
435.0,0.751770102
436.0,0.751835734
437.0,0.751750264
438.0,0.752087077
439.0,0.752136978
440.0,0.751963853
441.0,0.752188191
442.0,0.752419783
443.0,0.752610999
444.0,0.752646917
445.0,0.752704772
446.0,0.752730465
447.0,0.752703373
448.0,0.75259955
449.0,0.752804924
450.0,0.753226946
451.0,0.753279294
452.0,0.753371756
453.0,0.753499525
454.0,0.753646433
455.0,0.753684624
456.0,0.753799021
457.0,0.754056132
458.0,0.754185212
459.0,0.75444206
460.0,0.754743741
461.0,0.754732992
462.0,0.754735876
463.0,0.754794342
464.0,0.754979266
465.0,0.755069805
466.0,0.755189883
467.0,0.755369301
468.0,0.755477232
469.0,0.755850401
470.0,0.756363398
471.0,0.756650835
472.0,0.756900866
473.0,0.757210325
474.0,0.757706631
475.0,0.758057515
476.0,0.758233
477.0,0.758219804
478.0,0.758540886
479.0,0.758732714
480.0,0.758821506
481.0,0.758875427
482.0,0.759345078
483.0,0.75981403
484.0,0.759949926
485.0,0.760129431
486.0,0.760266464
487.0,0.760346166
488.0,0.760545685
489.0,0.760864058
490.0,0.761269475
491.0,0.761681971
492.0,0.761896433
493.0,0.762025863
494.0,0.762113168
495.0,0.762445699
496.0,0.762807245
497.0,0.763155856
498.0,0.76334279
499.0,0.763593259
500.0,0.763909185
501.0,0.764276586
502.0,0.76447995
503.0,0.764649667
504.0,0.764868937
505.0,0.76537136
506.0,0.765688684
507.0,0.765789798
508.0,0.765916693
509.0,0.766209635
510.0,0.766557897
511.0,0.766825931
512.0,0.767043715
513.0,0.767288328
514.0,0.76757961
515.0,0.767911005
516.0,0.768192585
517.0,0.768423041
518.0,0.768810193
519.0,0.769329046
520.0,0.769846326
521.0,0.770146434
522.0,0.770446105
523.0,0.770773043
524.0,0.771144376
525.0,0.771256589
526.0,0.771371424
527.0,0.771492813
528.0,0.771612279
529.0,0.77173664
530.0,0.771886956
531.0,0.772105002
532.0,0.772353723
533.0,0.772703645
534.0,0.773191473
535.0,0.773310066
536.0,0.773526014
537.0,0.773843601
538.0,0.774088739
539.0,0.774259767
540.0,0.774374165
541.0,0.774465666
542.0,0.774641326
543.0,0.774762802
544.0,0.774761491
545.0,0.774884279
546.0,0.775041849
547.0,0.77523088
548.0,0.775356988
549.0,0.775540426
550.0,0.775648969
551.0,0.775566907
552.0,0.775788798
553.0,0.776020564
554.0,0.776181717
555.0,0.776255128
556.0,0.776397404
557.0,0.776583813
558.0,0.776714903
559.0,0.776899827
560.0,0.777062116
561.0,0.777119621
562.0,0.776923336
563.0,0.776789537
564.0,0.776779312
565.0,0.776924122
566.0,0.777098821
567.0,0.777280774
568.0,0.777385034
569.0,0.777351212
570.0,0.777311798
571.0,0.777375595
572.0,0.777443849
573.0,0.77752696
574.0,0.777625277
575.0,0.777629472
576.0,0.77756585
577.0,0.777429954
578.0,0.777169347
579.0,0.777063776
580.0,0.777078196
581.0,0.777231571
582.0,0.777322984
583.0,0.777319489
584.0,0.77722021
585.0,0.777053114
586.0,0.777081168
587.0,0.777205266
588.0,0.777207276
589.0,0.777096287
590.0,0.776973849
591.0,0.776899302
592.0,0.776760872
593.0,0.776648309
594.0,0.776562052
595.0,0.776305379
596.0,0.776165899
597.0,0.776090566
598.0,0.776047656
599.0,0.775843506
600.0,0.775615497
601.0,0.775416416
602.0,0.775124522
603.0,0.774885415
604.0,0.774705035
605.0,0.774247969
606.0,0.774006764
607.0,0.77394087
608.0,0.774076941
609.0,0.773847709
610.0,0.773509322
611.0,0.773140436
612.0,0.772800302
613.0,0.772617563
614.0,0.772583829
615.0,0.77251339
616.0,0.772904911
617.0,0.773436611
618.0,0.773617078
619.0,0.774143971
620.0,0.774641937
621.0,0.774946765
622.0,0.77537604
623.0,0.77571329
624.0,0.775941386
625.0,0.775930025
626.0,0.776124562
627.0,0.776322071
628.0,0.77622288
629.0,0.776035421
630.0,0.776039529
631.0,0.776367952
632.0,0.776662554
633.0,0.776767688
634.0,0.776732469
