Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Chalcopyrite
Other Information,mineral.sulfide.none.fine.vswir.s-4a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:56.400272

Data ID,ASTR_799            
Sample ID,S-4A
Mineral Name,Chalcopyrite
Locality,Canada/ Quebec/ Rouyn District
Grain Size,0-45um
Formula,CuFeS_2
Material Class,sulfide

Wavelength
401.0,0.0168
402.0,0.0174
403.0,0.0174
404.0,0.0174
405.0,0.0174
406.0,0.0174
407.0,0.0179
408.0,0.0168
409.0,0.018600000000000002
410.0,0.0173
411.0,0.0173
412.0,0.0167
413.0,0.0144
414.0,0.015600000000000001
415.0,0.016200000000000003
416.0,0.0161
417.0,0.0168
418.0,0.016200000000000003
419.0,0.0173
420.0,0.0191
421.0,0.0173
422.0,0.0179
423.0,0.0174
424.0,0.0173
425.0,0.019799999999999998
426.0,0.0179
427.0,0.0197
428.0,0.0191
429.0,0.0191
430.0,0.0209
431.0,0.0191
432.0,0.0209
433.0,0.022000000000000002
434.0,0.0203
435.0,0.021400000000000002
436.0,0.0209
437.0,0.0209
438.0,0.022000000000000002
439.0,0.0209
440.0,0.0227
441.0,0.0233
442.0,0.0215
443.0,0.0239
444.0,0.0226
445.0,0.0232
446.0,0.024399999999999998
447.0,0.023799999999999998
448.0,0.024399999999999998
449.0,0.025
450.0,0.0256
451.0,0.0262
452.0,0.024399999999999998
453.0,0.024399999999999998
454.0,0.024399999999999998
455.0,0.023799999999999998
456.0,0.0256
457.0,0.024900000000000002
458.0,0.0254
459.0,0.026600000000000002
460.0,0.0259
461.0,0.0262
462.0,0.0262
463.0,0.0262
464.0,0.0274
465.0,0.0286
466.0,0.0286
467.0,0.0273
468.0,0.0298
469.0,0.027999999999999997
470.0,0.0292
471.0,0.0298
472.0,0.0286
473.0,0.0316
474.0,0.0304
475.0,0.031
476.0,0.0322
477.0,0.0316
478.0,0.032799999999999996
479.0,0.0327
480.0,0.0315
481.0,0.0327
482.0,0.0327
483.0,0.0338
484.0,0.034300000000000004
485.0,0.0337
486.0,0.034300000000000004
487.0,0.0336
488.0,0.036000000000000004
489.0,0.0354
490.0,0.0359
491.0,0.0364
492.0,0.035699999999999996
493.0,0.0362
494.0,0.0368
495.0,0.0373
496.0,0.0384
497.0,0.0378
498.0,0.0378
499.0,0.038900000000000004
500.0,0.0383
501.0,0.0394
502.0,0.0394
503.0,0.0388
504.0,0.039900000000000005
505.0,0.039900000000000005
506.0,0.0394
507.0,0.0412
508.0,0.0406
509.0,0.0417
510.0,0.0412
