Database of Origin,CSIRO National Virtual Core Library
446.0,0.625809545
447.0,0.626783952
448.0,0.627606269
449.0,0.628739866
450.0,0.629698703
451.0,0.630466018
452.0,0.631772619
453.0,0.632580566
454.0,0.633113583
455.0,0.63388015
456.0,0.635211201
457.0,0.636292576
458.0,0.636955025
459.0,0.637519931
460.0,0.638446596
461.0,0.639362015
462.0,0.640054652
463.0,0.640790265
464.0,0.641613487
465.0,0.64243217
466.0,0.643144233
467.0,0.643855826
468.0,0.644596168
469.0,0.645348067
470.0,0.646064361
471.0,0.646855414
472.0,0.647616278
473.0,0.648291023
474.0,0.649032573
475.0,0.649667954
476.0,0.650261689
477.0,0.650952246
478.0,0.651652153
479.0,0.652491205
480.0,0.653393064
481.0,0.654040909
482.0,0.65472935
483.0,0.655498199
484.0,0.656291212
485.0,0.656958441
486.0,0.65751815
487.0,0.658048655
488.0,0.658665079
489.0,0.65948025
490.0,0.660194026
491.0,0.660723818
492.0,0.66139977
493.0,0.661965966
494.0,0.662516773
495.0,0.663191562
496.0,0.663913681
497.0,0.664455066
498.0,0.664860112
499.0,0.665390114
500.0,0.666089861
501.0,0.66671235
502.0,0.667150116
503.0,0.667704113
504.0,0.668183696
505.0,0.668675349
506.0,0.669307728
507.0,0.669836628
508.0,0.670269271
509.0,0.670669912
510.0,0.671139918
511.0,0.671660743
512.0,0.672196527
513.0,0.672686435
514.0,0.672995285
515.0,0.67340212
516.0,0.673898497
517.0,0.674308227
518.0,0.674543225
519.0,0.674844799
520.0,0.675280943
521.0,0.675594315
522.0,0.675929462
523.0,0.676283222
524.0,0.676625422
525.0,0.676993212
526.0,0.677362867
527.0,0.677708279
528.0,0.678004967
529.0,0.678238497
530.0,0.678513638
531.0,0.678869458
532.0,0.679163264
533.0,0.679395087
534.0,0.679621425
535.0,0.679903073
536.0,0.680126845
537.0,0.680389611
538.0,0.680680135
539.0,0.680843231
540.0,0.681033744
541.0,0.681268263
542.0,0.681519288
543.0,0.681745256
544.0,0.68188933
545.0,0.681994472
546.0,0.682152908
547.0,0.682246221
548.0,0.682390164
549.0,0.682606848
550.0,0.682698439
551.0,0.682817169
552.0,0.682922024
553.0,0.682956587
554.0,0.683108091
555.0,0.683233732
556.0,0.683299809
557.0,0.683387822
558.0,0.683428631
559.0,0.683496534
560.0,0.683621677
561.0,0.683650793
562.0,0.68368386
563.0,0.683733479
564.0,0.683776114
565.0,0.683849931
566.0,0.683944755
567.0,0.684034552
568.0,0.684078118
569.0,0.684131575
570.0,0.684188467
571.0,0.684237862
572.0,0.684318745
573.0,0.68443384
574.0,0.684552054
575.0,0.68462486
576.0,0.684701643
577.0,0.684803432
578.0,0.684933477
579.0,0.685074281
580.0,0.685182424
581.0,0.685290968
582.0,0.685447213
583.0,0.68559013
584.0,0.685722793
585.0,0.685842114
586.0,0.685934835
587.0,0.685976129
588.0,0.686031259
589.0,0.686131838
590.0,0.68614028
591.0,0.686204737
592.0,0.68633689
593.0,0.686468142
594.0,0.686582968
595.0,0.686715832
596.0,0.686904687
597.0,0.687188654
598.0,0.687388039
599.0,0.68748789
600.0,0.687528076
601.0,0.687509168
602.0,0.687482788
603.0,0.687515268
604.0,0.687671903
605.0,0.687842691
606.0,0.688027166
607.0,0.688229106
608.0,0.688423272
609.0,0.688535932
610.0,0.688600629
611.0,0.688685393
612.0,0.688732943
613.0,0.68879125
614.0,0.688887991
615.0,0.689018457
616.0,0.689167699
617.0,0.689311641
618.0,0.689448069
619.0,0.689654039
620.0,0.689808814
621.0,0.689957171
622.0,0.690212466
623.0,0.690374619
624.0,0.690529241
625.0,0.690738275
626.0,0.690974906
627.0,0.691186491
628.0,0.691384136
629.0,0.691588081
630.0,0.69176022
631.0,0.691946041
632.0,0.692161829
633.0,0.692394261
634.0,0.692594119
635.0,0.692780829
636.0,0.692970212
637.0,0.693140972
638.0,0.693321961
639.0,0.693522196
640.0,0.693740105
641.0,0.693964804
642.0,0.694206182
643.0,0.694439917
644.0,0.694611018
645.0,0.694833527
646.0,0.695074509
647.0,0.695295091
648.0,0.695530009
649.0,0.695752958
650.0,0.695982732
651.0,0.696249065
652.0,0.69649569
653.0,0.696751359
654.0,0.697025858
655.0,0.697293875
656.0,0.697540577
657.0,0.697765152
658.0,0.697986522
659.0,0.69826621
660.0,0.698579139
661.0,0.698897323
662.0,0.699193526
663.0,0.699472294
664.0,0.699723389
665.0,0.699964333
666.0,0.700256252
667.0,0.700530584
668.0,0.700804738
669.0,0.701107302
670.0,0.701409991
671.0,0.701712173
672.0,0.702024388
673.0,0.702360383
674.0,0.7026779
675.0,0.702982359
676.0,0.703297517
677.0,0.703672108
678.0,0.703972123
679.0,0.704258812
680.0,0.70461782
681.0,0.704955598
682.0,0.705258641
683.0,0.705561014
684.0,0.705921939
685.0,0.706242091
686.0,0.706559847
687.0,0.706904441
688.0,0.707245777
689.0,0.707624331
690.0,0.708015187
691.0,0.708372876
692.0,0.708661413
693.0,0.708992317
694.0,0.709381961
695.0,0.709761403
696.0,0.710106074
697.0,0.710462976
698.0,0.710855468
699.0,0.711238016
700.0,0.711619944
701.0,0.711982676
702.0,0.712323867
703.0,0.712749735
704.0,0.713130148
705.0,0.713483376
706.0,0.713939408
707.0,0.714318302
708.0,0.714690226
709.0,0.715101299
710.0,0.715477058
711.0,0.715859659
712.0,0.716263706
713.0,0.716687668
714.0,0.717105023
715.0,0.717499555
716.0,0.717878818
717.0,0.718266333
718.0,0.718642796
719.0,0.719040641
720.0,0.71946865
721.0,0.719885845
722.0,0.720252354
723.0,0.720625199
724.0,0.721050978
725.0,0.72140253
726.0,0.721813681
727.0,0.722271249
728.0,0.722665137
729.0,0.723005114
730.0,0.723353514
731.0,0.723738467
732.0,0.724127145
733.0,0.724495928
734.0,0.72484328
735.0,0.725185618
736.0,0.725570829
737.0,0.725938517
738.0,0.7263023
739.0,0.72670727
740.0,0.727105327
741.0,0.72751242
742.0,0.72792078
743.0,0.728290287
744.0,0.72871144
745.0,0.729147499
746.0,0.729563066
747.0,0.730004868
748.0,0.730429461
749.0,0.730835837
750.0,0.73124012
751.0,0.731650692
752.0,0.732029043
753.0,0.732393731
754.0,0.732808487
755.0,0.733214642
756.0,0.733573226
757.0,0.733893182
758.0,0.734261379
759.0,0.734640599
760.0,0.735018158
761.0,0.735389593
762.0,0.735760467
763.0,0.73611122
764.0,0.736446656
765.0,0.736785218
766.0,0.737112828
767.0,0.737481263
768.0,0.737877435
769.0,0.73820771
770.0,0.738539837
771.0,0.738890218
772.0,0.739254273
773.0,0.739602246
774.0,0.739968664
775.0,0.740319751
776.0,0.740614506
777.0,0.74089404
778.0,0.741228601
779.0,0.741612327
780.0,0.741978809
781.0,0.742294101
782.0,0.742637247
783.0,0.743017828
784.0,0.743326086
785.0,0.743645377
786.0,0.743984349
787.0,0.744319662
788.0,0.744592375
789.0,0.744838932
790.0,0.745104167
791.0,0.745422717
792.0,0.745765355
793.0,0.746084797
794.0,0.746386604
795.0,0.746710888
796.0,0.746988983
797.0,0.747277081
798.0,0.747586104
799.0,0.747842608
800.0,0.748101271
801.0,0.748385824
802.0,0.74868513
803.0,0.748912709
804.0,0.749185945
805.0,0.749505984
806.0,0.749819907
807.0,0.750059473
808.0,0.750289569
809.0,0.750546823
810.0,0.750835414
811.0,0.751114366
812.0,0.751365367
813.0,0.751594576
814.0,0.751831456
815.0,0.752043479
816.0,0.75229058
817.0,0.752577637
818.0,0.752768993
819.0,0.752948939
820.0,0.753163835
821.0,0.753423685
822.0,0.753660479
823.0,0.753875537
824.0,0.75407694
825.0,0.754274868
826.0,0.754458639
827.0,0.754667275
828.0,0.754884386
829.0,0.755056754
830.0,0.75525137
831.0,0.755429411
832.0,0.755574017
833.0,0.755715295
834.0,0.755923386
835.0,0.756102301
836.0,0.756207968
837.0,0.756367866
838.0,0.756570792
839.0,0.756750179
840.0,0.756868133
841.0,0.757036169
842.0,0.757216917
843.0,0.75736782
844.0,0.757466131
845.0,0.757592426
846.0,0.757716793
847.0,0.757834667
848.0,0.757957453
849.0,0.758056403
850.0,0.758159996
851.0,0.758282029
852.0,0.758415283
853.0,0.758571133
854.0,0.758700635
855.0,0.758789232
856.0,0.758885188
857.0,0.759020389
858.0,0.759140767
859.0,0.75922098
860.0,0.759339131
861.0,0.759453271
862.0,0.759534096
863.0,0.759587388
864.0,0.759715666
865.0,0.759806233
866.0,0.759872562
867.0,0.759962274
868.0,0.760033831
869.0,0.760103559
870.0,0.760184116
871.0,0.760285769
872.0,0.760431606
873.0,0.760540049
874.0,0.760607848
875.0,0.760691424
876.0,0.760773596
877.0,0.760827102
878.0,0.760875089
879.0,0.760979804
880.0,0.761052447
881.0,0.761134928
882.0,0.761232387
883.0,0.761285336
884.0,0.761379973
885.0,0.761467183
886.0,0.761522795
887.0,0.761604043
888.0,0.761664145
889.0,0.761735395
890.0,0.76182567
891.0,0.761853924
892.0,0.761983447
893.0,0.762150966
894.0,0.762254515
895.0,0.76226963
896.0,0.762283499
897.0,0.762346944
898.0,0.762455198
899.0,0.762481064
900.0,0.762539641
901.0,0.762662345
902.0,0.762808036
903.0,0.762807955
904.0,0.762826252
905.0,0.762885417
906.0,0.762943317
907.0,0.763007642
908.0,0.763024078
909.0,0.763059752
910.0,0.763193447
911.0,0.763238688
912.0,0.763261319
913.0,0.763318446
914.0,0.763428364
915.0,0.763481866
916.0,0.763526034
917.0,0.763586797
918.0,0.763663104
919.0,0.763721619
920.0,0.763840019
921.0,0.763979491
922.0,0.7640405
923.0,0.76413085
924.0,0.764192148
925.0,0.764244961
926.0,0.764359918
927.0,0.764466618
928.0,0.764522284
929.0,0.764554186
930.0,0.764623105
931.0,0.764623671
932.0,0.76465676
933.0,0.764724061
934.0,0.764743747
935.0,0.764749092
936.0,0.764845114
937.0,0.764958029
938.0,0.764911419
939.0,0.764899296
940.0,0.764912391
941.0,0.764930303
942.0,0.764934087
943.0,0.764879679
944.0,0.764809855
945.0,0.764720181
946.0,0.764567992
947.0,0.764342616
948.0,0.764157355
949.0,0.763989125
950.0,0.76372147
951.0,0.76335176
952.0,0.763049831
953.0,0.762744272
954.0,0.762288422
955.0,0.76209792
956.0,0.761884933
957.0,0.761619257
958.0,0.761428941
959.0,0.761246888
960.0,0.761110275
961.0,0.76105098
962.0,0.761090621
963.0,0.761229189
964.0,0.761509349
965.0,0.761813924
966.0,0.762092713
967.0,0.76282401
968.0,0.763506015
969.0,0.764169496
970.0,0.764954526
971.0,0.765616138
972.0,0.766144584
973.0,0.76662024
974.0,0.767100228
975.0,0.767481349
976.0,0.7679147
977.0,0.768180837
978.0,0.768232874
979.0,0.76855427
980.0,0.76879126
981.0,0.768918063
982.0,0.76904019
983.0,0.769314867
984.0,0.769458687
985.0,0.769580193
986.0,0.769704853
987.0,0.769696232
988.0,0.769791197
989.0,0.770054218
990.0,0.770360988
991.0,0.770488028
992.0,0.770577116
993.0,0.770761809
994.0,0.770982047
995.0,0.77109026
996.0,0.771247289
997.0,0.771295769
998.0,0.771351186
999.0,0.771569834
1000.0,0.771694769
1001.0,0.771368254
1002.0,0.771481777
1003.0,0.771503242
1004.0,0.771434474
1005.0,0.771296362
1006.0,0.771181968
1007.0,0.771170419
1008.0,0.771164837
1009.0,0.771217646
1010.0,0.771234945
1011.0,0.771267644
1012.0,0.771297802
1013.0,0.771318847
1014.0,0.771364199
1015.0,0.771406708
1016.0,0.771428784
1017.0,0.771376348
1018.0,0.771326831
1019.0,0.771320994
1020.0,0.771306331
1021.0,0.771282683
1022.0,0.771275015
1023.0,0.771257637
1024.0,0.771223569
1025.0,0.771154292
1026.0,0.771110734
1027.0,0.77113575
1028.0,0.771137263
1029.0,0.771164014
1030.0,0.771180931
1031.0,0.771160696
1032.0,0.771174255
1033.0,0.771168238
1034.0,0.771190917
1035.0,0.77124872
1036.0,0.771257793
1037.0,0.771247819
1038.0,0.771220854
1039.0,0.771174001
1040.0,0.771125342
1041.0,0.771110792
1042.0,0.771132639
1043.0,0.77116817
1044.0,0.771162853
1045.0,0.771162335
1046.0,0.771169721
1047.0,0.771164745
1048.0,0.771226795
1049.0,0.771262239
1050.0,0.771278084
1051.0,0.771283143
1052.0,0.771312841
1053.0,0.771245319
1054.0,0.771201543
1055.0,0.771207784
1056.0,0.771138572
1057.0,0.771087949
1058.0,0.771081486
1059.0,0.771087707
1060.0,0.771078167
1061.0,0.771017834
1062.0,0.771003487
1063.0,0.771019908
1064.0,0.770952702
1065.0,0.770895385
1066.0,0.770876673
1067.0,0.770843881
1068.0,0.770674864
1069.0,0.77060357
1070.0,0.770632958
1071.0,0.77056228
1072.0,0.7705217
1073.0,0.770505151
1074.0,0.77042102
1075.0,0.770347498
1076.0,0.770241164
1077.0,0.770137668
1078.0,0.770084085
1079.0,0.770057213
1080.0,0.769989856
1081.0,0.769969179
1082.0,0.76990695
1083.0,0.769777053
1084.0,0.769686115
1085.0,0.769650851
1086.0,0.769579764
1087.0,0.769489162
1088.0,0.769383581
1089.0,0.769267147
1090.0,0.769200862
1091.0,0.769133146
1092.0,0.769073662
1093.0,0.769009174
1094.0,0.768929067
1095.0,0.768846267
1096.0,0.768782092
1097.0,0.768696733
1098.0,0.768592978
1099.0,0.768496924
1100.0,0.768403257
1101.0,0.768314767
1102.0,0.768265653
1103.0,0.768197813
1104.0,0.768120217
1105.0,0.768050457
1106.0,0.767943485
1107.0,0.767880118
1108.0,0.767834712
1109.0,0.767743397
1110.0,0.767657796
1111.0,0.767555061
1112.0,0.767469627
1113.0,0.767384066
1114.0,0.767311774
1115.0,0.767248144
1116.0,0.767211526
1117.0,0.767147723
1118.0,0.767074853
1119.0,0.767026415
1120.0,0.766924207
1121.0,0.766831097
1122.0,0.766802554
1123.0,0.766788983
1124.0,0.76677832
1125.0,0.766744394
1126.0,0.766712375
1127.0,0.766674565
1128.0,0.76658691
1129.0,0.766547411
1130.0,0.766567191
1131.0,0.766541482
1132.0,0.766493002
1133.0,0.766472497
1134.0,0.766444361
1135.0,0.766386332
1136.0,0.76636943
1137.0,0.766350826
1138.0,0.766343507
1139.0,0.766332902
1140.0,0.766280671
1141.0,0.766189896
1142.0,0.766142606
1143.0,0.766086303
1144.0,0.766025525
1145.0,0.765995572
1146.0,0.765942318
1147.0,0.765853465
1148.0,0.765784588
1149.0,0.765730844
1150.0,0.765661761
1151.0,0.765589573
1152.0,0.765552332
1153.0,0.765527335
1154.0,0.765488505
1155.0,0.765437199
1156.0,0.765380543
1157.0,0.765335853
1158.0,0.765279906
1159.0,0.765246271
1160.0,0.765238691
1161.0,0.765206395
1162.0,0.765170136
1163.0,0.765132728
1164.0,0.765097567
1165.0,0.765051973
1166.0,0.764999752
1167.0,0.764934166
1168.0,0.764891222
1169.0,0.764839083
1170.0,0.764771829
1171.0,0.764721213
1172.0,0.764691736
1173.0,0.764664723
1174.0,0.764630935
1175.0,0.764632194
1176.0,0.764599462
1177.0,0.764522105
1178.0,0.764474959
1179.0,0.764455594
1180.0,0.764401847
1181.0,0.764313215
1182.0,0.764273667
1183.0,0.764238856
1184.0,0.764207754
1185.0,0.764214724
1186.0,0.764217518
1187.0,0.764175464
1188.0,0.764132475
1189.0,0.76407093
1190.0,0.764011337
1191.0,0.763953424
1192.0,0.763900292
1193.0,0.76384742
1194.0,0.763788771
1195.0,0.763745726
1196.0,0.763717427
1197.0,0.763677992
1198.0,0.763646879
1199.0,0.763619448
1200.0,0.763585126
1201.0,0.76354631
1202.0,0.763513757
1203.0,0.763479592
1204.0,0.763439084
1205.0,0.763398734
1206.0,0.7633555
1207.0,0.763296037
1208.0,0.763235053
1209.0,0.763201278
1210.0,0.76315297
1211.0,0.763116066
1212.0,0.76306314
1213.0,0.762993301
1214.0,0.762929985
1215.0,0.762863632
1216.0,0.762808016
1217.0,0.762765216
1218.0,0.762701054
1219.0,0.762644959
1220.0,0.762568574
1221.0,0.762443716
1222.0,0.762355913
1223.0,0.762290716
1224.0,0.7622033
1225.0,0.762115643
1226.0,0.762069047
1227.0,0.761969453
1228.0,0.761846873
1229.0,0.761752442
1230.0,0.761671652
1231.0,0.761556245
1232.0,0.761429481
1233.0,0.76132393
1234.0,0.761211353
1235.0,0.761087194
1236.0,0.760970056
1237.0,0.760861205
1238.0,0.760727161
1239.0,0.760611146
1240.0,0.760520358
1241.0,0.760436915
1242.0,0.760338746
1243.0,0.760272736
1244.0,0.76024719
1245.0,0.760209311
1246.0,0.760177237
1247.0,0.760172716
1248.0,0.760177517
1249.0,0.760181321
1250.0,0.760193948
1251.0,0.76022091
1252.0,0.760249343
1253.0,0.760282504
1254.0,0.76031178
1255.0,0.760349913
1256.0,0.760381655
1257.0,0.760411311
1258.0,0.760431199
1259.0,0.760444693
1260.0,0.760462846
1261.0,0.760493454
1262.0,0.760486243
1263.0,0.760468966
1264.0,0.760436445
1265.0,0.760358772
1266.0,0.760294944
1267.0,0.760231404
1268.0,0.760178796
1269.0,0.760108961
1270.0,0.759999614
1271.0,0.759924643
1272.0,0.759867056
1273.0,0.759765127
1274.0,0.759658648
1275.0,0.759543371
1276.0,0.759382588
1277.0,0.7592489
1278.0,0.759148993
1279.0,0.7590048
1280.0,0.758842788
1281.0,0.758670635
1282.0,0.75846077
1283.0,0.758271477
1284.0,0.758092225
1285.0,0.75789364
1286.0,0.757682002
1287.0,0.757482671
1288.0,0.757274764
1289.0,0.757072065
1290.0,0.756886728
1291.0,0.756696708
1292.0,0.75646653
1293.0,0.756212131
1294.0,0.755955783
1295.0,0.755674806
1296.0,0.755393043
1297.0,0.755114504
1298.0,0.754811628
1299.0,0.754488369
1300.0,0.754154612
1301.0,0.75380699
1302.0,0.753457794
1303.0,0.753102983
1304.0,0.752732122
1305.0,0.752342042
1306.0,0.751963756
1307.0,0.751582121
1308.0,0.75119571
1309.0,0.750810656
1310.0,0.750439888
1311.0,0.750086166
1312.0,0.749705286
1313.0,0.749328893
1314.0,0.748932374
1315.0,0.748556555
1316.0,0.748198613
1317.0,0.747834865
1318.0,0.747505317
1319.0,0.747158221
1320.0,0.746785353
1321.0,0.746440025
1322.0,0.746117379
1323.0,0.745793273
1324.0,0.745456926
1325.0,0.745157515
1326.0,0.744883505
1327.0,0.744616619
1328.0,0.744363507
1329.0,0.744129364
1330.0,0.74390318
1331.0,0.743699152
1332.0,0.743533802
1333.0,0.743352149
1334.0,0.743172518
1335.0,0.743004692
1336.0,0.742848001
1337.0,0.742677903
1338.0,0.742548262
1339.0,0.742354803
1340.0,0.742119507
1341.0,0.741877885
1342.0,0.741587689
1343.0,0.741274615
1344.0,0.740881378
1345.0,0.74045266
1346.0,0.739954869
1347.0,0.739368815
1348.0,0.738788764
1349.0,0.738184374
1350.0,0.737534768
1351.0,0.736834563
1352.0,0.736153527
1353.0,0.735420964
1354.0,0.734738451
1355.0,0.734046904
1356.0,0.733430364
1357.0,0.732868418
1358.0,0.732301288
1359.0,0.731776087
1360.0,0.73126683
1361.0,0.730740913
1362.0,0.7302649
1363.0,0.729886485
1364.0,0.729439235
1365.0,0.729047427
1366.0,0.728539399
1367.0,0.72800738
1368.0,0.727347172
1369.0,0.726603219
1370.0,0.725763991
1371.0,0.724748222
1372.0,0.723645064
1373.0,0.722272159
1374.0,0.720724347
1375.0,0.718964315
1376.0,0.716962991
1377.0,0.71486266
1378.0,0.712576766
1379.0,0.710186103
1380.0,0.707631874
1381.0,0.705013167
1382.0,0.702275307
1383.0,0.699462452
1384.0,0.696587463
1385.0,0.69359973
1386.0,0.69051972
1387.0,0.687329519
1388.0,0.684030721
1389.0,0.680634449
1390.0,0.677088176
1391.0,0.673526024
1392.0,0.669790993
1393.0,0.666175467
1394.0,0.662463614
1395.0,0.658942017
1396.0,0.655454142
1397.0,0.652174954
1398.0,0.649023882
1399.0,0.646076001
1400.0,0.643257418
1401.0,0.640745258
1402.0,0.63833406
1403.0,0.63610597
1404.0,0.634012978
1405.0,0.632020726
1406.0,0.630347606
1407.0,0.628741291
1408.0,0.627753244
1409.0,0.626996164
1410.0,0.627008613
1411.0,0.627433836
1412.0,0.628739881
1413.0,0.630711811
1414.0,0.633429021
1415.0,0.637018811
1416.0,0.641029589
1417.0,0.64597979
1418.0,0.650778658
1419.0,0.656219555
1420.0,0.661250248
1421.0,0.666475765
1422.0,0.67116266
1423.0,0.675748593
1424.0,0.679765408
1425.0,0.683356864
1426.0,0.686497903
1427.0,0.689102958
1428.0,0.691456602
1429.0,0.693324844
1430.0,0.695033245
1431.0,0.696412098
1432.0,0.697675583
1433.0,0.698669263
1434.0,0.699596457
1435.0,0.700372872
1436.0,0.701086096
1437.0,0.701685226
1438.0,0.702224401
1439.0,0.702722397
1440.0,0.703152698
1441.0,0.703550396
1442.0,0.703890776
1443.0,0.704230239
1444.0,0.70453141
1445.0,0.704816782
1446.0,0.705096359
1447.0,0.705334048
1448.0,0.705516225
1449.0,0.705725414
1450.0,0.705935217
1451.0,0.70611145
1452.0,0.706270596
1453.0,0.706436391
1454.0,0.706577004
1455.0,0.7067225
1456.0,0.706888889
1457.0,0.707029075
1458.0,0.707141302
1459.0,0.707260163
1460.0,0.707363409
1461.0,0.707491203
1462.0,0.707621589
1463.0,0.707765701
1464.0,0.707922831
1465.0,0.708097901
1466.0,0.708285094
1467.0,0.708482075
1468.0,0.708681458
1469.0,0.708923177
1470.0,0.709194971
1471.0,0.709471222
1472.0,0.709785941
1473.0,0.710100565
1474.0,0.710416242
1475.0,0.710734933
1476.0,0.711073931
1477.0,0.711405061
1478.0,0.711730344
1479.0,0.712055574
1480.0,0.712390784
1481.0,0.712709076
1482.0,0.713008059
1483.0,0.7133153
1484.0,0.713624459
1485.0,0.713921702
1486.0,0.714228676
1487.0,0.714544091
1488.0,0.714861142
1489.0,0.715187016
1490.0,0.715480472
1491.0,0.715770009
1492.0,0.716045161
1493.0,0.716282456
1494.0,0.71655499
1495.0,0.716850093
1496.0,0.717111423
1497.0,0.717367422
1498.0,0.717617206
1499.0,0.71785031
1500.0,0.718075373
1501.0,0.718300806
1502.0,0.718511631
1503.0,0.718698331
1504.0,0.718894363
1505.0,0.719104147
1506.0,0.719275832
1507.0,0.719415174
1508.0,0.719580659
1509.0,0.719746047
1510.0,0.71988916
1511.0,0.720040378
1512.0,0.720179209
1513.0,0.720274706
1514.0,0.720403825
1515.0,0.720571566
1516.0,0.720693847
1517.0,0.720778167
1518.0,0.720906475
1519.0,0.721039578
1520.0,0.721169122
1521.0,0.721338378
1522.0,0.721476504
1523.0,0.721578514
1524.0,0.721697319
1525.0,0.721817654
1526.0,0.721942953
1527.0,0.722083037
1528.0,0.722202372
1529.0,0.722317692
1530.0,0.722426391
1531.0,0.722519474
1532.0,0.722606938
1533.0,0.72269059
1534.0,0.722772355
1535.0,0.722841321
1536.0,0.722912074
1537.0,0.723001286
1538.0,0.72306065
1539.0,0.723068859
1540.0,0.723127723
1541.0,0.723220582
1542.0,0.723277119
1543.0,0.723357967
1544.0,0.723416445
1545.0,0.723409701
1546.0,0.723433564
1547.0,0.723491758
1548.0,0.723521396
1549.0,0.723540142
1550.0,0.723557235
1551.0,0.72356304
1552.0,0.7235716
1553.0,0.723567979
1554.0,0.723570921
1555.0,0.723575477
1556.0,0.723555384
1557.0,0.723559528
1558.0,0.723567628
1559.0,0.723535825
1560.0,0.723517942
1561.0,0.723497123
1562.0,0.723457153
1563.0,0.723456384
1564.0,0.723454151
1565.0,0.723432786
1566.0,0.723421721
1567.0,0.723394286
1568.0,0.723348725
1569.0,0.723315981
1570.0,0.723284657
1571.0,0.723241266
1572.0,0.723204033
1573.0,0.723167717
1574.0,0.723134337
1575.0,0.723095403
1576.0,0.723056534
1577.0,0.723016441
1578.0,0.722968372
1579.0,0.722925267
1580.0,0.722886474
1581.0,0.722848495
1582.0,0.722812189
1583.0,0.72277522
1584.0,0.722748493
1585.0,0.722685766
1586.0,0.722605148
1587.0,0.722535546
1588.0,0.722442219
1589.0,0.722377074
1590.0,0.722342654
1591.0,0.722268789
1592.0,0.722173936
1593.0,0.722104832
1594.0,0.722033879
1595.0,0.721954909
1596.0,0.721893287
1597.0,0.721821414
1598.0,0.72172389
1599.0,0.721646927
1600.0,0.721586738
1601.0,0.721514511
1602.0,0.721440183
1603.0,0.721367658
1604.0,0.721303509
1605.0,0.721214186
1606.0,0.721106088
1607.0,0.721010468
1608.0,0.720904867
1609.0,0.720807587
1610.0,0.720726887
1611.0,0.72062817
1612.0,0.720522541
1613.0,0.720409604
1614.0,0.720277355
1615.0,0.720178525
1616.0,0.720088971
1617.0,0.719987456
1618.0,0.719914109
1619.0,0.719803165
1620.0,0.719661199
1621.0,0.719533853
1622.0,0.719394726
1623.0,0.719266818
1624.0,0.719145148
1625.0,0.719021543
1626.0,0.71890449
1627.0,0.718782915
1628.0,0.718658455
1629.0,0.718529148
1630.0,0.718400521
1631.0,0.718263241
1632.0,0.718113317
1633.0,0.717974499
1634.0,0.717841922
1635.0,0.717692037
1636.0,0.717539307
1637.0,0.717385426
1638.0,0.717221355
1639.0,0.717068925
1640.0,0.716895534
1641.0,0.716691856
1642.0,0.716486916
1643.0,0.716287805
1644.0,0.716132423
1645.0,0.715993741
1646.0,0.715813982
1647.0,0.715645378
1648.0,0.715462413
1649.0,0.715266839
1650.0,0.715108271
1651.0,0.714926906
1652.0,0.714724957
1653.0,0.714558234
1654.0,0.714400173
1655.0,0.714232272
1656.0,0.714065211
1657.0,0.713865061
1658.0,0.713637281
1659.0,0.71344887
1660.0,0.713292523
1661.0,0.713100324
1662.0,0.712899714
1663.0,0.712701542
1664.0,0.712478324
1665.0,0.712293687
1666.0,0.712146182
1667.0,0.711969469
