Database of Origin,Western Washington University
Sample Description,"Magnesium sulfates dust contaminated mixtures, Mastcam-Z resolution"
Date Added,2017-11-11 18:57:08.634827

Data ID,WWU_Sulf_158        
Sample ID,Mg_Dust_MCZ_02
Mineral Name,20% Epsomite-80% Kieserite + 5% Mars JSC-1A MCZ
Locality,Synthetic
Grain Size,500-1000um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic magnesium sulfate

Wavelength
495.0,0.601098
527.0,0.6088
554.0,0.615698
600.0,0.629625
640.0,0.639651
676.0,0.650793
751.0,0.676462
805.0,0.685434
867.0,0.689739
908.0,0.692035
937.0,0.693301
975.0,0.693661
1012.0,0.695732
