Database of Origin,USGS Spectral Database
Sample Description,See USGS database for additional info
Date Added,2017-02-22 02:48:44.050912

Data ID,USGS_zoi01          
Sample ID,zoisite_hs347.23707
Mineral Name,zoisite

Wavelength
229.1, 0.0565710
236.1, 0.0566010
242.1, 0.0562740
248.1, 0.0539860
253.6, 0.0546590
258.6, 0.0567950
263.6, 0.0576060
268.6, 0.0579330
273.1, 0.0579830
277.1, 0.0589490
281.1, 0.0596720
285.1, 0.0609370
289.1, 0.0610990
293.1, 0.0618460
297.1, 0.0648710
301.1, 0.0692030
305.1, 0.0726180
309.1, 0.0773930
313.1, 0.0811560
317.1, 0.0902320
321.1, 0.100340
325.1, 0.115828
329.1, 0.135915
333.1, 0.164286
337.1, 0.193468
341.1, 0.221380
345.1, 0.248297
349.1, 0.275715
353.1, 0.296983
357.1, 0.315818
360.6, 0.330250
363.6, 0.340107
366.6, 0.347560
369.6, 0.349005
372.6, 0.350883
375.6, 0.348538
378.6, 0.346106
381.1, 0.338806
383.1, 0.332545
385.1, 0.325279
387.1, 0.317089
389.1, 0.305793
391.1, 0.295965
393.1, 0.286756
395.1, 0.277279
397.1, 0.268794
399.1, 0.260765
401.1, 0.253466
403.1, 0.245550
405.1, 0.238991
407.1, 0.231848
409.1, 0.225493
411.1, 0.220894
412.8, 0.215569
415.8, 0.208810
418.8, 0.203449
421.8, 0.197919
424.8, 0.194215
427.8, 0.193335
430.8, 0.193410
433.8, 0.195946
436.8, 0.199321
439.8, 0.203735
442.8, 0.211155
445.8, 0.219615
448.8, 0.229378
451.3, 0.238168
453.3, 0.246134
455.3, 0.250737
457.3, 0.263396
459.3, 0.271677
461.3, 0.280135
463.3, 0.285028
465.3, 0.287339
467.3, 0.285558
469.3, 0.284695
471.3, 0.282036
473.3, 0.277868
475.3, 0.268988
477.3, 0.261276
479.3, 0.253700
481.3, 0.253631
483.3, 0.255601
485.3, 0.247950
487.3, 0.249332
489.3, 0.251121
491.3, 0.246442
493.3, 0.239220
495.3, 0.231303
497.3, 0.221354
499.3, 0.213497
501.3, 0.205761
503.3, 0.197632
505.3, 0.190785
507.3, 0.184425
509.3, 0.179114
511.3, 0.174159
513.3, 0.168912
515.3, 0.165808
517.3, 0.163593
519.3, 0.160032
521.3, 0.158719
523.3, 0.157275
525.3, 0.155907
527.3, 0.155098
529.3, 0.154599
531.3, 0.156056
533.3, 0.155912
535.3, 0.157810
537.3, 0.160813
539.3, 0.161719
541.3, 0.164692
543.3, 0.166914
545.3, 0.171013
547.3, 0.174174
549.3, 0.178455
551.3, 0.183853
553.3, 0.189432
555.3, 0.195484
557.3, 0.202805
559.3, 0.209993
561.3, 0.218509
563.3, 0.229055
565.3, 0.239440
567.3, 0.249557
569.3, 0.261100
571.3, 0.274749
573.3, 0.287867
575.3, 0.302988
577.3, 0.316372
579.3, 0.330614
581.3, 0.346376
583.3, 0.360440
585.3, 0.377172
587.3, 0.392009
589.3, 0.408716
591.3, 0.424339
593.3, 0.437040
595.3, 0.451000
597.3, 0.463444
599.3, 0.476525
601.1, 0.488161
602.7, 0.495690
604.3, 0.503646
605.9, 0.511237
607.5, 0.518094
609.1, 0.524229
610.7, 0.528476
612.3, 0.532990
613.9, 0.537137
615.5, 0.540617
617.1, 0.543174
618.7, 0.544458
620.3, 0.546647
621.9, 0.546724
623.5, 0.546042
625.1, 0.546045
626.7, 0.545280
628.3, 0.544056
629.9, 0.541632
631.7, 0.539060
633.7, 0.536227
635.7, 0.533700
637.7, 0.529310
639.7, 0.525878
641.7, 0.522772
643.7, 0.518297
645.7, 0.513518
647.7, 0.509739
649.7, 0.504135
651.7, 0.499425
653.7, 0.494843
655.7, 0.489507
657.7, 0.485093
659.7, 0.480667
661.7, 0.476065
663.7, 0.471913
665.7, 0.465804
667.7, 0.462471
670.2, 0.456306
673.2, 0.449524
676.2, 0.444247
679.2, 0.437482
682.2, 0.430958
685.2, 0.425591
688.2, 0.421093
691.2, 0.415613
694.2, 0.409498
697.2, 0.404980
700.2, 0.400405
702.0, 0.397567
704.0, 0.393887
706.0, 0.391378
708.0, 0.388030
710.0, 0.385538
712.0, 0.383029
714.0, 0.381228
716.0, 0.378474
718.0, 0.375209
720.0, 0.372940
722.0, 0.370723
724.0, 0.369277
726.0, 0.366516
728.0, 0.365694
730.0, 0.363024
732.0, 0.361054
734.0, 0.358681
736.0, 0.356655
738.0, 0.355564
740.0, 0.355247
742.0, 0.353024
744.0, 0.351243
746.0, 0.349801
748.0, 0.348351
750.5, 0.347353
753.5, 0.345253
756.5, 0.345130
759.5, 0.343562
762.5, 0.341988
765.5, 0.341253
768.5, 0.341194
771.5, 0.340294
774.5, 0.340476
777.5, 0.338976
781.0, 0.339609
785.0, 0.339053
789.0, 0.338879
793.0, 0.340827
797.0, 0.340485
801.5, 0.340804
806.5, 0.343615
811.5, 0.344757
816.5, 0.346660
822.0, 0.349629
828.0, 0.351879
835.0, 0.356229
843.0, 0.363733
851.0, 0.375010
859.0, 0.384793
871.0, 0.395231
883.0, 0.408160
894.0, 0.427181
904.0, 0.439849
