Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-03 20:50:42.821689

Data ID,USGS_act04          
Sample ID, actinolite_hs315.164
Mineral Name, actinolite
Material Class,Inosilicate

Wavelength
221.1, 0.0366140
229.1, 0.0429240
236.1, 0.0449630
242.1, 0.0442810
248.1, 0.0445450
253.6, 0.0460940
258.6, 0.0439770
263.6, 0.0464140
268.6, 0.0475450
273.1, 0.0475290
277.1, 0.0496080
281.1, 0.0509690
285.1, 0.0537570
289.1, 0.0586610
293.1, 0.0631120
297.1, 0.0681020
301.1, 0.0730450
305.1, 0.0828180
309.1, 0.0896900
313.1, 0.0986050
317.1, 0.108869
321.1, 0.117655
325.1, 0.124874
329.1, 0.135602
333.1, 0.141208
337.1, 0.149709
341.1, 0.158598
345.1, 0.161907
349.1, 0.170742
353.1, 0.175371
357.1, 0.180349
360.6, 0.189161
363.6, 0.193037
366.6, 0.198970
369.6, 0.202535
372.6, 0.205581
375.6, 0.208731
378.6, 0.213062
381.1, 0.213865
383.1, 0.217981
385.1, 0.219162
387.1, 0.221657
389.1, 0.224529
391.1, 0.228024
393.1, 0.230401
395.1, 0.232298
397.1, 0.234942
399.1, 0.236074
401.1, 0.237807
403.1, 0.238660
405.1, 0.239419
407.1, 0.241224
409.1, 0.242713
411.1, 0.243814
412.8, 0.246891
415.8, 0.249110
418.8, 0.256857
421.8, 0.259151
424.8, 0.259658
427.8, 0.268578
430.8, 0.270914
433.8, 0.276692
436.8, 0.281889
439.8, 0.284275
442.8, 0.285919
445.8, 0.286471
448.8, 0.288233
451.3, 0.291579
453.3, 0.294047
455.3, 0.297516
457.3, 0.298454
459.3, 0.301557
461.3, 0.301301
463.3, 0.305827
465.3, 0.308401
467.3, 0.309353
469.3, 0.310081
471.3, 0.314204
473.3, 0.317450
475.3, 0.319413
477.3, 0.321824
479.3, 0.323505
481.3, 0.326914
483.3, 0.330107
485.3, 0.331017
487.3, 0.333192
489.3, 0.335875
491.3, 0.336718
493.3, 0.337525
495.3, 0.337358
497.3, 0.342811
499.3, 0.341138
501.3, 0.345361
503.3, 0.344883
505.3, 0.343988
507.3, 0.344811
509.3, 0.345825
511.3, 0.351569
513.3, 0.354251
515.3, 0.358344
517.3, 0.356692
519.3, 0.359057
521.3, 0.359350
523.3, 0.362052
525.3, 0.361970
527.3, 0.361087
529.3, 0.361162
531.3, 0.365204
533.3, 0.364438
535.3, 0.364578
537.3, 0.367003
539.3, 0.367010
541.3, 0.366800
543.3, 0.364460
545.3, 0.363507
547.3, 0.366687
549.3, 0.371497
551.3, 0.370928
553.3, 0.370663
555.3, 0.373208
557.3, 0.371611
559.3, 0.374121
561.3, 0.377160
563.3, 0.378134
565.3, 0.379088
567.3, 0.373913
569.3, 0.377270
571.3, 0.376537
573.3, 0.377413
575.3, 0.374317
577.3, 0.377368
579.3, 0.375841
581.3, 0.375513
583.3, 0.375210
585.3, 0.373794
587.3, 0.371372
589.3, 0.373989
591.3, 0.374144
593.3, 0.372653
595.3, 0.371551
597.3, 0.370880
599.3, 0.371577
601.1, 0.371375
602.7, 0.370431
604.3, 0.368098
605.9, 0.367316
607.5, 0.368036
609.1, 0.369830
610.7, 0.367814
612.3, 0.369218
613.9, 0.367358
615.5, 0.365082
617.1, 0.364575
618.7, 0.363219
620.3, 0.366368
621.9, 0.365176
623.5, 0.365239
625.1, 0.365315
626.7, 0.361521
628.3, 0.360896
629.9, 0.356734
631.7, 0.359427
633.7, 0.361198
635.7, 0.361612
637.7, 0.357168
639.7, 0.360146
641.7, 0.359281
643.7, 0.356023
645.7, 0.357706
647.7, 0.355627
649.7, 0.355691
651.7, 0.354888
653.7, 0.355070
655.7, 0.353873
657.7, 0.352881
659.7, 0.352796
661.7, 0.353206
663.7, 0.351814
665.7, 0.348967
667.7, 0.351633
670.2, 0.349886
673.2, 0.349725
676.2, 0.349389
679.2, 0.349133
682.2, 0.349213
685.2, 0.347124
688.2, 0.346048
691.2, 0.348252
694.2, 0.346059
697.2, 0.345886
700.2, 0.347692
702.0, 0.344733
704.0, 0.343480
706.0, 0.342933
708.0, 0.344464
710.0, 0.345348
712.0, 0.343864
714.0, 0.345463
716.0, 0.343341
718.0, 0.343060
720.0, 0.344039
722.0, 0.344739
724.0, 0.344059
726.0, 0.341757
728.0, 0.344339
730.0, 0.344950
732.0, 0.345745
734.0, 0.343745
736.0, 0.345850
738.0, 0.345951
740.0, 0.346371
742.0, 0.347354
744.0, 0.347135
746.0, 0.347469
748.0, 0.346706
750.5, 0.345806
753.5, 0.347287
756.5, 0.347735
759.5, 0.348887
762.5, 0.349554
765.5, 0.351222
768.5, 0.352010
771.5, 0.351980
774.5, 0.350676
777.5, 0.353930
781.0, 0.352840
785.0, 0.355988
789.0, 0.355258
793.0, 0.357315
797.0, 0.355836
801.5, 0.354165
806.5, 0.353570
811.5, 0.354376
816.5, 0.352454
822.0, 0.349798
828.0, 0.345700
835.0, 0.337520
851.0, 0.334022
859.0, 0.327856
871.0, 0.319182
883.0, 0.305009
894.0, 0.295219
904.0, 0.283704
914.0, 0.269994
924.0, 0.257934
933.0, 0.250125
941.0, 0.240518
949.0, 0.223540
957.0, 0.215979
964.0, 0.212490
970.0, 0.202032
976.0, 0.197296
982.0, 0.193715
988.0, 0.185084
994.0, 0.180140
1000.0, 0.179644
1006.0, 0.172867
1012.0, 0.171450
1018.0, 0.165940
1023.5, 0.168700
1028.5, 0.166092
1033.5, 0.164388
1038.5, 0.166710
1043.5, 0.168182
1048.5, 0.170935
1053.5, 0.174048
1058.5, 0.178453
1063.5, 0.184981
1068.5, 0.191551
1073.5, 0.198085
1078.5, 0.206570
1083.5, 0.214156
1088.5, 0.225571
1093.5, 0.235819
1098.5, 0.245528
1103.5, 0.251373
1108.5, 0.262497
1113.5, 0.271873
1118.5, 0.281331
1123.5, 0.289465
1128.5, 0.295978
1133.5, 0.307393
1138.5, 0.314173
1143.5, 0.322598
1148.5, 0.329721
1153.5, 0.338754
1158.5, 0.342401
1163.5, 0.349039
1168.5, 0.352499
1173.5, 0.359034
1178.5, 0.365577
1183.5, 0.368319
1188.5, 0.372765
1193.5, 0.382724
1198.5, 0.385290
1203.5, 0.390009
1208.5, 0.394279
1213.5, 0.400143
1218.5, 0.404955
1223.5, 0.411311
1228.5, 0.415685
