Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:15:58.119521

Data ID,WWU_Sulf_04         
Sample ID,Ca_Sulf_04
Mineral Name,70% Bassanite-30% Anhydrite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic calcium sulfate

Wavelength
351.0,0.648657382
352.0,0.652127087
353.0,0.653471231
354.0,0.65038532
355.0,0.650092244
356.0,0.64678812
357.0,0.644416928
358.0,0.646087885
359.0,0.647124767
360.0,0.645713329
361.0,0.643262446
362.0,0.642755449
363.0,0.644462287
364.0,0.64523232
365.0,0.644301891
366.0,0.644869268
367.0,0.645847499
368.0,0.645693541
369.0,0.644001901
370.0,0.645501435
371.0,0.64610672
372.0,0.64519155
373.0,0.64494139
374.0,0.645174623
375.0,0.645735443
376.0,0.646041095
377.0,0.644168079
378.0,0.646284163
379.0,0.649353862
380.0,0.648450732
381.0,0.648361266
382.0,0.648918748
383.0,0.649746478
384.0,0.650527358
385.0,0.650570154
386.0,0.650667846
387.0,0.651428103
388.0,0.652250648
389.0,0.652504027
390.0,0.652637899
391.0,0.653416872
392.0,0.653477728
393.0,0.654090047
394.0,0.65528357
395.0,0.655157089
396.0,0.655601859
397.0,0.656347752
398.0,0.656750262
399.0,0.656776249
400.0,0.657357156
401.0,0.658070028
402.0,0.657831073
403.0,0.659194112
404.0,0.66036123
405.0,0.660328507
406.0,0.66058594
407.0,0.660884857
408.0,0.661566973
409.0,0.66272521
410.0,0.6624524
411.0,0.662406862
412.0,0.663206756
413.0,0.664272785
414.0,0.664414167
415.0,0.664469779
416.0,0.665123641
417.0,0.665585637
418.0,0.665950418
419.0,0.666439176
420.0,0.667237997
421.0,0.667694271
422.0,0.668129206
423.0,0.668627441
424.0,0.668754458
425.0,0.669558048
426.0,0.670511186
427.0,0.670912862
428.0,0.671201885
429.0,0.671667695
430.0,0.67226249
431.0,0.672697306
432.0,0.673214316
433.0,0.673728526
434.0,0.67419517
435.0,0.674801707
436.0,0.675336659
437.0,0.675615132
438.0,0.675597966
439.0,0.676086664
440.0,0.676634133
441.0,0.677066743
442.0,0.677713275
443.0,0.678237677
444.0,0.678630233
445.0,0.678981483
446.0,0.679400623
447.0,0.679799557
448.0,0.680175006
449.0,0.680588543
450.0,0.681012571
451.0,0.681528151
452.0,0.682112098
453.0,0.68248564
454.0,0.68271178
455.0,0.682938278
456.0,0.68331641
457.0,0.683699131
458.0,0.684047222
459.0,0.684398711
460.0,0.684877992
461.0,0.685299039
462.0,0.685761929
463.0,0.686325073
464.0,0.686610997
465.0,0.686890066
466.0,0.687238932
467.0,0.687589645
468.0,0.688109696
469.0,0.688439906
470.0,0.688483477
471.0,0.688887
472.0,0.68926841
473.0,0.689650536
474.0,0.690162122
475.0,0.690598726
476.0,0.690913439
477.0,0.691152692
478.0,0.691454947
479.0,0.69190675
480.0,0.692347884
481.0,0.692641199
482.0,0.692986369
483.0,0.693335414
484.0,0.693683326
485.0,0.694052696
486.0,0.694379687
487.0,0.694730461
488.0,0.695126832
489.0,0.695444703
490.0,0.695814073
491.0,0.696146965
492.0,0.696330667
493.0,0.69667685
494.0,0.697179794
495.0,0.697689474
496.0,0.69791472
497.0,0.698152542
498.0,0.698533475
499.0,0.699042976
500.0,0.699317634
501.0,0.699630916
502.0,0.700014353
503.0,0.700319231
504.0,0.700637877
505.0,0.700989008
506.0,0.701359451
507.0,0.701703131
508.0,0.701920271
509.0,0.70219475
510.0,0.702733397
511.0,0.703025281
512.0,0.703277946
513.0,0.703615069
514.0,0.703971207
515.0,0.70432353
516.0,0.704645216
517.0,0.704956889
518.0,0.705464482
519.0,0.705898643
520.0,0.70619601
521.0,0.70647037
522.0,0.706831932
523.0,0.707242668
524.0,0.707629383
525.0,0.707886636
526.0,0.708239913
527.0,0.70864594
528.0,0.708963931
529.0,0.70930481
530.0,0.709632039
531.0,0.709910989
532.0,0.710120261
533.0,0.710484087
534.0,0.710905194
535.0,0.711236477
536.0,0.711534858
537.0,0.711823046
538.0,0.712135017
539.0,0.712507546
540.0,0.712850511
541.0,0.713178515
542.0,0.713518381
543.0,0.71388191
544.0,0.714208901
545.0,0.71449858
546.0,0.714788318
547.0,0.715157032
548.0,0.715516031
549.0,0.715822637
550.0,0.716122806
551.0,0.71648258
552.0,0.716797948
553.0,0.717008054
554.0,0.717495203
555.0,0.717832625
556.0,0.718024373
557.0,0.718463957
558.0,0.718797266
559.0,0.719107211
560.0,0.719495356
561.0,0.719902337
562.0,0.720224261
563.0,0.720486164
564.0,0.720779896
565.0,0.721088231
566.0,0.721445143
567.0,0.721835494
568.0,0.722160876
569.0,0.722496152
570.0,0.722770095
571.0,0.722905815
572.0,0.722985804
573.0,0.723221838
574.0,0.723629534
575.0,0.724035442
576.0,0.72446394
577.0,0.724864125
578.0,0.725180805
579.0,0.725380898
580.0,0.725419581
581.0,0.725377917
582.0,0.725421607
