Database of Origin,Crowley et al 1991
788.0,0.638
789.0,0.638
790.0,0.638
791.0,0.639
792.0,0.639
793.0,0.639
794.0,0.639
795.0,0.639
796.0,0.639
797.0,0.639
798.0,0.639
799.0,0.638
800.0,0.638
801.0,0.639
802.0,0.639
803.0,0.639
804.0,0.639
805.0,0.639
809.0,0.638
813.0,0.638
817.0,0.638
821.0,0.638
825.0,0.639
829.0,0.64
833.0,0.642
837.0,0.643
841.0,0.642
845.0,0.643
849.0,0.644
853.0,0.645
857.0,0.647
861.0,0.648
865.0,0.65
869.0,0.651
873.0,0.651
877.0,0.651
881.0,0.652
885.0,0.654
889.0,0.656
893.0,0.658
897.0,0.659
901.0,0.659
905.0,0.66
909.0,0.66
913.0,0.66
917.0,0.661
921.0,0.663
925.0,0.663
929.0,0.663
933.0,0.664
937.0,0.666
941.0,0.668
945.0,0.668
949.0,0.669
953.0,0.67
957.0,0.67
961.0,0.67
965.0,0.669
969.0,0.669
973.0,0.671
977.0,0.672
981.0,0.673
985.0,0.673
989.0,0.673
993.0,0.673
997.0,0.672
1001.0,0.672
1005.0,0.673
1009.0,0.675
1013.0,0.677
1017.0,0.678
1021.0,0.679
1025.0,0.68
1029.0,0.682
1033.0,0.683
1037.0,0.685
1041.0,0.685
1045.0,0.685
1049.0,0.686
1053.0,0.686
1057.0,0.687
1061.0,0.687
1065.0,0.688
1069.0,0.689
1073.0,0.689
1077.0,0.69
1081.0,0.691
1085.0,0.692
1089.0,0.693
1093.0,0.694
1097.0,0.694
1101.0,0.695
1105.0,0.696
1109.0,0.697
1113.0,0.696
1117.0,0.695
1121.0,0.694
1125.0,0.694
1129.0,0.694
1133.0,0.694
1137.0,0.694
1141.0,0.694
1145.0,0.694
1149.0,0.694
1153.0,0.694
1157.0,0.693
1161.0,0.691
1165.0,0.689
1169.0,0.687
1173.0,0.685
1177.0,0.683
1181.0,0.683
1185.0,0.682
1189.0,0.681
1193.0,0.68
1197.0,0.68
1201.0,0.68
1205.0,0.681
1209.0,0.682
1213.0,0.682
1217.0,0.682
1221.0,0.682
1225.0,0.683
1229.0,0.683
1233.0,0.684
1237.0,0.685
1241.0,0.686
1245.0,0.687
1249.0,0.686
1253.0,0.685
1257.0,0.685
1261.0,0.685
1265.0,0.685
1269.0,0.685
1273.0,0.686
1277.0,0.687
1281.0,0.687
1285.0,0.688
1289.0,0.688
1293.0,0.69
1297.0,0.69
1301.0,0.69
1305.0,0.689
1309.0,0.688
1313.0,0.688
1317.0,0.687
1321.0,0.685
1325.0,0.684
1329.0,0.682
1333.0,0.68
1337.0,0.678
1341.0,0.675
1345.0,0.671
1349.0,0.669
1353.0,0.666
1357.0,0.665
1361.0,0.664
1365.0,0.662
1369.0,0.66
1373.0,0.658
1377.0,0.657
1381.0,0.655
1385.0,0.652
1389.0,0.649
1393.0,0.645
1397.0,0.641
1401.0,0.637
1405.0,0.63
1409.0,0.623
1413.0,0.613
1417.0,0.601
1421.0,0.586
1425.0,0.57
1429.0,0.552
1433.0,0.534
1437.0,0.516
1441.0,0.501
1445.0,0.487
1449.0,0.476
1453.0,0.467
1457.0,0.461
1461.0,0.457
1465.0,0.456
1469.0,0.455
1473.0,0.456
1477.0,0.456
1481.0,0.458
1485.0,0.459
1489.0,0.46
1493.0,0.46
1497.0,0.462
1501.0,0.463
1505.0,0.465
1509.0,0.467
1513.0,0.468
1517.0,0.469
1521.0,0.47
1525.0,0.471
1529.0,0.471
1533.0,0.472
1537.0,0.472
1541.0,0.472
1545.0,0.471
1549.0,0.47
1553.0,0.471
1557.0,0.472
1561.0,0.473
1565.0,0.474
1569.0,0.474
1573.0,0.473
1577.0,0.472
1581.0,0.47
1585.0,0.468
1589.0,0.465
1593.0,0.463
1597.0,0.461
1601.0,0.459
1605.0,0.458
1609.0,0.457
1613.0,0.455
1617.0,0.453
1621.0,0.451
1625.0,0.449
1629.0,0.447
1633.0,0.446
1637.0,0.444
1641.0,0.443
1645.0,0.442
1649.0,0.44
1653.0,0.438
1657.0,0.436
1661.0,0.434
1665.0,0.432
1669.0,0.43
1673.0,0.429
1677.0,0.429
1681.0,0.429
1685.0,0.428
1689.0,0.428
1693.0,0.427
1697.0,0.426
1701.0,0.425
1705.0,0.425
1709.0,0.427
1713.0,0.428
1717.0,0.428
1721.0,0.428
1725.0,0.429
1729.0,0.429
1733.0,0.431
1737.0,0.433
1741.0,0.435
1745.0,0.436
1749.0,0.437
1753.0,0.438
1757.0,0.439
1761.0,0.439
1765.0,0.44
1769.0,0.44
1773.0,0.439
1777.0,0.439
1781.0,0.439
1785.0,0.44
1789.0,0.44
1793.0,0.44
1797.0,0.442
1801.0,0.445
1805.0,0.449
1809.0,0.453
1813.0,0.457
1817.0,0.461
1821.0,0.464
1825.0,0.468
1829.0,0.469
1833.0,0.471
1837.0,0.472
1841.0,0.475
1845.0,0.477
1849.0,0.478
1853.0,0.478
1857.0,0.477
1861.0,0.476
1865.0,0.473
1869.0,0.47
1873.0,0.465
1877.0,0.458
1881.0,0.449
1885.0,0.439
1889.0,0.429
1893.0,0.417
1897.0,0.404
1901.0,0.389
1905.0,0.374
1909.0,0.36
1913.0,0.346
1917.0,0.332
1921.0,0.32
1925.0,0.308
1929.0,0.298
1933.0,0.288
1937.0,0.28
1941.0,0.272
1945.0,0.268
1949.0,0.265
1953.0,0.264
1957.0,0.264
1961.0,0.266
1965.0,0.267
1969.0,0.267
1973.0,0.268
1977.0,0.27
1981.0,0.272
1985.0,0.275
1989.0,0.277
1993.0,0.28
1997.0,0.282
2001.0,0.285
2005.0,0.289
2009.0,0.292
2013.0,0.295
2017.0,0.298
2021.0,0.301
2025.0,0.304
2029.0,0.307
2033.0,0.31
2037.0,0.313
2041.0,0.316
2045.0,0.317
2049.0,0.318
2053.0,0.318
2057.0,0.317
2061.0,0.316
2065.0,0.315
2069.0,0.315
2073.0,0.314
2077.0,0.314
2081.0,0.314
2085.0,0.314
2089.0,0.315
2093.0,0.316
2097.0,0.317
2101.0,0.319
2105.0,0.322
2109.0,0.326
2113.0,0.33
2117.0,0.334
2121.0,0.339
2125.0,0.344
2129.0,0.349
2133.0,0.354
2137.0,0.359
2141.0,0.365
2145.0,0.372
2149.0,0.377
2153.0,0.382
2157.0,0.387
2161.0,0.39
2165.0,0.393
2169.0,0.397
2173.0,0.401
2177.0,0.403
2181.0,0.406
2185.0,0.408
2189.0,0.41
2193.0,0.411
2197.0,0.412
2201.0,0.413
2205.0,0.415
2209.0,0.416
2213.0,0.417
2217.0,0.418
2221.0,0.42
2225.0,0.421
2229.0,0.42
2233.0,0.42
2237.0,0.418
2241.0,0.417
2245.0,0.415
2249.0,0.413
2253.0,0.412
2257.0,0.411
2261.0,0.409
2265.0,0.405
2269.0,0.402
2273.0,0.399
2277.0,0.395
2281.0,0.392
2285.0,0.388
2289.0,0.384
2293.0,0.379
2297.0,0.374
2301.0,0.371
2305.0,0.366
2309.0,0.36
2313.0,0.355
2317.0,0.349
2321.0,0.344
2325.0,0.338
2329.0,0.333
2333.0,0.326
2337.0,0.32
2341.0,0.313
2345.0,0.306
2349.0,0.3
2353.0,0.294
2357.0,0.287
2361.0,0.281
2365.0,0.275
2369.0,0.268
2373.0,0.262
2377.0,0.255
2381.0,0.249
2385.0,0.243
2389.0,0.237
2393.0,0.231
2397.0,0.225
2401.0,0.219
2405.0,0.213
2409.0,0.206
2413.0,0.2
2417.0,0.195
2421.0,0.192
2425.0,0.189
2429.0,0.188
2433.0,0.188
2437.0,0.188
2441.0,0.189
2445.0,0.191
2449.0,0.193
2453.0,0.195
2457.0,0.197
2461.0,0.198
2465.0,0.199
2469.0,0.2
2473.0,0.2
2477.0,0.201
2481.0,0.201
2485.0,0.201
2489.0,0.201
2493.0,0.201
2497.0,0.201
2501.0,0.2
2505.0,0.2
