Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Coarse Calcite
Other Information,mineral.carbonate.none.coarse.vswir.c-3e.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:29.996122

Data ID,ASTR_63             
Sample ID,C-3E
Mineral Name,Calcite
Grain Size,125-500um
Formula,CaCO_3
Material Class,carbonate

Wavelength
401.0,0.6474
402.0,0.6515000000000001
403.0,0.6537999999999999
404.0,0.6555
405.0,0.6606000000000001
406.0,0.6663
407.0,0.6692
408.0,0.6720999999999999
409.0,0.6709
410.0,0.6766
411.0,0.6812
412.0,0.6851999999999999
413.0,0.6864
414.0,0.688
415.0,0.6915
416.0,0.6944
417.0,0.6990000000000001
418.0,0.7029000000000001
419.0,0.7029000000000001
420.0,0.7045999999999999
421.0,0.7069
422.0,0.711
423.0,0.715
424.0,0.7166
425.0,0.7166
426.0,0.7189
427.0,0.7218000000000001
428.0,0.7264
429.0,0.7293000000000001
430.0,0.7304
431.0,0.7293000000000001
432.0,0.7332
433.0,0.7373000000000001
434.0,0.7395999999999999
435.0,0.7424
436.0,0.7419
437.0,0.7436
438.0,0.7458
439.0,0.7481
440.0,0.7515999999999999
441.0,0.7521
442.0,0.7526999999999999
443.0,0.7544
444.0,0.7567
445.0,0.7601
446.0,0.7618
447.0,0.7624
448.0,0.7613
449.0,0.7646999999999999
450.0,0.7676000000000001
451.0,0.7693000000000001
452.0,0.7698999999999999
453.0,0.7670999999999999
454.0,0.7694
455.0,0.7728
456.0,0.7751
457.0,0.7762
458.0,0.7746
459.0,0.7768999999999999
460.0,0.7781
461.0,0.7792
462.0,0.7814
463.0,0.7798
464.0,0.7827
465.0,0.7844
466.0,0.7879
467.0,0.785
468.0,0.7833
469.0,0.7856000000000001
470.0,0.7885
471.0,0.7925
472.0,0.7918999999999999
473.0,0.7890999999999999
474.0,0.7890999999999999
475.0,0.792
476.0,0.7948999999999999
477.0,0.7948999999999999
478.0,0.7938
479.0,0.7920999999999999
480.0,0.795
481.0,0.7973
482.0,0.7984
483.0,0.799
484.0,0.7973
485.0,0.7967
486.0,0.799
487.0,0.8007
488.0,0.8026000000000001
489.0,0.8008
490.0,0.7997
491.0,0.8008
492.0,0.8031
493.0,0.805
494.0,0.805
495.0,0.8031999999999999
496.0,0.8020999999999999
497.0,0.805
498.0,0.8067
499.0,0.8067
500.0,0.8067
501.0,0.8055
502.0,0.8067
503.0,0.809
504.0,0.809
505.0,0.809
506.0,0.8084
507.0,0.8073
508.0,0.809
509.0,0.8096
510.0,0.8123999999999999
511.0,0.8101
512.0,0.809
513.0,0.8096
514.0,0.8119
515.0,0.8142
516.0,0.813
517.0,0.8101
518.0,0.8107
519.0,0.8142
520.0,0.8159000000000001
521.0,0.8153
522.0,0.8142
523.0,0.8112999999999999
524.0,0.8123999999999999
525.0,0.8159000000000001
526.0,0.8153
527.0,0.8153
528.0,0.8142
529.0,0.8142
530.0,0.8159000000000001
531.0,0.8165
532.0,0.8181999999999999
533.0,0.8176000000000001
534.0,0.8153
535.0,0.8159000000000001
536.0,0.8176000000000001
537.0,0.8204
538.0,0.8199
539.0,0.8194
540.0,0.8176000000000001
541.0,0.8204
542.0,0.8216
543.0,0.821
544.0,0.8194
545.0,0.8176000000000001
546.0,0.8194
547.0,0.8227
548.0,0.8227
549.0,0.8227
550.0,0.8220999999999999
551.0,0.8227
552.0,0.8244
553.0,0.8256
554.0,0.8284999999999999
555.0,0.8256
556.0,0.8233
557.0,0.8239
558.0,0.8256
559.0,0.825
560.0,0.8314
561.0,0.8314
562.0,0.8295999999999999
563.0,0.8279000000000001
564.0,0.8267
565.0,0.8291
566.0,0.8308
567.0,0.8284999999999999
568.0,0.8279000000000001
569.0,0.8256
570.0,0.8256
571.0,0.8273
572.0,0.8273
573.0,0.8295999999999999
574.0,0.825
575.0,0.8239
576.0,0.825
577.0,0.8279000000000001
578.0,0.8295999999999999
579.0,0.8273
580.0,0.8244
581.0,0.8239
582.0,0.825
583.0,0.8273
584.0,0.8267
585.0,0.8256
586.0,0.8256
587.0,0.8279000000000001
588.0,0.8308
589.0,0.8301999999999999
590.0,0.8295999999999999
591.0,0.8273
592.0,0.8279000000000001
593.0,0.8308
594.0,0.8314
595.0,0.8308
596.0,0.8267
597.0,0.8284999999999999
598.0,0.8301999999999999
599.0,0.8319
600.0,0.8342
601.0,0.8319
602.0,0.8301999999999999
603.0,0.8325
604.0,0.8342
605.0,0.8376
606.0,0.8354
607.0,0.8331000000000001
608.0,0.8331000000000001
609.0,0.8342
610.0,0.8365
611.0,0.836
612.0,0.8348
613.0,0.8325
614.0,0.8342
615.0,0.8370000000000001
616.0,0.8365
617.0,0.8354
618.0,0.8337
619.0,0.8331000000000001
620.0,0.836
621.0,0.8365
622.0,0.8376
623.0,0.8348
624.0,0.8348
625.0,0.836
626.0,0.8376
627.0,0.8387
628.0,0.8370000000000001
629.0,0.8354
630.0,0.836
631.0,0.8370000000000001
632.0,0.8399
633.0,0.8393
634.0,0.8382
635.0,0.836
636.0,0.8387
637.0,0.8416
638.0,0.8405
639.0,0.8393
640.0,0.8382
641.0,0.8382
642.0,0.8393
643.0,0.8405
644.0,0.8422
645.0,0.8405
646.0,0.8387
647.0,0.841
648.0,0.8428
649.0,0.8439
650.0,0.8422
651.0,0.841
652.0,0.8422
653.0,0.8434
654.0,0.8462000000000001
655.0,0.8439
656.0,0.8422
657.0,0.841
658.0,0.8434
659.0,0.8456999999999999
660.0,0.8451000000000001
661.0,0.8428
662.0,0.8416
663.0,0.8439
664.0,0.8468000000000001
665.0,0.8456999999999999
666.0,0.8462000000000001
667.0,0.8445
668.0,0.8439
669.0,0.8468000000000001
670.0,0.8468000000000001
671.0,0.848
672.0,0.8456999999999999
673.0,0.8445
674.0,0.8462000000000001
675.0,0.8468000000000001
676.0,0.8484999999999999
677.0,0.8468000000000001
678.0,0.8456999999999999
679.0,0.8451000000000001
680.0,0.8468000000000001
681.0,0.8491
682.0,0.8497
683.0,0.8473999999999999
684.0,0.8456999999999999
685.0,0.848
686.0,0.8514
687.0,0.8497
688.0,0.8503000000000001
689.0,0.848
690.0,0.8491
691.0,0.8497
692.0,0.8508
693.0,0.8503000000000001
694.0,0.8497
695.0,0.8484999999999999
696.0,0.8491
697.0,0.8514
698.0,0.8531
699.0,0.852
700.0,0.8491
701.0,0.8473999999999999
702.0,0.8497
703.0,0.8508
704.0,0.8503000000000001
705.0,0.8497
706.0,0.8497
707.0,0.8473999999999999
708.0,0.8503000000000001
709.0,0.8531
710.0,0.8526
711.0,0.8514
712.0,0.8491
713.0,0.8508
714.0,0.8542000000000001
715.0,0.8542000000000001
716.0,0.852
717.0,0.8514
718.0,0.852
719.0,0.8542000000000001
720.0,0.8553000000000001
721.0,0.8548
722.0,0.8531
723.0,0.8531
724.0,0.852
725.0,0.8542000000000001
726.0,0.8553000000000001
727.0,0.8536
728.0,0.852
729.0,0.8503000000000001
730.0,0.8531
731.0,0.8553000000000001
732.0,0.8536
733.0,0.8526
734.0,0.8484999999999999
735.0,0.8497
736.0,0.8526
737.0,0.8536
738.0,0.8531
739.0,0.8503000000000001
740.0,0.8514
741.0,0.8526
742.0,0.8536
743.0,0.8536
744.0,0.8531
745.0,0.8526
746.0,0.8514
747.0,0.8536
748.0,0.8559
749.0,0.8553000000000001
750.0,0.8548
751.0,0.852
752.0,0.8536
753.0,0.8582
754.0,0.8565
755.0,0.8542000000000001
756.0,0.852
757.0,0.8542000000000001
758.0,0.8571
759.0,0.8576999999999999
760.0,0.8559
761.0,0.8536
762.0,0.8542000000000001
763.0,0.8553000000000001
764.0,0.8576999999999999
765.0,0.8576999999999999
766.0,0.8542000000000001
767.0,0.8531
768.0,0.8559
769.0,0.8559
770.0,0.8571
771.0,0.8565
772.0,0.8559
773.0,0.8548
774.0,0.8565
775.0,0.8582
776.0,0.8565
777.0,0.8565
778.0,0.8531
779.0,0.8553000000000001
780.0,0.8576999999999999
781.0,0.8565
782.0,0.8559
783.0,0.8536
784.0,0.8559
785.0,0.8582
786.0,0.8588
787.0,0.8576999999999999
788.0,0.8542000000000001
789.0,0.8553000000000001
790.0,0.8565
791.0,0.8571
792.0,0.8571
793.0,0.8548
794.0,0.8531
795.0,0.8559
796.0,0.8565
797.0,0.8565
798.0,0.8542000000000001
799.0,0.8559
800.0,0.8556999999999999
804.0,0.8548
808.0,0.8571
812.0,0.8565
816.0,0.8559
820.0,0.8565
824.0,0.8559
828.0,0.8571
832.0,0.8542000000000001
836.0,0.8565
840.0,0.8565
844.0,0.8559
848.0,0.8553000000000001
852.0,0.8548
856.0,0.8548
860.0,0.8542000000000001
864.0,0.8526
868.0,0.8526
872.0,0.8497
876.0,0.8508
880.0,0.8503000000000001
884.0,0.8491
888.0,0.8491
892.0,0.8484999999999999
896.0,0.8468000000000001
900.0,0.8451000000000001
904.0,0.8451000000000001
908.0,0.8445
912.0,0.8439
916.0,0.8428
920.0,0.8405
924.0,0.8416
928.0,0.8387
932.0,0.8387
936.0,0.8370000000000001
940.0,0.8365
944.0,0.8354
948.0,0.8342
952.0,0.8337
956.0,0.8308
960.0,0.8301999999999999
964.0,0.8284999999999999
968.0,0.8273
972.0,0.8262
976.0,0.8256
980.0,0.8233
984.0,0.821
988.0,0.8194
992.0,0.8194
996.0,0.8176000000000001
1000.0,0.8159000000000001
1004.0,0.8153
1008.0,0.8119
1012.0,0.8119
1016.0,0.809
1020.0,0.8078
1024.0,0.8061
1028.0,0.8061
1032.0,0.8044
1036.0,0.8038
1040.0,0.8022
1044.0,0.8022
1048.0,0.8009999999999999
1052.0,0.7981
1056.0,0.7976000000000001
1060.0,0.7976000000000001
1064.0,0.7940999999999999
1068.0,0.7947
1072.0,0.7929999999999999
1076.0,0.7912
1080.0,0.7907
1084.0,0.7918000000000001
1088.0,0.7918000000000001
1092.0,0.7901
1096.0,0.7912
1100.0,0.7895
1104.0,0.7895
1108.0,0.7872
1112.0,0.7889
1116.0,0.7884
1120.0,0.7872
1124.0,0.7895
1128.0,0.7901
1132.0,0.7884
1136.0,0.7884
1140.0,0.7878000000000001
1144.0,0.7889
1148.0,0.7889
1152.0,0.7901
1156.0,0.7901
1160.0,0.79
1164.0,0.7909999999999999
1168.0,0.7920999999999999
1172.0,0.7915000000000001
1176.0,0.792
1180.0,0.7948000000000001
1184.0,0.7935
1188.0,0.7924
1192.0,0.7935
1196.0,0.7951
1200.0,0.7962
1204.0,0.7956
1208.0,0.7968000000000001
1212.0,0.7956
1216.0,0.7968000000000001
1220.0,0.7973
1224.0,0.7979
1228.0,0.7985
1232.0,0.7979
1236.0,0.8001999999999999
1240.0,0.8001999999999999
1244.0,0.8001999999999999
1248.0,0.8008
1252.0,0.8019
1256.0,0.8019
1260.0,0.8012
1264.0,0.8017
1268.0,0.8016
1272.0,0.8020999999999999
1276.0,0.8015000000000001
1280.0,0.8015000000000001
1284.0,0.8025
1288.0,0.8018000000000001
1292.0,0.8029999999999999
1296.0,0.8029000000000001
1300.0,0.8011
1304.0,0.8027
1308.0,0.8027
1312.0,0.8033
1316.0,0.8014
1320.0,0.8031
1324.0,0.8029999999999999
1328.0,0.8023
1332.0,0.8034
1336.0,0.8029000000000001
1340.0,0.8022
1344.0,0.8009000000000001
1348.0,0.8003
1352.0,0.8008
1356.0,0.8008
1360.0,0.8008
1364.0,0.8008
1368.0,0.7997
1372.0,0.8008
1376.0,0.8014
1380.0,0.8008
1384.0,0.7997
1388.0,0.8014
1392.0,0.8008
1396.0,0.7990999999999999
1400.0,0.7985
1404.0,0.8004000000000001
1408.0,0.7993000000000001
1412.0,0.7987000000000001
1416.0,0.7994
1420.0,0.7989
1424.0,0.8001
1428.0,0.799
1432.0,0.8008
1436.0,0.8009000000000001
1440.0,0.8004000000000001
1444.0,0.8016
1448.0,0.8016
1452.0,0.8005
1456.0,0.8005
1460.0,0.8005
1464.0,0.8022
1468.0,0.8016
1472.0,0.8039000000000001
1476.0,0.8034
1480.0,0.8028
1484.0,0.8045
1488.0,0.8051
1492.0,0.8062
1496.0,0.8062
1500.0,0.8068000000000001
1504.0,0.8079999999999999
1508.0,0.8085
1512.0,0.8079999999999999
1516.0,0.8097
1520.0,0.8103
1524.0,0.8090999999999999
1528.0,0.8097
1532.0,0.8097
1536.0,0.812
1540.0,0.8125
1544.0,0.8131
1548.0,0.8131
1552.0,0.812
1556.0,0.8131
1560.0,0.8125
1564.0,0.8142
1568.0,0.8148000000000001
1572.0,0.8165
1576.0,0.8177
1580.0,0.8181999999999999
1584.0,0.82
1588.0,0.8210999999999999
1592.0,0.8228
1596.0,0.8223
1600.0,0.8234
1604.0,0.8245
1608.0,0.8249
1612.0,0.8249
1616.0,0.8254
1620.0,0.8265
1624.0,0.8245999999999999
1628.0,0.8251000000000001
1632.0,0.8256999999999999
1636.0,0.8251000000000001
1640.0,0.8262
1644.0,0.8267
1648.0,0.8271
1652.0,0.826
1656.0,0.8288
1660.0,0.8287
1664.0,0.8291
1668.0,0.8301999999999999
1672.0,0.8308
1676.0,0.833
1680.0,0.8329000000000001
1684.0,0.8317
1688.0,0.8316
1692.0,0.831
1696.0,0.8309000000000001
1700.0,0.8297
1704.0,0.8297
1708.0,0.8291
1712.0,0.8273999999999999
1716.0,0.8258
1720.0,0.8268000000000001
1724.0,0.8251999999999999
1728.0,0.8262999999999999
1732.0,0.8262999999999999
1736.0,0.8251999999999999
1740.0,0.8251999999999999
1744.0,0.8258
1748.0,0.8273999999999999
1752.0,0.8262999999999999
1756.0,0.828
1760.0,0.8303
1764.0,0.8320000000000001
1768.0,0.8354
1772.0,0.8382
1776.0,0.8411
1780.0,0.8411
1784.0,0.8428
1788.0,0.8428
1792.0,0.8417
1796.0,0.8417
1800.0,0.84
1804.0,0.8398
1808.0,0.8371
1812.0,0.8356999999999999
1816.0,0.8320000000000001
1820.0,0.8278
1824.0,0.8253
1828.0,0.8210999999999999
1832.0,0.8162
1836.0,0.8114
1840.0,0.8070999999999999
1844.0,0.8017
1848.0,0.7981
1852.0,0.7917000000000001
1856.0,0.7854000000000001
1860.0,0.7791
1864.0,0.7687
1868.0,0.7646999999999999
1872.0,0.7625
1876.0,0.7656999999999999
1880.0,0.773
1884.0,0.7826000000000001
1888.0,0.7945
1892.0,0.8029000000000001
1896.0,0.812
1900.0,0.8187000000000001
1904.0,0.8226
1908.0,0.8248000000000001
1912.0,0.826
1916.0,0.8264
1920.0,0.8269
1924.0,0.8262
1928.0,0.8261
1932.0,0.8228
1936.0,0.821
1940.0,0.8175
1944.0,0.8117
1948.0,0.8088
1952.0,0.8047
1956.0,0.7994
1960.0,0.7953
1964.0,0.7912
1968.0,0.7868999999999999
1972.0,0.78
1976.0,0.7746
1980.0,0.7698999999999999
1984.0,0.7619
1988.0,0.7605
1992.0,0.7598
1996.0,0.7618
2000.0,0.7685
2004.0,0.7768999999999999
2008.0,0.7864
2012.0,0.7966
2016.0,0.8087000000000001
2020.0,0.818
2024.0,0.8229000000000001
2028.0,0.8295
2032.0,0.8351999999999999
2036.0,0.8393
2040.0,0.8402
2044.0,0.8434
2048.0,0.8443999999999999
2052.0,0.8443999999999999
2056.0,0.8452
2060.0,0.8443
2064.0,0.8462000000000001
2068.0,0.8436
2072.0,0.8449
2076.0,0.8423
2080.0,0.8409
2084.0,0.8389
2088.0,0.8368000000000001
2092.0,0.8342
2096.0,0.8294
2100.0,0.8273999999999999
2104.0,0.8237000000000001
2108.0,0.8201
2112.0,0.8147
2116.0,0.8109999999999999
2120.0,0.8073999999999999
2124.0,0.7995
2128.0,0.7922
2132.0,0.7852
2136.0,0.7768
2140.0,0.7679
2144.0,0.7598999999999999
2148.0,0.7563
2152.0,0.7519
2156.0,0.7506999999999999
2160.0,0.7514
2164.0,0.7551000000000001
2168.0,0.7583
2172.0,0.7626000000000001
2176.0,0.7685
2180.0,0.7706000000000001
2184.0,0.7718
2188.0,0.7725
2192.0,0.7709
2196.0,0.7692
2200.0,0.7654000000000001
2204.0,0.762
2208.0,0.7536
2212.0,0.748
2216.0,0.741
2220.0,0.7323000000000001
2224.0,0.7239
2228.0,0.7148
2232.0,0.7028
2236.0,0.6912999999999999
2240.0,0.6809999999999999
2244.0,0.6686
2248.0,0.6562
2252.0,0.642
2256.0,0.6288
