Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Illite
Other Information,mineral.silicate.phyllosilicate.fine.vswir.ps-11a.jpl.perkin.spectrum.txt
Date Added,2018-06-29 20:04:44.072464

Data ID,ASTR_457            
Sample ID,PS-11A
Mineral Name,Illite
Locality,USA/ Wisconsin/ Marblehead.
Grain Size,0-45um
Formula,(K/H_3O)(Al/Mg/Fe)_2(Si/Al)_4O_10((OH)_2/H_2O)
Material Class,silicate

Wavelength
400.0,0.21067699999999998
401.0,0.21184
402.0,0.21296199999999998
403.0,0.21404199999999998
404.0,0.21504
405.0,0.216103
406.0,0.217144
407.0,0.218156
408.0,0.219204
409.0,0.22026099999999998
410.0,0.22127300000000003
411.0,0.222334
412.0,0.2234
413.0,0.22441299999999997
414.0,0.225459
415.0,0.226477
416.0,0.22751200000000002
417.0,0.228509
418.0,0.229525
419.0,0.230627
420.0,0.23164400000000002
421.0,0.232674
422.0,0.233708
423.0,0.23475200000000002
424.0,0.235819
425.0,0.236886
426.0,0.23790199999999997
427.0,0.23897400000000002
428.0,0.240053
429.0,0.241214
430.0,0.24220199999999997
431.0,0.243323
432.0,0.24438500000000002
433.0,0.245482
434.0,0.246535
435.0,0.247628
436.0,0.248669
437.0,0.249577
438.0,0.250717
439.0,0.251763
440.0,0.252782
441.0,0.253717
442.0,0.254676
443.0,0.25569
444.0,0.25657399999999997
445.0,0.257644
446.0,0.25854099999999997
447.0,0.259561
448.0,0.260511
449.0,0.261421
450.0,0.262299
451.0,0.26318
452.0,0.264011
453.0,0.264862
454.0,0.265712
455.0,0.26656199999999997
456.0,0.267388
457.0,0.268187
458.0,0.268911
459.0,0.269726
460.0,0.27050799999999997
461.0,0.271234
462.0,0.271993
463.0,0.27268000000000003
464.0,0.273417
465.0,0.27409300000000003
466.0,0.274903
467.0,0.275587
468.0,0.276356
469.0,0.27694199999999997
470.0,0.277693
471.0,0.278327
472.0,0.278995
473.0,0.27974
474.0,0.280478
475.0,0.281144
476.0,0.28181999999999996
477.0,0.282403
478.0,0.283153
479.0,0.283678
480.0,0.284298
481.0,0.284839
482.0,0.285574
483.0,0.286232
484.0,0.28704799999999997
485.0,0.287833
486.0,0.28865999999999997
487.0,0.289493
488.0,0.290368
489.0,0.291159
490.0,0.292031
491.0,0.292808
492.0,0.293631
493.0,0.294526
494.0,0.295371
495.0,0.296191
496.0,0.297097
497.0,0.297902
498.0,0.298715
499.0,0.299584
500.0,0.30045
501.0,0.301304
502.0,0.302121
503.0,0.302915
504.0,0.303713
505.0,0.304705
506.0,0.30541
507.0,0.306263
508.0,0.307025
509.0,0.30782
510.0,0.308685
511.0,0.309427
512.0,0.310215
513.0,0.311083
514.0,0.311914
515.0,0.31264800000000004
516.0,0.313439
517.0,0.314235
518.0,0.31509899999999996
519.0,0.315764
520.0,0.31657399999999997
521.0,0.317419
522.0,0.318108
523.0,0.318904
524.0,0.31967300000000004
525.0,0.32038200000000006
526.0,0.321061
527.0,0.32152299999999995
528.0,0.32218600000000003
529.0,0.32304099999999997
530.0,0.323739
531.0,0.324501
532.0,0.325248
533.0,0.325935
534.0,0.32676299999999997
535.0,0.327515
536.0,0.328148
537.0,0.32886699999999996
538.0,0.32961100000000004
539.0,0.330348
540.0,0.331079
541.0,0.331772
542.0,0.33252699999999996
543.0,0.333316
544.0,0.334027
545.0,0.334733
546.0,0.335402
547.0,0.33614
548.0,0.336851
549.0,0.33756100000000006
550.0,0.33819899999999997
551.0,0.33895699999999995
552.0,0.339621
553.0,0.340287
554.0,0.341023
555.0,0.34164700000000003
556.0,0.34236400000000006
557.0,0.343057
558.0,0.34373600000000004
559.0,0.344462
560.0,0.345231
561.0,0.345938
562.0,0.346697
563.0,0.347368
564.0,0.347943
565.0,0.34861400000000003
566.0,0.34930999999999995
567.0,0.349889
568.0,0.350346
569.0,0.350737
570.0,0.351312
571.0,0.352034
572.0,0.35266800000000004
573.0,0.35330399999999995
574.0,0.35387
575.0,0.354566
576.0,0.355161
577.0,0.35578000000000004
578.0,0.35631799999999997
579.0,0.35693800000000003
580.0,0.357626
581.0,0.35821800000000004
582.0,0.358879
583.0,0.35948399999999997
584.0,0.36005499999999996
585.0,0.360721
586.0,0.36128
587.0,0.36187600000000003
588.0,0.362522
589.0,0.36320300000000005
590.0,0.363763
591.0,0.364377
592.0,0.36491
593.0,0.365522
594.0,0.366079
595.0,0.366721
596.0,0.36722499999999997
597.0,0.367697
598.0,0.368303
599.0,0.36884500000000003
600.0,0.369326
601.0,0.369994
602.0,0.370625
603.0,0.37115299999999996
604.0,0.371771
