Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:54:42.887583

Data ID,WWU_Sulf_65         
Sample ID,Mg_Sulf_MCZ_05
Mineral Name,60% Kieserite-40% Epsomite MCZ
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
495.0,0.822564
527.0,0.821477
554.0,0.820903
600.0,0.819802
640.0,0.817148
676.0,0.814608
751.0,0.811308
805.0,0.810216
867.0,0.809583
908.0,0.806471
937.0,0.800896
975.0,0.774689
1012.0,0.776311
