Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Medium Biotite
Other Information,mineral.silicate.phyllosilicate.medium.vswir.ps-23a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:47.094011

Data ID,ASTR_543            
Sample ID,PS-23A
Mineral Name,Biotite
Grain Size,45-125um
Formula,K(Mg/Fe^2+)_3(Al/Fe^3+)Si_3O_10(OH/F)_2
Material Class,silicate

Wavelength
401.0,0.0834
402.0,0.0839
403.0,0.08449999999999999
404.0,0.0839
405.0,0.0851
406.0,0.085
407.0,0.085
408.0,0.0849
409.0,0.0842
410.0,0.0855
411.0,0.08560000000000001
412.0,0.085
413.0,0.0855
414.0,0.0855
415.0,0.0863
416.0,0.087
417.0,0.08560000000000001
418.0,0.0867
419.0,0.08869999999999999
420.0,0.08929999999999999
421.0,0.08990000000000001
422.0,0.0897
423.0,0.0909
424.0,0.0915
425.0,0.09029999999999999
426.0,0.09029999999999999
427.0,0.091
428.0,0.091
429.0,0.0909
430.0,0.0907
431.0,0.09179999999999999
432.0,0.092
433.0,0.09140000000000001
434.0,0.0922
435.0,0.09269999999999999
436.0,0.0934
437.0,0.09269999999999999
438.0,0.09269999999999999
439.0,0.0933
440.0,0.094
441.0,0.0942
442.0,0.0949
443.0,0.0949
444.0,0.0955
445.0,0.0955
446.0,0.0956
447.0,0.0962
448.0,0.0974
449.0,0.0969
450.0,0.0975
451.0,0.0967
452.0,0.0973
453.0,0.0983
454.0,0.0969
455.0,0.0984
456.0,0.0993
457.0,0.099
458.0,0.09939999999999999
459.0,0.0992
460.0,0.0992
461.0,0.09970000000000001
462.0,0.0986
463.0,0.0999
464.0,0.0999
465.0,0.0992
466.0,0.1005
467.0,0.09970000000000001
468.0,0.10099999999999999
469.0,0.1016
470.0,0.1013
471.0,0.1014
472.0,0.10189999999999999
473.0,0.1023
474.0,0.1035
475.0,0.1032
476.0,0.1039
477.0,0.1056
478.0,0.105
479.0,0.1061
480.0,0.1051
481.0,0.10640000000000001
482.0,0.1066
483.0,0.10640000000000001
484.0,0.1076
485.0,0.10869999999999999
486.0,0.10859999999999999
487.0,0.1091
488.0,0.10890000000000001
489.0,0.1104
490.0,0.1119
491.0,0.11109999999999999
492.0,0.1121
493.0,0.1114
494.0,0.1107
495.0,0.1118
496.0,0.11109999999999999
497.0,0.11220000000000001
498.0,0.1127
499.0,0.11320000000000001
500.0,0.1131
501.0,0.11359999999999999
502.0,0.11349999999999999
503.0,0.11470000000000001
504.0,0.114
505.0,0.11470000000000001
506.0,0.11599999999999999
507.0,0.1165
508.0,0.1159
509.0,0.1159
510.0,0.11599999999999999
511.0,0.11800000000000001
512.0,0.11630000000000001
513.0,0.1176
514.0,0.1183
515.0,0.1186
516.0,0.1189
517.0,0.1189
518.0,0.1191
519.0,0.1201
520.0,0.1198
521.0,0.12050000000000001
522.0,0.1213
523.0,0.12119999999999999
524.0,0.12210000000000001
525.0,0.1215
526.0,0.1225
527.0,0.1226
528.0,0.1222
529.0,0.1225
530.0,0.1213
531.0,0.1215
532.0,0.12240000000000001
533.0,0.1206
534.0,0.1231
535.0,0.12279999999999999
536.0,0.12300000000000001
537.0,0.12359999999999999
538.0,0.1231
539.0,0.1242
540.0,0.1242
541.0,0.1234
542.0,0.1244
543.0,0.1255
544.0,0.1259
545.0,0.1257
546.0,0.12539999999999998
547.0,0.1252
548.0,0.1267
549.0,0.1249
550.0,0.1265
551.0,0.1276
552.0,0.127
553.0,0.12710000000000002
554.0,0.1259
555.0,0.1266
556.0,0.1272
557.0,0.12619999999999998
558.0,0.1265
559.0,0.1268
560.0,0.1261
561.0,0.1278
562.0,0.1278
563.0,0.12869999999999998
564.0,0.1276
565.0,0.12890000000000001
566.0,0.1292
567.0,0.1288
568.0,0.1292
569.0,0.12869999999999998
570.0,0.1297
571.0,0.1292
572.0,0.12869999999999998
573.0,0.1294
574.0,0.1292
575.0,0.129
576.0,0.1303
577.0,0.1294
578.0,0.1308
579.0,0.1297
580.0,0.129
581.0,0.1303
582.0,0.1305
583.0,0.131
584.0,0.131
585.0,0.13019999999999998
586.0,0.1308
587.0,0.1308
