Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Montmorillonite
Other Information,mineral.silicate.phyllosilicate.fine.vswir.ps-2b.jpl.perkin.spectrum.txt
Date Added,2018-06-29 20:04:45.438098

Data ID,ASTR_495            
Sample ID,PS-2B
Mineral Name,Montmorillonite
Locality,USA/ Texas/ Gonzales County.
Grain Size,0-45um
Formula,(Na/Ca)_0.33(Al/Mg)_2Si_4O_10(OH)_2.H_2O
Material Class,silicate

Wavelength
400.0,0.708911
401.0,0.7106699999999999
402.0,0.712556
403.0,0.714329
404.0,0.715852
405.0,0.717649
406.0,0.719348
407.0,0.720832
408.0,0.722559
409.0,0.7242820000000001
410.0,0.7258159999999999
411.0,0.727367
412.0,0.728978
413.0,0.7307170000000001
414.0,0.732419
415.0,0.733904
416.0,0.7355710000000001
417.0,0.7373149999999999
418.0,0.739012
419.0,0.740625
420.0,0.742127
421.0,0.7438469999999999
422.0,0.7454949999999999
423.0,0.746964
424.0,0.748588
425.0,0.7503709999999999
426.0,0.7520140000000001
427.0,0.753446
428.0,0.755026
429.0,0.756442
430.0,0.757863
431.0,0.759443
432.0,0.760799
433.0,0.7622920000000001
434.0,0.763339
435.0,0.7648199999999999
436.0,0.766105
437.0,0.767351
438.0,0.768661
439.0,0.770085
440.0,0.7714230000000001
441.0,0.772947
442.0,0.7744540000000001
443.0,0.775899
444.0,0.777325
445.0,0.7788590000000001
446.0,0.7801649999999999
447.0,0.7816630000000001
448.0,0.783305
449.0,0.784635
450.0,0.78586
451.0,0.787146
452.0,0.78789
453.0,0.7888590000000001
454.0,0.789878
455.0,0.7903709999999999
456.0,0.791046
457.0,0.791768
458.0,0.792119
459.0,0.792834
460.0,0.793571
461.0,0.7942189999999999
462.0,0.794567
463.0,0.795105
464.0,0.7955110000000001
465.0,0.7960809999999999
466.0,0.796277
467.0,0.7966989999999999
468.0,0.7973739999999999
469.0,0.7979229999999999
470.0,0.798319
471.0,0.798789
472.0,0.799145
473.0,0.799562
474.0,0.80021
475.0,0.800528
476.0,0.8010670000000001
477.0,0.8015479999999999
478.0,0.801923
479.0,0.802243
480.0,0.8029930000000001
481.0,0.8032630000000001
482.0,0.803646
483.0,0.8042199999999999
484.0,0.804928
485.0,0.805334
486.0,0.80604
487.0,0.806513
488.0,0.807064
489.0,0.807752
490.0,0.808331
491.0,0.8088540000000001
492.0,0.8097110000000001
493.0,0.810312
494.0,0.8113809999999999
495.0,0.811748
496.0,0.81242
497.0,0.813084
498.0,0.8140189999999999
499.0,0.814748
500.0,0.815222
501.0,0.816106
502.0,0.8162579999999999
503.0,0.8172499999999999
504.0,0.817911
505.0,0.818354
506.0,0.819239
507.0,0.819842
508.0,0.820607
509.0,0.821344
510.0,0.822187
511.0,0.822618
512.0,0.8233410000000001
513.0,0.8238509999999999
514.0,0.824625
515.0,0.8251930000000001
516.0,0.8260890000000001
517.0,0.8268810000000001
518.0,0.8275199999999999
519.0,0.828305
520.0,0.8289190000000001
521.0,0.8296439999999999
522.0,0.8302710000000001
523.0,0.831072
524.0,0.8321169999999999
525.0,0.8325530000000001
526.0,0.833429
527.0,0.834072
528.0,0.834761
529.0,0.835483
530.0,0.8361620000000001
531.0,0.836935
532.0,0.837504
533.0,0.838361
534.0,0.838999
535.0,0.839699
536.0,0.8402639999999999
537.0,0.841031
538.0,0.841654
539.0,0.842259
540.0,0.843052
541.0,0.843622
542.0,0.8444119999999999
543.0,0.8450310000000001
544.0,0.845545
545.0,0.845839
546.0,0.846628
547.0,0.8473149999999999
548.0,0.8479420000000001
549.0,0.848516
550.0,0.8492770000000001
551.0,0.8497480000000001
552.0,0.850788
553.0,0.851163
554.0,0.851871
555.0,0.852596
556.0,0.853035
557.0,0.853826
558.0,0.854276
559.0,0.854927
560.0,0.8553919999999999
561.0,0.8559350000000001
562.0,0.856622
563.0,0.857279
564.0,0.857602
565.0,0.8581409999999999
566.0,0.8588089999999999
567.0,0.859287
568.0,0.8598520000000001
569.0,0.8604210000000001
570.0,0.860639
571.0,0.860992
572.0,0.861434
573.0,0.8619410000000001
574.0,0.8622799999999999
575.0,0.862619
576.0,0.8630410000000001
577.0,0.863432
578.0,0.8636839999999999
579.0,0.864332
580.0,0.864849
581.0,0.8654519999999999
582.0,0.865553
583.0,0.8658069999999999
584.0,0.8663379999999999
585.0,0.8668399999999999
586.0,0.867234
587.0,0.867523
588.0,0.867869
589.0,0.868039
590.0,0.868437
591.0,0.868782
592.0,0.8689610000000001
593.0,0.869435
594.0,0.869781
595.0,0.8699850000000001
596.0,0.870038
597.0,0.87018
598.0,0.87029
599.0,0.870317
600.0,0.8706860000000001
601.0,0.8708480000000001
602.0,0.870958
603.0,0.8712340000000001
604.0,0.871452
605.0,0.87166
606.0,0.871727
607.0,0.872205
608.0,0.872598
609.0,0.872628
610.0,0.87287
