Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Natrojarosite
Other Information,mineral.sulfate.none.fine.vswir.so-7c.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:54.215990

Data ID,ASTR_735            
Sample ID,SO-7C
Mineral Name,Natrojarosite
Locality,USA/ Utah/ Tooele County/ Gold Hill
Grain Size,0-45um
Formula,NaFe_3^3+(SO_4)_2(OH)_6
Material Class,sulfate

Wavelength
401.0,0.0613
402.0,0.0637
403.0,0.0665
404.0,0.0696
405.0,0.07429999999999999
406.0,0.0766
407.0,0.079
408.0,0.0814
409.0,0.08380000000000001
410.0,0.0874
411.0,0.08869999999999999
412.0,0.08990000000000001
413.0,0.091
414.0,0.0926
415.0,0.09519999999999999
416.0,0.0959
417.0,0.0953
418.0,0.0951
419.0,0.0951
420.0,0.0964
421.0,0.0958
422.0,0.095
423.0,0.0943
424.0,0.0929
425.0,0.09230000000000001
426.0,0.0902
427.0,0.0892
428.0,0.08689999999999999
429.0,0.08439999999999999
430.0,0.0832
431.0,0.0817
432.0,0.08070000000000001
433.0,0.0805
434.0,0.08070000000000001
435.0,0.0832
436.0,0.08439999999999999
437.0,0.0862
438.0,0.08900000000000001
439.0,0.092
440.0,0.0967
441.0,0.0989
442.0,0.1024
443.0,0.1067
444.0,0.1097
445.0,0.1139
446.0,0.11810000000000001
447.0,0.1216
448.0,0.12480000000000001
449.0,0.1286
450.0,0.1328
451.0,0.1364
452.0,0.1394
453.0,0.1429
454.0,0.1458
455.0,0.1493
456.0,0.1532
457.0,0.155
458.0,0.15710000000000002
459.0,0.1586
460.0,0.16010000000000002
461.0,0.1609
462.0,0.1663
463.0,0.1679
464.0,0.17120000000000002
465.0,0.17309999999999998
466.0,0.1752
467.0,0.1771
468.0,0.1784
469.0,0.1808
470.0,0.18289999999999998
471.0,0.1848
472.0,0.1859
473.0,0.18780000000000002
474.0,0.19
475.0,0.1917
476.0,0.19440000000000002
477.0,0.1959
478.0,0.1977
479.0,0.20010000000000003
480.0,0.20149999999999998
481.0,0.2039
482.0,0.2051
483.0,0.2079
484.0,0.2104
485.0,0.2121
486.0,0.2144
487.0,0.2159
488.0,0.218
489.0,0.2207
490.0,0.2227
491.0,0.2263
492.0,0.2273
493.0,0.2293
494.0,0.2318
495.0,0.2349
496.0,0.2379
497.0,0.23989999999999997
498.0,0.2418
499.0,0.24600000000000002
