Database of Origin,Crowley et al 1991
1525.0,0.499
1529.0,0.496
1533.0,0.494
1537.0,0.49
1541.0,0.486
1545.0,0.482
1549.0,0.479
1553.0,0.477
1557.0,0.476
1561.0,0.476
1565.0,0.476
1569.0,0.477
1573.0,0.479
1577.0,0.48
1581.0,0.48
1585.0,0.481
1589.0,0.48
1593.0,0.48
1597.0,0.478
1601.0,0.475
1605.0,0.471
1609.0,0.466
1613.0,0.462
1617.0,0.458
1621.0,0.455
1625.0,0.452
1629.0,0.449
1633.0,0.447
1637.0,0.444
1641.0,0.442
1645.0,0.441
1649.0,0.438
1653.0,0.437
1657.0,0.437
1661.0,0.438
1665.0,0.439
1669.0,0.438
1673.0,0.437
1677.0,0.438
1681.0,0.438
1685.0,0.437
1689.0,0.438
1693.0,0.44
1697.0,0.442
1701.0,0.443
1705.0,0.446
1709.0,0.448
1713.0,0.448
1717.0,0.449
1721.0,0.45
1725.0,0.451
1729.0,0.452
1733.0,0.453
1737.0,0.452
1741.0,0.452
1745.0,0.451
1749.0,0.451
1753.0,0.451
1757.0,0.449
1761.0,0.448
1765.0,0.448
1769.0,0.448
1773.0,0.447
1777.0,0.447
1781.0,0.447
1785.0,0.45
1789.0,0.451
1793.0,0.45
1797.0,0.449
1801.0,0.45
1805.0,0.449
1809.0,0.447
1813.0,0.447
1817.0,0.448
1821.0,0.448
1825.0,0.45
1829.0,0.451
1833.0,0.451
1837.0,0.449
1841.0,0.451
1845.0,0.454
1849.0,0.454
1853.0,0.453
1857.0,0.451
1861.0,0.449
1865.0,0.447
1869.0,0.446
1873.0,0.446
1877.0,0.444
1881.0,0.441
1885.0,0.435
1889.0,0.431
1893.0,0.428
1897.0,0.425
1901.0,0.42
1905.0,0.415
1909.0,0.41
1913.0,0.406
1917.0,0.399
1921.0,0.392
1925.0,0.386
1929.0,0.378
1933.0,0.37
1937.0,0.364
1941.0,0.357
1945.0,0.35
1949.0,0.344
1953.0,0.339
1957.0,0.338
1961.0,0.338
1965.0,0.338
1969.0,0.339
1973.0,0.34
1977.0,0.341
1981.0,0.343
1985.0,0.344
1989.0,0.344
1993.0,0.345
1997.0,0.347
2001.0,0.35
2005.0,0.35
2009.0,0.352
2013.0,0.354
2017.0,0.356
2021.0,0.358
2025.0,0.36
2029.0,0.361
2033.0,0.362
2037.0,0.361
2041.0,0.361
2045.0,0.361
2049.0,0.363
2053.0,0.363
2057.0,0.363
2061.0,0.363
2065.0,0.363
2069.0,0.361
2073.0,0.36
2077.0,0.357
2081.0,0.353
2085.0,0.345
2089.0,0.335
2093.0,0.322
2097.0,0.31
2101.0,0.302
2105.0,0.299
2109.0,0.299
2113.0,0.3
2117.0,0.305
2121.0,0.313
2125.0,0.321
2129.0,0.327
2133.0,0.334
2137.0,0.337
2141.0,0.34
2145.0,0.341
2149.0,0.339
2153.0,0.337
2157.0,0.334
2161.0,0.331
2165.0,0.328
2169.0,0.324
2173.0,0.322
2177.0,0.32
2181.0,0.318
2185.0,0.315
2189.0,0.313
2193.0,0.311
2197.0,0.309
2201.0,0.309
2205.0,0.31
2209.0,0.311
2213.0,0.313
2217.0,0.315
2221.0,0.317
2225.0,0.32
2229.0,0.323
2233.0,0.326
2237.0,0.328
2241.0,0.332
2245.0,0.337
2249.0,0.34
2253.0,0.342
2257.0,0.344
2261.0,0.347
2265.0,0.351
2269.0,0.351
2273.0,0.352
2277.0,0.354
2281.0,0.356
2285.0,0.357
2289.0,0.358
2293.0,0.359
2297.0,0.361
2301.0,0.363
2305.0,0.365
2309.0,0.369
2313.0,0.37
2317.0,0.37
2321.0,0.368
2325.0,0.366
2329.0,0.363
2333.0,0.36
2337.0,0.358
2341.0,0.354
2345.0,0.35
2349.0,0.348
2353.0,0.344
2357.0,0.341
2361.0,0.336
2365.0,0.332
2369.0,0.327
2373.0,0.322
2377.0,0.319
2381.0,0.314
2385.0,0.31
2389.0,0.306
2393.0,0.303
2397.0,0.299
2401.0,0.294
2405.0,0.292
2409.0,0.289
2413.0,0.287
2417.0,0.284
2421.0,0.281
2425.0,0.28
2429.0,0.279
2433.0,0.277
2437.0,0.275
2441.0,0.273
2445.0,0.272
2449.0,0.273
2453.0,0.272
2457.0,0.271
2461.0,0.27
2465.0,0.269
2469.0,0.27
2473.0,0.271
2477.0,0.271
2481.0,0.27
2485.0,0.27
2489.0,0.27
2493.0,0.271
2497.0,0.27
2501.0,0.27
2505.0,0.27
