Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 05:24:12.568296

Data ID,USGS_phl03          
Sample ID, phlogopite_hs23.17673
Mineral Name, phlogopite
Material Class,Phyllosilicate

Wavelength
221.1, 0.102556
229.1, 0.0939690
236.1, 0.0921040
242.1, 0.0868370
248.1, 0.0886540
253.6, 0.0903670
258.6, 0.0912610
263.6, 0.0953130
268.6, 0.0958490
273.1, 0.0968820
277.1, 0.0988150
281.1, 0.101019
285.1, 0.104477
289.1, 0.105378
293.1, 0.109718
297.1, 0.112662
301.1, 0.111606
305.1, 0.114183
309.1, 0.117049
313.1, 0.118511
317.1, 0.120246
321.1, 0.120425
325.1, 0.125142
329.1, 0.126287
333.1, 0.131125
337.1, 0.133745
341.1, 0.138302
345.1, 0.142787
349.1, 0.147306
353.1, 0.151800
357.1, 0.155365
360.6, 0.159484
363.6, 0.163257
366.6, 0.166703
369.6, 0.170135
372.6, 0.174320
375.6, 0.178023
378.6, 0.182445
381.1, 0.184964
383.1, 0.187487
385.1, 0.189702
387.1, 0.191442
389.1, 0.193836
391.1, 0.195668
393.1, 0.198066
395.1, 0.199327
397.1, 0.200827
399.1, 0.203066
401.1, 0.202930
403.1, 0.204589
405.1, 0.206573
407.1, 0.207087
409.1, 0.207666
411.1, 0.209834
412.8, 0.210331
415.8, 0.211238
418.8, 0.212210
421.8, 0.214344
424.8, 0.215072
427.8, 0.216124
430.8, 0.218253
433.8, 0.219793
436.8, 0.222252
439.8, 0.223629
442.8, 0.225744
445.8, 0.226305
448.8, 0.228999
451.3, 0.229486
453.3, 0.230631
455.3, 0.231560
457.3, 0.232764
459.3, 0.233424
461.3, 0.234658
463.3, 0.236304
465.3, 0.237082
467.3, 0.238158
469.3, 0.239596
471.3, 0.241297
473.3, 0.241755
475.3, 0.242635
477.3, 0.243461
479.3, 0.244751
481.3, 0.245790
483.3, 0.247326
485.3, 0.248737
487.3, 0.250229
489.3, 0.252176
491.3, 0.253460
493.3, 0.255492
495.3, 0.256689
497.3, 0.258886
499.3, 0.261147
501.3, 0.262442
503.3, 0.264615
505.3, 0.265773
507.3, 0.267339
509.3, 0.269374
511.3, 0.271949
513.3, 0.272527
515.3, 0.275632
517.3, 0.277113
519.3, 0.279678
521.3, 0.281457
523.3, 0.283773
525.3, 0.285827
527.3, 0.287798
529.3, 0.290015
531.3, 0.291991
533.3, 0.294206
535.3, 0.296420
537.3, 0.298388
539.3, 0.300356
541.3, 0.302320
543.3, 0.304614
545.3, 0.306909
547.3, 0.309121
549.3, 0.310821
551.3, 0.313358
553.3, 0.315240
555.3, 0.317516
557.3, 0.319479
559.3, 0.321626
561.3, 0.323591
563.3, 0.325721
565.3, 0.327745
567.3, 0.330227
569.3, 0.331702
571.3, 0.334160
573.3, 0.336814
575.3, 0.338537
577.3, 0.340389
579.3, 0.342275
581.3, 0.344898
583.3, 0.347194
585.3, 0.348628
587.3, 0.350551
589.3, 0.353289
591.3, 0.355053
593.3, 0.357378
595.3, 0.359781
597.3, 0.360823
599.3, 0.362944
601.1, 0.365988
602.7, 0.367048
604.3, 0.368376
605.9, 0.370227
607.5, 0.371471
609.1, 0.372712
610.7, 0.374277
612.3, 0.376211
613.9, 0.377187
615.5, 0.379058
617.1, 0.380360
618.7, 0.381661
620.3, 0.383462
621.9, 0.385566
623.5, 0.386307
625.1, 0.387355
626.7, 0.389551
628.3, 0.390771
629.9, 0.391508
631.7, 0.393377
633.7, 0.395490
635.7, 0.397359
637.7, 0.398821
639.7, 0.400769
641.7, 0.401909
643.7, 0.403940
645.7, 0.404503
647.7, 0.406947
649.7, 0.407832
651.7, 0.409375
653.7, 0.409781
655.7, 0.411231
657.7, 0.413041
659.7, 0.415059
661.7, 0.415708
663.7, 0.416277
665.7, 0.417414
