Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Coarse Fluorite
Other Information,mineral.halide.none.coarse.vswir.h-2b.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:33.361689

Data ID,ASTR_155            
Sample ID,H-2B
Mineral Name,Fluorite
Locality,United Kingdom/ England/ Durham County/ Weardal
Grain Size,125-500um
Formula,CaF_2
Material Class,halide

Wavelength
401.0,0.5695
402.0,0.5692
403.0,0.5689
404.0,0.5706
405.0,0.5700999999999999
406.0,0.5709000000000001
407.0,0.5714
408.0,0.5710000000000001
409.0,0.5718
410.0,0.5715
411.0,0.5728
412.0,0.5728
413.0,0.5718
414.0,0.5731
415.0,0.5726
416.0,0.5734
417.0,0.573
418.0,0.5721
419.0,0.5736
420.0,0.5726
421.0,0.5743
422.0,0.574
423.0,0.5732
424.0,0.5747
425.0,0.5751
426.0,0.5766
427.0,0.5775
428.0,0.5772999999999999
429.0,0.5792
430.0,0.58
431.0,0.5817
432.0,0.5815
433.0,0.5815
434.0,0.584
435.0,0.5834
436.0,0.5844
437.0,0.5838
438.0,0.5835
439.0,0.5858
440.0,0.5848
441.0,0.5855
442.0,0.5858
443.0,0.585
444.0,0.5861999999999999
445.0,0.5853
446.0,0.5855
447.0,0.5870000000000001
448.0,0.5868
449.0,0.588
450.0,0.5871
451.0,0.5876
452.0,0.5882999999999999
453.0,0.5882000000000001
454.0,0.5892000000000001
455.0,0.5878
456.0,0.5882000000000001
457.0,0.5888
458.0,0.588
459.0,0.5897
460.0,0.5899
461.0,0.5902000000000001
462.0,0.5903
463.0,0.5903
464.0,0.5909
465.0,0.5922
466.0,0.591
467.0,0.5907
468.0,0.5925
469.0,0.5926
470.0,0.5922999999999999
471.0,0.5922999999999999
472.0,0.5927
473.0,0.5941
474.0,0.5942000000000001
475.0,0.5948
476.0,0.5939
477.0,0.5935
478.0,0.5946
479.0,0.5949
480.0,0.5946
481.0,0.5939
482.0,0.5935
483.0,0.5942000000000001
484.0,0.5948
485.0,0.5953
486.0,0.5943
487.0,0.5938
488.0,0.5947
489.0,0.5948
490.0,0.5947
491.0,0.5945
492.0,0.5937
493.0,0.5947
494.0,0.5951
495.0,0.5956
496.0,0.5956
497.0,0.5954999999999999
498.0,0.596
499.0,0.5968
500.0,0.597
501.0,0.5977
502.0,0.5972
503.0,0.5987
504.0,0.5986
505.0,0.5998
506.0,0.6003000000000001
507.0,0.6
508.0,0.6002000000000001
509.0,0.6004
510.0,0.6009
511.0,0.6012
512.0,0.6004
513.0,0.6015999999999999
514.0,0.6017
515.0,0.6027
516.0,0.602
517.0,0.602
518.0,0.6028
519.0,0.602
520.0,0.603
521.0,0.6027
522.0,0.6024
523.0,0.6029
524.0,0.6028
525.0,0.6028
526.0,0.6031
527.0,0.6031
528.0,0.6035
529.0,0.6031
530.0,0.6041
531.0,0.6041
532.0,0.6039
533.0,0.6047
534.0,0.6043
535.0,0.6042000000000001
536.0,0.6047
537.0,0.6042000000000001
538.0,0.6051
539.0,0.6057
540.0,0.6061
541.0,0.6061
542.0,0.6049
543.0,0.6059
544.0,0.6059
545.0,0.6062
546.0,0.6064
547.0,0.6064
548.0,0.6065
549.0,0.6067
550.0,0.6075
551.0,0.607
552.0,0.6074
553.0,0.6086
554.0,0.6081
555.0,0.6078
556.0,0.6078
557.0,0.6084
558.0,0.6087
559.0,0.6082
560.0,0.6079
561.0,0.6102000000000001
562.0,0.6108
563.0,0.611
564.0,0.6114
565.0,0.6112
566.0,0.6103999999999999
567.0,0.6112
568.0,0.611
569.0,0.6114
570.0,0.6108
571.0,0.6102000000000001
572.0,0.6108
573.0,0.61
574.0,0.6103999999999999
575.0,0.6093
576.0,0.609
577.0,0.6096
578.0,0.6098
579.0,0.6101
580.0,0.6095
581.0,0.6103000000000001
582.0,0.6107
583.0,0.6107
584.0,0.611
585.0,0.6114999999999999
586.0,0.6113000000000001
587.0,0.6119
588.0,0.6119
589.0,0.6125
590.0,0.6113000000000001
591.0,0.6127
592.0,0.6127
593.0,0.6129
594.0,0.6131
595.0,0.6127
596.0,0.6131
597.0,0.6133
598.0,0.6134000000000001
599.0,0.6143
600.0,0.6146
601.0,0.6147
602.0,0.6147
603.0,0.6143
604.0,0.6153
605.0,0.6153
606.0,0.6153
607.0,0.6154999999999999
608.0,0.6151
609.0,0.6157
610.0,0.6157
611.0,0.6161
612.0,0.6163000000000001
613.0,0.6157
614.0,0.6163000000000001
615.0,0.6163000000000001
616.0,0.6175999999999999
617.0,0.6175999999999999
618.0,0.6182
619.0,0.618
620.0,0.6179
621.0,0.6186
622.0,0.6192
623.0,0.6194
624.0,0.6202000000000001
625.0,0.6192
626.0,0.62
627.0,0.6204
628.0,0.6203
629.0,0.62
630.0,0.6209
631.0,0.6206
632.0,0.6215999999999999
633.0,0.6225999999999999
634.0,0.6234000000000001
635.0,0.6232
636.0,0.6238
637.0,0.6243
638.0,0.6234000000000001
639.0,0.6245
640.0,0.6255
