Database of Origin,Crowley et al 1991
530.0,0.926
531.0,0.926
532.0,0.926
533.0,0.926
534.0,0.926
535.0,0.926
536.0,0.927
537.0,0.927
538.0,0.927
539.0,0.927
540.0,0.927
541.0,0.927
542.0,0.927
543.0,0.927
544.0,0.927
545.0,0.927
546.0,0.927
547.0,0.927
548.0,0.927
549.0,0.927
550.0,0.926
551.0,0.926
552.0,0.926
553.0,0.925
554.0,0.925
555.0,0.924
556.0,0.924
557.0,0.923
558.0,0.923
559.0,0.923
560.0,0.923
561.0,0.923
562.0,0.922
563.0,0.922
564.0,0.921
565.0,0.921
566.0,0.92
567.0,0.92
568.0,0.92
569.0,0.921
570.0,0.922
571.0,0.922
572.0,0.923
573.0,0.924
574.0,0.924
575.0,0.924
576.0,0.924
577.0,0.924
578.0,0.924
579.0,0.923
580.0,0.923
581.0,0.923
582.0,0.923
583.0,0.923
584.0,0.923
585.0,0.922
586.0,0.922
587.0,0.922
588.0,0.922
589.0,0.922
590.0,0.921
591.0,0.921
592.0,0.921
593.0,0.921
594.0,0.921
595.0,0.921
596.0,0.921
597.0,0.921
598.0,0.921
599.0,0.92
600.0,0.92
601.0,0.92
602.0,0.92
603.0,0.92
604.0,0.92
605.0,0.92
606.0,0.921
607.0,0.921
608.0,0.921
609.0,0.922
610.0,0.922
611.0,0.922
612.0,0.923
613.0,0.923
614.0,0.924
615.0,0.924
616.0,0.924
617.0,0.925
618.0,0.925
619.0,0.925
620.0,0.925
621.0,0.925
622.0,0.925
623.0,0.925
624.0,0.925
625.0,0.925
626.0,0.925
627.0,0.925
628.0,0.925
629.0,0.925
630.0,0.924
631.0,0.924
632.0,0.923
633.0,0.923
634.0,0.922
635.0,0.922
636.0,0.922
637.0,0.922
638.0,0.922
639.0,0.923
640.0,0.923
641.0,0.923
642.0,0.924
643.0,0.924
644.0,0.924
645.0,0.925
646.0,0.925
647.0,0.925
648.0,0.926
649.0,0.926
650.0,0.926
651.0,0.926
652.0,0.926
653.0,0.926
654.0,0.926
655.0,0.925
656.0,0.925
657.0,0.925
658.0,0.925
659.0,0.926
660.0,0.926
661.0,0.926
662.0,0.927
663.0,0.927
664.0,0.927
665.0,0.927
666.0,0.927
667.0,0.927
668.0,0.927
669.0,0.927
670.0,0.927
671.0,0.927
672.0,0.926
673.0,0.926
674.0,0.925
675.0,0.925
676.0,0.925
677.0,0.925
678.0,0.925
679.0,0.925
680.0,0.925
681.0,0.926
682.0,0.926
683.0,0.926
684.0,0.927
685.0,0.927
686.0,0.927
687.0,0.927
688.0,0.927
689.0,0.927
690.0,0.927
691.0,0.927
692.0,0.927
693.0,0.926
694.0,0.926
695.0,0.926
696.0,0.926
697.0,0.926
698.0,0.926
699.0,0.927
700.0,0.926
701.0,0.926
702.0,0.926
703.0,0.926
704.0,0.926
705.0,0.926
706.0,0.926
707.0,0.925
708.0,0.925
709.0,0.925
710.0,0.925
711.0,0.925
712.0,0.925
713.0,0.926
714.0,0.926
715.0,0.926
716.0,0.926
717.0,0.926
718.0,0.926
719.0,0.926
720.0,0.926
721.0,0.925
722.0,0.925
723.0,0.925
724.0,0.924
725.0,0.924
726.0,0.924
727.0,0.925
728.0,0.925
729.0,0.925
730.0,0.925
731.0,0.925
732.0,0.925
733.0,0.925
734.0,0.924
735.0,0.924
736.0,0.924
737.0,0.923
738.0,0.923
739.0,0.923
740.0,0.923
741.0,0.923
742.0,0.923
743.0,0.923
744.0,0.923
745.0,0.923
746.0,0.922
747.0,0.922
748.0,0.922
749.0,0.922
750.0,0.922
751.0,0.922
752.0,0.922
753.0,0.923
754.0,0.923
755.0,0.922
756.0,0.922
757.0,0.922
758.0,0.922
759.0,0.922
760.0,0.921
761.0,0.921
762.0,0.921
763.0,0.921
764.0,0.921
765.0,0.921
766.0,0.921
767.0,0.921
768.0,0.922
769.0,0.922
770.0,0.921
771.0,0.921
772.0,0.921
773.0,0.921
774.0,0.921
775.0,0.921
776.0,0.921
777.0,0.921
778.0,0.921
779.0,0.921
780.0,0.921
781.0,0.921
782.0,0.92
783.0,0.92
784.0,0.92
785.0,0.919
786.0,0.92
787.0,0.92
788.0,0.92
789.0,0.92
790.0,0.92
791.0,0.92
792.0,0.92
793.0,0.92
794.0,0.92
795.0,0.92
796.0,0.92
797.0,0.92
798.0,0.92
799.0,0.921
800.0,0.921
801.0,0.92
802.0,0.92
803.0,0.919
804.0,0.918
805.0,0.916
809.0,0.917
813.0,0.916
817.0,0.915
821.0,0.915
825.0,0.916
829.0,0.915
833.0,0.913
837.0,0.912
841.0,0.911
845.0,0.911
849.0,0.912
853.0,0.913
857.0,0.913
861.0,0.914
865.0,0.913
869.0,0.912
873.0,0.911
877.0,0.91
881.0,0.91
885.0,0.909
889.0,0.91
893.0,0.91
897.0,0.91
901.0,0.909
905.0,0.909
909.0,0.909
913.0,0.909
917.0,0.911
921.0,0.911
925.0,0.909
929.0,0.909
933.0,0.91
937.0,0.91
941.0,0.909
945.0,0.907
949.0,0.904
953.0,0.903
957.0,0.901
961.0,0.899
965.0,0.896
969.0,0.892
973.0,0.891
977.0,0.891
981.0,0.891
985.0,0.889
989.0,0.887
993.0,0.887
997.0,0.887
1001.0,0.886
1005.0,0.887
1009.0,0.889
1013.0,0.889
1017.0,0.888
1021.0,0.887
1025.0,0.888
1029.0,0.889
1033.0,0.891
1037.0,0.894
1041.0,0.895
1045.0,0.896
1049.0,0.897
1053.0,0.899
1057.0,0.899
1061.0,0.897
1065.0,0.898
1069.0,0.898
1073.0,0.898
1077.0,0.898
1081.0,0.898
1085.0,0.899
1089.0,0.899
1093.0,0.899
1097.0,0.898
1101.0,0.896
1105.0,0.894
1109.0,0.892
1113.0,0.892
1117.0,0.891
1121.0,0.89
1125.0,0.89
1129.0,0.889
1133.0,0.885
1137.0,0.879
1141.0,0.874
1145.0,0.869
1149.0,0.865
1153.0,0.861
1157.0,0.859
1161.0,0.855
1165.0,0.852
1169.0,0.849
1173.0,0.845
1177.0,0.842
1181.0,0.839
1185.0,0.836
1189.0,0.832
1193.0,0.828
1197.0,0.824
1201.0,0.819
1205.0,0.816
1209.0,0.814
1213.0,0.813
1217.0,0.812
1221.0,0.811
1225.0,0.81
1229.0,0.809
1233.0,0.808
1237.0,0.808
1241.0,0.807
1245.0,0.808
1249.0,0.81
1253.0,0.811
1257.0,0.812
1261.0,0.811
1265.0,0.81
1269.0,0.81
1273.0,0.811
1277.0,0.812
1281.0,0.814
1285.0,0.815
1289.0,0.816
1293.0,0.817
1297.0,0.818
1301.0,0.818
1305.0,0.817
1309.0,0.815
1313.0,0.812
1317.0,0.808
1321.0,0.805
1325.0,0.801
1329.0,0.798
1333.0,0.795
1337.0,0.792
1341.0,0.789
1345.0,0.785
1349.0,0.781
1353.0,0.778
1357.0,0.774
1361.0,0.771
1365.0,0.769
1369.0,0.767
1373.0,0.765
1377.0,0.76
1381.0,0.751
1385.0,0.739
1389.0,0.726
1393.0,0.71
1397.0,0.69
1401.0,0.671
1405.0,0.653
1409.0,0.637
1413.0,0.624
1417.0,0.611
1421.0,0.598
1425.0,0.584
1429.0,0.571
1433.0,0.558
1437.0,0.545
1441.0,0.533
1445.0,0.522
1449.0,0.511
1453.0,0.501
1457.0,0.492
1461.0,0.484
1465.0,0.477
1469.0,0.47
1473.0,0.464
1477.0,0.46
1481.0,0.457
1485.0,0.456
1489.0,0.455
1493.0,0.455
1497.0,0.456
1501.0,0.457
1505.0,0.46
1509.0,0.463
1513.0,0.466
1517.0,0.47
1521.0,0.474
1525.0,0.477
1529.0,0.48
1533.0,0.485
1537.0,0.49
1541.0,0.495
1545.0,0.5
1549.0,0.504
1553.0,0.506
1557.0,0.509
1561.0,0.511
1565.0,0.513
1569.0,0.515
1573.0,0.516
1577.0,0.517
1581.0,0.52
1585.0,0.521
1589.0,0.521
1593.0,0.521
1597.0,0.522
1601.0,0.522
1605.0,0.523
1609.0,0.523
1613.0,0.522
1617.0,0.521
1621.0,0.521
1625.0,0.52
1629.0,0.518
1633.0,0.517
1637.0,0.517
1641.0,0.517
1645.0,0.517
1649.0,0.516
1653.0,0.514
1657.0,0.512
1661.0,0.509
1665.0,0.507
1669.0,0.506
1673.0,0.504
1677.0,0.503
1681.0,0.501
1685.0,0.5
1689.0,0.499
1693.0,0.498
1697.0,0.496
1701.0,0.495
1705.0,0.493
1709.0,0.491
1713.0,0.488
1717.0,0.485
1721.0,0.484
1725.0,0.482
1729.0,0.48
1733.0,0.478
1737.0,0.477
1741.0,0.475
1745.0,0.472
1749.0,0.469
1753.0,0.466
1757.0,0.464
1761.0,0.462
1765.0,0.46
1769.0,0.459
1773.0,0.458
1777.0,0.457
1781.0,0.455
1785.0,0.452
1789.0,0.451
1793.0,0.449
1797.0,0.448
1801.0,0.447
1805.0,0.444
1809.0,0.443
1813.0,0.442
1817.0,0.442
1821.0,0.441
1825.0,0.438
1829.0,0.434
1833.0,0.43
1837.0,0.427
1841.0,0.423
1845.0,0.419
1849.0,0.414
1853.0,0.409
1857.0,0.404
1861.0,0.398
1865.0,0.391
1869.0,0.381
1873.0,0.371
1877.0,0.359
1881.0,0.347
1885.0,0.333
1889.0,0.319
1893.0,0.304
1897.0,0.291
1901.0,0.28
1905.0,0.27
1909.0,0.261
1913.0,0.254
1917.0,0.246
1921.0,0.24
1925.0,0.234
1929.0,0.23
1933.0,0.225
1937.0,0.22
1941.0,0.216
1945.0,0.214
1949.0,0.211
1953.0,0.21
1957.0,0.208
1961.0,0.207
1965.0,0.207
1969.0,0.207
1973.0,0.206
1977.0,0.206
1981.0,0.207
1985.0,0.207
1989.0,0.207
1993.0,0.208
1997.0,0.21
2001.0,0.212
2005.0,0.213
2009.0,0.213
2013.0,0.215
2017.0,0.216
2021.0,0.218
2025.0,0.219
2029.0,0.221
2033.0,0.222
2037.0,0.224
2041.0,0.226
2045.0,0.228
2049.0,0.23
2053.0,0.233
2057.0,0.235
2061.0,0.238
2065.0,0.241
2069.0,0.243
2073.0,0.244
2077.0,0.246
2081.0,0.249
2085.0,0.253
2089.0,0.255
2093.0,0.257
2097.0,0.259
2101.0,0.261
2105.0,0.263
2109.0,0.266
2113.0,0.269
2117.0,0.272
2121.0,0.275
2125.0,0.277
2129.0,0.278
2133.0,0.28
2137.0,0.281
2141.0,0.283
2145.0,0.285
2149.0,0.286
2153.0,0.287
2157.0,0.288
2161.0,0.289
2165.0,0.29
2169.0,0.292
2173.0,0.292
2177.0,0.293
2181.0,0.293
2185.0,0.293
2189.0,0.292
2193.0,0.291
2197.0,0.29
2201.0,0.289
2205.0,0.288
2209.0,0.288
2213.0,0.288
2217.0,0.287
2221.0,0.287
2225.0,0.287
2229.0,0.287
2233.0,0.287
2237.0,0.286
2241.0,0.286
2245.0,0.286
2249.0,0.285
2253.0,0.285
2257.0,0.285
2261.0,0.284
2265.0,0.282
2269.0,0.281
2273.0,0.281
2277.0,0.28
2281.0,0.278
2285.0,0.277
2289.0,0.275
2293.0,0.274
2297.0,0.272
2301.0,0.271
2305.0,0.268
2309.0,0.265
2313.0,0.264
2317.0,0.262
2321.0,0.261
2325.0,0.259
2329.0,0.257
2333.0,0.255
2337.0,0.254
2341.0,0.253
2345.0,0.253
2349.0,0.252
2353.0,0.251
2357.0,0.25
2361.0,0.248
2365.0,0.247
2369.0,0.246
2373.0,0.244
2377.0,0.242
2381.0,0.24
2385.0,0.237
2389.0,0.235
2393.0,0.232
2397.0,0.229
2401.0,0.226
2405.0,0.224
2409.0,0.221
2413.0,0.219
2417.0,0.215
2421.0,0.212
2425.0,0.209
2429.0,0.205
2433.0,0.202
2437.0,0.2
2441.0,0.197
2445.0,0.195
2449.0,0.193
2453.0,0.191
2457.0,0.19
2461.0,0.189
2465.0,0.187
2469.0,0.185
2473.0,0.184
2477.0,0.182
2481.0,0.181
2485.0,0.18
2489.0,0.18
2493.0,0.18
2497.0,0.18
2501.0,0.182
2505.0,0.182
