Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 02:56:46.860021

Data ID,USGS_heu03          
Sample ID, heulandite_nmnh84534.9843
Mineral Name, heulandite
Material Class,Tectosilicate

Wavelength
213.1, 0.533569
221.1, 0.552643
229.1, 0.556647
236.1, 0.569211
242.1, 0.591076
248.1, 0.619709
253.6, 0.646519
258.6, 0.668618
263.6, 0.689111
268.6, 0.705551
273.1, 0.719041
277.1, 0.733297
281.1, 0.745576
285.1, 0.759923
289.1, 0.778764
293.1, 0.796156
297.1, 0.807317
301.1, 0.803582
305.1, 0.809458
309.1, 0.812022
313.1, 0.818522
317.1, 0.821010
321.1, 0.823937
325.1, 0.828672
329.1, 0.829901
333.1, 0.833457
337.1, 0.836810
341.1, 0.837602
345.1, 0.841801
349.1, 0.842497
353.1, 0.844262
357.1, 0.846991
360.6, 0.848580
363.6, 0.849809
366.6, 0.850077
369.6, 0.852188
372.6, 0.854577
375.6, 0.855001
378.6, 0.856123
381.1, 0.857468
383.1, 0.858270
385.1, 0.859510
387.1, 0.859823
389.1, 0.861142
391.1, 0.862705
393.1, 0.863579
395.1, 0.864788
397.1, 0.866916
399.1, 0.866779
401.1, 0.867644
403.1, 0.868790
405.1, 0.870130
407.1, 0.870108
409.1, 0.870501
411.1, 0.872773
412.8, 0.872140
415.8, 0.871530
418.8, 0.872703
421.8, 0.873631
424.8, 0.875777
427.8, 0.875644
430.8, 0.876734
433.8, 0.877460
436.8, 0.879116
439.8, 0.879977
442.8, 0.881081
445.8, 0.881245
448.8, 0.883100
451.3, 0.884508
453.3, 0.884310
455.3, 0.885848
457.3, 0.885469
459.3, 0.887019
461.3, 0.886275
463.3, 0.888286
465.3, 0.887821
467.3, 0.888279
469.3, 0.889536
471.3, 0.889770
473.3, 0.889917
475.3, 0.890058
477.3, 0.890577
479.3, 0.890931
481.3, 0.891353
483.3, 0.892449
485.3, 0.892492
487.3, 0.892171
489.3, 0.893735
491.3, 0.895004
493.3, 0.895235
495.3, 0.894347
497.3, 0.895606
499.3, 0.896964
501.3, 0.897364
503.3, 0.898044
505.3, 0.897886
507.3, 0.898744
509.3, 0.899319
511.3, 0.899252
513.3, 0.899629
515.3, 0.899443
517.3, 0.901132
519.3, 0.900951
521.3, 0.901253
523.3, 0.902620
525.3, 0.902900
527.3, 0.902710
529.3, 0.903159
531.3, 0.904360
533.3, 0.904152
535.3, 0.903958
537.3, 0.905645
539.3, 0.904869
541.3, 0.904482
543.3, 0.906516
545.3, 0.906116
547.3, 0.907418
549.3, 0.907209
551.3, 0.908208
553.3, 0.907825
555.3, 0.909109
557.3, 0.909169
559.3, 0.909354
561.3, 0.910733
563.3, 0.911455
565.3, 0.911436
567.3, 0.912738
569.3, 0.912082
571.3, 0.912246
573.3, 0.913351
575.3, 0.913166
577.3, 0.912974
579.3, 0.913265
581.3, 0.912147
583.3, 0.913266
585.3, 0.914484
587.3, 0.914202
589.3, 0.913902
591.3, 0.912978
593.3, 0.913887
595.3, 0.915923
597.3, 0.914693
599.3, 0.914665
601.1, 0.914757
602.7, 0.915663
604.3, 0.915754
605.9, 0.915756
607.5, 0.915810
609.1, 0.915823
610.7, 0.916805
612.3, 0.915960
613.9, 0.916933
615.5, 0.916036
617.1, 0.916946
618.7, 0.917034
620.3, 0.917084
621.9, 0.916261
623.5, 0.917164
625.1, 0.917240
626.7, 0.918163
628.3, 0.918221
629.9, 0.917307
631.7, 0.917372
633.7, 0.918364
635.7, 0.917461
637.7, 0.918438
639.7, 0.917584
641.7, 0.919416
643.7, 0.917660
645.7, 0.918566
647.7, 0.918637
649.7, 0.918639
651.7, 0.917806
653.7, 0.917807
655.7, 0.919613
657.7, 0.918765
659.7, 0.919679
661.7, 0.919686
663.7, 0.919675
665.7, 0.919675
667.7, 0.918832
670.2, 0.918844
673.2, 0.917950
676.2, 0.918838
679.2, 0.918852
682.2, 0.918846
685.2, 0.918842
688.2, 0.921504
691.2, 0.921415
694.2, 0.920519
697.2, 0.920483
700.2, 0.920036
702.0, 0.919119
704.0, 0.920858
706.0, 0.919888
708.0, 0.918980
710.0, 0.918153
712.0, 0.919822
714.0, 0.920661
716.0, 0.919757
718.0, 0.918844
720.0, 0.919688
722.0, 0.918702
724.0, 0.918706
726.0, 0.919550
728.0, 0.917801
730.0, 0.917655
732.0, 0.916753
734.0, 0.916675
736.0, 0.915764
738.0, 0.915690
740.0, 0.914791
742.0, 0.915629
744.0, 0.914645
746.0, 0.914640
748.0, 0.914568
750.5, 0.914560
753.5, 0.915410
756.5, 0.916323
759.5, 0.917101
762.5, 0.918007
765.5, 0.917940
768.5, 0.918780
771.5, 0.918719
774.5, 0.919558
777.5, 0.919553
781.0, 0.919493
