Database of Origin,Crowley et al 1991
591.0,0.868
592.0,0.868
593.0,0.868
594.0,0.868
595.0,0.868
596.0,0.869
597.0,0.869
598.0,0.87
599.0,0.871
600.0,0.872
601.0,0.872
602.0,0.873
603.0,0.874
604.0,0.874
605.0,0.874
606.0,0.874
607.0,0.873
608.0,0.873
609.0,0.873
610.0,0.874
611.0,0.874
612.0,0.874
613.0,0.874
614.0,0.873
615.0,0.873
616.0,0.872
617.0,0.871
618.0,0.871
619.0,0.87
620.0,0.87
621.0,0.87
622.0,0.87
623.0,0.871
624.0,0.871
625.0,0.872
626.0,0.873
627.0,0.873
628.0,0.873
629.0,0.873
630.0,0.873
631.0,0.873
632.0,0.873
633.0,0.873
634.0,0.872
635.0,0.872
636.0,0.872
637.0,0.872
638.0,0.871
639.0,0.871
640.0,0.87
641.0,0.87
642.0,0.87
643.0,0.869
644.0,0.87
645.0,0.87
646.0,0.87
647.0,0.87
648.0,0.87
649.0,0.87
650.0,0.87
651.0,0.87
652.0,0.87
653.0,0.87
654.0,0.87
655.0,0.87
656.0,0.87
657.0,0.87
658.0,0.87
659.0,0.869
660.0,0.869
661.0,0.869
662.0,0.869
663.0,0.87
664.0,0.87
665.0,0.871
666.0,0.871
667.0,0.871
668.0,0.872
669.0,0.872
670.0,0.872
671.0,0.872
672.0,0.872
673.0,0.871
674.0,0.871
675.0,0.871
676.0,0.871
677.0,0.871
678.0,0.87
679.0,0.87
680.0,0.871
681.0,0.871
682.0,0.871
683.0,0.872
684.0,0.873
685.0,0.873
686.0,0.874
687.0,0.874
688.0,0.874
689.0,0.874
690.0,0.874
691.0,0.874
692.0,0.874
693.0,0.873
694.0,0.873
695.0,0.873
696.0,0.873
697.0,0.873
698.0,0.873
699.0,0.873
700.0,0.873
701.0,0.873
702.0,0.873
703.0,0.873
704.0,0.873
705.0,0.873
706.0,0.874
707.0,0.873
708.0,0.873
709.0,0.872
710.0,0.872
711.0,0.871
712.0,0.871
713.0,0.87
714.0,0.87
715.0,0.87
716.0,0.869
717.0,0.869
718.0,0.869
719.0,0.868
720.0,0.868
721.0,0.868
722.0,0.868
723.0,0.868
724.0,0.868
725.0,0.868
726.0,0.868
727.0,0.868
728.0,0.868
729.0,0.867
730.0,0.867
731.0,0.867
732.0,0.866
733.0,0.866
734.0,0.866
735.0,0.865
736.0,0.865
737.0,0.865
738.0,0.864
739.0,0.864
740.0,0.864
741.0,0.864
742.0,0.864
743.0,0.864
744.0,0.864
745.0,0.864
746.0,0.864
747.0,0.864
748.0,0.864
749.0,0.863
750.0,0.863
751.0,0.863
752.0,0.863
753.0,0.862
754.0,0.863
755.0,0.863
756.0,0.863
757.0,0.863
758.0,0.863
759.0,0.863
760.0,0.863
761.0,0.863
762.0,0.863
763.0,0.863
764.0,0.863
765.0,0.863
766.0,0.863
767.0,0.864
768.0,0.864
769.0,0.864
770.0,0.864
771.0,0.864
772.0,0.864
773.0,0.864
774.0,0.864
775.0,0.864
776.0,0.864
777.0,0.864
778.0,0.864
779.0,0.865
780.0,0.865
781.0,0.865
782.0,0.865
783.0,0.865
784.0,0.865
785.0,0.864
786.0,0.865
787.0,0.865
788.0,0.865
789.0,0.865
790.0,0.866
791.0,0.866
792.0,0.866
793.0,0.866
794.0,0.865
795.0,0.865
796.0,0.865
797.0,0.864
798.0,0.864
799.0,0.865
800.0,0.865
801.0,0.864
802.0,0.864
803.0,0.863
804.0,0.862
805.0,0.86
809.0,0.859
813.0,0.859
817.0,0.859
821.0,0.858
825.0,0.857
829.0,0.857
833.0,0.857
837.0,0.856
841.0,0.856
845.0,0.856
849.0,0.856
853.0,0.857
857.0,0.857
861.0,0.857
865.0,0.859
869.0,0.859
873.0,0.858
877.0,0.86
881.0,0.86
885.0,0.86
889.0,0.859
893.0,0.857
897.0,0.856
901.0,0.856
905.0,0.855
909.0,0.855
913.0,0.855
917.0,0.854
921.0,0.851
925.0,0.849
929.0,0.847
933.0,0.844
937.0,0.842
941.0,0.839
945.0,0.834
949.0,0.828
953.0,0.821
957.0,0.813
961.0,0.803
965.0,0.794
969.0,0.789
973.0,0.786
977.0,0.784
981.0,0.783
985.0,0.784
989.0,0.785
993.0,0.787
997.0,0.791
1001.0,0.793
1005.0,0.795
1009.0,0.797
1013.0,0.801
1017.0,0.807
1021.0,0.811
1025.0,0.813
1029.0,0.814
1033.0,0.816
1037.0,0.82
1041.0,0.825
1045.0,0.829
1049.0,0.832
1053.0,0.834
1057.0,0.835
1061.0,0.836
1065.0,0.838
1069.0,0.84
1073.0,0.84
1077.0,0.839
1081.0,0.838
1085.0,0.836
1089.0,0.835
1093.0,0.834
1097.0,0.834
1101.0,0.833
1105.0,0.831
1109.0,0.828
1113.0,0.827
1117.0,0.825
1121.0,0.824
1125.0,0.823
1129.0,0.819
1133.0,0.814
1137.0,0.809
1141.0,0.8
1145.0,0.788
1149.0,0.772
1153.0,0.755
1157.0,0.74
1161.0,0.726
1165.0,0.714
1169.0,0.706
1173.0,0.701
1177.0,0.699
1181.0,0.699
1185.0,0.701
1189.0,0.702
1193.0,0.702
1197.0,0.701
1201.0,0.699
1205.0,0.697
1209.0,0.697
1213.0,0.699
1217.0,0.701
1221.0,0.702
1225.0,0.703
1229.0,0.702
1233.0,0.702
1237.0,0.703
1241.0,0.705
1245.0,0.707
1249.0,0.708
1253.0,0.708
1257.0,0.709
1261.0,0.709
1265.0,0.711
1269.0,0.713
1273.0,0.714
1277.0,0.713
1281.0,0.713
1285.0,0.714
1289.0,0.713
1293.0,0.711
1297.0,0.708
1301.0,0.704
1305.0,0.698
1309.0,0.692
1313.0,0.684
1317.0,0.674
1321.0,0.663
1325.0,0.652
1329.0,0.64
1333.0,0.629
1337.0,0.617
1341.0,0.607
1345.0,0.6
1349.0,0.595
1353.0,0.592
1357.0,0.59
1361.0,0.588
1365.0,0.585
1369.0,0.582
1373.0,0.578
1377.0,0.572
1381.0,0.561
1385.0,0.547
1389.0,0.528
1393.0,0.503
1397.0,0.473
1401.0,0.44
1405.0,0.404
1409.0,0.367
1413.0,0.333
1417.0,0.303
1421.0,0.282
1425.0,0.269
1429.0,0.263
1433.0,0.26
1437.0,0.259
1441.0,0.257
1445.0,0.255
1449.0,0.255
1453.0,0.256
1457.0,0.257
1461.0,0.26
1465.0,0.262
1469.0,0.263
1473.0,0.263
1477.0,0.263
1481.0,0.264
1485.0,0.268
1489.0,0.275
1493.0,0.284
1497.0,0.293
1501.0,0.302
1505.0,0.311
1509.0,0.319
1513.0,0.327
1517.0,0.333
1521.0,0.34
1525.0,0.346
1529.0,0.351
1533.0,0.356
1537.0,0.36
1541.0,0.363
1545.0,0.366
1549.0,0.369
1553.0,0.372
1557.0,0.374
1561.0,0.375
1565.0,0.376
1569.0,0.377
1573.0,0.378
1577.0,0.378
1581.0,0.379
1585.0,0.379
1589.0,0.38
1593.0,0.38
1597.0,0.381
1601.0,0.38
1605.0,0.38
1609.0,0.379
1613.0,0.378
1617.0,0.378
1621.0,0.379
1625.0,0.378
1629.0,0.377
1633.0,0.376
1637.0,0.375
1641.0,0.375
1645.0,0.375
1649.0,0.375
1653.0,0.374
1657.0,0.372
1661.0,0.371
1665.0,0.371
1669.0,0.371
1673.0,0.371
1677.0,0.371
1681.0,0.372
1685.0,0.371
1689.0,0.37
1693.0,0.369
1697.0,0.369
1701.0,0.367
1705.0,0.365
1709.0,0.364
1713.0,0.362
1717.0,0.359
1721.0,0.357
1725.0,0.354
1729.0,0.352
1733.0,0.35
1737.0,0.349
1741.0,0.347
1745.0,0.344
1749.0,0.34
1753.0,0.338
1757.0,0.336
1761.0,0.332
1765.0,0.328
1769.0,0.325
1773.0,0.322
1777.0,0.321
1781.0,0.321
1785.0,0.322
1789.0,0.325
1793.0,0.329
1797.0,0.331
1801.0,0.333
1805.0,0.334
1809.0,0.336
1813.0,0.338
1817.0,0.339
1821.0,0.341
1825.0,0.342
1829.0,0.343
1833.0,0.344
1837.0,0.343
1841.0,0.342
1845.0,0.341
1849.0,0.337
1853.0,0.332
1857.0,0.325
1861.0,0.316
1865.0,0.307
1869.0,0.296
1873.0,0.281
1877.0,0.263
1881.0,0.244
1885.0,0.223
1889.0,0.202
1893.0,0.18
1897.0,0.158
1901.0,0.138
1905.0,0.119
1909.0,0.103
1913.0,0.092
1917.0,0.083
1921.0,0.075
1925.0,0.071
1929.0,0.07
1933.0,0.07
1937.0,0.071
1941.0,0.073
1945.0,0.076
1949.0,0.079
1953.0,0.082
1957.0,0.085
1961.0,0.087
1965.0,0.09
1969.0,0.092
1973.0,0.095
1977.0,0.099
1981.0,0.102
1985.0,0.106
1989.0,0.111
1993.0,0.115
1997.0,0.119
2001.0,0.122
2005.0,0.126
2009.0,0.131
2013.0,0.135
2017.0,0.139
2021.0,0.142
2025.0,0.145
2029.0,0.147
2033.0,0.15
2037.0,0.152
2041.0,0.154
2045.0,0.156
2049.0,0.158
2053.0,0.16
2057.0,0.161
2061.0,0.162
2065.0,0.163
2069.0,0.163
2073.0,0.162
2077.0,0.163
2081.0,0.164
2085.0,0.164
2089.0,0.163
2093.0,0.162
2097.0,0.162
2101.0,0.162
2105.0,0.162
2109.0,0.16
2113.0,0.159
2117.0,0.158
2121.0,0.156
2125.0,0.153
2129.0,0.15
2133.0,0.147
2137.0,0.144
2141.0,0.143
2145.0,0.142
2149.0,0.144
2153.0,0.146
2157.0,0.15
2161.0,0.154
2165.0,0.157
2169.0,0.161
2173.0,0.165
2177.0,0.169
2181.0,0.171
2185.0,0.173
2189.0,0.175
2193.0,0.177
2197.0,0.178
2201.0,0.179
2205.0,0.18
2209.0,0.18
2213.0,0.18
2217.0,0.178
2221.0,0.177
2225.0,0.177
2229.0,0.176
2233.0,0.176
2237.0,0.174
2241.0,0.173
2245.0,0.172
2249.0,0.17
2253.0,0.169
2257.0,0.167
2261.0,0.166
2265.0,0.166
2269.0,0.165
2273.0,0.166
2277.0,0.168
2281.0,0.17
2285.0,0.171
2289.0,0.171
2293.0,0.172
2297.0,0.173
2301.0,0.173
2305.0,0.174
2309.0,0.174
2313.0,0.174
2317.0,0.174
2321.0,0.175
2325.0,0.174
2329.0,0.174
2333.0,0.173
2337.0,0.172
2341.0,0.17
2345.0,0.168
2349.0,0.165
2353.0,0.162
2357.0,0.158
2361.0,0.154
2365.0,0.15
2369.0,0.147
2373.0,0.143
2377.0,0.138
2381.0,0.134
2385.0,0.129
2389.0,0.125
2393.0,0.12
2397.0,0.116
2401.0,0.111
2405.0,0.106
2409.0,0.101
2413.0,0.097
2417.0,0.093
2421.0,0.089
2425.0,0.085
2429.0,0.082
2433.0,0.08
2437.0,0.078
2441.0,0.077
2445.0,0.075
2449.0,0.074
2453.0,0.073
2457.0,0.072
2461.0,0.071
2465.0,0.07
2469.0,0.069
2473.0,0.067
2477.0,0.067
2481.0,0.066
2485.0,0.066
2489.0,0.064
2493.0,0.063
2497.0,0.062
2501.0,0.061
2505.0,0.061
