Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Topaz
Other Information,mineral.silicate.nesosilicate.fine.vswir.ns-6a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:41.846045

Data ID,ASTR_395            
Sample ID,NS-6A
Mineral Name,Topaz
Locality,Australia/ Western Australia/ Grossmont
Grain Size,0-45um
Formula,Al_2SiO_4(F/OH)_2
Material Class,silicate

Wavelength
401.0,0.5088
402.0,0.5075
403.0,0.5078
404.0,0.5084000000000001
405.0,0.5086999999999999
406.0,0.5095000000000001
407.0,0.5086999999999999
408.0,0.5093
409.0,0.5086999999999999
410.0,0.5089
411.0,0.5099
412.0,0.5099
413.0,0.5095000000000001
414.0,0.5104
415.0,0.5081
416.0,0.5086999999999999
417.0,0.5086999999999999
418.0,0.5097999999999999
419.0,0.5107
420.0,0.5108
421.0,0.5096
422.0,0.5096
423.0,0.5088
424.0,0.5079
425.0,0.5075999999999999
426.0,0.5085999999999999
427.0,0.5093
428.0,0.5083
429.0,0.5092
430.0,0.5092
431.0,0.5088
432.0,0.5101
433.0,0.5088
434.0,0.5089
435.0,0.5102
436.0,0.5081
437.0,0.5083
438.0,0.5083
439.0,0.51
440.0,0.5109
441.0,0.5109
442.0,0.5097
443.0,0.5091
444.0,0.5085000000000001
445.0,0.5082
446.0,0.5079
447.0,0.5079
448.0,0.5092
449.0,0.508
450.0,0.5092
451.0,0.5089
452.0,0.5092
453.0,0.5097999999999999
454.0,0.5095000000000001
455.0,0.5086999999999999
456.0,0.5089
457.0,0.5075
458.0,0.5077
459.0,0.5079
460.0,0.5094
461.0,0.5085999999999999
462.0,0.5071
463.0,0.509
464.0,0.5094
465.0,0.509
466.0,0.5096
467.0,0.5083
468.0,0.5093
469.0,0.51
470.0,0.5086999999999999
471.0,0.5089
472.0,0.5077
473.0,0.5081
474.0,0.5082
475.0,0.5091
476.0,0.5105
477.0,0.5101
478.0,0.5096
479.0,0.5094
480.0,0.5084000000000001
481.0,0.5078
482.0,0.5084000000000001
483.0,0.5085000000000001
484.0,0.5102
485.0,0.5096
486.0,0.5093
487.0,0.5085999999999999
488.0,0.5083
489.0,0.5095000000000001
490.0,0.5097
491.0,0.5086999999999999
492.0,0.5083
493.0,0.5081
494.0,0.5074000000000001
495.0,0.5085000000000001
496.0,0.5099
497.0,0.5096
498.0,0.5086999999999999
499.0,0.508
500.0,0.5071
501.0,0.5079
502.0,0.5074000000000001
503.0,0.5088
504.0,0.5091
505.0,0.5091
506.0,0.5082
507.0,0.5085000000000001
508.0,0.5091
509.0,0.508
510.0,0.5089
511.0,0.508
512.0,0.5084000000000001
513.0,0.5078
514.0,0.5085999999999999
515.0,0.5097
516.0,0.5095000000000001
517.0,0.5079
518.0,0.5083
519.0,0.5075999999999999
520.0,0.5075999999999999
521.0,0.5074000000000001
522.0,0.5088
523.0,0.5096
524.0,0.509
525.0,0.509
526.0,0.5075
527.0,0.5081
528.0,0.5069
529.0,0.5078
530.0,0.5073
531.0,0.507
532.0,0.5055
533.0,0.5068
534.0,0.5077
535.0,0.5089
536.0,0.5073
537.0,0.5067
538.0,0.5067
539.0,0.5057
540.0,0.5067
541.0,0.5064
542.0,0.5085000000000001
543.0,0.5073
544.0,0.5075
545.0,0.5068
546.0,0.507
547.0,0.5075
548.0,0.5065999999999999
549.0,0.5071
550.0,0.5071
551.0,0.5067
552.0,0.5065999999999999
553.0,0.5079
554.0,0.5093
555.0,0.5084000000000001
556.0,0.5082
557.0,0.5074000000000001
558.0,0.5064
559.0,0.5063
560.0,0.5074000000000001
561.0,0.5085999999999999
562.0,0.5086999999999999
563.0,0.5089
564.0,0.5082
565.0,0.5094
566.0,0.5094
567.0,0.5089
568.0,0.5078
569.0,0.5067
570.0,0.5061
571.0,0.5078
572.0,0.5073
573.0,0.5073
574.0,0.5058
575.0,0.5065
576.0,0.505
577.0,0.5056
578.0,0.506
579.0,0.505
580.0,0.5053
581.0,0.5047
582.0,0.5041
583.0,0.5043
584.0,0.504
585.0,0.5053
586.0,0.5061
587.0,0.5058
588.0,0.5038
589.0,0.5031
590.0,0.5034000000000001
591.0,0.505
592.0,0.5044
593.0,0.5056
594.0,0.5058
595.0,0.506
596.0,0.5054
597.0,0.5055
598.0,0.5056
599.0,0.5054
600.0,0.5052
601.0,0.5055
602.0,0.5056
603.0,0.5053
604.0,0.5047
605.0,0.5061
606.0,0.507
607.0,0.5058
608.0,0.5047
609.0,0.5038
610.0,0.5046
611.0,0.5051
612.0,0.5053
613.0,0.5057
614.0,0.5059
615.0,0.5049
616.0,0.5046
617.0,0.5053
618.0,0.5042
619.0,0.504
620.0,0.5035000000000001
621.0,0.5035000000000001
622.0,0.5034000000000001
623.0,0.5034000000000001
624.0,0.5051
625.0,0.5053
626.0,0.5047999999999999
627.0,0.5036
628.0,0.5024000000000001
629.0,0.5027
630.0,0.5033
631.0,0.504
632.0,0.505
633.0,0.5044
634.0,0.5046
635.0,0.5039
636.0,0.5047999999999999
637.0,0.5036999999999999
638.0,0.5043
639.0,0.5028
640.0,0.5028
641.0,0.5028
642.0,0.5028
643.0,0.5043
644.0,0.5041
645.0,0.5036999999999999
646.0,0.5028
647.0,0.5018
648.0,0.5024000000000001
649.0,0.5033
650.0,0.5036999999999999
651.0,0.5042
652.0,0.5046
653.0,0.5036999999999999
654.0,0.504
655.0,0.5031
656.0,0.5036999999999999
657.0,0.5035000000000001
658.0,0.5025999999999999
659.0,0.5023
660.0,0.5025
661.0,0.5024000000000001
662.0,0.5025
663.0,0.5036999999999999
664.0,0.5046
665.0,0.5033
666.0,0.5027
667.0,0.5021
668.0,0.5022
669.0,0.5028
