Database of Origin,University of Winnipeg Spectrophotometer Facility
Sample Description,"D&P FTIR HOSERLab data - See Master phosphates, nitrates, etc. in HOSERLab database"
Date Added,2016-12-09 04:18:56.465012

Data ID,FTIR_PNNB_04        
Sample ID,NIT002
Mineral Name,Potassium Nitrate
Locality,synthetic
Grain Size,<45 m
Viewing Geometry,"i=30, e=0"
Formula,KNO3
Composition,synthetic

Wavelength
2001.142,0.55329156
2002.307,0.55567588
2003.474,0.55327628
2004.643,0.55419325
2005.812,0.55254662
2006.983,0.55248803
2008.155,0.55221829
2009.329,0.55218964
2010.504,0.55193171
2011.68,0.55275109
2012.858,0.55205438
2014.037,0.55396972
2015.217,0.55237831
2016.399,0.55249783
2017.582,0.55135881
2018.766,0.55391598
2019.952,0.55274184
2021.139,0.55371433
2022.328,0.55155161
2023.518,0.55350964
2024.709,0.55228349
2025.902,0.55434957
2027.096,0.55185132
2028.291,0.55385328
2029.488,0.55287591
2030.686,0.55251513
2031.886,0.55122454
2033.087,0.55198217
2034.289,0.55213585
2035.493,0.5528295
2036.698,0.55070074
2037.905,0.55135127
2039.113,0.55182896
2040.322,0.55118871
2041.533,0.55149537
2042.746,0.55075386
2043.959,0.55011227
2045.174,0.54990173
2046.391,0.55000187
2047.609,0.54937354
2048.828,0.54886477
2050.049,0.54952053
2051.271,0.5481992
2052.495,0.54788613
2053.72,0.54696576
2054.947,0.5465082
2056.175,0.54571252
2057.404,0.54679999
2058.635,0.54500636
2059.867,0.54688373
2061.101,0.54540399
2062.336,0.54570543
2063.573,0.54529325
2064.811,0.54516988
2066.051,0.54403544
2067.292,0.54491538
2068.534,0.54483721
2069.778,0.54482713
2071.024,0.54423581
2072.271,0.54366846
2073.519,0.54372285
2074.769,0.54447594
2076.02,0.54272953
2077.273,0.54334157
2078.528,0.5422072
2079.784,0.54240881
2081.041,0.54212824
2082.3,0.54235074
2083.56,0.54093204
2084.822,0.54152137
2086.085,0.53998885
2087.35,0.53889625
2088.617,0.53887506
2089.885,0.53837145
2091.154,0.53521816
2092.425,0.53440176
2093.697,0.53245239
2094.971,0.5335128
2096.247,0.53312249
2097.524,0.53585509
2098.803,0.53676984
2100.083,0.54087105
2101.364,0.54229096
2102.648,0.54708779
2103.932,0.54858034
2105.219,0.55116453
2106.506,0.55297862
2107.796,0.55595691
2109.087,0.5560565
2110.379,0.55864112
2111.673,0.55819792
2112.969,0.56211421
2114.266,0.5630246
2115.565,0.56464339
2116.865,0.56323021
2118.167,0.56577206
2119.471,0.56566605
2120.776,0.56511484
2122.082,0.56638653
2123.391,0.56809399
2124.7,0.56701287
2126.012,0.56732268
2127.325,0.56699064
2128.64,0.56725027
2129.956,0.56703765
2131.274,0.56808191
2132.593,0.56847022
2133.914,0.56984549
2135.237,0.57020638
2136.561,0.57014122
2137.887,0.569957
2139.214,0.57072565
2140.544,0.56987559
2141.874,0.571486
2143.207,0.57028684
2144.541,0.57235633
2145.876,0.5703808
2147.214,0.57135545
2148.553,0.57071581
2149.893,0.5720929
2151.235,0.57172829
2152.579,0.57304259
2153.925,0.57137737
2155.272,0.57146218
2156.621,0.57280227
2157.972,0.57316961
2159.324,0.57143088
2160.678,0.57233889
2162.033,0.57292088
2163.39,0.57381076
2164.749,0.57373517
2166.11,0.57416816
2167.472,0.57356751
2168.836,0.57437113
2170.202,0.5741005
2171.569,0.57468914
2172.938,0.57407766
2174.309,0.5740835
2175.682,0.57283892
2177.056,0.57413775
2178.432,0.57378808
2179.809,0.57404576
2181.189,0.57315604
2182.57,0.57440336
2183.952,0.57358826
2185.337,0.57488806
2186.723,0.57308738
2188.111,0.57361698
2189.501,0.57298963
2190.892,0.57349573
2192.285,0.57304991
2193.68,0.57361732
2195.077,0.57286552
2196.476,0.57345924
2197.876,0.572543
2199.278,0.57168318
2200.682,0.57158181
2202.087,0.57314919
2203.494,0.57287741
2204.903,0.57188129
2206.314,0.57140905
2207.727,0.5720396
2209.141,0.57187835
2210.557,0.57285282
2211.975,0.57173373
2213.395,0.57191337
2214.817,0.5721373
2216.24,0.57173744
2217.665,0.57227656
2219.092,0.57242068
2220.521,0.57092032
2221.952,0.57220474
2223.384,0.571228
2224.818,0.57232862
2226.254,0.57182172
2227.692,0.5719991
2229.132,0.5712605
2230.574,0.57127578
2232.017,0.57093698
2233.462,0.57073957
2234.91,0.56948939
2236.359,0.56700396
2237.809,0.56617684
2239.262,0.56470793
2240.717,0.56301131
2242.173,0.56230242
2243.631,0.56104742
2245.092,0.560879
2246.554,0.55663718
2248.017,0.55291419
2249.483,0.55023524
2250.951,0.55265107
2252.421,0.55518839
2253.892,0.55818406
2255.365,0.55782549
