Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Medium Celestite
Other Information,mineral.sulfate.none.medium.vswir.so-5a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:54.889737

Data ID,ASTR_753            
Sample ID,SO-5A
Mineral Name,Celestite
Locality,USA/ Utah/ Emery County
Grain Size,45-125um
Formula,SrSO_4
Material Class,sulfate

Wavelength
401.0,0.8428
402.0,0.8399
403.0,0.8405
404.0,0.8422
405.0,0.8456
406.0,0.848
407.0,0.8445
408.0,0.8445
409.0,0.8468000000000001
410.0,0.8492000000000001
411.0,0.8521
412.0,0.8503000000000001
413.0,0.8456999999999999
414.0,0.8473999999999999
415.0,0.8521
416.0,0.8573999999999999
417.0,0.8539
418.0,0.8503000000000001
419.0,0.8509
420.0,0.8527
421.0,0.855
422.0,0.8533
423.0,0.8527
424.0,0.8509
425.0,0.855
426.0,0.8573999999999999
427.0,0.858
428.0,0.8562000000000001
429.0,0.8539
430.0,0.8568000000000001
431.0,0.8602
432.0,0.8590000000000001
433.0,0.8562000000000001
434.0,0.8539
435.0,0.8568000000000001
436.0,0.8590000000000001
437.0,0.8602
438.0,0.8602
439.0,0.858
440.0,0.8608
441.0,0.8625
442.0,0.8625
443.0,0.862
444.0,0.8590000000000001
445.0,0.862
446.0,0.8667
447.0,0.8667
448.0,0.8631
449.0,0.8608
450.0,0.8625
451.0,0.8667
452.0,0.8708
453.0,0.8708
454.0,0.8684999999999999
455.0,0.8679000000000001
456.0,0.8697
457.0,0.8725
458.0,0.8709
459.0,0.8669
460.0,0.8709
461.0,0.8691
462.0,0.8714
463.0,0.8733
464.0,0.8704000000000001
465.0,0.868
466.0,0.867
467.0,0.8686
468.0,0.8734000000000001
469.0,0.8704999999999999
470.0,0.8693000000000001
471.0,0.8687
472.0,0.8704999999999999
473.0,0.8723000000000001
474.0,0.8723000000000001
475.0,0.8706
476.0,0.8665
477.0,0.8665
478.0,0.8706999999999999
479.0,0.8736
480.0,0.8742
481.0,0.8718
482.0,0.8676999999999999
483.0,0.8714
484.0,0.8737
485.0,0.8743000000000001
486.0,0.8725
487.0,0.8714
488.0,0.8732
489.0,0.8759999999999999
490.0,0.8772
491.0,0.8732
492.0,0.8709
493.0,0.871
494.0,0.8744
495.0,0.8773000000000001
496.0,0.8767
497.0,0.8744
498.0,0.8745
499.0,0.8774
500.0,0.8798
501.0,0.8762000000000001
502.0,0.8726999999999999
503.0,0.8739
504.0,0.8762000000000001
505.0,0.8774
506.0,0.8774
507.0,0.8739
508.0,0.8726999999999999
509.0,0.8745
510.0,0.878
511.0,0.8803
512.0,0.8774
513.0,0.8733
514.0,0.8687
515.0,0.871
516.0,0.8756999999999999
517.0,0.8745
518.0,0.8733
519.0,0.8698
520.0,0.8721
521.0,0.8751000000000001
522.0,0.8751000000000001
523.0,0.8739
524.0,0.8715999999999999
525.0,0.8756999999999999
526.0,0.878
527.0,0.8774
528.0,0.8751000000000001
529.0,0.8726999999999999
530.0,0.8721
531.0,0.8745
532.0,0.8792
533.0,0.8756999999999999
534.0,0.871
535.0,0.8676
536.0,0.8726999999999999
537.0,0.8768
538.0,0.878
539.0,0.8768
540.0,0.8733
541.0,0.8715999999999999
542.0,0.8762000000000001
543.0,0.8762000000000001
544.0,0.8751000000000001
545.0,0.8715999999999999
546.0,0.867
547.0,0.8693000000000001
548.0,0.8745
549.0,0.8739
550.0,0.8687
551.0,0.867
552.0,0.8704000000000001
553.0,0.8733
554.0,0.8739
555.0,0.8715999999999999
556.0,0.8681
557.0,0.8704000000000001
558.0,0.8721
559.0,0.8698
560.0,0.8693000000000001
561.0,0.8733
562.0,0.8739
563.0,0.8739
564.0,0.8693000000000001
565.0,0.8687
566.0,0.871
567.0,0.8726999999999999
568.0,0.8733
569.0,0.8715999999999999
570.0,0.8681
571.0,0.8693000000000001
572.0,0.8726999999999999
573.0,0.8721
574.0,0.8693000000000001
