Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Fine Pyrolusite
Other Information,mineral.oxide.none.fine.vswir.o-6a.jpl.perkin.spectrum.txt
Date Added,2018-06-29 20:04:35.845952

Data ID,ASTR_228            
Sample ID,O-6A
Mineral Name,Pyrolusite
Locality,Mexico/ Chihuahua.
Grain Size,0-45um
Formula,MnO_2
Material Class,oxide

Wavelength
400.0,0.047758
401.0,0.047763
402.0,0.047677
403.0,0.047642
404.0,0.047621000000000004
405.0,0.047552000000000004
406.0,0.047514
407.0,0.047481999999999996
408.0,0.04745
409.0,0.047370999999999996
410.0,0.047336
411.0,0.047298
412.0,0.047279999999999996
413.0,0.047239
414.0,0.047168
415.0,0.047126
416.0,0.047087000000000004
417.0,0.047034
418.0,0.047019000000000005
419.0,0.046984000000000005
420.0,0.046952
421.0,0.046915
422.0,0.046871
423.0,0.046834
424.0,0.046794
425.0,0.04675
426.0,0.046740000000000004
427.0,0.046681
428.0,0.046644
429.0,0.046571
430.0,0.046547
431.0,0.046518
432.0,0.046474
433.0,0.046439
434.0,0.046402
435.0,0.04636
436.0,0.046322999999999996
437.0,0.046288
438.0,0.046298000000000006
439.0,0.046208
440.0,0.046233
441.0,0.046187
442.0,0.046164
443.0,0.046127
444.0,0.046068
445.0,0.046039000000000004
446.0,0.046005000000000004
447.0,0.045949
448.0,0.045918
449.0,0.045892
450.0,0.045819
451.0,0.045799000000000006
452.0,0.045751
453.0,0.045723
454.0,0.045656
455.0,0.045656999999999996
456.0,0.045604
457.0,0.045540000000000004
458.0,0.04549400000000001
459.0,0.045449
460.0,0.045401
461.0,0.045336999999999995
462.0,0.045294
463.0,0.045258
464.0,0.045191
465.0,0.045164
466.0,0.0451
467.0,0.04506
468.0,0.044996
469.0,0.044920999999999996
470.0,0.044917
471.0,0.044885
472.0,0.044825
473.0,0.044801
474.0,0.044751000000000006
475.0,0.044659000000000004
476.0,0.044681
477.0,0.044647
478.0,0.04457900000000001
479.0,0.044551
480.0,0.044504
481.0,0.044455
482.0,0.044476
483.0,0.04442
484.0,0.044395
485.0,0.044367000000000004
486.0,0.04436
487.0,0.044294
488.0,0.044273
489.0,0.044268
490.0,0.044264
491.0,0.044222000000000004
492.0,0.044152
493.0,0.044122
494.0,0.04407199999999999
495.0,0.044059
496.0,0.044005999999999997
497.0,0.043979
498.0,0.043926999999999994
499.0,0.043894999999999997
500.0,0.04383
501.0,0.043762999999999996
502.0,0.04372499999999999
503.0,0.043667
504.0,0.043634000000000006
505.0,0.043581
506.0,0.043528000000000004
507.0,0.043472
508.0,0.04341999999999999
509.0,0.043387
510.0,0.043328
511.0,0.043289999999999995
512.0,0.04321
513.0,0.043177
514.0,0.043129
515.0,0.043083
516.0,0.043038
517.0,0.042988
518.0,0.042934
519.0,0.042886
520.0,0.042817
521.0,0.042802
522.0,0.042767
523.0,0.04271
524.0,0.04267699999999999
525.0,0.042637
526.0,0.042595
527.0,0.042544000000000005
528.0,0.042511
529.0,0.042487000000000004
530.0,0.042435
531.0,0.042383
532.0,0.042351
533.0,0.042329
534.0,0.042293000000000004
535.0,0.042249
536.0,0.042206
537.0,0.04217
538.0,0.042134
539.0,0.04211
540.0,0.042072000000000005
541.0,0.042034
542.0,0.042005999999999995
543.0,0.041973
544.0,0.041944
545.0,0.041938
546.0,0.041929
547.0,0.041923
548.0,0.041907
549.0,0.041867999999999995
550.0,0.041844
551.0,0.041817
552.0,0.041781
553.0,0.041748
554.0,0.041699
555.0,0.041646999999999997
556.0,0.041638
557.0,0.041618
558.0,0.041589
559.0,0.041555
560.0,0.041525999999999993
561.0,0.041486
562.0,0.041474000000000004
563.0,0.041452
564.0,0.041422999999999995
565.0,0.041403999999999996
566.0,0.041364
567.0,0.041341
568.0,0.041308
569.0,0.041266
570.0,0.041249
571.0,0.041220999999999994
572.0,0.041157000000000006
573.0,0.041181999999999996
574.0,0.041164
575.0,0.04113000000000001
576.0,0.041092000000000004
577.0,0.041090999999999996
578.0,0.041058000000000004
579.0,0.041006999999999995
580.0,0.040984999999999994
581.0,0.040963
582.0,0.040937
583.0,0.040915
584.0,0.040868
585.0,0.040829000000000004
586.0,0.040822000000000004
587.0,0.040819
588.0,0.0408
589.0,0.040775
590.0,0.040743999999999995
591.0,0.040715
592.0,0.040693
593.0,0.040671
594.0,0.040645
595.0,0.040602
596.0,0.040575
597.0,0.040552000000000005
598.0,0.040512
599.0,0.040473999999999996
600.0,0.040456000000000006
601.0,0.040447
602.0,0.040419000000000004
603.0,0.0404
604.0,0.040401999999999993
605.0,0.040353
606.0,0.040327
607.0,0.040302
608.0,0.040276
609.0,0.04025
610.0,0.040224
