Database of Origin,ASTER / ECOSTRESS Spectral Library
Sample Description,ASTER / ECOSTRESS Coarse Tourmaline
Other Information,mineral.silicate.cyclosilicate.coarse.vswir.cs-1a.jpl.beckman.spectrum.txt
Date Added,2018-06-29 20:04:37.432914

Data ID,ASTR_275            
Sample ID,CS-1A
Mineral Name,Tourmaline
Locality,USA/ New York/ Overlook
Grain Size,125-500um
Formula,Na(Mg_3/Fe_3^2+)Al_6(BO_3)_3Si_6O_18(OH)_4
Material Class,silicate

Wavelength
401.0,0.0282
402.0,0.0276
403.0,0.0281
404.0,0.0276
405.0,0.0288
406.0,0.0275
407.0,0.0276
408.0,0.027000000000000003
409.0,0.0275
410.0,0.0275
411.0,0.0269
412.0,0.025699999999999997
413.0,0.0276
414.0,0.0269
415.0,0.0275
416.0,0.0263
417.0,0.0269
418.0,0.0275
419.0,0.0262
420.0,0.0268
421.0,0.0269
422.0,0.0269
423.0,0.0275
424.0,0.0263
425.0,0.0268
426.0,0.0262
427.0,0.0262
428.0,0.0275
429.0,0.0262
430.0,0.0269
431.0,0.0256
432.0,0.0256
433.0,0.0268
434.0,0.0256
435.0,0.0262
436.0,0.0256
437.0,0.025699999999999997
438.0,0.0268
439.0,0.025
440.0,0.0263
441.0,0.025099999999999997
442.0,0.025699999999999997
443.0,0.025699999999999997
444.0,0.025
445.0,0.0255
446.0,0.025
447.0,0.0262
448.0,0.0255
449.0,0.0262
450.0,0.0256
451.0,0.025
452.0,0.0256
453.0,0.025
454.0,0.024900000000000002
455.0,0.024900000000000002
456.0,0.0254
457.0,0.0259
458.0,0.0259
459.0,0.0253
460.0,0.0253
461.0,0.024399999999999998
462.0,0.024399999999999998
463.0,0.0255
464.0,0.023700000000000002
465.0,0.024399999999999998
466.0,0.023799999999999998
467.0,0.024399999999999998
468.0,0.0256
469.0,0.024399999999999998
470.0,0.024399999999999998
471.0,0.024399999999999998
472.0,0.023799999999999998
473.0,0.0256
474.0,0.024300000000000002
475.0,0.024300000000000002
476.0,0.023799999999999998
477.0,0.024300000000000002
478.0,0.024900000000000002
479.0,0.0242
480.0,0.0254
481.0,0.024300000000000002
482.0,0.024300000000000002
483.0,0.023700000000000002
484.0,0.023700000000000002
485.0,0.024900000000000002
486.0,0.0231
487.0,0.0242
488.0,0.023700000000000002
489.0,0.0231
490.0,0.0242
491.0,0.023700000000000002
492.0,0.0241
493.0,0.0236
494.0,0.0241
495.0,0.0252
496.0,0.0235
497.0,0.024
498.0,0.022799999999999997
499.0,0.023399999999999997
500.0,0.0256
501.0,0.024300000000000002
502.0,0.0242
503.0,0.0236
504.0,0.0248
505.0,0.0253
506.0,0.0236
507.0,0.0242
508.0,0.0248
509.0,0.0248
510.0,0.024300000000000002
511.0,0.023700000000000002
512.0,0.023700000000000002
513.0,0.023799999999999998
514.0,0.023799999999999998
515.0,0.024399999999999998
516.0,0.0232
517.0,0.024300000000000002
518.0,0.023700000000000002
519.0,0.024300000000000002
520.0,0.024300000000000002
521.0,0.0219
522.0,0.024300000000000002
523.0,0.024300000000000002
524.0,0.024300000000000002
525.0,0.024399999999999998
526.0,0.0226
527.0,0.023799999999999998
528.0,0.023799999999999998
529.0,0.023799999999999998
530.0,0.0239
531.0,0.0227
532.0,0.0245
533.0,0.022799999999999997
534.0,0.0236
535.0,0.0231
536.0,0.0219
537.0,0.023700000000000002
538.0,0.0231
539.0,0.023700000000000002
540.0,0.0225
541.0,0.0225
542.0,0.023700000000000002
543.0,0.0225
544.0,0.0242
545.0,0.022400000000000003
546.0,0.0217
547.0,0.0241
548.0,0.022799999999999997
549.0,0.024
550.0,0.0222
551.0,0.0222
552.0,0.0239
553.0,0.0227
554.0,0.0233
555.0,0.022099999999999998
556.0,0.0215
557.0,0.022799999999999997
558.0,0.0223
559.0,0.0218
560.0,0.0226
561.0,0.024300000000000002
562.0,0.0231
563.0,0.0231
564.0,0.0232
565.0,0.0231
566.0,0.024300000000000002
567.0,0.0225
568.0,0.0236
569.0,0.023700000000000002
570.0,0.0231
571.0,0.024300000000000002
572.0,0.0232
573.0,0.022799999999999997
574.0,0.023
575.0,0.022000000000000002
576.0,0.021400000000000002
577.0,0.022099999999999998
578.0,0.0227
579.0,0.0227
580.0,0.0226
581.0,0.0227
582.0,0.022099999999999998
583.0,0.0227
584.0,0.023399999999999997
585.0,0.0227
586.0,0.0227
587.0,0.0215
588.0,0.022099999999999998
589.0,0.022799999999999997
590.0,0.0222
591.0,0.0227
592.0,0.0215
593.0,0.0215
594.0,0.0222
595.0,0.0227
596.0,0.0227
597.0,0.0226
598.0,0.0219
599.0,0.0217
600.0,0.022099999999999998
601.0,0.0232
602.0,0.0225
603.0,0.0225
604.0,0.0213
605.0,0.0219
606.0,0.0225
607.0,0.022400000000000003
608.0,0.0219
609.0,0.0213
610.0,0.0231
611.0,0.0225
612.0,0.0219
613.0,0.0225
614.0,0.0213
615.0,0.022400000000000003
616.0,0.0231
617.0,0.0219
618.0,0.022400000000000003
619.0,0.0218
620.0,0.022400000000000003
621.0,0.0225
622.0,0.0219
623.0,0.0208
624.0,0.0219
625.0,0.023
626.0,0.022400000000000003
627.0,0.0218
628.0,0.0213
629.0,0.0219
630.0,0.0225
631.0,0.023
632.0,0.0219
633.0,0.0213
634.0,0.0219
635.0,0.021400000000000002
636.0,0.0225
637.0,0.0219
638.0,0.0207
639.0,0.0225
640.0,0.0225
641.0,0.0225
642.0,0.022400000000000003
643.0,0.0212
644.0,0.022400000000000003
645.0,0.0219
646.0,0.0219
647.0,0.0225
648.0,0.0213
649.0,0.0219
650.0,0.0225
651.0,0.0231
652.0,0.023
653.0,0.0219
654.0,0.0218
655.0,0.0219
656.0,0.022400000000000003
657.0,0.022400000000000003
658.0,0.0213
659.0,0.0213
660.0,0.021400000000000002
661.0,0.0213
662.0,0.0213
663.0,0.022400000000000003
664.0,0.0213
665.0,0.0219
666.0,0.0213
667.0,0.0207
668.0,0.0213
669.0,0.0213
670.0,0.0219
671.0,0.0213
672.0,0.0213
673.0,0.021400000000000002
674.0,0.0219
675.0,0.0219
676.0,0.0207
677.0,0.0213
678.0,0.0219
679.0,0.0213
680.0,0.0219
681.0,0.0213
682.0,0.0218
683.0,0.023
684.0,0.0225
685.0,0.0225
686.0,0.0213
687.0,0.0218
688.0,0.022400000000000003
689.0,0.0213
690.0,0.0213
691.0,0.0219
692.0,0.022400000000000003
693.0,0.022400000000000003
