Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, Mastcam-Z resolution"
Date Added,2017-11-11 07:12:54.662314

Data ID,WWU_Sulf_105        
Sample ID,Mg_Sulf_MCZ_15
Mineral Name,60% Anhydrite-40% Gypsum MCZ
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic calcium sulfate

Wavelength
495.0,0.93577233
527.0,0.945021092
554.0,0.949967205
600.0,0.961223687
640.0,0.967005199
676.0,0.973256191
751.0,0.990673911
805.0,0.01
867.0,0.01013460277
908.0,0.01023516822
937.0,0.01028016929
975.0,0.01029200295
1012.0,0.01039651756
