Database of Origin, USGS Spectral Database
Sample Description, See USGS database for additional info
Date Added,2016-08-10 05:38:25.957539

Data ID,USGS_sma01          
Sample ID, smaragdite_hs290.20628
Mineral Name, smaragdite
Material Class,Inosilicate

Wavelength
221.1, 0.0568420
229.1, 0.0555080
236.1, 0.0600990
242.1, 0.0608850
248.1, 0.0616380
253.6, 0.0627700
258.6, 0.0637360
263.6, 0.0650530
268.6, 0.0670320
273.1, 0.0653380
277.1, 0.0703620
281.1, 0.0733870
285.1, 0.0762480
289.1, 0.0794050
293.1, 0.0816300
297.1, 0.0853690
301.1, 0.0885670
305.1, 0.0939030
309.1, 0.0985770
313.1, 0.0992710
317.1, 0.103992
321.1, 0.107165
325.1, 0.109895
329.1, 0.114896
333.1, 0.118698
337.1, 0.121864
341.1, 0.120333
345.1, 0.127094
349.1, 0.126092
353.1, 0.128065
357.1, 0.130547
360.6, 0.136085
363.6, 0.136360
366.6, 0.140798
369.6, 0.141375
372.6, 0.140976
375.6, 0.141985
378.6, 0.141040
381.1, 0.141898
383.1, 0.142358
385.1, 0.142954
387.1, 0.143432
389.1, 0.143447
391.1, 0.146139
393.1, 0.146913
395.1, 0.145545
397.1, 0.145528
399.1, 0.146937
401.1, 0.149586
403.1, 0.145329
405.1, 0.147565
407.1, 0.147798
409.1, 0.148601
411.1, 0.149086
412.8, 0.150092
415.8, 0.150954
418.8, 0.153495
421.8, 0.156961
424.8, 0.159432
427.8, 0.161890
430.8, 0.162988
433.8, 0.165568
436.8, 0.169068
439.8, 0.167576
442.8, 0.166244
445.8, 0.166496
448.8, 0.168628
451.3, 0.170953
453.3, 0.172368
455.3, 0.174282
457.3, 0.173525
459.3, 0.173651
461.3, 0.177437
463.3, 0.175256
465.3, 0.180397
467.3, 0.180765
469.3, 0.185261
471.3, 0.185616
473.3, 0.187948
475.3, 0.188536
477.3, 0.190034
479.3, 0.192978
481.3, 0.194715
483.3, 0.194752
485.3, 0.196950
487.3, 0.198978
489.3, 0.198868
491.3, 0.198141
493.3, 0.195151
495.3, 0.196583
497.3, 0.198698
499.3, 0.200396
501.3, 0.201865
503.3, 0.201347
505.3, 0.203283
507.3, 0.202740
509.3, 0.207773
511.3, 0.208036
513.3, 0.209609
515.3, 0.208513
517.3, 0.209410
519.3, 0.210353
521.3, 0.208226
523.3, 0.209991
525.3, 0.210373
527.3, 0.208535
529.3, 0.208028
531.3, 0.210553
533.3, 0.209770
535.3, 0.209679
537.3, 0.209587
539.3, 0.210115
541.3, 0.208464
543.3, 0.211545
545.3, 0.210667
547.3, 0.210819
549.3, 0.209862
551.3, 0.209258
553.3, 0.209000
555.3, 0.210744
557.3, 0.206262
559.3, 0.205754
561.3, 0.208910
563.3, 0.206694
565.3, 0.207413
567.3, 0.205077
569.3, 0.205246
571.3, 0.206173
573.3, 0.204337
575.3, 0.201147
577.3, 0.205849
579.3, 0.200962
581.3, 0.201333
583.3, 0.201104
585.3, 0.196983
587.3, 0.197450
589.3, 0.200424
591.3, 0.198849
593.3, 0.196352
595.3, 0.197500
597.3, 0.195800
599.3, 0.193052
601.1, 0.194481
602.7, 0.194235
604.3, 0.196273
605.9, 0.191723
607.5, 0.191559
609.1, 0.193606
610.7, 0.191752
612.3, 0.189965
613.9, 0.191106
615.5, 0.192348
617.1, 0.190540
618.7, 0.190776
620.3, 0.190725
621.9, 0.188866
623.5, 0.189267
625.1, 0.189191
626.7, 0.185484
628.3, 0.189943
629.9, 0.187222
631.7, 0.187244
633.7, 0.187539
635.7, 0.185615
637.7, 0.185853
639.7, 0.185032
641.7, 0.185366
643.7, 0.184421
645.7, 0.183753
647.7, 0.184232
649.7, 0.184068
651.7, 0.185183
653.7, 0.184671
655.7, 0.184301
657.7, 0.185489
659.7, 0.184726
661.7, 0.186109
663.7, 0.184871
665.7, 0.185089
667.7, 0.187314
670.2, 0.184280
673.2, 0.187660
676.2, 0.184772
679.2, 0.186110
682.2, 0.186845
685.2, 0.186882
688.2, 0.185530
691.2, 0.187412
694.2, 0.186811
697.2, 0.188498
700.2, 0.191132
702.0, 0.188474
704.0, 0.191284
706.0, 0.189762
708.0, 0.191517
710.0, 0.192172
712.0, 0.193378
714.0, 0.193871
716.0, 0.194210
718.0, 0.194266
720.0, 0.194006
722.0, 0.194417
724.0, 0.195362
726.0, 0.197204
728.0, 0.196490
730.0, 0.198021
732.0, 0.199217
734.0, 0.201342
736.0, 0.202497
738.0, 0.200504
740.0, 0.202691
742.0, 0.203245
744.0, 0.205302
746.0, 0.205957
748.0, 0.205836
750.5, 0.206718
753.5, 0.208795
756.5, 0.209399
759.5, 0.210389
762.5, 0.211212
