Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:15:58.149582

Data ID,WWU_Sulf_05         
Sample ID,Ca_Sulf_05
Mineral Name,60% Bassanite-40% Anhydrite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic calcium sulfate

Wavelength
351.0,0.703933299
352.0,0.707645833
353.0,0.708853722
354.0,0.704842985
355.0,0.703113079
356.0,0.701236606
357.0,0.700703025
358.0,0.702273846
359.0,0.702861309
360.0,0.701333046
361.0,0.699043989
362.0,0.698532403
363.0,0.700042546
364.0,0.700736046
365.0,0.700016081
366.0,0.701031744
367.0,0.701965809
368.0,0.701680541
369.0,0.700169206
370.0,0.701050401
371.0,0.701651454
372.0,0.701150477
373.0,0.700394988
374.0,0.700654984
375.0,0.701264322
376.0,0.701330841
377.0,0.699644387
378.0,0.70205617
379.0,0.705345392
380.0,0.704450965
381.0,0.704037547
382.0,0.704675078
383.0,0.705943763
384.0,0.706676304
385.0,0.706382692
386.0,0.706309199
387.0,0.707290947
388.0,0.708267033
389.0,0.708444238
390.0,0.708438158
391.0,0.709295392
392.0,0.709471405
393.0,0.709971845
394.0,0.710880756
395.0,0.710767329
396.0,0.711004615
397.0,0.711634398
398.0,0.712319791
399.0,0.712632596
400.0,0.71329546
401.0,0.713997424
402.0,0.713938057
403.0,0.715324461
404.0,0.71637857
405.0,0.716251671
406.0,0.716772437
407.0,0.71717757
408.0,0.717712402
409.0,0.718601406
410.0,0.718399763
411.0,0.718453705
412.0,0.719101012
413.0,0.719597995
414.0,0.720052361
415.0,0.720601618
416.0,0.721271157
417.0,0.721765935
418.0,0.722147644
419.0,0.72267127
420.0,0.723527849
421.0,0.723564208
422.0,0.723894358
423.0,0.724807918
424.0,0.725096345
425.0,0.725980639
426.0,0.726941049
427.0,0.727258682
428.0,0.727324188
429.0,0.727736294
430.0,0.728525817
431.0,0.729270816
432.0,0.729855239
433.0,0.730324805
434.0,0.730713546
435.0,0.730900288
436.0,0.731285632
437.0,0.731820703
438.0,0.732293785
439.0,0.732903123
440.0,0.733304143
441.0,0.733542979
442.0,0.734221578
443.0,0.734775543
444.0,0.73529464
445.0,0.735923171
446.0,0.736356258
447.0,0.736709535
448.0,0.737005115
449.0,0.73721087
450.0,0.737636268
451.0,0.738200068
452.0,0.738768399
453.0,0.739254415
454.0,0.739615798
