Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, Mastcam-Z resolution"
Date Added,2017-11-11 07:12:54.635990

Data ID,WWU_Sulf_102        
Sample ID,Mg_Sulf_MCZ_12
Mineral Name,90% Anhydrite-10% Gypsum MCZ
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic calcium sulfate

Wavelength
495.0,0.92458646
527.0,0.935853956
554.0,0.942007063
600.0,0.95588304
640.0,0.963746137
676.0,0.972127295
751.0,0.990460672
805.0,0.01
867.0,0.01008961541
908.0,0.01014109689
937.0,0.01015558701
975.0,0.01015276948
1012.0,0.01022027318
