Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:15:57.966023

Data ID,WWU_Sulf_01         
Sample ID,Ca_Sulf_01
Mineral Name,100% Bassanite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic calcium sulfate

Wavelength
351.0,0.64202112
352.0,0.642154455
353.0,0.640324533
354.0,0.638689637
355.0,0.637104571
356.0,0.635372281
357.0,0.633334816
358.0,0.631573915
359.0,0.633515596
360.0,0.63257724
361.0,0.630424678
362.0,0.63249743
363.0,0.633915126
364.0,0.634137511
365.0,0.633510828
366.0,0.632725596
367.0,0.632645667
368.0,0.633291364
369.0,0.633923829
370.0,0.631765485
371.0,0.631132364
372.0,0.632026196
373.0,0.631242156
374.0,0.630601048
375.0,0.630802989
376.0,0.63157618
377.0,0.630861819
378.0,0.631252408
379.0,0.632388532
380.0,0.633049667
381.0,0.633623421
382.0,0.633918703
383.0,0.634027004
384.0,0.634315252
385.0,0.634260535
386.0,0.633984447
387.0,0.633788824
388.0,0.634100497
389.0,0.634602726
390.0,0.634570003
391.0,0.63353008
392.0,0.634192824
393.0,0.635495186
394.0,0.636190414
395.0,0.635285795
396.0,0.63562125
397.0,0.636418641
398.0,0.636347413
399.0,0.635473788
400.0,0.635784447
401.0,0.637022555
402.0,0.637500346
403.0,0.637730122
404.0,0.63814944
405.0,0.638712883
406.0,0.638437808
407.0,0.6384601
408.0,0.638886273
409.0,0.639379144
410.0,0.639235377
411.0,0.63940531
412.0,0.640029728
413.0,0.640412986
414.0,0.640481889
415.0,0.640443921
416.0,0.640530229
417.0,0.640862584
418.0,0.641248763
419.0,0.641688466
420.0,0.642237961
421.0,0.642643392
422.0,0.64281261
423.0,0.642820358
424.0,0.642912924
425.0,0.643476427
426.0,0.644174993
427.0,0.644551218
428.0,0.644509017
429.0,0.644784272
430.0,0.645339429
431.0,0.645540476
432.0,0.645652473
433.0,0.646002352
434.0,0.64664346
435.0,0.647036672
436.0,0.647173464
437.0,0.647140026
438.0,0.647113442
439.0,0.647413671
440.0,0.647890508
441.0,0.648347855
442.0,0.648584664
443.0,0.649183869
444.0,0.649639308
445.0,0.649505079
446.0,0.649602056
447.0,0.649997473
448.0,0.650454223
449.0,0.650573075
450.0,0.650996625
451.0,0.651493907
452.0,0.65184176
453.0,0.652151763
454.0,0.652390778
455.0,0.652579665
456.0,0.652782261
457.0,0.653189063
458.0,0.653554559
459.0,0.653841674
460.0,0.654325068
461.0,0.654654741
462.0,0.654902041
463.0,0.655204475
464.0,0.655512631
465.0,0.655808985
466.0,0.656060934
467.0,0.656245887
468.0,0.656599402
469.0,0.657078803
470.0,0.657525301
471.0,0.657597065
472.0,0.657796204
473.0,0.658116758
474.0,0.658369422
475.0,0.658622146
476.0,0.658942759
477.0,0.659340382
478.0,0.659751415
479.0,0.660072744
480.0,0.660347641
481.0,0.660623372
482.0,0.660789549
483.0,0.661003411
484.0,0.661313355
485.0,0.661676049
486.0,0.66201812
487.0,0.66232866
488.0,0.662621081
489.0,0.662940621
490.0,0.663198888
491.0,0.663405657
492.0,0.663616538
493.0,0.663879812
494.0,0.664200842
495.0,0.664518952
496.0,0.664696038
497.0,0.665132046
498.0,0.665549994
499.0,0.665685654
500.0,0.665994704
501.0,0.66630131
502.0,0.666520059
503.0,0.666660428
504.0,0.666965723
505.0,0.667296886
506.0,0.667558014
507.0,0.667908907
508.0,0.668122053
509.0,0.668300748
510.0,0.668644607
511.0,0.669002712
512.0,0.669215977
513.0,0.669374824
514.0,0.669894099
515.0,0.670237482
516.0,0.670414209
517.0,0.670612931
518.0,0.671126485
519.0,0.671425581
520.0,0.671516955
521.0,0.671820581
522.0,0.672166467
523.0,0.67250061
524.0,0.67280215
525.0,0.673079014
526.0,0.673412681
527.0,0.673735201
528.0,0.673945189
529.0,0.674223542
