Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:15:58.975891

Data ID,WWU_Sulf_17         
Sample ID,Ca_Sulf_17
Mineral Name,40% Anhydrite-60% Gypsum
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic calcium sulfate

Wavelength
351.0,0.946109211
352.0,0.940948757
353.0,0.935079453
354.0,0.932662432
355.0,0.930369632
356.0,0.929566499
357.0,0.929498076
358.0,0.929308664
359.0,0.929391248
360.0,0.92772741
361.0,0.924603384
362.0,0.922083922
363.0,0.925590157
364.0,0.929905684
365.0,0.930897076
366.0,0.927355513
367.0,0.926528444
368.0,0.92722852
369.0,0.926741407
370.0,0.927075897
371.0,0.925067101
372.0,0.922908529
373.0,0.92610621
374.0,0.926012236
375.0,0.925461549
376.0,0.926427157
377.0,0.925164231
378.0,0.925557909
379.0,0.926319405
380.0,0.925260284
381.0,0.926025936
382.0,0.92640907
383.0,0.926103825
384.0,0.926982539
385.0,0.927695239
386.0,0.927673689
387.0,0.926996239
388.0,0.926982924
389.0,0.926596018
390.0,0.926276151
391.0,0.926970378
392.0,0.928001253
393.0,0.927995635
394.0,0.927148784
395.0,0.927732644
396.0,0.927454645
397.0,0.92689526
398.0,0.927000857
399.0,0.927365519
400.0,0.92789658
401.0,0.928499912
402.0,0.929068762
403.0,0.929187829
404.0,0.92966155
405.0,0.930614845
406.0,0.930648016
407.0,0.93042751
408.0,0.930359011
409.0,0.930574361
410.0,0.930150358
411.0,0.930116031
412.0,0.930552887
413.0,0.930591832
414.0,0.931154449
415.0,0.931790645
416.0,0.932091733
417.0,0.932447159
418.0,0.932652426
419.0,0.932785192
420.0,0.932998771
421.0,0.932865005
422.0,0.932849765
423.0,0.933112987
424.0,0.933237979
425.0,0.934036187
426.0,0.934979937
427.0,0.935306116
428.0,0.934760201
429.0,0.934811537
430.0,0.935534703
431.0,0.935887128
432.0,0.935907986
433.0,0.93606892
434.0,0.936538564
435.0,0.936617992
436.0,0.936708195
437.0,0.936882829
438.0,0.937098025
439.0,0.937478773
440.0,0.937852055
441.0,0.938114891
442.0,0.93828437
443.0,0.938483248
444.0,0.938779642
445.0,0.93915785
446.0,0.939368504
447.0,0.939653892
448.0,0.939944282
449.0,0.939961984
450.0,0.940040182
451.0,0.940337191
452.0,0.940792056
453.0,0.940907504
454.0,0.941239687
455.0,0.941658225
456.0,0.941825856
457.0,0.942063832
458.0,0.942297192
459.0,0.942499072
460.0,0.942744515
461.0,0.942803085
462.0,0.942923306
463.0,0.943309518
464.0,0.943532563
465.0,0.943825108
466.0,0.944120578
467.0,0.944166451
468.0,0.944404658
469.0,0.944655489
470.0,0.944784867
471.0,0.944951112
472.0,0.945298304
473.0,0.945702525
474.0,0.945958512
475.0,0.946198721
476.0,0.946226507
477.0,0.946138611
478.0,0.946414379
479.0,0.94667737
480.0,0.946891256
481.0,0.947131389
482.0,0.947582713
483.0,0.94789804
484.0,0.948016722
485.0,0.948102615
486.0,0.94822245
487.0,0.948324429
488.0,0.948442417
489.0,0.948878118
490.0,0.949236084
491.0,0.949440427
492.0,0.949565574
493.0,0.949723045
494.0,0.94986466
495.0,0.950011204
496.0,0.950287586
497.0,0.950535261
498.0,0.950716206
499.0,0.950857207
500.0,0.951089411
501.0,0.951296371
502.0,0.9514874
503.0,0.95175701
504.0,0.951978362
505.0,0.952040858
506.0,0.951975129
507.0,0.952097581
508.0,0.952316162
509.0,0.952587004
510.0,0.952860693
511.0,0.952975833
512.0,0.953178252
513.0,0.95345171
514.0,0.953390292
515.0,0.953731172
516.0,0.954067048
517.0,0.953995779
518.0,0.954342893
519.0,0.954757275
520.0,0.955062134
521.0,0.9552517
522.0,0.955490832
523.0,0.955633679
524.0,0.955644146
525.0,0.955842256
526.0,0.956199837
527.0,0.956548722
528.0,0.956691492
529.0,0.956770613
530.0,0.956894989
531.0,0.957112108
532.0,0.957395957
533.0,0.957666412
534.0,0.957872449
535.0,0.958017452
536.0,0.958276132
537.0,0.958433219
538.0,0.95853566
539.0,0.958836287
540.0,0.959037474
541.0,0.959181399
542.0,0.959343643
543.0,0.959525742
544.0,0.959699916
545.0,0.959870625
546.0,0.960066118
547.0,0.960380444
548.0,0.960600949
549.0,0.960685073
550.0,0.960882874
551.0,0.961031032
552.0,0.961176573
553.0,0.96139785
554.0,0.961650065
555.0,0.961868108
556.0,0.962068756
557.0,0.962340752
558.0,0.962664777
559.0,0.963060918
560.0,0.963495003
561.0,0.963786932
562.0,0.963977807
563.0,0.964070166
564.0,0.964059467
565.0,0.96397111
566.0,0.964067702
567.0,0.964446679
568.0,0.964922634
569.0,0.965438918
570.0,0.965837599
571.0,0.965947505
572.0,0.965586691
573.0,0.965446152
574.0,0.965712607
575.0,0.966056719
576.0,0.966453783
577.0,0.966974377
578.0,0.967584791
579.0,0.967945757
580.0,0.967749726
581.0,0.967188803
582.0,0.966761491
583.0,0.966696994
584.0,0.967264075
585.0,0.968308035
586.0,0.969030508
587.0,0.969304966
588.0,0.96934776
589.0,0.969472597
590.0,0.969668859
591.0,0.969839877
592.0,0.969968794
593.0,0.97011472
594.0,0.970152971
595.0,0.970254567
596.0,0.970422736
597.0,0.970036446
598.0,0.969627683
599.0,0.969484681
600.0,0.969731509
601.0,0.970239018
602.0,0.970890454
603.0,0.971541196
604.0,0.972008684
605.0,0.972162385
606.0,0.972080032
607.0,0.971932719
608.0,0.97189139
609.0,0.971997909
610.0,0.972153071
611.0,0.97215946
612.0,0.972282912
613.0,0.972413215
614.0,0.972480252
615.0,0.972696986
616.0,0.972899482
617.0,0.973073963
618.0,0.97325714
619.0,0.97331271
620.0,0.973313633
621.0,0.97335758
622.0,0.9735483
623.0,0.973723088
624.0,0.973850544
625.0,0.973948366
626.0,0.974061737
627.0,0.97420012
628.0,0.97433658
629.0,0.974426475
630.0,0.974589566
631.0,0.974816228
632.0,0.975045047
633.0,0.975144871
634.0,0.975206135
635.0,0.975320582
636.0,0.975542935
637.0,0.975695713
638.0,0.975754975
639.0,0.975782375
640.0,0.975920297
641.0,0.976046597
642.0,0.976148961
643.0,0.976246015
644.0,0.976370237
645.0,0.976486762
646.0,0.976578813
647.0,0.976650007
648.0,0.976784465
649.0,0.976901221
650.0,0.976963332
651.0,0.977042914
652.0,0.977111798
653.0,0.977181144
654.0,0.977276889
655.0,0.97744552
656.0,0.977573899
657.0,0.977668105
658.0,0.977832426
659.0,0.97786352
660.0,0.977952954
661.0,0.978186389
662.0,0.978231723
663.0,0.978219561
664.0,0.978277516
665.0,0.978487863
666.0,0.978618627
667.0,0.978664575
668.0,0.978701211
669.0,0.978870997
670.0,0.979027698
671.0,0.979119442
672.0,0.979168699
673.0,0.979344873
674.0,0.979583773
675.0,0.979743861
676.0,0.979691063
677.0,0.979760331
678.0,0.97987247
679.0,0.979962981
680.0,0.980065038
681.0,0.980310557
682.0,0.980480497
683.0,0.980403455
684.0,0.980508512
685.0,0.98071301
686.0,0.980920277
687.0,0.981051657
688.0,0.98130141
689.0,0.981489898
690.0,0.981528073
691.0,0.981600189
692.0,0.981693471
693.0,0.981885038
694.0,0.982196133
695.0,0.982281488
696.0,0.982291108
697.0,0.982418179
698.0,0.982834561
699.0,0.98308239
700.0,0.983193143
701.0,0.983302895
702.0,0.983579509
703.0,0.983765073
704.0,0.983926161
705.0,0.984212627
706.0,0.984465304
707.0,0.984698047
708.0,0.984916937
709.0,0.985111275
710.0,0.985305458
711.0,0.98557376
712.0,0.985900016
713.0,0.985996761
714.0,0.986283534
715.0,0.986626185
716.0,0.98673155
717.0,0.986966911
718.0,0.987236828
719.0,0.987470418
720.0,0.987667295
721.0,0.987958379
722.0,0.98823253
723.0,0.988388153
724.0,0.988462579
725.0,0.988693629
726.0,0.988977247
727.0,0.98911055
728.0,0.989416104
729.0,0.989661546
730.0,0.989758984
731.0,0.989834564
732.0,0.990125494
733.0,0.990383173
734.0,0.990447055
735.0,0.990693576
736.0,0.990790397
737.0,0.99081849
738.0,0.990996665
739.0,0.991147902
740.0,0.991355169
741.0,0.991595532
742.0,0.991722064
743.0,0.99180688
744.0,0.991953729
745.0,0.992157996
746.0,0.992111124
747.0,0.992206715
748.0,0.992397204
749.0,0.992490255
750.0,0.992603241
751.0,0.992714532
752.0,0.992825132
753.0,0.992957743
754.0,0.992974368
