Database of Origin,Western Washington University
Sample Description,"Calcium and Magnesium Sulfate Mixtures, laboratory resolution"
Date Added,2017-11-11 06:25:05.462238

Data ID,WWU_Sulf_49         
Sample ID,Mg_Sulf_19
Mineral Name,20% Kieserite-80% Hexahydrite
Locality,Synthetic
Grain Size,500 - 1000 um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,synthetic magnesium sulfate

Wavelength
351.0,0.833417654
352.0,0.83367902
353.0,0.830349445
354.0,0.825060308
355.0,0.825414658
356.0,0.828050077
357.0,0.830205262
358.0,0.830410838
359.0,0.830480576
360.0,0.829910338
361.0,0.828363359
362.0,0.826039135
363.0,0.826880872
364.0,0.828215241
365.0,0.828396738
366.0,0.828439236
367.0,0.82693702
368.0,0.825151026
369.0,0.824421704
370.0,0.823334932
371.0,0.823598146
372.0,0.824356019
373.0,0.823020995
374.0,0.821823776
375.0,0.822712958
376.0,0.824988246
377.0,0.822252393
378.0,0.821863532
379.0,0.822950482
380.0,0.822407722
381.0,0.822383285
382.0,0.821576178
383.0,0.820393741
384.0,0.821017444
385.0,0.821248233
386.0,0.821233034
387.0,0.821255028
388.0,0.820599556
389.0,0.820121586
390.0,0.819843888
391.0,0.819506586
392.0,0.820133865
393.0,0.820173562
394.0,0.819504857
395.0,0.820188105
396.0,0.819652796
397.0,0.818889022
398.0,0.819129646
399.0,0.819215119
400.0,0.819267273
401.0,0.819542229
402.0,0.820282459
403.0,0.820685029
404.0,0.820631504
405.0,0.820352077
406.0,0.820525289
407.0,0.820528507
408.0,0.819976747
409.0,0.81891048
410.0,0.818951547
411.0,0.818998754
412.0,0.81879884
413.0,0.819031239
414.0,0.819860995
415.0,0.820100129
416.0,0.819292724
417.0,0.819528222
418.0,0.819349885
419.0,0.819000959
420.0,0.819373608
421.0,0.819517851
422.0,0.819481134
423.0,0.819420159
424.0,0.819501579
425.0,0.819355726
426.0,0.819321513
427.0,0.81966728
428.0,0.819579899
429.0,0.819620252
430.0,0.819664061
431.0,0.819102347
432.0,0.819191635
433.0,0.819209874
434.0,0.818799794
435.0,0.819254398
436.0,0.819286883
437.0,0.818949759
438.0,0.818847597
439.0,0.819139063
440.0,0.819378614
441.0,0.819332182
442.0,0.819100142
443.0,0.819052637
444.0,0.819063723
445.0,0.818995118
446.0,0.819243312
447.0,0.819332838
448.0,0.819252312
449.0,0.819317341
450.0,0.819014788
451.0,0.818826973
452.0,0.819040239
453.0,0.819208145
454.0,0.819171846
455.0,0.819087803
456.0,0.819191337
457.0,0.819148719
458.0,0.819086313
459.0,0.81902808
460.0,0.818819404
461.0,0.818804264
462.0,0.818829536
463.0,0.818724871
464.0,0.818772852
465.0,0.818803906
466.0,0.818738759
467.0,0.818590462
468.0,0.81857574
469.0,0.818584561
470.0,0.818545818
471.0,0.818595707
472.0,0.818642139
473.0,0.818700612
474.0,0.818785906
475.0,0.818623781
476.0,0.818493187
477.0,0.818504572
478.0,0.818508327
479.0,0.818417847
