Database of Origin,Western Washington University
Sample Description,Magnesium sulfates Grain Size Series
Date Added,2017-11-11 07:25:23.910336

Data ID,WWU_Sulf_147        
Sample ID,Mg_GS_04
Mineral Name,Epsomite
Locality,Synthetic
Grain Size,250-500um
Viewing Geometry,35 degrees
Resolution,3nm/30nm
Composition,Synthetic magnesium sulfate

Wavelength
351.0,0.75664717
352.0,0.760276377
353.0,0.759848475
354.0,0.752499044
355.0,0.748897314
356.0,0.746127844
357.0,0.743212819
358.0,0.740415931
359.0,0.74142468
360.0,0.741523743
361.0,0.738969743
362.0,0.734557509
363.0,0.734802067
364.0,0.735702693
365.0,0.73491323
366.0,0.734159827
367.0,0.735071123
368.0,0.736305356
369.0,0.736250103
370.0,0.735787988
371.0,0.735957503
372.0,0.736773789
373.0,0.737505972
374.0,0.73868376
375.0,0.740077853
376.0,0.741275549
377.0,0.741441548
378.0,0.743802786
379.0,0.746527135
380.0,0.747098327
381.0,0.749977767
382.0,0.752297223
383.0,0.753635228
384.0,0.756373644
385.0,0.759783924
386.0,0.762658536
387.0,0.764512122
388.0,0.767002463
389.0,0.770629466
390.0,0.774349868
391.0,0.776635528
392.0,0.778540015
393.0,0.781315267
394.0,0.784577608
395.0,0.785785913
396.0,0.788274944
397.0,0.790670276
398.0,0.791673779
399.0,0.794501901
400.0,0.797647536
401.0,0.799772561
402.0,0.800114751
403.0,0.801921248
404.0,0.804105997
405.0,0.805608988
406.0,0.806485236
407.0,0.80790782
408.0,0.809636056
409.0,0.811006248
410.0,0.811974645
411.0,0.812950134
412.0,0.813843608
413.0,0.814114511
414.0,0.814430058
415.0,0.814976633
416.0,0.815791488
417.0,0.816897035
418.0,0.817652762
419.0,0.818252563
420.0,0.819158435
421.0,0.819364309
422.0,0.819461346
423.0,0.81997323
424.0,0.821153641
425.0,0.821783364
426.0,0.822173715
427.0,0.822812796
428.0,0.822931111
429.0,0.823490024
430.0,0.824493527
431.0,0.825172365
432.0,0.825514197
433.0,0.825963736
434.0,0.826614797
435.0,0.826495945
436.0,0.826915145
437.0,0.827688813
438.0,0.828078032
439.0,0.828301847
440.0,0.828693748
441.0,0.829253018
442.0,0.829541683
443.0,0.829767108
444.0,0.830030739
445.0,0.830399692
446.0,0.830938399
447.0,0.831273198
448.0,0.831514001
449.0,0.832082331
450.0,0.832238138
451.0,0.832377374
452.0,0.832787991
453.0,0.833150625
454.0,0.833274543
455.0,0.833230793
456.0,0.833240926
457.0,0.833573341
458.0,0.833898902
459.0,0.834129632
460.0,0.834551454
461.0,0.834725916
462.0,0.834758103
463.0,0.834818423
464.0,0.834719718
465.0,0.834799707
466.0,0.835022211
467.0,0.835088491
468.0,0.835203528
469.0,0.835371971
470.0,0.835536361
471.0,0.835539877
472.0,0.835759342
473.0,0.83598572
474.0,0.835887074
475.0,0.836019516
476.0,0.836096168
477.0,0.836039007
478.0,0.836108029
479.0,0.836033463
480.0,0.836028874
481.0,0.836287796
482.0,0.836518764
483.0,0.83658427
484.0,0.836546481
485.0,0.836596251
486.0,0.836535215
487.0,0.836389005
488.0,0.836258411
489.0,0.836331785
490.0,0.83653307
491.0,0.836699843
492.0,0.836693347
493.0,0.836840749
494.0,0.836766362
495.0,0.83653897
496.0,0.836848021
497.0,0.836965084
498.0,0.836921811
499.0,0.836923063
500.0,0.837042511
501.0,0.837112129
502.0,0.837114632
503.0,0.837143779
504.0,0.837129831
505.0,0.837082326
506.0,0.83702153
507.0,0.836944938
508.0,0.837019205
509.0,0.83713758
510.0,0.837116778
511.0,0.837125599
512.0,0.837200344
513.0,0.837282896
514.0,0.837209105
515.0,0.83714509
516.0,0.83718133
517.0,0.837308466
518.0,0.837226987
519.0,0.837216914
520.0,0.837286174
521.0,0.837240815
522.0,0.837345779
523.0,0.837506533
524.0,0.83760637
525.0,0.837610364
526.0,0.837621093
527.0,0.837617874
528.0,0.837550461
529.0,0.83757633
530.0,0.837647378
531.0,0.837667584
532.0,0.837492704
533.0,0.837561607
534.0,0.837715983
535.0,0.837705553
536.0,0.837644994
537.0,0.837633491
538.0,0.837677121
539.0,0.837703109
540.0,0.837689638
541.0,0.837682009
542.0,0.837707639
543.0,0.837720335
544.0,0.837707996
545.0,0.837692499
546.0,0.837704539
547.0,0.83769244
548.0,0.837701201
549.0,0.837712407
550.0,0.837594807
551.0,0.837557852
552.0,0.83760035
553.0,0.837651193
554.0,0.837641478
555.0,0.837641478
556.0,0.837666631
557.0,0.837678611
558.0,0.837674618
559.0,0.837691307
560.0,0.837748885
561.0,0.837811947
562.0,0.83782196
563.0,0.837809861
564.0,0.837838769
565.0,0.837797046
566.0,0.837730825
567.0,0.837683916
568.0,0.837667942
569.0,0.837683797
570.0,0.837716162
571.0,0.837741017
572.0,0.837737441
573.0,0.837659419
574.0,0.837528646
575.0,0.837431669
576.0,0.837428629
